# file...... Meter_645_B_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power,xfmr_meter_645_B_1:measured_power,xfmr_meter_645_B_2:measured_power,xfmr_meter_645_B_3:measured_power,xfmr_meter_645_B_4:measured_power,xfmr_meter_645_B_5:measured_power,house_meter_645_B_1:measured_power,house_meter_645_B_2:measured_power,house_meter_645_B_3:measured_power,house_meter_645_B_4:measured_power,house_meter_645_B_5:measured_power,house_meter_645_B_6:measured_power,house_meter_645_B_7:measured_power,house_meter_645_B_8:measured_power,house_meter_645_B_9:measured_power,house_meter_645_B_10:measured_power,house_meter_645_B_11:measured_power,house_meter_645_B_12:measured_power,house_meter_645_B_13:measured_power,house_meter_645_B_14:measured_power,house_meter_645_B_15:measured_power,house_meter_645_B_16:measured_power,house_meter_645_B_17:measured_power,house_meter_645_B_18:measured_power,house_meter_645_B_19:measured_power,house_meter_645_B_20:measured_power,house_meter_645_B_21:measured_power,house_meter_645_B_22:measured_power,house_meter_645_B_23:measured_power
2021-01-09 15:00:00 UTC,+72283.6+350.38j,+2400.9+1.08969j,+15921.2+48.6135j,+10502.1+22.8361j,+38295+271.972j,+5163.75+4.88053j,+240.012+0.00110332d,+280.016+0.00128723d,+320.021+0.00147116d,+720.104+0.0033109d,+280.016+0.00128723d,+240.012+0.00110332d,+120.003+0.00055162d,+200.008+0.000919409d,+5805.45+0.021552d,+1120.25+0.00516416d,+1360.35+0.0059136d,+1400.39+0.0064563d,+3040.93+0.00701449d,+1120.17+0.00342508d,+600.072+0.00276565d,+1440.42+0.00664092d,+1080.23+0.00497472d,+1080.23+0.00497472d,+960.185+0.00442165d,+600.072+0.00276293d,+5085.2+0.0234562d,+600.072+0.00276293d,+520.054+0.00239443d
2021-01-09 15:15:00 UTC,+80096.5+452.546j,+3321.6+2.03851j,+17212.9+58.7713j,+10903.6+24.5145j,+43854.2+361.738j,+4803.24+4.22423j,+520.054+0.0023927d,+320.021+0.00147226d,+440.039+0.0020245d,+680.093+0.00312922d,+440.039+0.0020245d,+360.026+0.00165633d,+240.012+0.00110414d,+320.021+0.00147226d,+4803.35+0.0160313d,+920.17+0.00424494d,+680.093+0.00313711d,+1800.65+0.00830973d,+6926.17+0.0204502d,+440.039+0.0020296d,+480.046+0.00221416d,+1120.25+0.00516838d,+720.104+0.00331792d,+1120.25+0.00516246d,+1000.2+0.004609d,+1080.23+0.00497796d,+600.072+0.00276474d,+600.072+0.00276474d,+5205.45+0.0240277d
2021-01-09 15:30:00 UTC,+75466.3+437.756j,+3561.88+2.35747j,+15358.6+45.3384j,+6566.56+8.08429j,+45175+376.502j,+4803.26+4.22596j,+360.026+0.00165344d,+320.02+0.00146969d,+680.093+0.00312376d,+440.039+0.00202096d,+400.032+0.0018372d,+800.128+0.00367527d,+240.012+0.00110221d,+320.02+0.00146969d,+3441.81+0.0120529d,+1280.33+0.0058947d,+640.082+0.00294622d,+1160.27+0.00534169d,+5723.81+0.0152992d,+560.063+0.00257782d,+800.128+0.00368313d,+1720.59+0.00792311d,+960.185+0.00441315d,+880.155+0.00404519d,+1760.62+0.00809466d,+800.128+0.00367727d,+240.012+0.00110281d,+640.082+0.00294153d,+600.072+0.00275762d
2021-01-09 15:45:00 UTC,+92020+507.843j,+2641.03+1.29907j,+15674.4+44.9835j,+28463+160.2j,+39636+294.118j,+5604.58+5.82575j,+440.039+0.00202809d,+160.005+0.000737363d,+520.054+0.00239695d,+440.039+0.00202809d,+160.005+0.000737363d,+280.016+0.00129048d,+400.032+0.00184367d,+240.012+0.0011061d,+2841.27+0.010231d,+1920.74+0.00887874d,+2040.52+0.00585011d,+1560.49+0.0072124d,+2400.61+0.00585183d,+640.082+0.00295729d,+3041.19+0.00898105d,+1200.29+0.0055468d,+920.171+0.00426178d,+720.105+0.0033349d,+3762.86+0.0174477d,+1000.2+0.00463259d,+8735.44+0.0405864d,+640.083+0.00296421d,+7009.94+0.0325467d
2021-01-09 16:00:00 UTC,+145191+1692.63j,+2440.91+1.12416j,+13305.7+32.8956j,+38013.1+301.832j,+85623.2+1345.76j,+5804.78+6.21671j,+320.021+0.00148151d,+160.005+0.000740684d,+440.039+0.00203723d,+480.046+0.00222248d,+120.003+0.000555499d,+200.008+0.000925877d,+200.008+0.000925877d,+520.055+0.00240775d,+3001.07+0.00815895d,+1200.29+0.00556965d,+3081.18+0.00880685d,+1400.4+0.00649871d,+920.171+0.00426934d,+600.073+0.00278381d,+2240.57+0.0058642d,+840.143+0.0038979d,+1360.38+0.00634168d,+760.117+0.00354259d,+2481.25+0.0115722d,+600.073+0.00279651d,+17704.1+0.0830844d,+4884.85+0.0228045d,+5927.15+0.0276821d
2021-01-09 16:15:00 UTC,+99433.4+697.902j,+2801.22+1.48476j,+9974.66+18.5098j,+38180.9+305.733j,+43551.8+365.866j,+4923.44+4.45642j,+360.026+0.00165904d,+160.005+0.000737263d,+400.032+0.00184342d,+760.116+0.00350326d,+160.005+0.000737263d,+320.021+0.00147467d,+160.005+0.000737263d,+480.046+0.00221221d,+2801.07+0.0087981d,+1200.29+0.00554013d,+1280.17+0.00305841d,+1360.37+0.00627942d,+840.142+0.00387725d,+400.032+0.00184582d,+1200.29+0.00554013d,+880.156+0.00406198d,+1160.27+0.00538308d,+800.129+0.00371166d,+1480.44+0.0068694d,+560.063+0.00259778d,+16294+0.0760624d,+840.143+0.00389733d,+10981.5+0.0448833d
2021-01-09 16:30:00 UTC,+113906+881.648j,+5604.51+5.80104j,+11217.9+23.1885j,+36596.2+280.999j,+55161.6+563.928j,+5324.23+5.29977j,+1040.22+0.00480327d,+640.082+0.00295515d,+440.039+0.00203142d,+800.129+0.00369429d,+720.104+0.0033247d,+840.142+0.0038791d,+520.054+0.00240088d,+600.072+0.00277038d,+2520.97+0.00880489d,+1320.35+0.00610371d,+1880.4+0.00491628d,+1120.25+0.00517828d,+1360.37+0.00628882d,+680.093+0.00314312d,+1000.2+0.00462313d,+1320.35+0.00610371d,+800.129+0.00371531d,+880.157+0.00408704d,+840.143+0.00390117d,+760.117+0.00352946d,+16575.9+0.0774641d,+1120.25+0.00520244d,+9649.81+0.0233412d
2021-01-09 16:45:00 UTC,+98121+564.653j,+9051.5+15.0019j,+13466.8+33.7498j,+40499.1+343.932j,+29337.3+164.178j,+5765.22+6.30601j,+1080.23+0.00497861d,+1320.35+0.00608584d,+1200.29+0.00553218d,+1040.22+0.0047941d,+1280.33+0.00590128d,+1120.25+0.00516312d,+960.185+0.00442511d,+1040.22+0.0047941d,+2600.92+0.00816354d,+1960.77+0.00904729d,+680.093+0.00313643d,+1240.31+0.00572131d,+1280.33+0.00590601d,+3121.96+0.0144119d,+1360.37+0.00627544d,+1200.29+0.00553662d,+680.093+0.00315201d,+600.073+0.00278105d,+920.171+0.0042651d,+760.117+0.003523d,+16132.9+0.0752412d,+1160.27+0.00537852d,+14709.4+0.0458514d
2021-01-09 17:00:00 UTC,+110022+711.702j,+9011.45+14.9283j,+12743.9+30.2431j,+42469.1+369.586j,+39109.1+286.586j,+6686.83+8.42947j,+1320.35+0.00610953d,+1000.2+0.00462754d,+1320.35+0.00610953d,+1080.24+0.00499798d,+1160.27+0.00536846d,+1040.22+0.00481275d,+1040.22+0.00481275d,+1040.22+0.00481275d,+1840.37+0.00465656d,+2841.63+0.0131658d,+960.186+0.00444535d,+960.186+0.00444535d,+920.171+0.00426002d,+2200.98+0.0101949d,+1760.63+0.00815376d,+1240.31+0.00574288d,+2200.98+0.0102508d,+680.094+0.00316551d,+1040.22+0.00484243d,+720.105+0.0033518d,+16253.9+0.0761362d,+1280.33+0.00596079d,+10134.5+0.0328056d
2021-01-09 17:15:00 UTC,+128592+1054.5j,+9172.1+15.582j,+13507.6+34.3386j,+45280.3+421.995j,+55105.6+574.032j,+5524.45+5.67836j,+1320.35+0.00612156d,+1800.65+0.00835001d,+1040.22+0.00482222d,+1120.25+0.00519342d,+840.143+0.0038944d,+880.156+0.00407995d,+1160.27+0.00537903d,+1000.2+0.00463664d,+1080.2+0.00432427d,+1720.6+0.00798483d,+3442.4+0.0159864d,+880.157+0.00408318d,+1280.33+0.00594061d,+1760.63+0.00817072d,+2200.98+0.0102161d,+1120.25+0.00519753d,+3562.58+0.0166427d,+800.13+0.00373362d,+1040.22+0.00485441d,+2321.1+0.0108375d,+19356.8+0.0910124d,+1320.35+0.00616243d,+8491.44+0.0309212d
2021-01-09 17:30:00 UTC,+113182+755.296j,+9653.67+17.3353j,+14309.3+37.8118j,+45831.2+424.048j,+37501.4+267.661j,+5884.96+6.39463j,+1440.42+0.00666121d,+2200.98+0.0101815d,+1120.25+0.00517994d,+1320.35+0.00610567d,+880.156+0.00406936d,+840.142+0.0038843d,+880.156+0.00406936d,+960.186+0.00443952d,+2721.49+0.0126027d,+1640.54+0.00759373d,+2040.84+0.00944815d,+1360.37+0.00629617d,+1560.49+0.00722296d,+2080.87+0.00963364d,+1400.4+0.00648151d,+1480.44+0.00685222d,+2200.98+0.0102495d,+720.105+0.00335135d,+800.13+0.00372391d,+2000.81+0.00931658d,+17301.1+0.0810654d,+4123.45+0.019217d,+9056.69+0.0422928d
2021-01-09 17:45:00 UTC,+126812+1014.55j,+10095.2+19.0462j,+18615.2+66.1704j,+30431.8+210.593j,+61141.5+708.137j,+6526.12+7.86375j,+1120.25+0.00517382d,+2641.4+0.0122067d,+1040.22+0.00480403d,+1160.27+0.00535873d,+1080.23+0.00498892d,+880.156+0.00406456d,+880.156+0.00406456d,+1280.33+0.00591351d,+7245.69+0.0180323d,+2040.84+0.00944364d,+1640.54+0.00759011d,+1400.4+0.00647842d,+1200.29+0.00555226d,+2281.05+0.0105562d,+1400.4+0.00647842d,+1360.37+0.00629317d,+1160.27+0.00537873d,+680.093+0.00315213d,+840.143+0.00389419d,+1440.42+0.00667818d,+18267.9+0.0852762d,+1440.42+0.00667818d,+1760.63+0.00816381d
2021-01-09 18:00:00 UTC,+127952+982.258j,+9252.12+15.7374j,+17612.4+60.4406j,+44052.7+412.095j,+49424.6+480.68j,+7608.42+10.7308j,+1080.23+0.00498963d,+1560.49+0.00720934d,+1240.31+0.00572939d,+1120.25+0.00517456d,+1280.33+0.00591435d,+1040.22+0.00480471d,+1040.22+0.00480471d,+880.156+0.00406513d,+7806.36+0.0186897d,+1760.62+0.008147d,+1880.71+0.00870311d,+960.186+0.00444166d,+920.171+0.00425649d,+1680.57+0.0077763d,+1240.31+0.00573812d,+1320.35+0.00610862d,+1280.33+0.00595228d,+840.143+0.00390514d,+960.187+0.00446334d,+1120.25+0.00520774d,+20243.7+0.0948438d,+1480.44+0.00688316d,+10984.5+0.0512691d
2021-01-09 18:15:00 UTC,+131096+1025.73j,+10214.6+19.0929j,+19980.8+74.985j,+39633.4+356.859j,+53416.3+560.765j,+7848.9+11.3779j,+1240.31+0.00571701d,+1240.31+0.00571701d,+1400.39+0.00645531d,+1320.35+0.00608614d,+1280.33+0.00590157d,+1320.35+0.00608614d,+1360.37+0.00627072d,+1040.22+0.00479433d,+7085.06+0.0164011d,+1800.65+0.00831644d,+2241.01+0.0103521d,+2241.01+0.0103521d,+1680.57+0.00776145d,+1960.77+0.00905656d,+1360.37+0.00628186d,+1560.49+0.00720654d,+1160.27+0.00537683d,+760.117+0.0035219d,+800.129+0.00370735d,+1200.29+0.00556237d,+22705+0.106144d,+1520.47+0.00704704d,+9819.53+0.0456647d
2021-01-09 18:30:00 UTC,+140112+1133.77j,+11217.7+23.1447j,+21387.4+85.3069j,+43937.6+397.34j,+56559.5+615.83j,+7007.03+9.07376j,+1400.4+0.00648722d,+1440.42+0.00667273d,+1240.31+0.00574527d,+1560.49+0.00722932d,+1360.37+0.00630172d,+1360.37+0.00630172d,+1640.54+0.00760042d,+1200.29+0.0055598d,+6043.7+0.0140515d,+2040.84+0.00947407d,+1920.75+0.00891613d,+2361.13+0.0109623d,+2160.94+0.0100321d,+3842.99+0.0178531d,+1560.49+0.00724277d,+1400.4+0.00649929d,+1280.33+0.00596657d,+680.094+0.00316858d,+760.117+0.00354153d,+3001.83+0.0139988d,+17986.1+0.0843925d,+2801.59+0.013064d,+10623+0.0496938d
2021-01-09 18:45:00 UTC,+120426+823.476j,+11940.4+26.2684j,+15473.9+44.0024j,+40220.5+341.992j,+45421.4+398.939j,+7367.96+10.0854j,+2160.94+0.00998512d,+1160.27+0.00535914d,+1200.29+0.00554407d,+1880.71+0.00868928d,+1280.33+0.00591396d,+1200.29+0.00554407d,+1440.42+0.00665385d,+1600.52+0.00739388d,+2480.64+0.00595058d,+2321.09+0.0107327d,+1760.62+0.00813929d,+1440.42+0.00665813d,+2681.45+0.0124008d,+2241.01+0.0103621d,+1440.42+0.00665813d,+1080.23+0.00499251d,+1480.44+0.00687443d,+600.073+0.00278545d,+720.105+0.00334278d,+2241.02+0.0104094d,+17865+0.0835111d,+3762.87+0.017489d,+11627.5+0.054215d
2021-01-09 19:00:00 UTC,+127550+934.43j,+12422.2+28.5368j,+14230+37.7899j,+43177.5+388.606j,+49186.9+463.029j,+8531.71+13.9574j,+2441.2+0.0113044d,+1280.33+0.005926d,+1040.22+0.00481417d,+1480.44+0.00685276d,+1160.27+0.00537004d,+1640.54+0.00759434d,+1680.57+0.00777975d,+1680.57+0.00777975d,+1200.24+0.00455685d,+1680.57+0.00778232d,+2321.09+0.0107512d,+1120.25+0.00518645d,+2401.16+0.0111225d,+3121.97+0.0144655d,+1120.25+0.00518645d,+1240.31+0.00574256d,+1320.35+0.00614601d,+800.13+0.00372368d,+760.117+0.00353741d,+920.172+0.00428254d,+17945.8+0.084103d,+2801.59+0.0130488d,+11587.3+0.054163d
2021-01-09 19:15:00 UTC,+137931+1179.7j,+14110+37.4473j,+10736.7+21.4163j,+42461.6+383.127j,+62129+720.921j,+8490.87+13.5591j,+2721.5+0.0126456d,+1880.72+0.00873588d,+1720.6+0.00799162d,+1120.25+0.00520195d,+1080.24+0.00501604d,+3282.18+0.0152543d,+1080.24+0.00501604d,+1200.29+0.00557379d,+1160.27+0.00538454d,+1080.24+0.00501295d,+1520.47+0.00705715d,+1040.22+0.00482717d,+1320.35+0.00612783d,+2281.05+0.0105906d,+1280.33+0.005942d,+1040.22+0.00482717d,+3001.83+0.014023d,+720.105+0.00336084d,+680.094+0.00317405d,+1000.2+0.00466864d,+19881+0.0935186d,+5045.18+0.0235882d,+9940.16+0.0465671d
2021-01-09 19:30:00 UTC,+117455+800.295j,+13667+34.5558j,+11137.9+22.9363j,+36933.6+291.108j,+48667.3+440.337j,+7047.15+9.18079j,+2120.91+0.00981057d,+1280.33+0.00592035d,+1360.37+0.00629068d,+1120.25+0.00517981d,+2120.91+0.00981057d,+2601.36+0.0120353d,+1320.35+0.00610551d,+1720.6+0.00795759d,+1160.27+0.00536246d,+960.186+0.00443736d,+1120.25+0.00517742d,+1120.25+0.00517742d,+1640.54+0.00758361d,+2241.01+0.0103619d,+1560.49+0.00721333d,+1320.35+0.0061027d,+2681.46+0.0124594d,+440.039+0.00204279d,+680.094+0.0031575d,+1120.25+0.00520198d,+17663.5+0.0825762d,+2160.94+0.0100387d,+2641.41+0.0122731d
2021-01-09 19:45:00 UTC,+109840+682.931j,+13144.5+31.7598j,+9292.2+15.857j,+35921.1+276.586j,+43030.6+343.685j,+8450.29+13.1967j,+1640.54+0.00758016d,+1760.62+0.0081354d,+1600.52+0.0073951d,+1640.54+0.00758016d,+1440.42+0.00665494d,+1680.57+0.00776523d,+2241.01+0.0103571d,+1120.25+0.00517507d,+920.17+0.00424746d,+1320.35+0.00609565d,+1160.27+0.00535627d,+1160.27+0.00535627d,+1360.37+0.00628052d,+1400.39+0.0064654d,+920.17+0.00424746d,+1040.22+0.00480182d,+1320.35+0.00612546d,+600.073+0.00278308d,+1040.22+0.0048253d,+1000.2+0.0046396d,+17905.2+0.0836293d,+1640.54+0.0076119d,+4684.44+0.021762d
2021-01-09 20:00:00 UTC,+100004+538.616j,+14510.8+39.0932j,+9332.34+16.0008j,+35427.3+266.459j,+33123.9+205.011j,+7608.14+10.6129j,+1520.47+0.00702285d,+1400.39+0.00646795d,+2521.28+0.0116502d,+1280.33+0.00591312d,+1360.37+0.006283d,+1960.77+0.00905819d,+3162.01+0.0146146d,+1280.33+0.00591312d,+1080.23+0.0049839d,+1280.33+0.00590756d,+1040.22+0.0047992d,+840.142+0.00387581d,+1360.37+0.00627709d,+1400.39+0.00646186d,+1400.39+0.00646186d,+920.17+0.00424514d,+1000.2+0.00463659d,+1840.68+0.00853568d,+880.156+0.0040799d,+880.156+0.0040799d,+17784.3+0.0830061d,+4003.24+0.0185802d,+3242.12+0.015043d
2021-01-09 20:15:00 UTC,+104721+641.41j,+11579+24.5939j,+8209.58+12.3836j,+41820.1+358.029j,+35662.7+234.454j,+7447.93+10.2108j,+1960.77+0.00903943d,+1280.33+0.00590088d,+1680.57+0.00774678d,+1040.22+0.00479377d,+1320.35+0.00608543d,+1360.37+0.00626999d,+1440.42+0.00663913d,+1480.44+0.00682372d,+1000.2+0.00460647d,+840.142+0.00386906d,+1320.35+0.00608172d,+640.082+0.0029475d,+1320.35+0.00608172d,+1160.27+0.00534402d,+1040.22+0.00479085d,+880.155+0.0040534d,+880.156+0.00407839d,+1240.31+0.00574807d,+800.129+0.00370745d,+1600.52+0.00741849d,+17985.8+0.0839219d,+6648.94+0.0308813d,+6889.6+0.0320021d
2021-01-09 20:30:00 UTC,+113326+796.712j,+10335.1+19.6215j,+8410.16+13.0588j,+43234.3+379.516j,+44778.1+374.256j,+6566.5+8.08245j,+1360.37+0.00628326d,+1400.39+0.00646821d,+1560.49+0.00720814d,+1160.27+0.0053586d,+1160.27+0.0053586d,+1520.47+0.00702314d,+920.17+0.00424931d,+1240.31+0.00572844d,+920.17+0.00424782d,+920.17+0.00424782d,+1720.6+0.00794542d,+760.116+0.00350873d,+1200.29+0.00554158d,+960.185+0.00443262d,+920.17+0.00424782d,+1000.2+0.00461742d,+960.187+0.00446101d,+1840.69+0.00855484d,+1200.29+0.00557707d,+2040.84+0.00948587d,+17744.2+0.0830045d,+7371.02+0.0343348d,+3842.99+0.0178753d
2021-01-09 20:45:00 UTC,+114444+911.796j,+7047.15+9.18381j,+9773.36+17.5092j,+33174.4+225.965j,+58882.9+650.778j,+5564.73+5.83424j,+960.186+0.00443753d,+800.129+0.00369759d,+1280.33+0.00591786d,+760.116+0.00351262d,+1160.27+0.00536267d,+600.072+0.00277286d,+920.17+0.00425253d,+560.063+0.00258794d,+2160.55+0.0058272d,+1160.27+0.00536533d,+1080.24+0.00499506d,+1160.17+0.00340021d,+1200.29+0.00555047d,+800.129+0.00369942d,+1040.22+0.00480994d,+1160.27+0.00536533d,+960.186+0.00445881d,+520.055+0.00241454d,+680.094+0.00315778d,+1160.27+0.00538838d,+11306+0.0527225d,+6648.96+0.030947d,+1400.4+0.00650417d
2021-01-09 21:00:00 UTC,+121596+1162.76j,+4162.58+3.24266j,+15721.7+48.2358j,+23505.6+112.793j,+72399+988.885j,+5805.12+6.35188j,+1040.22+0.00481677d,+400.032+0.00185189d,+440.039+0.00203712d,+480.046+0.00222237d,+440.039+0.00203712d,+400.032+0.00185189d,+600.073+0.00277816d,+360.026+0.00166666d,+3321.31+0.00908537d,+920.171+0.00426967d,+1200.29+0.00557008d,+6085.65+0.0212957d,+920.171+0.00426967d,+1000.2+0.00464117d,+1160.27+0.00538428d,+1080.24+0.00501271d,+760.117+0.00353182d,+800.13+0.00371779d,+520.055+0.00241615d,+1320.35+0.0061363d,+8855.93+0.0412838d,+3562.57+0.016572d,+1160.27+0.00539198d
2021-01-09 21:15:00 UTC,+105027+891.289j,+3641.98+2.47811j,+16364.4+51.814j,+15763.2+48.8884j,+63931.3+780.295j,+5324.35+5.34334j,+720.104+0.0033203d,+440.039+0.00202873d,+240.012+0.00110645d,+800.129+0.0036894d,+240.012+0.00110645d,+440.039+0.00202873d,+440.039+0.00202873d,+320.021+0.00147534d,+4041.67+0.00950693d,+960.186+0.00443796d,+1280.33+0.00591842d,+5885.56+0.0216857d,+800.129+0.00369794d,+1200.29+0.00554825d,+1080.23+0.00499306d,+1080.23+0.00499306d,+1000.2+0.00462248d,+760.116+0.00351257d,+760.116+0.00351257d,+1320.35+0.00610285d,+2561.32+0.0118447d,+5806.8+0.0268885d,+920.17+0.00425247d
2021-01-09 21:30:00 UTC,+95343.8+674.18j,+3481.78+2.25248j,+15600.7+47.1792j,+19384.2+73.4016j,+53033.5+546.696j,+3842.35+2.81372j,+320.021+0.0014737d,+520.054+0.00239505d,+240.012+0.00110522d,+720.104+0.00331663d,+280.016+0.00128946d,+400.032+0.00184222d,+360.026+0.00165795d,+640.082+0.00294797d,+3281.23+0.00859597d,+1000.2+0.00461735d,+1560.49+0.0072055d,+5845.62+0.0220572d,+1040.22+0.00480216d,+960.185+0.00443255d,+880.156+0.00406297d,+1000.2+0.00461735d,+1000.2+0.00462053d,+1280.33+0.00591528d,+640.082+0.0029565d,+1120.25+0.00517537d,+3001.81+0.0138784d,+2921.72+0.0135076d,+2481.24+0.0114692d
2021-01-09 21:45:00 UTC,+97679.6+797.484j,+3441.69+2.18105j,+14353+39.3848j,+16975.6+58.862j,+60066.3+693.273j,+2841.41+1.59169j,+360.026+0.00165936d,+520.054+0.00239708d,+440.039+0.0020282d,+360.026+0.00165936d,+480.046+0.00221264d,+600.072+0.002766d,+280.016+0.00129055d,+400.032+0.00184377d,+3201.22+0.00873766d,+1080.23+0.00499011d,+1200.29+0.00554497d,+5003.58+0.0164386d,+1080.23+0.00499011d,+800.129+0.00369575d,+880.156+0.00406552d,+1080.23+0.00499011d,+880.156+0.00406747d,+600.072+0.0027728d,+640.082+0.00295773d,+1160.27+0.00536257d,+4524.13+0.0209381d,+1400.39+0.00647301d,+840.142+0.00388249d
2021-01-09 22:00:00 UTC,+61656.4+262.6j,+3561.85+2.34938j,+10616+20.7055j,+12147.7+29.822j,+33249.6+208.169j,+2080.68+0.820991j,+480.046+0.00220924d,+360.026+0.00165681d,+640.082+0.00294594d,+400.032+0.00184095d,+720.104+0.00331434d,+320.021+0.00147269d,+400.032+0.00184095d,+240.012+0.00110446d,+2360.58+0.00563219d,+920.17+0.00424091d,+800.129+0.00368748d,+2520.7+0.00634139d,+840.142+0.00387195d,+1040.22+0.00479442d,+1040.22+0.00479442d,+1080.23+0.00497894d,+920.17+0.00424209d,+640.082+0.00295052d,+600.072+0.00276605d,+840.142+0.00387303d,+4564.19+0.0210723d,+3482.44+0.016071d,+800.129+0.00368851d
2021-01-09 22:15:00 UTC,+52373.8+162.067j,+3281.53+1.97645j,+8329.76+12.705j,+13354.1+36.2592j,+24166.4+108.638j,+3241.76+2.03635j,+440.039+0.00202424d,+360.026+0.00165612d,+440.039+0.00202424d,+560.063+0.00257649d,+480.046+0.00220832d,+320.021+0.00147207d,+360.026+0.00165612d,+320.021+0.00147207d,+1040.22+0.00479067d,+1360.37+0.00626593d,+760.116+0.00350029d,+1200.25+0.00484025d,+920.17+0.0042376d,+1000.2+0.00460631d,+1080.23+0.00497505d,+960.185+0.00442195d,+1080.23+0.00497959d,+680.093+0.00313454d,+840.142+0.00387245d,+880.156+0.00405695d,+6047.36+0.0279325d,+1280.33+0.00590245d,+800.129+0.00368796d
2021-01-09 22:30:00 UTC,+41002.7+94.6067j,+3321.61+2.04189j,+7568.05+10.4715j,+10464+23.4563j,+17368.1+57.4285j,+2280.73+0.952026j,+600.072+0.00275437d,+400.032+0.00183603d,+240.012+0.00110151d,+720.104+0.00330548d,+360.026+0.00165238d,+280.016+0.00128513d,+360.026+0.00165238d,+360.026+0.00165238d,+960.184+0.00441132d,+1000.2+0.00459524d,+1280.33+0.0058829d,+800.128+0.00367575d,+960.184+0.00441132d,+840.141+0.00385963d,+880.155+0.00404352d,+840.141+0.00385963d,+1120.25+0.00514974d,+560.063+0.002574d,+800.128+0.00367768d,+920.17+0.00422964d,+5606.3+0.0258183d,+360.026+0.00165452d,+800.128+0.00367768d
2021-01-09 22:45:00 UTC,+36459.5+75.9687j,+3762+2.59308j,+8009.03+11.7347j,+5444.3+5.47147j,+17125+55.1303j,+2119.04+0.82428j,+480.046+0.00220423d,+440.039+0.0020205d,+320.02+0.00146935d,+520.054+0.00238798d,+480.046+0.00220423d,+520.054+0.00238798d,+360.026+0.00165306d,+640.082+0.00293926d,+920.169+0.00422914d,+760.116+0.0034933d,+1120.25+0.00514913d,+1040.22+0.00478111d,+920.169+0.00422914d,+880.155+0.00404516d,+1320.35+0.00606935d,+1040.22+0.00478111d,+800.128+0.00367554d,+640.082+0.00294015d,+680.093+0.00312399d,+800.128+0.00367554d,+1040.22+0.00477889d,+480.046+0.0022049d,+760.116+0.00349168d
2021-01-09 23:00:00 UTC,+35609.4+59.8987j,+3681.95+2.50029j,+7247.56+9.68576j,+7528.49+10.5838j,+13348.6+34.0345j,+3802.73+2.92704j,+320.021+0.00147167d,+560.063+0.0025758d,+280.016+0.00128768d,+480.046+0.00220772d,+360.026+0.00165567d,+680.093+0.00312798d,+400.032+0.00183968d,+600.072+0.00275985d,+760.116+0.0034984d,+680.093+0.00313d,+760.116+0.0034984d,+1560.49+0.00718438d,+760.116+0.0034984d,+960.185+0.00441956d,+880.155+0.00405107d,+880.155+0.00405107d,+920.17+0.00423553d,+920.17+0.00423553d,+760.116+0.00349858d,+1000.2+0.00460406d,+1040.22+0.00478833d,+1880.71+0.00866021d,+720.104+0.00331436d
2021-01-09 23:15:00 UTC,+30279.9+49.1608j,+3441.69+2.17759j,+5083.65+4.73576j,+6005.29+6.68472j,+13508.5+34.502j,+2240.72+0.922237j,+400.032+0.0018378d,+360.026+0.00165398d,+680.093+0.00312479d,+400.032+0.0018378d,+480.046+0.00220547d,+280.016+0.00128637d,+440.039+0.00202163d,+400.032+0.0018378d,+800.128+0.00367757d,+480.046+0.00220612d,+560.063+0.00257393d,+680.093+0.00312571d,+800.128+0.00367757d,+680.093+0.00312571d,+600.072+0.00275785d,+480.046+0.00220612d,+1040.22+0.00478233d,+680.093+0.00312623d,+920.17+0.00423022d,+800.128+0.00367819d,+1120.25+0.00515045d,+360.026+0.00165475d,+800.128+0.00367819d
2021-01-09 23:30:00 UTC,+31037.1+43.4769j,+3521.81+2.2976j,+5564.49+5.72111j,+6647.65+8.66665j,+10858.5+22.3365j,+4444.57+4.33568j,+480.046+0.00220753d,+320.021+0.00147155d,+480.046+0.00220753d,+360.026+0.00165553d,+800.128+0.00367993d,+280.016+0.00128757d,+480.046+0.00220753d,+320.021+0.00147155d,+680.093+0.00312887d,+400.032+0.0018402d,+480.046+0.00220835d,+720.104+0.003313d,+960.185+0.00441797d,+880.155+0.00404961d,+1000.2+0.00460216d,+440.039+0.00202427d,+680.093+0.00312948d,+360.026+0.00165647d,+520.054+0.0023929d,+520.054+0.0023929d,+1840.68+0.00847393d,+320.021+0.00147238d,+2120.9+0.00976508d
2021-01-09 23:45:00 UTC,+25824.4+29.4997j,+3081.36+1.75045j,+5524.4+5.63678j,+5925.85+6.79794j,+8491.42+13.7264j,+2801.27+1.50579j,+440.039+0.00202598d,+440.039+0.00202598d,+400.032+0.00184175d,+600.072+0.00276296d,+280.016+0.00128914d,+280.016+0.00128914d,+320.021+0.00147333d,+320.021+0.00147333d,+560.063+0.00257984d,+480.046+0.00221119d,+400.032+0.00184257d,+600.072+0.00276418d,+760.116+0.00350164d,+960.185+0.00442365d,+1000.2+0.00460808d,+760.116+0.00350164d,+800.128+0.00368629d,+600.072+0.00276438d,+320.021+0.00147409d,+800.128+0.00368629d,+2040.84+0.00940706d,+280.016+0.0012898d,+800.128+0.00368629d
