# file...... 1Meter_611_C_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_611_C_24:measured_power,house_meter_611_C_25:measured_power,house_meter_611_C_26:measured_power,house_meter_611_C_27:measured_power,house_meter_611_C_28:measured_power,house_meter_611_C_29:measured_power,house_meter_611_C_30:measured_power,house_meter_611_C_31:measured_power,house_meter_611_C_32:measured_power,house_meter_611_C_33:measured_power,house_meter_611_C_34:measured_power,house_meter_611_C_35:measured_power,house_meter_611_C_36:measured_power,house_meter_611_C_37:measured_power,house_meter_611_C_38:measured_power,house_meter_611_C_39:measured_power,house_meter_611_C_40:measured_power
2021-01-07 12:15:00 UTC,+2601.45+0.0128236d,+5205.85+0.0257792d,+7291.35+0.0357448d,+6208.32+0.0307567d,+7090.85+0.0351423d,+5526.59+0.0273713d,+11548.9+0.0573469d,+6529.2+0.0323509d,+5085.58+0.0251823d,+1080.25+0.00530947d,+2761.63+0.0135833d,+3242.25+0.0159506d,+1618.03+0.0079545d,+7567.02+0.0212833d,+2361.19+0.0116117d,+2681.54+0.0131889d,+4324.01+0.0212823d
2021-01-07 12:30:00 UTC,+4163.75+0.0206696d,+4805.01+0.0239398d,+7692.86+0.0383761d,+6689.72+0.0333573d,+6850.19+0.0341599d,+5045.53+0.0251408d,+9138.16+0.0456147d,+8535.84+0.0425969d,+5366.25+0.0267426d,+1440.45+0.00713103d,+2040.9+0.0101062d,+5686.99+0.0282055d,+1656.59+0.00820183d,+7808.09+0.0237945d,+2401.24+0.0118924d,+6128.11+0.0303992d,+2241.08+0.0110985d
2021-01-07 12:45:00 UTC,+6769.86+0.0334505d,+4524.4+0.0223196d,+6288.5+0.0310458d,+3482.6+0.0171725d,+6609.4+0.0326345d,+5807.25+0.0286639d,+10423.4+0.0515513d,+5286.01+0.0260853d,+5326.1+0.0262836d,+1080.25+0.00529708d,+2080.93+0.0102083d,+2601.45+0.0127647d,+4724.78+0.0232044d,+6284.54+0.0166026d,+3001.93+0.0147323d,+2641.49+0.0129614d,+2281.11+0.0111913d
2021-01-07 13:00:00 UTC,+1720.63+0.00847023d,+1840.73+0.00909826d,+6609.42+0.032736d,+11749.9+0.058326d,+6047.89+0.0299475d,+5165.75+0.0255697d,+8134.29+0.0403152d,+5486.49+0.027161d,+5606.78+0.027758d,+1560.52+0.00766918d,+1560.52+0.00766918d,+1480.47+0.00727551d,+2361.19+0.0116081d,+4041.81+0.0102945d,+5245.9+0.0258218d,+3322.36+0.0163401d,+2641.49+0.0129876d
2021-01-07 13:15:00 UTC,+4163.72+0.0205364d,+3803.12+0.0188417d,+7331.62+0.0363784d,+8495.61+0.0421752d,+9733.32+0.0314248d,+4764.9+0.0236165d,+7532.26+0.0373772d,+6328.65+0.0313882d,+5446.41+0.0270022d,+1120.27+0.00550766d,+1800.69+0.00885548d,+1480.47+0.00727967d,+1349.99+0.00663771d,+2000.82+0.00945493d,+2401.24+0.0118119d,+7291.42+0.0359425d,+2961.88+0.0145732d
2021-01-07 13:30:00 UTC,+6850.13+0.033955d,+4644.67+0.0230921d,+7211.27+0.0358926d,+5646.91+0.0280872d,+9252.01+0.0298031d,+5646.91+0.0280872d,+7371.78+0.036694d,+12393.4+0.0618248d,+4684.75+0.0232918d,+1280.35+0.00631696d,+4364.1+0.0215601d,+1600.55+0.00789783d,+2251.09+0.011111d,+2481.28+0.0118599d,+2201.04+0.0108637d,+5526.58+0.0273168d,+5887.46+0.0291051d
2021-01-07 13:45:00 UTC,+3883.25+0.0191983d,+4925.26+0.0245035d,+6408.91+0.0319053d,+6810.06+0.0339082d,+5446.43+0.0271025d,+9941.47+0.0495675d,+7050.78+0.0351105d,+11870.6+0.059236d,+4524.44+0.0225054d,+4965.32+0.0245764d,+2641.5+0.0130613d,+5205.84+0.0257696d,+2481.33+0.0122684d,+5606.78+0.0277591d,+2641.5+0.0130613d,+4043.52+0.0200059d,+3602.8+0.017822d
2021-01-07 14:00:00 UTC,+5045.47+0.0248796d,+1440.45+0.00711487d,+5286.02+0.0261528d,+5125.66+0.0253577d,+5767.17+0.0285392d,+4885.14+0.0241653d,+7331.59+0.0363054d,+11749.8+0.0582957d,+3963.38+0.0195978d,+1160.29+0.00570911d,+1800.7+0.00886261d,+2080.93+0.0102431d,+1920.79+0.00945418d,+2401.24+0.0118214d,+4123.65+0.0203159d,+7732.85+0.0381565d,+5486.46+0.0270459d
2021-01-07 14:15:00 UTC,+4444.23+0.0218516d,+5045.47+0.0249115d,+5446.38+0.0268956d,+2000.86+0.00986612d,+6729.75+0.0332516d,+4524.4+0.0223338d,+6930.34+0.0342457d,+10825.3+0.0535823d,+4484.32+0.0221356d,+1360.4+0.00667935d,+1480.47+0.00726927d,+2120.96+0.010417d,+1960.82+0.00962984d,+1920.79+0.00943307d,+5526.54+0.027183d,+6288.48+0.0309408d,+4965.28+0.0244165d
2021-01-07 14:30:00 UTC,+2000.86+0.00987122d,+3963.39+0.0196441d,+6649.56+0.0329962d,+7572.4+0.0375905d,+5366.22+0.0266133d,+6164.65+0.0173162d,+6448.99+0.0319982d,+8013.89+0.0397898d,+5085.59+0.0252184d,+1120.27+0.0055156d,+1720.64+0.00847367d,+2321.16+0.011434d,+5157.72+0.025438d,+2361.2+0.0116315d,+2561.41+0.0126188d,+2761.64+0.0136064d,+3722.98+0.0183505d
2021-01-07 14:45:00 UTC,+2161+0.010641d,+2881.78+0.0142136d,+6769.86+0.0334464d,+2561.41+0.0126317d,+5446.38+0.0268924d,+7125.77+0.0185866d,+6328.62+0.0312604d,+8856.9+0.0437967d,+6288.51+0.0310618d,+1560.52+0.00765661d,+1880.76+0.0092291d,+2281.11+0.0111956d,+1038.76+0.00509551d,+2161+0.0106055d,+2241.07+0.0109989d,+3202.19+0.0157224d,+8134.18+0.0400225d
2021-01-07 15:00:00 UTC,+3843.17+0.0189142d,+4283.94+0.02112d,+4684.71+0.0230998d,+2921.83+0.0143963d,+5286+0.0260714d,+3722.98+0.01835d,+6368.72+0.0314262d,+10865.4+0.0537191d,+5366.19+0.0264678d,+960.197+0.00470974d,+1200.31+0.00588808d,+1840.72+0.00903209d,+600.077+0.00294292d,+2321.15+0.0113918d,+2161+0.0106051d,+7050.65+0.0346735d,+8656.06+0.0425979d
2021-01-07 15:15:00 UTC,+2881.78+0.0141615d,+2601.45+0.0127957d,+5125.63+0.0252388d,+2761.63+0.0135846d,+5326.08+0.0262281d,+4644.63+0.0228656d,+6408.81+0.0315746d,+9097.78+0.0448744d,+3883.23+0.019111d,+1600.55+0.00784075d,+4043.49+0.0198289d,+1600.55+0.00784075d,+1800.69+0.00882198d,+3642.83+0.0178611d,+0+0d,+4043.49+0.0198289d,+4604.53+0.0225856d
2021-01-07 15:30:00 UTC,+2040.89+0.0100421d,+3562.73+0.0175778d,+6128.08+0.0302681d,+2681.54+0.0132252d,+5005.39+0.0247109d,+5446.38+0.0268931d,+5606.76+0.027687d,+5767.15+0.028481d,+3362.43+0.0165881d,+7171.06+0.0354068d,+3442.54+0.0169701d,+3803.11+0.0187504d,+1200.31+0.00591125d,+4804.96+0.0237001d,+5967.66+0.0294497d,+4003.44+0.0197398d,+3041.99+0.014993d
2021-01-07 15:45:00 UTC,+2161+0.0106286d,+7532.24+0.0373145d,+6248.42+0.0309373d,+2281.12+0.011275d,+5966.05+0.0232662d,+5807.27+0.0287476d,+10704.8+0.053104d,+3522.67+0.017421d,+4885.14+0.0241732d,+1640.58+0.00806856d,+1920.79+0.00944782d,+3082.04+0.0151672d,+1960.82+0.0096449d,+2441.28+0.0120106d,+2361.19+0.0116162d,+6328.6+0.0311875d,+3282.31+0.0161542d
2021-01-07 16:00:00 UTC,+2080.93+0.0102539d,+2641.5+0.0130533d,+5686.97+0.0281398d,+1920.79+0.00948888d,+8648.23+0.0218376d,+4965.31+0.0245613d,+9981.52+0.0494815d,+3642.86+0.0180094d,+4885.14+0.0241639d,+1280.35+0.00629415d,+3282.31+0.0161495d,+1360.4+0.00668788d,+2281.11+0.0112187d,+2080.93+0.0102333d,+2361.19+0.0116129d,+3001.93+0.0147683d,+3242.25+0.0159522d
2021-01-07 16:15:00 UTC,+1680.61+0.00838226d,+3602.82+0.0179994d,+2241.09+0.0111897d,+1600.56+0.00798927d,+6165.26+0.0195825d,+4885.2+0.0244196d,+8288.76+0.0242509d,+5286.09+0.0264282d,+4724.86+0.0236165d,+2521.38+0.0125539d,+1760.67+0.00876345d,+2321.17+0.011556d,+5687.02+0.0283546d,+2201.05+0.0109575d,+2561.42+0.0127535d,+2120.98+0.0105585d,+2921.85+0.0145504d
2021-01-07 16:30:00 UTC,+1800.71+0.00902241d,+3122.13+0.0156377d,+4083.64+0.0204622d,+1560.53+0.00781088d,+4444.31+0.022273d,+3843.22+0.0192555d,+10814.9+0.0316952d,+5727.16+0.0287182d,+4243.93+0.0212669d,+2361.21+0.0117916d,+1400.43+0.00699065d,+3602.83+0.0180018d,+2481.34+0.0123922d,+2321.17+0.0115915d,+4684.78+0.023419d,+2120.98+0.0105908d,+5727.15+0.0286427d
2021-01-07 16:45:00 UTC,+2241.09+0.0111744d,+3242.28+0.0161403d,+4123.69+0.0205359d,+2721.61+0.0135453d,+4925.26+0.0245363d,+4083.62+0.020336d,+9338.96+0.0466135d,+3322.39+0.0165397d,+6288.59+0.0313465d,+2321.16+0.0115145d,+1920.8+0.00952681d,+3562.74+0.0176831d,+1840.73+0.00912938d,+2640.95+0.0082907d,+3803.13+0.0188782d,+2120.97+0.0105205d,+4203.82+0.0208708d
2021-01-07 17:00:00 UTC,+1800.7+0.00894168d,+1960.83+0.0097499d,+1520.5+0.00755898d,+4845.09+0.0241215d,+4965.35+0.0247215d,+4764.92+0.0237216d,+6088.04+0.030326d,+9459.45+0.047189d,+2120.97+0.0105469d,+4684.76+0.0233132d,+5005.43+0.0249125d,+2881.8+0.0143298d,+1600.55+0.00795436d,+10532.4+0.0270444d,+2281.13+0.01134d,+3723+0.0185194d,+3202.22+0.0159253d
2021-01-07 17:15:00 UTC,+5366.24+0.0267164d,+1920.8+0.00956177d,+5245.98+0.0261523d,+6408.92+0.031966d,+4524.44+0.0225482d,+2080.94+0.0103597d,+5205.88+0.025952d,+6850.2+0.0341735d,+1440.45+0.00716909d,+6007.85+0.0299807d,+2401.25+0.0119641d,+6248.49+0.0311848d,+1680.61+0.00837093d,+10453.5+0.0296025d,+2401.25+0.0119641d,+4163.77+0.0207616d,+3723.01+0.0185603d
2021-01-07 17:30:00 UTC,+3803.12+0.0188187d,+2201.04+0.0108828d,+5165.75+0.0255741d,+5646.88+0.0279618d,+4083.59+0.0202072d,+2161.01+0.0106846d,+6529.2+0.0323431d,+1920.79+0.00949596d,+4965.32+0.0245796d,+2921.83+0.0144145d,+1680.61+0.00828662d,+2080.93+0.0102623d,+1640.58+0.00808911d,+3001.74+0.0133146d,+3041.99+0.015008d,+2040.89+0.0100647d,+3362.43+0.0165912d
2021-01-07 17:45:00 UTC,+4604.57+0.0227919d,+2401.24+0.0118964d,+6368.77+0.0316068d,+5887.49+0.0292122d,+5807.29+0.0288133d,+2680.78+0.00667846d,+4885.16+0.0242284d,+4203.82+0.0208431d,+3001.95+0.0148763d,+2161.01+0.0106938d,+1880.76+0.00930588d,+2040.9+0.0100989d,+5306.08+0.026293d,+3162.16+0.0156548d,+4845.07+0.0240038d,+2641.5+0.0130743d,+7853.33+0.0389582d
2021-01-07 18:00:00 UTC,+2361.2+0.0116818d,+2120.97+0.0105139d,+5646.9+0.028035d,+6088.02+0.0302308d,+1520.5+0.0075353d,+4402.43+0.0126714d,+5326.13+0.0264388d,+5446.41+0.0270373d,+5406.32+0.0268378d,+1760.67+0.00871442d,+2161.01+0.0106977d,+1920.8+0.00950763d,+2951.21+0.0146145d,+2481.29+0.0118952d,+3803.12+0.0188402d,+7171.11+0.0355765d,+6729.79+0.0333807d
2021-01-07 18:15:00 UTC,+5526.59+0.0273676d,+2080.93+0.0102989d,+7251.36+0.0359684d,+6007.79+0.029784d,+4925.24+0.0244057d,+5847.28+0.0285923d,+3843.19+0.019035d,+2241.08+0.0110922d,+4123.67+0.0204267d,+2120.97+0.0104707d,+2000.86+0.00987727d,+2241.08+0.0110643d,+3672.1+0.0181404d,+3041.99+0.0150235d,+2481.32+0.0122516d,+5045.48+0.0249397d,+2921.84+0.0144294d
2021-01-07 18:30:00 UTC,+2040.9+0.0101439d,+2401.25+0.0119286d,+7732.97+0.0385038d,+6569.36+0.0326934d,+4524.43+0.0224965d,+3682.94+0.0183057d,+4684.75+0.0232953d,+1960.83+0.00973889d,+4965.34+0.0246936d,+2561.42+0.0126941d,+1840.73+0.00911959d,+1920.8+0.00951659d,+2401.24+0.0118994d,+2401.24+0.0118994d,+2921.84+0.0144825d,+7446.04+0.0186269d,+2681.55+0.0132901d
2021-01-07 18:45:00 UTC,+4524.47+0.0226886d,+2441.3+0.0122629d,+8054.23+0.0405568d,+6890.41+0.0346787d,+8254.95+0.0415712d,+5085.67+0.0255753d,+4524.48+0.0227476d,+5646.99+0.0284051d,+8495.84+0.0427888d,+5406.4+0.0271636d,+7773.24+0.0390961d,+2120.98+0.0106412d,+2441.3+0.01225d,+6770.04+0.0340354d,+4885.22+0.0245395d,+11775.2+0.0296988d,+3042.02+0.0152684d
2021-01-07 19:00:00 UTC,+3442.59+0.0172511d,+7733.07+0.0387861d,+7773.2+0.0389881d,+7412+0.0371706d,+4324.08+0.0216556d,+3682.96+0.0184396d,+4484.39+0.02246d,+5366.28+0.0268874d,+2601.48+0.0130188d,+1760.67+0.00878913d,+1560.53+0.00778935d,+5687.04+0.0284379d,+2401.25+0.0119902d,+4404.22+0.0220108d,+2561.43+0.0127909d,+8528.77+0.0235946d,+5847.45+0.029242d
2021-01-07 19:15:00 UTC,+2561.42+0.0127624d,+5245.98+0.0261518d,+7692.87+0.0383907d,+9539.8+0.047646d,+3042.01+0.0151502d,+3202.22+0.0159493d,+4764.93+0.0237487d,+1760.67+0.00876389d,+4925.27+0.0245496d,+2321.17+0.0115323d,+1960.83+0.00974056d,+1960.83+0.00974056d,+3482.63+0.0173116d,+3442.57+0.0171121d,+6047.93+0.0300967d,+5202.94+0.0129902d,+5205.87+0.0258969d
2021-01-07 19:30:00 UTC,+1960.83+0.00969684d,+2281.12+0.0113202d,+14566.1+0.0726721d,+7813.23+0.0388666d,+4404.2+0.0218762d,+4684.75+0.0232725d,+4764.91+0.0236716d,+5085.6+0.0252682d,+4644.67+0.023073d,+1680.61+0.00829659d,+1880.76+0.00928548d,+1960.83+0.00968111d,+5566.67+0.0275268d,+3722.98+0.0183953d,+2801.69+0.0138377d,+3001.79+0.0136891d,+2561.41+0.0126496d
2021-01-07 19:45:00 UTC,+5125.68+0.0254356d,+5205.87+0.0259077d,+13761.2+0.0687401d,+5927.62+0.0295088d,+5205.87+0.0259077d,+2361.21+0.0117364d,+5286.06+0.0263076d,+5326.15+0.0265076d,+4283.98+0.0213112d,+2521.37+0.012468d,+1960.83+0.00969385d,+2040.9+0.01009d,+3722.99+0.0184195d,+3282.32+0.0162362d,+2361.2+0.0116752d,+2481.33+0.0122698d,+2681.55+0.013261d
2021-01-07 20:00:00 UTC,+2000.87+0.00993653d,+5005.44+0.0249474d,+13680.8+0.0684443d,+4925.27+0.0245469d,+5526.63+0.0275513d,+4283.98+0.0213449d,+6890.32+0.0343699d,+5406.35+0.0269502d,+4043.55+0.0201448d,+1720.64+0.00851902d,+2361.2+0.0116937d,+2401.24+0.0118922d,+3843.19+0.0190454d,+5643.46+0.0140796d,+2401.24+0.0118922d,+2561.37+0.0122961d,+2641.51+0.0130835d
2021-01-07 20:15:00 UTC,+5286.06+0.0263337d,+5847.42+0.029147d,+13399.1+0.0670095d,+6088.05+0.0303496d,+4845.09+0.0241403d,+5566.73+0.0277445d,+5366.25+0.026743d,+2681.56+0.0133481d,+6208.37+0.0309511d,+2961.89+0.0146849d,+3242.27+0.016077d,+2441.29+0.0121011d,+3522.68+0.0174695d,+5202.94+0.0129594d,+3082.05+0.0152815d,+6449+0.0320221d,+2521.37+0.0124985d
2021-01-07 20:30:00 UTC,+2281.13+0.0113494d,+3562.76+0.0177628d,+11790.3+0.0589941d,+7171.19+0.0358095d,+2321.17+0.0115664d,+5286.07+0.0263745d,+5326.17+0.026575d,+4364.14+0.0217658d,+4965.36+0.0247709d,+4484.36+0.0223394d,+4724.84+0.0235398d,+5807.32+0.0289465d,+3082.19+0.015345d,+6408.07+0.0289175d,+5767.22+0.0287461d,+2881.8+0.014346d,+5566.73+0.0277444d
2021-01-07 20:45:00 UTC,+2040.89+0.0100464d,+4203.8+0.0207783d,+11428.2+0.0566635d,+4484.33+0.0221676d,+4324.03+0.0213737d,+5366.2+0.0265371d,+5205.84+0.0257423d,+5406.3+0.0267358d,+6529.19+0.0323045d,+2201.04+0.0108189d,+2281.11+0.0112129d,+3843.16+0.0189038d,+2885.38+0.0141868d,+2641.49+0.0129863d,+2481.32+0.012198d,+2601.45+0.0127892d,+4203.79+0.0206809d
2021-01-07 21:00:00 UTC,+5045.44+0.0247616d,+3923.29+0.0192722d,+6729.7+0.0330979d,+2161+0.0106074d,+5165.71+0.0253889d,+2881.78+0.0141497d,+5245.89+0.0257838d,+5285.98+0.0259813d,+2601.45+0.0127718d,+1760.66+0.00862494d,+2561.4+0.0125518d,+3041.98+0.0149099d,+6007.72+0.0294834d,+2721.54+0.0129511d,+2641.49+0.0129447d,+2841.72+0.0139272d,+3001.92+0.0147133d
2021-01-07 21:15:00 UTC,+4925.2+0.0242486d,+5286+0.0260731d,+6569.28+0.0324207d,+5446.37+0.026866d,+5446.37+0.026866d,+3482.6+0.0171645d,+7371.69+0.0363934d,+4764.88+0.0234974d,+5005.38+0.0246859d,+2401.23+0.0117795d,+3082.03+0.0151236d,+2241.07+0.010993d,+2601.45+0.0127627d,+2000.86+0.00981369d,+4364.07+0.0214264d,+2521.36+0.0123694d,+2641.49+0.0129594d
2021-01-07 21:30:00 UTC,+2160.99+0.0105505d,+2281.11+0.0111771d,+6448.89+0.031655d,+5807.21+0.0284974d,+5165.7+0.0253424d,+4283.92+0.0210086d,+7090.75+0.0348153d,+6529.12+0.0320499d,+1680.6+0.00823261d,+4163.69+0.0203593d,+2641.49+0.0129077d,+2361.19+0.0115367d,+2721.58+0.0132996d,+2361.19+0.0115367d,+2841.72+0.0138874d,+2921.82+0.0142793d,+4564.44+0.0223226d
2021-01-07 21:45:00 UTC,+3522.63+0.0171569d,+2040.89+0.00996668d,+4724.75+0.0230998d,+3682.89+0.017998d,+5406.23+0.0264392d,+4123.62+0.0201556d,+7532.1+0.0368693d,+4083.55+0.0199594d,+3122.07+0.0152537d,+2120.96+0.0103508d,+2521.35+0.012307d,+2521.35+0.012307d,+2601.44+0.0126983d,+2241.07+0.0109376d,+6328.53+0.0309403d,+9941.08+0.0486772d,+2841.72+0.0138726d
2021-01-07 22:00:00 UTC,+3522.64+0.017175d,+1880.75+0.00918417d,+880.165+0.00429623d,+3442.52+0.0168219d,+4965.25+0.0242784d,+2040.89+0.00996682d,+8174.25+0.0400242d,+3202.18+0.0156458d,+4404.13+0.0215296d,+4083.55+0.0199801d,+5807.19+0.0284345d,+2321.15+0.0113484d,+2561.4+0.0125243d,+5767.09+0.0282377d,+2721.58+0.0133085d,+3843.15+0.0188019d,+7130.85+0.0349355d
2021-01-07 22:15:00 UTC,+2321.14+0.0112588d,+4684.66+0.0228172d,+920.179+0.00447469d,+4243.82+0.0206662d,+5205.75+0.0253608d,+1720.63+0.00836998d,+7532.05+0.0367302d,+4163.68+0.0202752d,+2040.88+0.00992921d,+3562.69+0.0173521d,+4604.5+0.0224361d,+5285.93+0.0257639d,+2601.44+0.0126651d,+2201.03+0.0107139d,+3642.82+0.0177429d,+7772.84+0.0379254d,+3162.12+0.0153985d
2021-01-07 22:30:00 UTC,+6809.82+0.0331066d,+3522.63+0.0171127d,+1000.21+0.00485379d,+5686.85+0.0276518d,+5045.39+0.0245261d,+920.179+0.00446526d,+7491.9+0.0364566d,+4764.81+0.0231594d,+1320.37+0.00640831d,+1680.6+0.00815329d,+2401.22+0.0116529d,+3041.96+0.0147663d,+5670.81+0.027558d,+2160.99+0.010486d,+3442.51+0.0167135d,+5446.28+0.0264644d,+3001.91+0.0145717d
2021-01-07 22:45:00 UTC,+4404.08+0.0212438d,+3602.73+0.0174183d,+1040.23+0.00502381d,+2801.65+0.0135407d,+4965.19+0.0240192d,+880.163+0.00425048d,+9050.02+0.0254107d,+4925.11+0.0238249d,+4804.86+0.023242d,+2241.06+0.0108138d,+2241.06+0.0108138d,+2441.25+0.0117809d,+2801.92+0.0135234d,+2160.98+0.0104271d,+2641.47+0.0127481d,+7531.95+0.0364253d,+2881.75+0.0139091d
2021-01-07 23:00:00 UTC,+2801.65+0.0134855d,+3082+0.0148671d,+1880.74+0.00906783d,+5526.42+0.026686d,+4724.69+0.0228069d,+960.194+0.0046277d,+4723.08+0.0149683d,+4804.85+0.0231947d,+3041.94+0.0146736d,+1880.74+0.00905895d,+2221.17+0.0107002d,+2281.09+0.0109892d,+2481.29+0.0119546d,+2201.02+0.010603d,+6609.18+0.0318978d,+3001.89+0.014466d,+2961.84+0.0142728d
2021-01-07 23:15:00 UTC,+4163.63+0.0200374d,+2441.25+0.0117686d,+960.193+0.00462595d,+2241.05+0.0108026d,+4885.02+0.0235736d,+640.086+0.00308335d,+880.163+0.00424024d,+5366.05+0.0259001d,+5807.09+0.0280341d,+2241.06+0.0108102d,+2281.09+0.0110035d,+3642.79+0.0175822d,+2481.29+0.0119703d,+1720.62+0.00829798d,+2921.79+0.014098d,+6127.9+0.0296077d,+5486.33+0.0265007d
2021-01-07 23:30:00 UTC,+2641.46+0.0126594d,+2201.01+0.0105788d,+800.134+0.00384344d,+2281.09+0.010964d,+3843.09+0.0184838d,+720.108+0.00345892d,+840.148+0.00403571d,+5486.31+0.0264053d,+8655.73+0.041715d,+1440.43+0.00691764d,+2361.17+0.0113438d,+3202.15+0.0153896d,+2521.33+0.0121141d,+3081.99+0.0148113d,+2401.21+0.0115364d,+2841.69+0.0136551d,+4484.21+0.0215628d
2021-01-07 23:45:00 UTC,+1600.53+0.00765287d,+1680.59+0.00804963d,+3442.47+0.0165008d,+1960.8+0.00939288d,+1400.41+0.00670685d,+720.108+0.00344777d,+1040.23+0.0049811d,+5045.32+0.0241999d,+1320.36+0.00632328d,+5125.5+0.0246401d,+5927.36+0.0285046d,+3001.89+0.0144183d,+2472.48+0.0118729d,+4163.63+0.020008d,+2401.21+0.0115303d,+2681.5+0.0128778d,+2521.33+0.0121077d
2021-01-08 00:00:00 UTC,+3843.09+0.0184462d,+800.134+0.00383957d,+920.177+0.00441584d,+1160.28+0.00556863d,+3562.66+0.0171158d,+3282.25+0.0157668d,+760.121+0.0036475d,+3402.42+0.0163449d,+4844.91+0.0232885d,+1800.68+0.00865751d,+2361.17+0.011355d,+6261.83+0.0301628d,+3923.23+0.0188793d,+2881.74+0.0138614d,+2160.98+0.0103914d,+4764.76+0.0229371d,+2481.29+0.0119332d
2021-01-08 00:15:00 UTC,+2000.83+0.00957516d,+600.075+0.00286886d,+960.192+0.00459121d,+1040.23+0.00497406d,+1240.32+0.00593135d,+2761.59+0.0132146d,+560.065+0.00267754d,+2040.87+0.00976291d,+1360.39+0.00650584d,+1920.77+0.00921403d,+2281.09+0.0109441d,+2241.05+0.0107519d,+4203.7+0.0201846d,+3202.14+0.0153691d,+6448.71+0.0309935d,+2641.46+0.012675d,+2561.37+0.0122903d
2021-01-08 00:30:00 UTC,+1680.59+0.0080381d,+2561.37+0.0122618d,+960.192+0.00459359d,+800.133+0.00382761d,+640.085+0.00306178d,+720.108+0.00344467d,+2201.01+0.0105351d,+1120.26+0.00535972d,+920.176+0.00440208d,+1520.48+0.00728883d,+2201.01+0.0105541d,+2000.84+0.00959345d,+2080.9+0.00997769d,+1800.68+0.00863302d,+2080.9+0.00997769d,+5285.84+0.025379d,+2441.24+0.0117072d
2021-01-08 00:45:00 UTC,+1560.51+0.00743492d,+1320.36+0.00629402d,+920.176+0.00438565d,+880.161+0.00419486d,+640.085+0.00305035d,+1680.59+0.00801237d,+1880.73+0.00896734d,+1000.21+0.00476724d,+640.085+0.00305035d,+1920.77+0.00918673d,+2241.05+0.01072d,+1960.8+0.00937835d,+2160.97+0.0103366d,+5566.47+0.0266641d,+2160.97+0.0103366d,+2921.78+0.0139802d,+6368.47+0.030516d
2021-01-08 01:00:00 UTC,+1160.28+0.00551619d,+880.16+0.0041839d,+640.085+0.00304239d,+760.12+0.0036131d,+520.056+0.00247175d,+920.175+0.00437419d,+680.096+0.00323262d,+1040.22+0.00494511d,+720.107+0.00342285d,+1360.38+0.00648175d,+2721.54+0.0129745d,+2000.83+0.00953579d,+2160.97+0.0102997d,+2120.93+0.0101087d,+2481.28+0.0118279d,+2201.01+0.0104907d,+2441.24+0.0116369d
2021-01-08 01:15:00 UTC,+1200.3+0.00570722d,+1080.24+0.00513642d,+520.056+0.00247223d,+960.191+0.00456537d,+520.056+0.00247223d,+720.107+0.00342351d,+520.056+0.00247223d,+1080.24+0.00513642d,+720.107+0.00342351d,+2040.87+0.00973734d,+6288.23+0.0300554d,+1920.77+0.00916387d,+2201.01+0.0105021d,+1920.77+0.00916387d,+2681.49+0.0127973d,+2481.28+0.0118408d,+2641.45+0.012606d
2021-01-08 01:30:00 UTC,+1480.46+0.00706137d,+720.108+0.00343435d,+560.065+0.00267089d,+1000.21+0.00477077d,+720.108+0.00343435d,+680.096+0.00324347d,+640.085+0.0030526d,+1000.21+0.00477077d,+960.192+0.00457982d,+5085.41+0.024406d,+2281.09+0.0109346d,+3122.04+0.014971d,+6087.75+0.0292287d,+2000.84+0.00959006d,+5566.48+0.0267201d,+1960.8+0.00939802d,+3642.77+0.0174719d
2021-01-08 01:45:00 UTC,+1360.38+0.00648501d,+840.147+0.00400349d,+640.085+0.0030499d,+560.065+0.00266853d,+560.065+0.00266853d,+880.161+0.00419424d,+640.085+0.0030499d,+960.191+0.00457576d,+720.108+0.00343131d,+2000.83+0.00956404d,+1880.74+0.00898953d,+4524.27+0.0216489d,+2080.9+0.0099471d,+1920.77+0.00918102d,+2441.24+0.0116713d,+2201.01+0.0105218d,+2641.45+0.0126296d
2021-01-08 02:00:00 UTC,+1120.26+0.00534085d,+800.133+0.00381433d,+520.056+0.00247888d,+520.056+0.00247888d,+480.048+0.00228814d,+800.133+0.00381433d,+640.085+0.00305116d,+1040.22+0.00495938d,+1160.28+0.00553203d,+1360.39+0.00650772d,+2000.83+0.00957401d,+1960.8+0.0093823d,+2601.41+0.0124509d,+1920.77+0.00919059d,+2881.73+0.0137942d,+5205.66+0.0249425d,+5205.66+0.0249425d
2021-01-08 02:15:00 UTC,+1280.34+0.00609955d,+3202.13+0.0152832d,+520.056+0.00247936d,+720.108+0.00343339d,+600.075+0.00286094d,+640.085+0.00305175d,+1760.64+0.00839817d,+2281.08+0.010883d,+1280.34+0.00610593d,+2120.94+0.0101419d,+1920.77+0.00918397d,+1920.77+0.00918397d,+4488.07+0.0214822d,+3963.27+0.0189662d,+2361.16+0.0112917d,+2601.41+0.0124419d,+3963.27+0.0189662d
2021-01-08 02:30:00 UTC,+1640.56+0.00782109d,+720.108+0.0034315d,+600.075+0.00285937d,+760.12+0.00362223d,+720.108+0.0034315d,+640.085+0.00305007d,+640.085+0.00305007d,+960.191+0.00457602d,+760.12+0.00362223d,+1280.34+0.0061187d,+2000.83+0.00956478d,+2080.9+0.00994787d,+4187.65+0.0200369d,+3362.36+0.0160825d,+2040.87+0.00975632d,+2281.08+0.0109058d,+2561.37+0.0122472d
