# file...... Meter_632_A_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_632_A:measured_power,xfmr_meter_632_A_1:measured_power,xfmr_meter_632_A_2:measured_power,xfmr_meter_632_A_3:measured_power,xfmr_meter_632_A_4:measured_power,xfmr_meter_632_A_5:measured_power,house_meter_632_A_1:measured_power,house_meter_632_A_2:measured_power,house_meter_632_A_3:measured_power,house_meter_632_A_4:measured_power,house_meter_632_A_5:measured_power,house_meter_632_A_6:measured_power,house_meter_632_A_7:measured_power,house_meter_632_A_8:measured_power,house_meter_632_A_9:measured_power,house_meter_632_A_10:measured_power,house_meter_632_A_11:measured_power,house_meter_632_A_12:measured_power,house_meter_632_A_13:measured_power,house_meter_632_A_14:measured_power,house_meter_632_A_15:measured_power,house_meter_632_A_16:measured_power,house_meter_632_A_17:measured_power,house_meter_632_A_18:measured_power,house_meter_632_A_19:measured_power,house_meter_632_A_20:measured_power,house_meter_632_A_21:measured_power,house_meter_632_A_22:measured_power,house_meter_632_A_23:measured_power
2021-01-07 16:15:00 UTC,+107193+532.47j,+11338.6+23.9411j,+14189.2+37.5316j,+16117.1+48.1949j,+37934.8+270.639j,+27612+150.666j,+1040.22+0.00484909d,+1240.31+0.00578231d,+1000.2+0.00466247d,+1440.42+0.00671576d,+1360.38+0.00634235d,+1360.38+0.00634235d,+1680.57+0.0078362d,+2200.98+0.0102649d,+1560.49+0.00727975d,+1400.4+0.00653247d,+2561.33+0.0119535d,+1680.57+0.0078403d,+2521.29+0.0117665d,+1440.42+0.00671927d,+1160.27+0.00541182d,+1840.69+0.00858784d,+2040.85+0.00952583d,+2481.25+0.0115835d,+2241.02+0.010461d,+2241.02+0.010461d,+1920.75+0.00896483d,+1200.29+0.00560056d,+2040.85+0.00952583d
2021-01-07 16:30:00 UTC,+140971+1007.47j,+13426.6+33.8335j,+14751.3+40.5102j,+16961.4+53.5466j,+45065.1+383.264j,+50764.9+493.468j,+1000.2+0.00467445d,+1600.52+0.00748187d,+840.144+0.00392616d,+1520.47+0.00710743d,+1720.6+0.0080436d,+1800.66+0.00841813d,+2160.95+0.010104d,+2761.55+0.0129154d,+1720.6+0.00804556d,+1480.45+0.00692191d,+2281.06+0.0106687d,+1920.75+0.00898219d,+2361.14+0.0110436d,+1640.55+0.00767098d,+1200.29+0.0056114d,+2120.92+0.00991905d,+2200.99+0.0102981d,+2601.38+0.0121734d,+2761.55+0.0129238d,+2120.92+0.0099231d,+1720.6+0.00804884d,+1360.38+0.0063628d,+1920.75+0.00898585d
2021-01-07 16:45:00 UTC,+130712+840.621j,+16279+49.7788j,+14711.3+40.4281j,+17162.8+55.1362j,+52162.3+511.959j,+30394.4+180.935j,+920.173+0.004315d,+1480.45+0.00694391d,+2961.79+0.0139004d,+1440.42+0.00675607d,+2241.03+0.0105146d,+2441.22+0.0114548d,+2281.06+0.0107026d,+2481.26+0.0116429d,+1800.66+0.0084445d,+1240.31+0.00581533d,+1920.75+0.00900814d,+1680.58+0.00788096d,+2481.26+0.0116395d,+1880.72+0.00882025d,+1360.38+0.00637857d,+2321.1+0.0108875d,+2040.85+0.00957619d,+2641.43+0.0123973d,+2761.56+0.0129618d,+2681.47+0.0125854d,+2000.82+0.00938819d,+960.188+0.00450346d,+1920.75+0.00901222d
2021-01-07 17:00:00 UTC,+121029+669.036j,+15113.2+42.6234j,+14711.3+40.3112j,+18248.2+62.0517j,+41374.9+321.931j,+31580.2+200.244j,+1160.27+0.00541879d,+1520.47+0.00710205d,+2841.64+0.0132803d,+1480.45+0.00691498d,+1720.6+0.00803751d,+1800.66+0.00841176d,+2200.99+0.0102836d,+2361.13+0.0110325d,+1960.78+0.00915969d,+1320.35+0.00616636d,+1800.66+0.00841114d,+2160.95+0.0100956d,+2721.51+0.0127173d,+1480.45+0.00691447d,+1360.38+0.00635337d,+1880.72+0.00878539d,+2200.99+0.0102895d,+2601.38+0.0121633d,+3081.93+0.0144131d,+2681.46+0.0125382d,+2000.82+0.00935294d,+1080.24+0.00504775d,+2481.25+0.0116011d
2021-01-07 17:15:00 UTC,+129093+744.67j,+16157.4+48.4615j,+18129.5+61.9517j,+18569.7+64.0988j,+42753.9+344.068j,+33480.5+224.007j,+1240.31+0.00578416d,+1680.57+0.0078387d,+2641.42+0.0123252d,+2401.17+0.0112031d,+1840.69+0.00858608d,+2000.81+0.00933361d,+2200.98+0.0102682d,+2120.91+0.00989435d,+2080.88+0.00971096d,+1440.42+0.00672034d,+1720.6+0.00802845d,+4604.31+0.0215093d,+2641.42+0.0123297d,+2241.02+0.010459d,+1440.42+0.00672034d,+1920.75+0.00896308d,+2481.25+0.0115822d,+2921.74+0.0136408d,+2921.74+0.0136408d,+2641.42+0.0123307d,+2321.1+0.0108339d,+1200.29+0.00559992d,+2040.85+0.00952474d
2021-01-07 17:30:00 UTC,+142491+912.842j,+18652.4+65.6989j,+17847.4+59.9473j,+20341+77.6226j,+48308.2+439.494j,+37340.3+267.494j,+2481.26+0.0116151d,+1760.63+0.00823937d,+1640.55+0.00767703d,+1680.58+0.00786446d,+2080.88+0.00973934d,+1840.69+0.0086143d,+4764.63+0.0223248d,+2361.14+0.0110523d,+2160.95+0.0101129d,+1360.38+0.00636428d,+1640.55+0.00767589d,+4123.47+0.0193127d,+2721.51+0.0127392d,+2321.1+0.0108631d,+1440.42+0.00673898d,+2040.85+0.00955039d,+2841.65+0.0133083d,+3001.84+0.0140594d,+4043.34+0.0189455d,+3202.09+0.0149986d,+1200.29+0.00561757d,+1760.63+0.00824193d,+2200.99+0.0103052d
2021-01-07 17:45:00 UTC,+131626+760.501j,+16841+52.7971j,+18489.3+63.5801j,+20178.6+75.6794j,+42237.7+340.016j,+33877.5+226.301j,+2040.85+0.00952523d,+2000.81+0.00933823d,+1800.66+0.00840338d,+1240.31+0.00578702d,+1840.69+0.00859034d,+2080.88+0.00971224d,+3041.88+0.0142031d,+2761.55+0.0128928d,+2000.81+0.00934107d,+1440.42+0.00672327d,+1480.45+0.00691019d,+3402.36+0.0158934d,+3001.83+0.0140202d,+3361.34+0.00913772d,+1960.78+0.00915402d,+1800.66+0.00840593d,+2881.69+0.0134626d,+3081.93+0.0143992d,+3001.83+0.0140245d,+2881.69+0.0134626d,+1280.33+0.00597751d,+2200.99+0.0102796d,+2361.13+0.0110283d
2021-01-07 18:00:00 UTC,+143029+902.424j,+15595.3+45.3038j,+23765.5+106.604j,+20500.7+78.135j,+42547.4+339.041j,+40618.2+330.827j,+1680.57+0.0078329d,+2080.88+0.00970024d,+1000.2+0.00466051d,+1360.38+0.00633968d,+2401.17+0.0111948d,+1920.75+0.00895319d,+2361.13+0.0110079d,+2761.55+0.0128768d,+1920.75+0.00896667d,+1560.5+0.00728382d,+2681.46+0.0125218d,+2241.02+0.0104632d,+3202.09+0.0149561d,+7526.87+0.0209633d,+2361.13+0.0110245d,+2200.99+0.0102761d,+3041.88+0.0141984d,+2921.74+0.0136369d,+3121.98+0.0145727d,+3041.88+0.0141984d,+1080.24+0.00503813d,+2401.17+0.0112049d,+2401.17+0.0112049d
2021-01-07 18:15:00 UTC,+144619+902.632j,+18973+67.348j,+23078.4+99.6393j,+21346.1+84.8772j,+46644.2+408.711j,+34575.5+239.526j,+1840.69+0.00858791d,+1880.72+0.00877481d,+800.13+0.0037315d,+3162.03+0.0147607d,+3402.35+0.0158841d,+2160.95+0.0100834d,+2761.55+0.0128891d,+2921.74+0.0136376d,+2241.02+0.0104653d,+1240.31+0.00578976d,+3682.76+0.0172082d,+2281.06+0.0106525d,+3121.98+0.0145845d,+6284.2+0.0153476d,+2080.88+0.00971684d,+2080.88+0.00971684d,+3081.93+0.0143926d,+3362.3+0.0157037d,+2921.74+0.0136436d,+3282.19+0.0153291d,+1000.2+0.00466698d,+2681.46+0.0125204d,+2881.69+0.0134564d
2021-01-07 18:30:00 UTC,+154930+1145.78j,+19779.1+73.8346j,+16720+51.8741j,+21265.5+84.227j,+53371.4+546.12j,+43791.1+386.568j,+1680.57+0.00784595d,+1800.66+0.00840699d,+1120.26+0.00522885d,+4403.95+0.0205832d,+3963.2+0.0185198d,+1920.75+0.00896812d,+2681.46+0.0125238d,+2160.95+0.0100906d,+1880.72+0.00877612d,+1440.42+0.00672033d,+2401.17+0.0112071d,+2321.1+0.010833d,+2641.42+0.0123296d,+2360.93+0.00900645d,+1280.33+0.00597304d,+2361.13+0.0110201d,+2841.64+0.0132764d,+2921.74+0.0136511d,+3001.83+0.0140258d,+3322.25+0.0155249d,+1040.22+0.00485645d,+2601.38+0.0121527d,+3282.19+0.0153375d
2021-01-07 18:45:00 UTC,+132185+770.384j,+17604.8+57.6512j,+15595.3+45.2791j,+22110.2+90.7335j,+43604.2+357.32j,+33268.5+217.23j,+1680.57+0.00783216d,+2281.06+0.0106333d,+1000.2+0.00466007d,+2841.64+0.0132495d,+2681.46+0.0125018d,+2080.88+0.00969933d,+2761.55+0.0128756d,+2241.02+0.0104465d,+1720.6+0.00801588d,+1400.4+0.00652328d,+2241.02+0.0104426d,+2401.17+0.0111896d,+2441.21+0.0113764d,+2120.91+0.00988245d,+840.143+0.00391263d,+2401.17+0.0111896d,+2641.42+0.0123251d,+3282.19+0.015319d,+2641.42+0.0123251d,+3041.88+0.014196d,+1280.33+0.00597085d,+3202.08+0.0149446d,+3242.14+0.0151318d
2021-01-07 19:00:00 UTC,+132255+806.937j,+15635.2+45.3314j,+15314+43.5905j,+21747.8+87.5766j,+47908+432.639j,+31648.7+195.529j,+1880.72+0.00874217d,+2361.13+0.0109774d,+1240.31+0.00576387d,+1880.72+0.00874217d,+1600.52+0.00743888d,+1600.52+0.00743888d,+2921.73+0.0135869d,+2120.91+0.00985963d,+1600.52+0.00743844d,+1240.31+0.00576353d,+2160.95+0.0100453d,+2281.05+0.0106042d,+2241.02+0.0104179d,+2200.98+0.0102316d,+920.171+0.00427534d,+2641.41+0.0122812d,+2721.5+0.0126689d,+2801.59+0.0130422d,+2841.64+0.0132288d,+3282.18+0.0152824d,+1240.31+0.00577034d,+3081.93+0.0143488d,+3162.03+0.0147222d
2021-01-07 19:15:00 UTC,+127576+753.948j,+14911.9+41.247j,+14349.7+38.2656j,+21708.3+87.6793j,+45958.2+397.816j,+30646.3+186.824j,+1640.55+0.00763771d,+1760.63+0.00819716d,+1200.29+0.00558707d,+1840.69+0.00857018d,+1640.55+0.00763771d,+2000.81+0.00931632d,+2721.5+0.0126758d,+2080.88+0.00968945d,+1760.63+0.00819632d,+1440.42+0.00670477d,+1800.66+0.0083828d,+2160.95+0.0100616d,+2120.91+0.009875d,+2080.88+0.00968845d,+760.117+0.00353716d,+2200.98+0.0102481d,+2321.09+0.0108226d,+2921.73+0.0136265d,+3121.98+0.0145616d,+3001.83+0.0140005d,+1080.24+0.00503427d,+3722.82+0.0173683d,+3162.03+0.0147486d
2021-01-07 19:30:00 UTC,+126702+713.17j,+17162.7+54.814j,+15072.8+42.2395j,+19374.2+69.7604j,+40812.5+314.457j,+34278.3+229.896j,+1760.63+0.0082057d,+2080.88+0.00969954d,+1080.24+0.00503323d,+1800.66+0.0083924d,+2281.06+0.0106335d,+2841.64+0.0132498d,+3001.83+0.0139976d,+2281.06+0.0106335d,+1640.55+0.00764273d,+1480.44+0.00689642d,+2080.88+0.00969582d,+2401.17+0.0111897d,+2200.98+0.0102559d,+2241.02+0.0104427d,+880.157+0.00409908d,+2120.91+0.00988252d,+2401.17+0.0111985d,+2561.33+0.0119463d,+2921.73+0.0136292d,+2841.64+0.0132551d,+1120.25+0.00522189d,+3162.03+0.0147516d,+2080.88+0.00970349d
2021-01-07 19:45:00 UTC,+127625+724.676j,+16278.4+49.3652j,+16720.8+52.2102j,+19897.4+73.778j,+43559.3+355.395j,+31167.8+191.882j,+1880.72+0.00878237d,+2601.38+0.0121512d,+920.172+0.00429524d,+1800.66+0.00840824d,+1840.69+0.0085953d,+2521.29+0.0117767d,+2281.06+0.0106536d,+2401.17+0.0112151d,+1760.63+0.00822186d,+1400.4+0.00653868d,+1760.63+0.00822186d,+2080.88+0.00971865d,+3402.36+0.0158991d,+3441.33+0.00889362d,+920.172+0.00429559d,+1920.75+0.00897018d,+2601.38+0.0121593d,+3202.09+0.0149708d,+2481.25+0.0115972d,+2881.69+0.0134711d,+1160.27+0.00542014d,+3242.14+0.0151583d,+2000.81+0.00934987d
2021-01-07 20:00:00 UTC,+129820+704.461j,+16559.2+50.7018j,+21472.6+87.9641j,+21868.1+88.3354j,+38819.4+280.314j,+31098.9+195.176j,+2000.81+0.00929822d,+2561.33+0.0119058d,+1240.31+0.00576223d,+1760.63+0.00818124d,+1840.69+0.00855353d,+2401.17+0.0111606d,+2441.21+0.0113469d,+2281.05+0.0106018d,+2080.88+0.00967935d,+1520.47+0.00707096d,+1960.78+0.00912026d,+1840.69+0.00856125d,+2761.55+0.0128491d,+7686.94+0.0207302d,+840.143+0.00390602d,+2721.5+0.0126625d,+2601.37+0.0121039d,+3482.46+0.0162093d,+3121.98+0.0145293d,+3162.03+0.0147159d,+2000.81+0.00930728d,+2801.59+0.0130365d,+2160.95+0.0100528d
2021-01-07 20:15:00 UTC,+133164+747.246j,+16157.6+48.4742j,+22235.7+93.5769j,+23638.8+103.045j,+42386.5+336.591j,+28744.2+163.452j,+1920.75+0.00894068d,+1880.72+0.0087542d,+920.172+0.00428146d,+1760.63+0.00819482d,+2241.02+0.0104328d,+2601.37+0.0121122d,+2561.33+0.0119256d,+2241.02+0.0104328d,+2321.09+0.010818d,+1360.38+0.00633789d,+2601.37+0.0121257d,+1760.63+0.00820398d,+2881.69+0.0134339d,+7165.72+0.0183135d,+880.157+0.00409979d,+3202.08+0.0149294d,+2801.59+0.0130634d,+3001.83+0.0139983d,+5042.59+0.0117701d,+2921.73+0.0136243d,+2241.02+0.0104472d,+2481.25+0.0115682d,+1880.72+0.00876624d
2021-01-07 20:30:00 UTC,+141671+874.281j,+16036.5+47.559j,+20218.4+75.7515j,+28601+153.21j,+47211+418.011j,+29602.5+177.291j,+2080.88+0.0096959d,+1560.49+0.00726962d,+1960.78+0.00913585d,+1960.78+0.00913585d,+1920.75+0.00894919d,+2561.33+0.0119369d,+1880.72+0.00876253d,+2080.88+0.0096959d,+2200.98+0.0102639d,+1440.42+0.00671508d,+2160.95+0.0100771d,+1840.69+0.00858248d,+2761.55+0.012881d,+4482.08+0.0106741d,+1960.78+0.00914288d,+3322.24+0.0154998d,+3442.41+0.0160861d,+3442.41+0.0160861d,+8648.07+0.0214243d,+3121.98+0.0145868d,+2721.51+0.0127136d,+2521.29+0.0117773d,+2160.95+0.0100926d
2021-01-07 20:45:00 UTC,+129565+703.399j,+15393.9+43.9474j,+20219.1+76.0758j,+28234.5+148.073j,+40241.2+304.218j,+25474.6+129.093j,+2160.95+0.0100805d,+1400.4+0.00653063d,+1480.45+0.00690415d,+1880.72+0.00877228d,+2200.98+0.0102674d,+2481.25+0.0115762d,+1800.66+0.00839858d,+1960.78+0.00914601d,+2241.02+0.0104637d,+2160.95+0.0100895d,+2160.95+0.0100895d,+1840.69+0.00859305d,+2801.6+0.0130841d,+2401.06+0.010147d,+2441.21+0.0113993d,+4123.46+0.0192678d,+2921.74+0.013666d,+3482.47+0.0162925d,+7285.65+0.0178144d,+3482.47+0.0162925d,+2841.65+0.013291d,+2401.17+0.0112288d,+2681.46+0.0125409d
2021-01-07 21:00:00 UTC,+140919+882.486j,+15353.8+43.7547j,+21466.7+85.8063j,+23397+101.059j,+48146.4+436.101j,+32553.1+213.284j,+2040.85+0.00952417d,+1400.4+0.00653364d,+1640.55+0.00765481d,+1800.66+0.00840245d,+2681.46+0.012517d,+1760.63+0.00821553d,+1880.72+0.00877632d,+2120.91+0.00989815d,+3482.47+0.0162798d,+1760.63+0.00822478d,+2401.17+0.01122d,+2000.81+0.00934771d,+3282.19+0.0153423d,+2481.25+0.0115946d,+2281.06+0.0106582d,+3722.82+0.0174051d,+3202.09+0.0149727d,+3202.09+0.0149727d,+4202.02+0.0110494d,+3001.84+0.0140351d,+2721.51+0.012723d,+2281.06+0.010662d,+2361.14+0.0110367d
2021-01-07 21:15:00 UTC,+138865+814.979j,+16720.3+51.8493j,+22150.9+91.0991j,+26784.5+133.524j,+44170.1+365.452j,+29037.4+170.766j,+2080.88+0.00967495d,+1680.57+0.00781248d,+1600.52+0.0074401d,+1520.47+0.00706775d,+2961.78+0.0137756d,+2841.64+0.0132161d,+1720.6+0.00799869d,+2281.05+0.0106065d,+3442.4+0.0160301d,+1640.55+0.00763389d,+3322.24+0.0154698d,+1800.66+0.00837947d,+2841.64+0.0132293d,+3081.93+0.0143494d,+2160.95+0.0100576d,+3802.93+0.0177116d,+2961.78+0.0138011d,+3202.08+0.0149223d,+7406.65+0.0206058d,+3081.93+0.0143616d,+2761.55+0.012867d,+2281.06+0.0106262d,+2561.33+0.0119332d
2021-01-07 21:30:00 UTC,+139094+841.045j,+17363.7+56.1622j,+22112+91.5501j,+26098.5+126.801j,+46817.7+416.38j,+26700.7+147.804j,+2040.85+0.00952558d,+1640.55+0.00765595d,+1760.63+0.00821674d,+1640.55+0.00765595d,+2681.46+0.0125189d,+3402.35+0.0158892d,+1880.72+0.00877762d,+2281.06+0.0106478d,+4804.7+0.0224707d,+1760.63+0.00822393d,+2241.02+0.0104699d,+1880.72+0.0087853d,+2881.69+0.0134666d,+2841.64+0.0132792d,+2160.95+0.0100955d,+3482.47+0.0162781d,+3041.88+0.0142266d,+2801.6+0.0131015d,+6644.79+0.0165588d,+4043.33+0.018918d,+2761.55+0.012914d,+2160.95+0.0101029d,+2160.95+0.0101029d
2021-01-07 21:45:00 UTC,+136955+834.411j,+18207.8+61.7457j,+20701.9+79.8889j,+21424.7+84.9319j,+48797.5+449.351j,+27821.4+156.141j,+2601.38+0.0121775d,+1720.6+0.00805153d,+2281.06+0.0106766d,+1760.63+0.00823898d,+2160.95+0.0101139d,+3322.25+0.0155566d,+2000.82+0.00936385d,+2321.1+0.0108642d,+3722.83+0.0174432d,+2160.95+0.0101186d,+2000.82+0.00936816d,+1880.72+0.00880543d,+2761.56+0.0129341d,+3121.99+0.0146244d,+2200.99+0.0103062d,+2801.6+0.0131219d,+2721.51+0.012748d,+3001.84+0.0140627d,+3241.07+0.00759364d,+3202.09+0.0150021d,+2801.6+0.0131236d,+1960.78+0.0091818d,+1960.78+0.0091818d
2021-01-07 22:00:00 UTC,+129602+695.672j,+18690.3+64.823j,+19615.2+71.3481j,+23880.6+105.261j,+40402.7+306.072j,+27012+146.204j,+2801.59+0.0130528d,+2200.98+0.010252d,+2000.81+0.00931885d,+1920.75+0.00894566d,+2160.95+0.0100653d,+3602.63+0.0167903d,+1840.69+0.00857251d,+2120.91+0.0098787d,+3522.52+0.0164192d,+1600.52+0.00745453d,+2120.91+0.00988038d,+2441.21+0.011374d,+2040.85+0.00950708d,+2641.42+0.0123078d,+2321.09+0.0108138d,+2881.69+0.0134286d,+2641.42+0.0123174d,+3202.08+0.0149353d,+4602.31+0.0115203d,+3963.19+0.0184911d,+2561.33+0.0119436d,+2160.95+0.010075d,+2361.13+0.0110092d
2021-01-07 22:15:00 UTC,+130788+715.696j,+18690+64.7716j,+18449.2+63.2885j,+24126.8+109.331j,+39673.6+295.178j,+29847.3+181.124j,+3081.93+0.0143768d,+2321.09+0.0108242d,+1920.75+0.00895581d,+2281.06+0.0106374d,+2281.06+0.0106374d,+3041.88+0.0141897d,+1800.66+0.00839546d,+1920.75+0.00895581d,+3522.52+0.0164343d,+1640.55+0.00764811d,+1800.66+0.00839509d,+2040.85+0.00951582d,+2120.91+0.00988948d,+1920.75+0.00895541d,+2761.55+0.01288d,+2601.37+0.0121322d,+1840.69+0.00859083d,+3202.09+0.014953d,+6726.24+0.0213049d,+3562.58+0.0166389d,+2681.46+0.0125192d,+2000.81+0.00933877d,+2160.95+0.0100869d
2021-01-07 22:30:00 UTC,+125988+714.095j,+16680.4+51.7782j,+17564.7+57.3763j,+18369.4+62.9715j,+44255.8+369.058j,+29115.9+170.914j,+2120.91+0.00987472d,+1800.66+0.00838256d,+2080.88+0.00968817d,+1440.42+0.00670458d,+3202.08+0.0149151d,+2841.64+0.0132342d,+1720.6+0.00800961d,+1440.42+0.00670458d,+3562.58+0.0165993d,+1600.52+0.00745147d,+2000.81+0.0093166d,+1920.75+0.0089435d,+1840.69+0.00857044d,+1840.69+0.00857044d,+2000.81+0.0093166d,+2761.55+0.0128629d,+2000.81+0.00931798d,+3162.03+0.0147328d,+4081.9+0.0106988d,+3081.93+0.0143591d,+2120.91+0.00987778d,+1840.69+0.00857171d,+1200.29+0.00558806d
2021-01-07 22:45:00 UTC,+110618+558.193j,+17645.3+57.9831j,+17524.6+57.1534j,+13708.6+35.5005j,+41061.7+320.519j,+20676.8+85.4732j,+2521.29+0.0117432d,+1960.78+0.0091305d,+1920.75+0.00894395d,+1400.4+0.00651956d,+2921.73+0.0136105d,+3402.35+0.0158525d,+2040.84+0.00950364d,+1440.42+0.006706d,+3682.75+0.0171606d,+1600.52+0.00745167d,+1920.75+0.00894375d,+1920.75+0.00894375d,+1760.63+0.00819764d,+1800.66+0.00838415d,+2481.25+0.0115563d,+2321.09+0.0108097d,+1760.63+0.0081919d,+2801.59+0.0130408d,+1400.35+0.00581283d,+3162.03+0.0147207d,+1680.57+0.00781916d,+1320.35+0.00614228d,+720.105+0.00334911d
2021-01-07 23:00:00 UTC,+112050+580.779j,+16278.9+49.5582j,+17124.5+55.4311j,+10738+21.9972j,+35998.4+245.7j,+31909.4+206.49j,+2721.51+0.0127075d,+1520.47+0.00709605d,+1920.75+0.00896562d,+1320.35+0.00616161d,+2921.74+0.0136436d,+2841.64+0.0132691d,+1760.63+0.00821768d,+1240.31+0.00578789d,+4644.39+0.0217064d,+1760.63+0.00821896d,+1720.6+0.00803197d,+1880.72+0.00877999d,+1560.5+0.0072841d,+1600.52+0.00747106d,+1840.69+0.00859297d,+2080.88+0.00971522d,+1120.25+0.00522208d,+1360.38+0.00634202d,+1360.38+0.00634202d,+3162.03+0.0147521d,+1200.29+0.00559535d,+880.157+0.00410246d,+880.157+0.00410246d
2021-01-07 23:15:00 UTC,+107271+569.866j,+14350.4+38.5605j,+15154.7+43.302j,+9454.04+17.0729j,+41537.4+324.125j,+26773.3+145.215j,+2080.88+0.00969694d,+1240.31+0.00577791d,+1600.52+0.007457d,+960.187+0.00447246d,+2601.37+0.012125d,+2881.69+0.0134331d,+1720.6+0.00801687d,+1240.31+0.00577791d,+3923.13+0.0182983d,+1920.75+0.00895147d,+1520.47+0.00708485d,+1640.55+0.00764474d,+1160.27+0.00540568d,+2000.81+0.00932491d,+1120.25+0.00521915d,+1840.69+0.00857808d,+680.094+0.00316461d,+1560.49+0.00726388d,+1080.24+0.00502737d,+2761.55+0.0128609d,+1040.22+0.00484105d,+920.172+0.00428216d,+560.064+0.00260596d
2021-01-07 23:30:00 UTC,+99037.6+479.171j,+13667.8+35.004j,+14392.1+39.3096j,+8371.07+13.384j,+37368.1+261.715j,+25237.5+128.423j,+2120.91+0.00985319d,+1240.31+0.00576011d,+960.186+0.00445868d,+840.143+0.00390106d,+2481.25+0.0115289d,+2841.63+0.0132053d,+1840.69+0.00855037d,+1320.35+0.00613202d,+3682.75+0.0171222d,+2641.41+0.0122755d,+1360.37+0.00631883d,+1280.33+0.00594685d,+800.129+0.0037157d,+1760.63+0.0081793d,+640.083+0.00297227d,+2200.98+0.0102269d,+840.143+0.00389729d,+1560.49+0.00724098d,+1240.31+0.00575454d,+2361.13+0.0109596d,+400.032+0.00185536d,+560.063+0.00259775d,+760.117+0.00352595d
2021-01-07 23:45:00 UTC,+98731.6+482.133j,+13828.5+35.8716j,+13267+33.312j,+8250.92+13.0732j,+35638.4+241.781j,+27745.8+156.772j,+2040.84+0.00948641d,+1240.31+0.00576344d,+960.187+0.00446126d,+960.187+0.00446126d,+2441.21+0.0113492d,+3041.87+0.0141452d,+1840.69+0.00855533d,+1280.33+0.0059495d,+3402.34+0.0158222d,+2361.13+0.0109755d,+1320.35+0.00613495d,+1160.27+0.00539079d,+800.13+0.00371697d,+1400.4+0.00650708d,+840.143+0.00390292d,+1960.78+0.00911301d,+600.073+0.00278484d,+1120.25+0.00520001d,+1080.24+0.00501417d,+2641.41+0.0122685d,+800.129+0.00371357d,+680.093+0.0031563d,+520.055+0.00241341d
2021-01-08 00:00:00 UTC,+104119+584.363j,+14189.8+37.6222j,+11701.1+25.9297j,+7609.34+11.1251j,+44735.5+373.65j,+25882.2+134.398j,+2040.84+0.0094692d,+1280.33+0.00593872d,+1000.2+0.00463884d,+1240.31+0.00575299d,+2481.24+0.0115147d,+3081.92+0.0143057d,+1800.66+0.00835396d,+1240.31+0.00575299d,+3081.92+0.0142992d,+1720.6+0.00797866d,+1360.37+0.00630733d,+1240.31+0.00575038d,+800.129+0.00370893d,+1000.2+0.00463673d,+480.047+0.00222493d,+2000.81+0.00927908d,+880.156+0.00407698d,+480.046+0.00222327d,+1360.37+0.00630262d,+2401.16+0.0111293d,+520.055+0.0024086d,+600.073+0.00277929d,+720.105+0.00333539d
2021-01-08 00:15:00 UTC,+94030+462.234j,+14189.9+37.6393j,+10576.6+20.9241j,+7328.09+10.0852j,+38348.6+279.009j,+23585.8+113.299j,+2040.84+0.00946264d,+1320.35+0.00612021d,+920.171+0.00426457d,+1160.27+0.00537785d,+2481.24+0.0115067d,+3081.92+0.0142958d,+1960.78+0.00909112d,+1200.29+0.00556342d,+2441.2+0.0113133d,+1400.4+0.00648717d,+1360.37+0.00630167d,+1120.25+0.00518886d,+800.129+0.00370561d,+1000.2+0.00463257d,+680.093+0.00314954d,+1760.63+0.00815708d,+640.083+0.00296245d,+760.116+0.00351816d,+960.186+0.00444453d,+1960.78+0.00907975d,+800.129+0.00370342d,+720.105+0.00333291d,+600.073+0.00277723d
2021-01-08 00:30:00 UTC,+104688+581.461j,+14912.7+41.5092j,+11540.4+25.1935j,+6365.99+7.57515j,+39999.2+300.168j,+31868.9+205.405j,+2000.81+0.00929729d,+1320.35+0.00613368d,+1040.22+0.00483177d,+1720.6+0.00799431d,+2601.37+0.0120909d,+3041.87+0.0141408d,+2000.81+0.00929729d,+1160.27+0.00538968d,+2481.25+0.0115249d,+2361.13+0.0109664d,+1320.35+0.0061299d,+1120.25+0.00520049d,+800.129+0.00371392d,+920.171+0.00427131d,+440.039+0.00204221d,+2080.88+0.00966369d,+840.143+0.00389603d,+520.055+0.00241136d,+1240.31+0.00575267d,+1280.33+0.00593839d,+440.039+0.00204028d,+560.063+0.00259691d,+720.105+0.00333921d
2021-01-08 00:45:00 UTC,+94680+475.239j,+15595.5+45.238j,+10336.3+20.1444j,+6405.9+7.59964j,+39163.2+293.091j,+23178.1+107.852j,+1840.68+0.0085436d,+1840.68+0.0085436d,+1000.2+0.00464089d,+2601.37+0.0120781d,+2521.29+0.0117059d,+2841.63+0.0131949d,+1760.63+0.00817174d,+1160.27+0.00538396d,+2521.28+0.0116946d,+1560.49+0.0072353d,+1200.29+0.0055644d,+1080.24+0.0050076d,+720.105+0.00333767d,+640.083+0.00296667d,+720.105+0.00333767d,+1880.71+0.00872116d,+760.117+0.00352066d,+720.105+0.00333528d,+1080.24+0.00500401d,+1160.27+0.00537494d,+720.105+0.00333528d,+640.083+0.00296455d,+520.055+0.00240852d
