# file...... 1Meter_645_B_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_24:measured_power,house_meter_645_B_25:measured_power,house_meter_645_B_26:measured_power,house_meter_645_B_27:measured_power,house_meter_645_B_28:measured_power,house_meter_645_B_29:measured_power,house_meter_645_B_30:measured_power,house_meter_645_B_31:measured_power,house_meter_645_B_32:measured_power,house_meter_645_B_33:measured_power,house_meter_645_B_34:measured_power,house_meter_645_B_35:measured_power,house_meter_645_B_36:measured_power,house_meter_645_B_37:measured_power,house_meter_645_B_38:measured_power,house_meter_645_B_39:measured_power,house_meter_645_B_40:measured_power
2021-01-07 12:45:00 UTC,+2681.45+0.0124316d,+10904.2+0.0510165d,+1840.69+0.00858008d,+4644.38+0.0216738d,+720.105+0.00335513d,+10210.6+0.0239235d,+16898.3+0.079255d,+920.172+0.00428764d,+8093.33+0.037822d,+520.054+0.00240118d,+760.116+0.00350992d,+560.063+0.00258594d,+880.156+0.00406441d,+640.082+0.00295551d,+720.104+0.00332511d,+840.142+0.00387957d,+760.116+0.00350992d
2021-01-07 13:00:00 UTC,+2521.28+0.0116566d,+4884.82+0.0226426d,+5005.06+0.023201d,+2801.58+0.0129752d,+640.083+0.00296189d,+4924.82+0.0224605d,+9257.33+0.0429865d,+1000.2+0.00462896d,+3362.28+0.0155756d,+480.046+0.00221057d,+720.104+0.00331633d,+520.054+0.00239484d,+840.142+0.00386933d,+600.072+0.00276341d,+720.104+0.00331633d,+920.17+0.00423804d,+840.142+0.00386933d
2021-01-07 13:15:00 UTC,+840.142+0.00388399d,+4443.99+0.0206204d,+4964.98+0.0230427d,+5005.06+0.0232291d,+5045.15+0.0234155d,+5005.06+0.0232291d,+5726.63+0.0265858d,+960.186+0.00444906d,+680.093+0.00315088d,+480.046+0.00221449d,+600.072+0.00276831d,+520.054+0.00239908d,+4282.66+0.0142513d,+560.063+0.00258369d,+680.093+0.00313757d,+720.104+0.00332221d,+880.156+0.00406087d
2021-01-07 13:30:00 UTC,+800.129+0.00370153d,+2040.84+0.00945076d,+4844.74+0.0224605d,+1440.42+0.0066687d,+1000.2+0.00462981d,+6207.79+0.0287956d,+440.039+0.00203643d,+6007.29+0.0278633d,+2160.94+0.0100074d,+560.063+0.00258429d,+560.063+0.00258429d,+560.063+0.00258429d,+3281.42+0.00996513d,+560.063+0.00258429d,+680.093+0.00313829d,+720.104+0.00332297d,+920.17+0.00424653d
2021-01-07 13:45:00 UTC,+1800.65+0.00833942d,+1000.2+0.00464279d,+5806.83+0.027007d,+6809.4+0.0316827d,+6408.32+0.0298117d,+8855.91+0.041239d,+1160.27+0.00538616d,+6408.32+0.0298117d,+840.143+0.00389956d,+400.032+0.00184565d,+400.032+0.00184565d,+600.072+0.00276881d,+640.082+0.00295347d,+680.093+0.00313814d,+1200.15+0.00278179d,+720.104+0.00332281d,+920.17+0.00424633d
2021-01-07 14:00:00 UTC,+5165.38+0.0239149d,+360.026+0.00166307d,+3442.39+0.0159212d,+6127.57+0.028371d,+3522.5+0.0162922d,+1680.57+0.00776717d,+920.17+0.00425149d,+2401.16+0.0111008d,+560.063+0.0025873d,+520.054+0.00239872d,+680.093+0.00313709d,+480.046+0.00221415d,+520.054+0.00239872d,+640.082+0.00295249d,+6166.08+0.022625d,+640.082+0.00295249d,+880.156+0.00406026d
2021-01-07 14:15:00 UTC,+3923.1+0.0181653d,+360.026+0.00166719d,+880.156+0.00407664d,+9417.96+0.0437723d,+3642.68+0.0168907d,+7370.99+0.0342301d,+440.039+0.00203777d,+5526.17+0.0256438d,+280.016+0.00129664d,+600.072+0.0027687d,+600.072+0.0027687d,+560.063+0.00258406d,+560.063+0.00258406d,+680.093+0.00313801d,+3241.44+0.0102265d,+640.082+0.00295335d,+680.093+0.00313801d
2021-01-07 14:30:00 UTC,+880.156+0.00407353d,+280.016+0.00130119d,+3442.4+0.0160168d,+11667.7+0.0544695d,+7210.55+0.0336007d,+5365.84+0.0249857d,+480.047+0.00223088d,+8374.24+0.0390419d,+280.016+0.00130119d,+480.046+0.00221771d,+640.082+0.00295723d,+520.054+0.00240258d,+560.063+0.00258745d,+640.082+0.00295723d,+720.093+0.00297791d,+680.093+0.00314213d,+680.093+0.00314213d
2021-01-07 14:45:00 UTC,+1080.24+0.00501459d,+8655.26+0.0404821d,+6167.74+0.0288183d,+11105.2+0.0519927d,+5045.18+0.0235624d,+2561.33+0.0119501d,+400.032+0.00186474d,+8093.34+0.0378452d,+360.026+0.00167822d,+360.026+0.00166815d,+2040.48+0.00538717d,+560.063+0.00259521d,+640.083+0.0029661d,+600.073+0.00278065d,+4322.82+0.0150002d,+600.073+0.00278065d,+720.105+0.00333702d
2021-01-07 15:00:00 UTC,+3001.81+0.0138628d,+14224.4+0.0393191d,+3562.57+0.0165322d,+9016.47+0.0419338d,+1600.52+0.00742136d,+10703.2+0.0498127d,+480.047+0.0022249d,+1040.22+0.00482224d,+320.021+0.00148312d,+840.142+0.00387342d,+6086.05+0.0228261d,+600.072+0.00276633d,+600.072+0.00276633d,+600.072+0.00276633d,+1400.2+0.0032944d,+720.104+0.00331983d,+760.116+0.00350435d
2021-01-07 15:15:00 UTC,+1320.35+0.00609445d,+12498.2+0.0334426d,+3802.93+0.0176616d,+8976.34+0.0417757d,+6408.32+0.0297931d,+3121.97+0.0144951d,+3562.57+0.0165437d,+1040.22+0.00482561d,+5486.09+0.025496d,+4443.1+0.015997d,+4603.09+0.0153965d,+480.046+0.00221326d,+560.063+0.00258226d,+560.063+0.00258226d,+720.104+0.00332037d,+560.063+0.00258226d,+720.104+0.00332037d
2021-01-07 15:30:00 UTC,+680.093+0.00314518d,+19377.4+0.0679824d,+5887.05+0.0275038d,+10221.3+0.0478377d,+6729.22+0.0314492d,+6408.36+0.0299457d,+2080.88+0.00970665d,+5125.34+0.0239378d,+1760.63+0.00821171d,+6286.2+0.0226588d,+320.016+0.0011558d,+480.046+0.00221936d,+600.073+0.0027744d,+640.083+0.00295943d,+720.104+0.00332952d,+3241.45+0.0102475d,+720.104+0.00332952d
2021-01-07 15:45:00 UTC,+680.093+0.00314044d,+18860.4+0.0735111d,+7009.99+0.0327307d,+11667.7+0.054582d,+7371.05+0.0344216d,+7732.16+0.0361132d,+4524.16+0.0211026d,+840.143+0.00391292d,+1640.55+0.00764323d,+2040.49+0.00551027d,+600.072+0.00276936d,+640.082+0.00295406d,+640.082+0.00295406d,+640.082+0.00295406d,+720.104+0.00332348d,+4883.54+0.0166425d,+720.104+0.00332348d
2021-01-07 16:00:00 UTC,+5005.07+0.0232763d,+19478+0.0919598d,+11024.9+0.0518697d,+13758.8+0.0648051d,+7852.62+0.0368967d,+5726.71+0.0268843d,+5967.28+0.0280165d,+6689.15+0.031415d,+5526.24+0.0259411d,+800.129+0.00370406d,+640.083+0.00296296d,+600.073+0.00277771d,+520.055+0.00240723d,+680.093+0.00314823d,+5564.78+0.0197228d,+2600.8+0.00706428d,+600.073+0.00277771d
2021-01-07 16:15:00 UTC,+5486.07+0.0253946d,+7732.12+0.0359875d,+5526.19+0.0256974d,+13597.6+0.0634384d,+7371.01+0.0343018d,+5285.66+0.0245766d,+6408.32+0.0298102d,+3642.69+0.016926d,+2080.88+0.00966283d,+720.104+0.0033146d,+520.054+0.00239359d,+520.054+0.00239359d,+560.063+0.00257777d,+560.063+0.00257777d,+2760.8+0.0066598d,+600.072+0.00276197d,+600.072+0.00276197d
2021-01-07 16:30:00 UTC,+4524.13+0.0209576d,+6408.34+0.0298644d,+6689.08+0.0311763d,+13678.1+0.0639325d,+8454.52+0.0394329d,+6288.03+0.0293023d,+6729.19+0.0313637d,+9980.25+0.0465781d,+1920.75+0.00893485d,+1160.27+0.00534221d,+360.026+0.00165713d,+320.021+0.00147297d,+640.082+0.0029465d,+760.116+0.00349922d,+1520.46+0.00700165d,+880.155+0.00405203d,+640.082+0.0029465d
2021-01-07 16:45:00 UTC,+3402.34+0.0157787d,+11426.7+0.053692d,+8936.33+0.0419472d,+11989.4+0.0563491d,+9900.05+0.0464893d,+5806.89+0.0272227d,+6969.93+0.0326905d,+18994.1+0.0895282d,+7892.73+0.0370327d,+880.156+0.00406173d,+400.032+0.00184571d,+240.012+0.00110732d,+320.021+0.00147649d,+680.093+0.00313823d,+1080.23+0.00498545d,+4362.73+0.0143599d,+400.032+0.00184571d
2021-01-07 17:00:00 UTC,+1960.78+0.00910942d,+10582.9+0.0497439d,+9900.06+0.0465211d,+12874+0.0605697d,+14402.5+0.067804d,+2921.74+0.0136903d,+5085.28+0.023849d,+17140.3+0.080784d,+2841.65+0.0133146d,+800.129+0.00369725d,+400.032+0.00184818d,+320.021+0.00147847d,+240.012+0.0011088d,+800.129+0.00369725d,+1480.44+0.00684272d,+1280.17+0.00306232d,+360.026+0.00166332d
2021-01-07 17:15:00 UTC,+3282.19+0.0153093d,+8213.81+0.0385982d,+7852.62+0.0368954d,+7331+0.0344372d,+15086.7+0.0710961d,+3482.48+0.0163331d,+8929.47+0.0243347d,+17543.3+0.0827563d,+2561.34+0.0120084d,+840.142+0.00388772d,+320.021+0.00148057d,+320.021+0.00148057d,+200.008+0.000925289d,+440.039+0.00203593d,+1360.37+0.00629638d,+760.116+0.00351729d,+440.039+0.00203593d
2021-01-07 17:30:00 UTC,+5566.28+0.025895d,+9217.38+0.04329d,+9177.23+0.0431008d,+7451.35+0.0349704d,+14000.2+0.0658822d,+2160.95+0.0101198d,+11816.1+0.0313037d,+17180.6+0.0809546d,+2961.79+0.0138747d,+760.116+0.00351223d,+360.026+0.00166329d,+360.026+0.00166329d,+200.008+0.000923959d,+760.116+0.00351223d,+1360.37+0.00628733d,+680.093+0.00314237d,+600.072+0.00277255d
2021-01-07 17:45:00 UTC,+5646.48+0.026357d,+3923.14+0.0183975d,+9137.09+0.0429398d,+3883.08+0.0182093d,+9980.4+0.0469191d,+2120.92+0.00993866d,+11024.7+0.051476d,+19316.7+0.0911605d,+5887.09+0.0276295d,+640.083+0.00296474d,+440.039+0.00203801d,+360.026+0.00166738d,+920.171+0.00426253d,+920.171+0.00426253d,+1120.25+0.0051898d,+720.105+0.00333549d,+960.186+0.00444797d
2021-01-07 18:00:00 UTC,+2481.25+0.0115505d,+7170.56+0.0337983d,+14443+0.0682813d,+3802.97+0.0179004d,+11708.2+0.0552898d,+4203.62+0.0197896d,+17261.4+0.0817014d,+18954.1+0.0897762d,+2881.7+0.0135589d,+720.105+0.00333791d,+440.039+0.00203949d,+640.083+0.00296689d,+520.055+0.00241042d,+680.093+0.00315239d,+920.171+0.00426562d,+800.129+0.00370897d,+640.083+0.00296689d
2021-01-07 18:15:00 UTC,+1560.49+0.00725166d,+10342+0.0489212d,+20325.5+0.0965452d,+6288.13+0.0296952d,+12713.3+0.0601972d,+7050.23+0.0333046d,+17866+0.0847759d,+17301.9+0.0820798d,+2120.92+0.00999872d,+960.186+0.00445001d,+480.047+0.00222436d,+440.039+0.00203895d,+520.055+0.00240978d,+920.171+0.00426449d,+840.142+0.00389348d,+1080.24+0.00500663d,+680.093+0.00315156d
2021-01-07 18:30:00 UTC,+3923.11+0.0182145d,+7250.72+0.0339555d,+13638+0.064035d,+4965.02+0.0232298d,+3081.93+0.0144083d,+4884.86+0.022854d,+7852.58+0.0367831d,+17422.2+0.0819302d,+1960.78+0.00916264d,+640.082+0.00295908d,+720.104+0.00332912d,+840.142+0.00388426d,+440.039+0.00203412d,+880.156+0.00406932d,+1040.22+0.00480966d,+880.156+0.00406932d,+600.073+0.00277407d
2021-01-07 18:45:00 UTC,+1800.66+0.00836729d,+10663.3+0.0501159d,+12512.1+0.0588497d,+5846.99+0.0274258d,+5325.79+0.0249758d,+2641.42+0.0123736d,+7250.75+0.0340298d,+17543.2+0.0826844d,+1800.66+0.00843219d,+960.186+0.00444791d,+760.117+0.00352084d,+720.105+0.00333545d,+680.093+0.00315007d,+1040.22+0.0048188d,+1120.25+0.00518973d,+960.186+0.00444791d,+1000.2+0.00463335d
2021-01-07 19:00:00 UTC,+8574.95+0.0400176d,+3322.25+0.0155563d,+11627.7+0.0546315d,+4083.4+0.0191263d,+3001.84+0.0140541d,+10582.9+0.0497014d,+6207.87+0.0291023d,+13638.1+0.0641302d,+2321.1+0.010864d,+720.105+0.00333845d,+600.073+0.00278184d,+840.143+0.00389514d,+840.143+0.00389514d,+960.186+0.00445192d,+1080.24+0.00500877d,+1040.22+0.00482314d,+840.143+0.00389514d
2021-01-07 19:15:00 UTC,+18147.5+0.0853616d,+10101+0.0476317d,+12512.2+0.0590608d,+3642.72+0.0171319d,+5205.55+0.0244978d,+8253.98+0.0388926d,+11225.9+0.052961d,+9458.37+0.0445898d,+6087.6+0.0286591d,+760.117+0.00353249d,+720.105+0.00334648d,+560.063+0.00260257d,+600.073+0.00278853d,+2481.25+0.0115391d,+1840.69+0.00855796d,+1120.25+0.00520691d,+920.171+0.00427658d
2021-01-07 19:30:00 UTC,+20606.9+0.0968411d,+6568.81+0.0308024d,+5205.53+0.0243961d,+3442.42+0.0161215d,+7451.35+0.0349534d,+12190.4+0.0572951d,+9137.07+0.0428905d,+7772.35+0.0364639d,+3442.42+0.0161215d,+1160.27+0.00538194d,+760.117+0.00352524d,+720.105+0.00333962d,+800.129+0.00371087d,+1440.42+0.00668217d,+1920.75+0.00891215d,+840.143+0.00389651d,+1000.2+0.00463915d
2021-01-07 19:45:00 UTC,+20525.9+0.0960793d,+5526.2+0.0257418d,+5405.93+0.0251804d,+5526.2+0.0257418d,+4924.92+0.0229354d,+4444.01+0.0206917d,+8615.08+0.0401808d,+7330.91+0.0341735d,+2080.88+0.00967948d,+800.129+0.00369516d,+840.142+0.00388002d,+960.185+0.00443463d,+960.185+0.00443463d,+880.156+0.00406488d,+920.17+0.00424975d,+880.156+0.00406488d,+1280.33+0.00591398d
2021-01-07 20:00:00 UTC,+18832.3+0.0881201d,+5646.47+0.0263168d,+2881.68+0.0134157d,+7852.53+0.0366316d,+4363.86+0.0203283d,+3041.88+0.0141624d,+8334.12+0.0388858d,+2401.17+0.0111765d,+3802.93+0.0177113d,+720.104+0.00333126d,+760.116+0.00351641d,+840.142+0.00388675d,+1960.4+0.00468986d,+1320.35+0.00610952d,+840.142+0.00388675d,+1120.25+0.00518321d,+1080.24+0.00499798d
2021-01-07 20:15:00 UTC,+18671.1+0.0873869d,+2841.64+0.0132331d,+2881.68+0.0134198d,+7330.92+0.0342014d,+4444.01+0.0207086d,+8211.19+0.0312824d,+6608.87+0.0308238d,+7290.8+0.0340137d,+2321.09+0.0108067d,+1000.2+0.00462418d,+760.116+0.00351387d,+680.093+0.00314384d,+720.104+0.00332885d,+760.116+0.00351387d,+1080.23+0.00499436d,+720.104+0.00332885d,+960.186+0.00443911d
2021-01-07 20:30:00 UTC,+20646.8+0.0964715d,+2721.5+0.0126345d,+4323.78+0.020086d,+7130.3+0.0331614d,+5967.21+0.027739d,+7090.18+0.0329743d,+4884.83+0.0226975d,+2481.24+0.011518d,+2361.13+0.0109599d,+800.129+0.00369058d,+640.082+0.00295218d,+640.082+0.00295218d,+600.072+0.0027676d,+880.156+0.00405983d,+880.156+0.00405983d,+720.104+0.00332136d,+720.104+0.00332136d
2021-01-07 20:45:00 UTC,+22584.2+0.10588d,+4323.79+0.020114d,+2921.73+0.0135839d,+6328.12+0.0294619d,+4524.15+0.0210477d,+7170.43+0.0333949d,+7571.63+0.0352692d,+2160.95+0.0100437d,+2321.09+0.0107888d,+880.156+0.00406752d,+640.082+0.00295777d,+3762.22+0.0135315d,+360.026+0.00166346d,+960.186+0.00443751d,+1080.23+0.00499257d,+640.082+0.00295777d,+760.116+0.00351261d
2021-01-07 21:00:00 UTC,+23068.7+0.108159d,+5686.56+0.0264971d,+4123.45+0.0192014d,+3522.52+0.0163991d,+3562.57+0.0165858d,+6969.87+0.0324937d,+8492.15+0.0328535d,+5766.75+0.0268716d,+4123.45+0.0192014d,+800.129+0.00369607d,+640.082+0.00295657d,+2080.69+0.00765377d,+240.012+0.00110844d,+200.008+0.000923681d,+720.104+0.0033263d,+520.054+0.00240204d,+680.093+0.00314143d
2021-01-07 21:15:00 UTC,+21857.8+0.102662d,+3362.3+0.015699d,+2881.69+0.0134523d,+5526.22+0.0258253d,+7732.18+0.0361669d,+12150.1+0.0569344d,+4724.54+0.0220717d,+7170.47+0.0335318d,+2321.1+0.0108329d,+680.093+0.00314774d,+840.142+0.00388877d,+280.016+0.00129582d,+320.021+0.00148097d,+200.008+0.000925539d,+800.129+0.0037035d,+520.055+0.00240687d,+720.105+0.00333299d
2021-01-07 21:30:00 UTC,+18388.8+0.0858594d,+7009.95+0.032585d,+2921.73+0.0135588d,+3362.29+0.0156061d,+4644.36+0.0215681d,+4924.91+0.0228735d,+5045.15+0.0234332d,+6568.74+0.0305286d,+2321.09+0.0107689d,+280.016+0.00129032d,+880.156+0.00405677d,+280.016+0.00129032d,+280.016+0.00129032d,+160.005+0.000737274d,+680.093+0.0031344d,+480.046+0.00221225d,+1040.22+0.00479482d
2021-01-07 21:45:00 UTC,+19719.2+0.09222d,+7009.99+0.0327134d,+4524.16+0.0210914d,+3402.35+0.0158544d,+6488.56+0.0302736d,+8775.67+0.0409827d,+11064.9+0.051722d,+9779.46+0.0456892d,+2481.25+0.0115579d,+280.016+0.0012924d,+1040.22+0.00480255d,+240.012+0.00110775d,+240.012+0.00110775d,+4964.58+0.0211819d,+280.016+0.0012924d,+640.082+0.0029547d,+920.17+0.0042481d
2021-01-07 22:00:00 UTC,+4443.97+0.0205206d,+1800.65+0.00832476d,+6689.03+0.0309857d,+3202.07+0.0148121d,+4924.89+0.0227974d,+3081.91+0.0142556d,+3041.86+0.0140702d,+3562.56+0.0164821d,+2521.28+0.0116598d,+360.026+0.00165595d,+520.054+0.00239216d,+160.005+0.000735892d,+320.021+0.00147192d,+480.023+0.001104d,+200.008+0.000919886d,+1360.19+0.0031727d,+480.046+0.0022081d
2021-01-07 22:15:00 UTC,+320.02+0.00147041d,+2761.53+0.0127414d,+2761.53+0.0127414d,+4924.88+0.0227426d,+4924.88+0.0227426d,+4844.72+0.0223717d,+1400.39+0.0064577d,+360.026+0.00165951d,+2160.94+0.00996788d,+360.026+0.00165389d,+3321.49+0.0103015d,+200.008+0.000918737d,+400.032+0.0018377d,+240.012+0.00110251d,+120.003+0.000551215d,+600.072+0.00275688d,+240.012+0.00110251d
2021-01-07 22:30:00 UTC,+280.016+0.00128877d,+1840.68+0.00848718d,+1520.46+0.0070098d,+2601.36+0.0119983d,+3322.22+0.0153275d,+3001.81+0.0138475d,+920.17+0.00424124d,+280.016+0.00129031d,+1600.51+0.00737909d,+360.026+0.00165653d,+4282.79+0.0149809d,+280.016+0.00128835d,+360.026+0.00165653d,+240.012+0.00110427d,+240.012+0.00110427d,+600.072+0.00276127d,+320.021+0.00147243d
2021-01-07 22:45:00 UTC,+280.016+0.00128975d,+1240.31+0.00572262d,+1480.44+0.00683121d,+3883.03+0.0179348d,+3282.17+0.0151559d,+3121.96+0.0144152d,+240.012+0.00110694d,+240.012+0.00110694d,+2160.94+0.00997397d,+240.012+0.00110433d,+640.064+0.00230121d,+280.016+0.00128841d,+280.016+0.00128841d,+200.008+0.000920249d,+240.012+0.00110433d,+560.063+0.00257725d,+200.008+0.000920249d
2021-01-07 23:00:00 UTC,+1680.57+0.00772373d,+1200.29+0.00552283d,+1560.49+0.00718124d,+6247.84+0.0288062d,+3041.86+0.0140067d,+2000.8+0.00920916d,+160.005+0.000735917d,+280.016+0.00128795d,+520.054+0.00239225d,+200.008+0.0009178d,+360.026+0.0016522d,+240.012+0.00110139d,+280.016+0.00128498d,+160.005+0.000734222d,+240.012+0.00110139d,+520.054+0.00238674d,+280.016+0.00128498d
2021-01-07 23:15:00 UTC,+200.008+0.000918129d,+2561.32+0.0117959d,+2801.57+0.0129037d,+7130.22+0.032898d,+2761.53+0.012719d,+1960.77+0.009028d,+240.012+0.00110432d,+280.016+0.00128841d,+560.063+0.00257725d,+200.008+0.00091756d,+240.012+0.0011011d,+160.005+0.00073403d,+320.02+0.0014682d,+240.012+0.0011011d,+280.016+0.00128465d,+520.054+0.00238611d,+200.008+0.00091756d
2021-01-07 23:30:00 UTC,+240.012+0.00110509d,+1240.31+0.00572343d,+1400.39+0.00646256d,+6729.12+0.0311204d,+2601.36+0.0120106d,+1960.77+0.00905064d,+280.016+0.00129164d,+240.012+0.00110709d,+520.054+0.00239911d,+280.016+0.00128869d,+280.016+0.00128869d,+200.008+0.000920449d,+320.021+0.00147283d,+280.016+0.00128869d,+240.012+0.00110457d,+560.063+0.00257782d,+240.012+0.00110457d
2021-01-07 23:45:00 UTC,+280.016+0.00128943d,+1240.31+0.00572362d,+1480.44+0.00683241d,+6608.8+0.0305635d,+2641.4+0.0121961d,+1080.23+0.00498461d,+1840.68+0.0084962d,+280.016+0.00129168d,+520.054+0.00239919d,+280.016+0.00128858d,+280.016+0.00128858d,+280.016+0.00128858d,+360.026+0.00165682d,+240.012+0.00110447d,+160.005+0.000736277d,+520.054+0.00239342d,+320.021+0.00147269d
2021-01-08 00:00:00 UTC,+280.016+0.00128861d,+1240.31+0.00571986d,+1360.37+0.00627385d,+6568.69+0.0303575d,+3642.67+0.0168149d,+200.008+0.000921982d,+200.008+0.000921982d,+200.008+0.000921982d,+520.054+0.00239761d,+200.008+0.000920013d,+240.012+0.00110404d,+280.016+0.00128808d,+240.012+0.00110404d,+240.012+0.00110404d,+200.008+0.000920013d,+480.046+0.0022084d,+280.016+0.00128808d
2021-01-08 00:15:00 UTC,+280.016+0.00128965d,+1280.33+0.0059059d,+1360.37+0.00627532d,+2921.72+0.0134862d,+2521.28+0.0116359d,+1560.49+0.00719903d,+200.008+0.000922196d,+200.008+0.000922196d,+1720.59+0.00793816d,+200.008+0.000920551d,+200.008+0.000920551d,+200.008+0.000920551d,+240.012+0.00110469d,+160.005+0.000736423d,+200.008+0.000920551d,+480.046+0.00220969d,+240.012+0.00110469d
2021-01-08 00:30:00 UTC,+240.012+0.0011008d,+1160.27+0.00532545d,+1400.39+0.00642819d,+2281.04+0.0104743d,+1960.77+0.0090025d,+280.016+0.00128478d,+200.008+0.000917652d,+280.016+0.00128478d,+480.046+0.00220274d,+160.005+0.000733257d,+160.005+0.000733257d,+120.003+0.00054993d,+200.008+0.000916594d,+160.005+0.000733257d,+240.011+0.00109994d,+400.032+0.00183341d,+200.008+0.000916594d
2021-01-08 00:45:00 UTC,+200.008+0.000919214d,+1200.29+0.00552327d,+1400.39+0.00644459d,+4283.68+0.0197363d,+1480.44+0.00681318d,+240.012+0.00110402d,+240.012+0.00110402d,+280.016+0.00128805d,+520.054+0.00239244d,+160.005+0.000734919d,+160.005+0.000734919d,+160.005+0.000734919d,+200.008+0.000918669d,+160.005+0.000734919d,+160.005+0.000734919d,+520.054+0.00238899d,+160.005+0.000734919d
2021-01-08 01:00:00 UTC,+480.046+0.00221167d,+2321.08+0.0107143d,+2241.01+0.0103444d,+2120.9+0.00978949d,+1360.37+0.00627717d,+240.012+0.00110699d,+280.016+0.00129152d,+2040.84+0.00941962d,+520.054+0.00239888d,+240.012+0.00110513d,+200.008+0.000920923d,+200.008+0.000920923d,+200.008+0.000920923d,+240.012+0.00110513d,+160.005+0.000736721d,+480.046+0.00221059d,+160.005+0.000736721d
2021-01-08 01:15:00 UTC,+1280.33+0.00589411d,+1320.35+0.00607938d,+1560.49+0.00718576d,+2080.87+0.00958401d,+1440.42+0.00663253d,+280.016+0.00128876d,+400.032+0.00184121d,+200.008+0.000920496d,+440.039+0.00202538d,+200.008+0.000919503d,+240.012+0.00110343d,+200.008+0.000919503d,+160.005+0.000735585d,+160.005+0.000735585d,+120.003+0.000551675d,+440.039+0.0020232d,+240.012+0.00110343d
2021-01-08 01:30:00 UTC,+240.012+0.00110471d,+1280.33+0.00589976d,+840.142+0.00387069d,+2040.84+0.00940705d,+2601.36+0.0119934d,+240.012+0.00110551d,+640.082+0.00294874d,+200.008+0.00092124d,+240.012+0.00110551d,+160.005+0.000736137d,+200.008+0.000920192d,+240.012+0.00110426d,+120.003+0.00055209d,+200.008+0.000920192d,+200.008+0.000920192d,+440.039+0.00202471d,+240.012+0.00110426d
2021-01-08 01:45:00 UTC,+280.016+0.00128594d,+1280.33+0.00588472d,+680.093+0.00312513d,+2040.83+0.00938307d,+1280.33+0.00588472d,+200.008+0.000918889d,+320.02+0.00147033d,+240.012+0.00110269d,+200.008+0.000918889d,+160.005+0.000734483d,+160.005+0.000734483d,+160.005+0.000734483d,+160.005+0.000734483d,+120.003+0.000550848d,+200.008+0.000918126d,+440.039+0.00202017d,+240.012+0.00110178d
2021-01-08 02:00:00 UTC,+280.016+0.00128456d,+1560.49+0.0071675d,+640.082+0.00293889d,+3322.21+0.0152701d,+1160.27+0.0053284d,+200.008+0.000918161d,+360.026+0.00165285d,+280.016+0.00128549d,+240.012+0.00110182d,+120.003+0.00055025d,+160.005+0.000733684d,+120.003+0.00055025d,+200.008+0.000917127d,+160.005+0.000733684d,+200.008+0.000917127d,+400.032+0.00183447d,+160.005+0.000733684d
2021-01-08 02:15:00 UTC,+200.008+0.000919956d,+1440.42+0.00663134d,+720.104+0.00331424d,+1920.74+0.00884435d,+1080.23+0.00497243d,+200.008+0.000920336d,+280.016+0.00128853d,+240.012+0.00110443d,+240.012+0.00110443d,+240.012+0.00110357d,+160.005+0.000735677d,+160.005+0.000735677d,+240.012+0.00110357d,+160.005+0.000735677d,+120.003+0.000551745d,+520.054+0.00239146d,+200.008+0.000919617d
2021-01-08 02:30:00 UTC,+200.008+0.000916468d,+1560.49+0.00715692d,+720.104+0.00330153d,+1560.49+0.00715692d,+1040.22+0.00476979d,+280.016+0.00128359d,+240.012+0.00110019d,+280.016+0.00128359d,+280.016+0.00128359d,+240.011+0.00109938d,+200.008+0.000916125d,+200.008+0.000916125d,+120.003+0.000549649d,+240.011+0.00109938d,+200.008+0.000916125d,+480.046+0.00219907d,+160.005+0.000732883d
2021-01-08 02:45:00 UTC,+240.012+0.00110088d,+2120.9+0.00973963d,+720.104+0.00330502d,+1520.46+0.00698061d,+1040.22+0.00477483d,+240.012+0.00110136d,+1480.44+0.00679675d,+200.008+0.000917775d,+240.012+0.00110136d,+160.005+0.000733429d,+240.012+0.0011002d,+200.008+0.000916809d,+160.005+0.000733429d,+200.008+0.000916809d,+120.003+0.000550059d,+440.039+0.00201727d,+200.008+0.000916809d
2021-01-08 03:00:00 UTC,+280.016+0.00128335d,+960.184+0.00440655d,+720.104+0.00330444d,+1440.41+0.00661173d,+1120.25+0.00514147d,+1520.46+0.00697938d,+3602.6+0.0165508d,+200.008+0.000917612d,+200.008+0.000917612d,+160.005+0.000733013d,+200.008+0.000916288d,+200.008+0.000916288d,+160.005+0.000733013d,+160.005+0.000733013d,+200.008+0.000916288d,+440.039+0.00201612d,+240.011+0.00109957d
2021-01-08 03:15:00 UTC,+240.011+0.0010986d,+960.184+0.0043992d,+1680.56+0.00770191d,+1440.41+0.00660069d,+1080.23+0.00494945d,+240.011+0.00109932d,+1960.77+0.00898708d,+280.016+0.00128258d,+1240.31+0.00568325d,+160.005+0.000731883d,+160.005+0.000731883d,+120.003+0.000548899d,+160.005+0.000731883d,+120.003+0.000548899d,+200.008+0.000914875d,+400.032+0.00182997d,+240.011+0.00109788d
