# file...... 1Meter_633_C_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_633_C_24:measured_power,house_meter_633_C_25:measured_power,house_meter_633_C_26:measured_power,house_meter_633_C_27:measured_power,house_meter_633_C_28:measured_power,house_meter_633_C_29:measured_power,house_meter_633_C_30:measured_power,house_meter_633_C_31:measured_power,house_meter_633_C_32:measured_power,house_meter_633_C_33:measured_power,house_meter_633_C_34:measured_power,house_meter_633_C_35:measured_power,house_meter_633_C_36:measured_power,house_meter_633_C_37:measured_power,house_meter_633_C_38:measured_power,house_meter_633_C_39:measured_power,house_meter_633_C_40:measured_power
2021-01-07 10:45:00 UTC,+480.047+0.00226832d,+400.033+0.0018957d,+360.027+0.00170608d,+440.04+0.00208532d,+3361.65+0.011272d,+4722.31+0.0112381d,+3041.91+0.0144308d,+3402.39+0.0161434d,+3242.17+0.0153822d,+2080.9+0.00989775d,+8976.74+0.0428203d,+3682.81+0.0175289d,+6047.59+0.0288127d,+3642.75+0.0173379d,+3562.63+0.016956d,+4724.63+0.0224973d,+2241.04+0.0106602d
2021-01-07 11:00:00 UTC,+400.033+0.0018913d,+440.04+0.00208691d,+400.033+0.00189715d,+360.027+0.00170739d,+840.093+0.00253916d,+5285.61+0.0243688d,+1520.48+0.00721416d,+5045.27+0.0239731d,+5847.08+0.0277922d,+2321.12+0.0110399d,+7692.29+0.0366686d,+3362.34+0.0159992d,+2160.97+0.0102775d,+6889.85+0.0328325d,+3843.06+0.0182903d,+2000.83+0.00951528d,+2681.49+0.0127559d
2021-01-07 11:15:00 UTC,+480.048+0.00227681d,+400.033+0.00190226d,+440.04+0.00209253d,+320.021+0.00152173d,+440.04+0.00209253d,+5686.71+0.0271012d,+1600.53+0.00761473d,+6328.32+0.030167d,+2401.2+0.0114278d,+7050.36+0.0337297d,+7652.21+0.0366182d,+1520.48+0.0072574d,+2321.12+0.0110826d,+4925.05+0.0235411d,+4003.34+0.0191281d,+1920.77+0.00916953d,+5526.36+0.0264219d
2021-01-07 11:30:00 UTC,+560.065+0.00264446d,+400.033+0.0018924d,+320.021+0.00151385d,+440.04+0.0020817d,+520.056+0.00246031d,+2040.86+0.00966106d,+1640.55+0.00776481d,+2160.96+0.0102301d,+6568.91+0.0311543d,+2521.31+0.0119731d,+6328.3+0.030099d,+1680.58+0.00797791d,+2000.83+0.0094994d,+5285.79+0.0251297d,+6484.44+0.0157066d,+2040.86+0.00968963d,+3442.45+0.0163536d
2021-01-07 11:45:00 UTC,+1480.45+0.00698281d,+400.033+0.00188717d,+640.084+0.00301992d,+480.047+0.00226472d,+400.033+0.00188717d,+1840.7+0.00868869d,+1560.5+0.00736523d,+3402.38+0.0160707d,+2201+0.010391d,+2040.86+0.00966212d,+7290.99+0.034593d,+2160.96+0.0102312d,+4763.08+0.0148683d,+2321.11+0.0109902d,+3602.1+0.0134046d,+1840.7+0.00871377d,+2281.07+0.0108004d
2021-01-07 12:00:00 UTC,+560.065+0.0026488d,+680.095+0.00321911d,+520.056+0.00246143d,+400.033+0.00189327d,+400.033+0.00189327d,+2000.83+0.00947569d,+1400.4+0.00663052d,+2961.81+0.0140324d,+1920.76+0.00909621d,+2120.93+0.01008d,+7933.06+0.0377941d,+1840.7+0.00874718d,+6284.09+0.0149594d,+2441.23+0.0116038d,+2080.86+0.00951653d,+2000.83+0.00950875d,+4083.45+0.019423d
2021-01-07 12:15:00 UTC,+520.056+0.00246214d,+520.056+0.00246809d,+440.04+0.00208828d,+360.027+0.0017085d,+400.033+0.00189839d,+2120.93+0.0100722d,+2160.97+0.0102625d,+6769.5+0.0322102d,+6448.62+0.0306793d,+2241.04+0.0106515d,+3081.97+0.0146534d,+2481.27+0.0117945d,+2040.86+0.00969924d,+2881.72+0.0137002d,+1320.36+0.00627317d,+2681.49+0.0127472d,+6649.17+0.0316608d
2021-01-07 12:30:00 UTC,+520.056+0.0024707d,+440.04+0.00209532d,+560.065+0.00266697d,+280.016+0.00133325d,+320.021+0.00152375d,+2281.08+0.01087d,+5365.98+0.0256033d,+6609.08+0.031551d,+2801.63+0.0133535d,+5085.39+0.0243349d,+3081.98+0.0147357d,+7050.37+0.0337655d,+7973.27+0.0382002d,+4524.27+0.0216447d,+2921.01+0.00793829d,+1680.59+0.00803063d,+2201.01+0.0105197d
2021-01-07 12:45:00 UTC,+480.047+0.00227171d,+320.021+0.00151599d,+480.048+0.00227421d,+240.012+0.00113694d,+360.027+0.00170553d,+4524.23+0.0214693d,+1680.58+0.00796566d,+4083.45+0.019374d,+1880.73+0.00891506d,+2681.49+0.0127346d,+2521.31+0.0119732d,+1520.48+0.00721742d,+2000.83+0.00949943d,+2401.19+0.0114022d,+6084.43+0.0167249d,+1840.7+0.00873861d,+2721.53+0.012925d
2021-01-07 13:00:00 UTC,+520.056+0.0024684d,+280.016+0.00133093d,+400.033+0.00190147d,+480.048+0.00228188d,+400.033+0.00190147d,+5967.39+0.0284303d,+1680.59+0.00799255d,+3843.06+0.0182933d,+1880.73+0.00894516d,+2201.01+0.0105108d,+3642.76+0.0174063d,+1720.62+0.00821506d,+1800.67+0.00859758d,+6488.77+0.0310422d,+9208.94+0.0222934d,+8254.21+0.0395172d,+2201.01+0.0105108d
2021-01-07 13:15:00 UTC,+520.056+0.00246939d,+320.021+0.00152013d,+400.033+0.00190026d,+400.033+0.00190026d,+360.027+0.00171019d,+1680.58+0.00798745d,+2281.08+0.0108442d,+2481.27+0.0117969d,+3242.18+0.0154193d,+2321.12+0.0110568d,+3963.26+0.0188922d,+2120.93+0.0101024d,+2201.01+0.0104841d,+2241.04+0.010675d,+5323.45+0.0148682d,+1720.61+0.00819425d,+1920.77+0.00914821d
2021-01-07 13:30:00 UTC,+440.04+0.00208793d,+360.027+0.00171113d,+440.04+0.00209149d,+320.021+0.00152097d,+400.033+0.00190131d,+3722.87+0.0177188d,+2521.32+0.0119941d,+4804.79+0.0228784d,+2120.93+0.0100877d,+1840.7+0.00876648d,+5726.81+0.0273185d,+2241.04+0.0106749d,+2281.08+0.0108658d,+1880.73+0.00895728d,+3321.42+0.00984628d,+1600.53+0.00762189d,+3442.46+0.0164059d
2021-01-07 13:45:00 UTC,+1000.21+0.00475242d,+400.033+0.00190128d,+360.027+0.00171111d,+280.016+0.00133079d,+400.033+0.00190128d,+2160.97+0.0102781d,+1880.73+0.00894422d,+5085.36+0.0242167d,+1720.61+0.0081822d,+5606.54+0.0267805d,+4644.49+0.0221762d,+5205.64+0.0248613d,+2000.83+0.00954294d,+1880.73+0.00896969d,+3081.78+0.0132574d,+2921.77+0.0139407d,+2000.83+0.00954294d
2021-01-07 14:00:00 UTC,+1080.24+0.00512917d,+440.04+0.00209051d,+360.027+0.00171034d,+280.016+0.0013302d,+280.016+0.0013302d,+1920.76+0.00913063d,+2801.63+0.0133228d,+2641.45+0.0125602d,+3963.26+0.0188559d,+5847.1+0.0278761d,+2281.08+0.010859d,+1680.59+0.00799835d,+2201+0.0104774d,+2080.9+0.00990518d,+1840.7+0.00876097d,+1720.61+0.00818899d,+1840.7+0.00876097d
2021-01-07 14:15:00 UTC,+1040.22+0.00493495d,+560.065+0.00266245d,+1640.42+0.00585281d,+320.021+0.00152117d,+360.027+0.00171136d,+2120.93+0.0100891d,+6609.07+0.0314973d,+3562.63+0.0169572d,+4163.59+0.0198226d,+7371.29+0.0351757d,+1880.73+0.00895437d,+2120.93+0.010099d,+5005.2+0.0238612d,+3162.07+0.015063d,+1480.45+0.00704743d,+1560.5+0.00742874d,+1960.8+0.00933587d
2021-01-07 14:30:00 UTC,+1080.24+0.00512303d,+360.027+0.00170899d,+3041.55+0.0117324d,+360.027+0.00170899d,+360.027+0.00170899d,+1800.67+0.00855265d,+2281.08+0.0108366d,+2601.4+0.01236d,+1200.3+0.00569964d,+6689.3+0.0319146d,+3803+0.0181223d,+1680.59+0.00800137d,+3282.24+0.0156373d,+4323.88+0.0206089d,+1520.48+0.00723862d,+1760.64+0.00838281d,+1880.73+0.00895503d
2021-01-07 14:45:00 UTC,+920.175+0.00435762d,+360.027+0.00170849d,+3001.51+0.0115427d,+240.012+0.00113891d,+280.016+0.00132876d,+6207.99+0.0295312d,+2241.04+0.010643d,+6809.61+0.0324012d,+1720.61+0.00816969d,+4925.03+0.0234364d,+2441.23+0.011605d,+1720.61+0.00817689d,+2241.04+0.0106524d,+5927.29+0.0282175d,+4684.55+0.0222898d,+1640.56+0.00779618d,+1960.8+0.00931924d
2021-01-07 15:00:00 UTC,+880.16+0.00416646d,+360.027+0.00170605d,+3001.51+0.0115261d,+240.012+0.00113729d,+400.033+0.00189566d,+1840.7+0.00872779d,+2281.07+0.0108178d,+5406.05+0.0256709d,+1680.58+0.00796806d,+2441.23+0.0115836d,+2401.19+0.0113934d,+2401.19+0.0113934d,+1920.76+0.00911201d,+1480.45+0.00702192d,+1800.67+0.00854187d,+3322.28+0.0157699d,+1960.79+0.00930207d
2021-01-07 15:15:00 UTC,+1120.26+0.00530346d,+520.056+0.00246228d,+1960.56+0.00650323d,+840.077+0.00210177d,+400.033+0.00189392d,+1640.56+0.00777102d,+2120.93+0.0100485d,+3041.91+0.0144173d,+2401.19+0.0113776d,+2401.19+0.0113916d,+2521.31+0.0119621d,+1880.73+0.00892055d,+2120.93+0.0100608d,+1600.53+0.00759064d,+1800.67+0.00854053d,+5005.18+0.0237709d,+2160.96+0.0102509d
2021-01-07 15:30:00 UTC,+1000.21+0.00474014d,+320.021+0.0015189d,+360.027+0.00170881d,+5044.57+0.02081d,+360.027+0.00170881d,+1680.58+0.00798102d,+2201+0.0104547d,+3722.87+0.0176947d,+4884.94+0.0232292d,+5285.8+0.0251899d,+5285.8+0.0251899d,+7973.21+0.0380395d,+2321.12+0.0110479d,+2000.83+0.00952212d,+1240.32+0.00590092d,+2361.16+0.0112386d,+2681.49+0.0127651d
2021-01-07 15:45:00 UTC,+880.16+0.00417453d,+3361.99+0.0135566d,+360.027+0.00171126d,+4283.16+0.0169383d,+320.021+0.00152108d,+1640.56+0.00780192d,+7726.38+0.0189578d,+3041.92+0.0144747d,+2120.93+0.0100884d,+7411.41+0.0353443d,+1960.8+0.00932971d,+3883.13+0.0184911d,+2080.9+0.00990165d,+1840.7+0.00875785d,+2120.93+0.0100923d,+1600.53+0.00761438d,+4003.32+0.0190644d
2021-01-07 16:00:00 UTC,+840.145+0.0039753d,+3001.51+0.0115452d,+360.027+0.00170886d,+4363.41+0.0179254d,+360.027+0.00170886d,+1840.7+0.00874222d,+8567.68+0.020581d,+5085.36+0.0241849d,+2120.93+0.0100743d,+5967.37+0.0283609d,+2080.89+0.00987389d,+2201+0.0104443d,+3122.02+0.0148204d,+1800.67+0.00854322d,+1320.36+0.00626316d,+1480.45+0.00702303d,+2321.11+0.0110148d
2021-01-07 16:15:00 UTC,+880.161+0.0041902d,+3081.61+0.0119875d,+280.016+0.00133682d,+3842.66+0.0158899d,+360.027+0.00171885d,+1360.38+0.00649749d,+7726.23+0.0185046d,+5887.22+0.0281718d,+1800.67+0.00860198d,+4404.04+0.0210581d,+2281.08+0.0108974d,+2401.2+0.0114718d,+5205.65+0.0248993d,+1920.77+0.00917471d,+1560.51+0.00745278d,+2921.78+0.0139619d,+2841.68+0.0135787d
2021-01-07 16:30:00 UTC,+960.191+0.00457058d,+1960.54+0.00631832d,+320.021+0.00152647d,+680.048+0.00162774d,+480.048+0.00228993d,+4083.47+0.0195083d,+4962.62+0.0121086d,+2921.78+0.0139517d,+1800.67+0.00859432d,+4043.41+0.0193659d,+2080.9+0.00995832d,+2080.9+0.00995832d,+2601.41+0.012452d,+6248.15+0.0299531d,+6007.54+0.0287967d,+2000.83+0.00957482d,+5566.47+0.0266776d
2021-01-07 16:45:00 UTC,+920.175+0.00436755d,+400.027+0.00155921d,+400.033+0.00190148d,+400.033+0.00190148d,+360.027+0.00171129d,+4243.73+0.0202039d,+2721.33+0.0111844d,+3883.13+0.0184843d,+1800.67+0.00856409d,+2841.68+0.013547d,+1960.8+0.00934421d,+2361.16+0.011254d,+2361.16+0.011254d,+2120.93+0.010108d,+2561.36+0.0122093d,+2120.93+0.010108d,+8053.5+0.0384765d
2021-01-07 17:00:00 UTC,+800.133+0.00380482d,+240.012+0.00114166d,+360.027+0.00171262d,+320.021+0.00152229d,+320.021+0.00152229d,+1640.56+0.00780814d,+2721.41+0.0118658d,+4163.6+0.0198372d,+1800.67+0.00857076d,+6047.62+0.0289228d,+2000.83+0.00955288d,+1760.64+0.00840527d,+2481.28+0.0118491d,+2241.04+0.0107008d,+1560.51+0.0074492d,+3001.87+0.0143383d,+8334.49+0.0398979d
2021-01-07 17:15:00 UTC,+880.161+0.00419346d,+320.021+0.00152645d,+320.021+0.00152645d,+800.133+0.00381728d,+240.012+0.00114478d,+1720.62+0.00821186d,+4682.28+0.011188d,+6248.13+0.0298763d,+4684.57+0.0223853d,+4644.5+0.0222641d,+2000.83+0.0095807d,+4283.83+0.0205321d,+2321.12+0.0111158d,+4604.43+0.0220716d,+2601.41+0.0124596d,+5686.76+0.0272722d,+9539.04+0.0458206d
2021-01-07 17:30:00 UTC,+3322.29+0.0158187d,+400.033+0.00190426d,+840.146+0.00400003d,+960.191+0.00457181d,+320.021+0.00152333d,+1640.56+0.00781348d,+3241.29+0.00916668d,+9900.41+0.0473151d,+1840.7+0.00876744d,+6930.02+0.0331876d,+2721.54+0.0130105d,+3963.27+0.0189564d,+4844.89+0.0231818d,+4444.12+0.0212606d,+2441.24+0.0116691d,+1360.39+0.00649971d,+9779.98+0.0468918d
2021-01-07 17:45:00 UTC,+2721.54+0.0129621d,+1360.23+0.00395449d,+880.161+0.00418878d,+880.161+0.00418878d,+800.133+0.00380779d,+1600.53+0.00761938d,+4762.54+0.0122247d,+4203.67+0.0200333d,+1040.22+0.00495087d,+5686.74+0.0272265d,+2521.32+0.0120554d,+2601.41+0.0124388d,+4404.04+0.021074d,+3402.41+0.0162742d,+3843.08+0.0183854d,+3122.03+0.0149314d,+10945+0.0525171d
2021-01-07 18:00:00 UTC,+2321.12+0.0110736d,+2240.52+0.00535196d,+840.147+0.0040114d,+1160.28+0.00554066d,+1000.21+0.00477595d,+1800.67+0.00860102d,+10452+0.0263355d,+6569+0.0314396d,+1280.34+0.00611429d,+7250.99+0.0347975d,+2521.33+0.0120759d,+2000.83+0.00958093d,+3242.19+0.0155332d,+6167.95+0.0295865d,+5526.38+0.0265019d,+2000.83+0.00958093d,+9257.93+0.0444662d
2021-01-07 18:15:00 UTC,+1080.24+0.00514974d,+1280.34+0.00611528d,+960.192+0.00458555d,+1320.36+0.00630654d,+760.12+0.00362977d,+2721.54+0.0130067d,+5963.94+0.0151516d,+10583.4+0.0507461d,+1080.24+0.00515913d,+8053.61+0.0387861d,+6528.94+0.0314232d,+2881.74+0.0138483d,+4524.29+0.0217567d,+9699.75+0.0467463d,+5967.46+0.0287141d,+2160.98+0.0103816d,+13196.6+0.0636927d
2021-01-07 18:30:00 UTC,+1160.28+0.00553845d,+1400.41+0.00670563d,+880.162+0.00421359d,+1280.34+0.0061304d,+880.162+0.00421359d,+9097.32+0.0437016d,+6204.16+0.0154053d,+9378.41+0.0450572d,+1480.46+0.00708916d,+6087.76+0.0292546d,+2641.46+0.0126752d,+2120.94+0.0101752d,+5847.16+0.0280956d,+5325.94+0.0255855d,+5646.67+0.02713d,+2481.29+0.0119058d,+8896.59+0.0428029d
2021-01-07 18:45:00 UTC,+1120.26+0.00535288d,+1120.26+0.00536319d,+1840.71+0.00881493d,+1280.34+0.00612998d,+960.192+0.00459656d,+1840.71+0.00881493d,+5322.96+0.0127648d,+6208.05+0.029784d,+5325.93+0.0255424d,+7050.43+0.0339517d,+2481.29+0.0119259d,+5927.37+0.0285301d,+3122.04+0.0150096d,+2761.6+0.0132747d,+7130.67+0.0343393d,+1680.59+0.00807476d,+11306.9+0.0545465d
2021-01-07 19:00:00 UTC,+920.176+0.00439384d,+1280.34+0.00611602d,+1320.36+0.00630731d,+1320.36+0.00630731d,+1200.3+0.00573349d,+1840.71+0.00879487d,+3001.73+0.0132477d,+3001.88+0.0143499d,+1120.26+0.00535099d,+5165.59+0.0248274d,+2521.33+0.0121049d,+2961.83+0.0142223d,+6167.97+0.0296576d,+2000.84+0.00960388d,+2160.98+0.0103732d,+7812.79+0.0375924d,+8976.9+0.0432148d
2021-01-07 19:15:00 UTC,+680.096+0.00323998d,+1160.28+0.00553223d,+1720.61+0.00820583d,+1880.73+0.00897006d,+1240.32+0.00591406d,+1200.3+0.00572314d,+4724.64+0.0225606d,+5045.3+0.0240949d,+1880.73+0.00897006d,+6087.74+0.0291905d,+2321.12+0.0111122d,+2481.28+0.0118798d,+8976.85+0.0430959d,+2401.2+0.011496d,+2120.94+0.010153d,+4123.55+0.0197561d,+9137.46+0.0438699d
2021-01-07 19:30:00 UTC,+1000.21+0.00475706d,+1800.67+0.00858978d,+2281.08+0.0108836d,+1600.53+0.00763441d,+1040.22+0.00496064d,+1880.73+0.008972d,+4444.11+0.0212231d,+8896.5+0.0425648d,+3522.58+0.0168158d,+7612.09+0.0364565d,+2401.2+0.0114751d,+4083.47+0.0195282d,+4604.42+0.0220242d,+2641.45+0.0126245d,+2361.16+0.0112835d,+2000.83+0.00956017d,+7893+0.0378063d
2021-01-07 19:45:00 UTC,+1000.21+0.0047601d,+1200.3+0.00572534d,+1200.3+0.00572534d,+1400.41+0.0066804d,+1560.51+0.00744462d,+5165.55+0.02468d,+6809.66+0.0325576d,+4083.47+0.0195012d,+1680.59+0.00801788d,+2361.16+0.0112645d,+2401.2+0.0114557d,+3482.52+0.016622d,+3362.35+0.0160477d,+2281.08+0.0108821d,+1920.77+0.00916185d,+2361.16+0.0112645d,+3322.29+0.0158562d
2021-01-07 20:00:00 UTC,+840.147+0.00400714d,+920.176+0.00440035d,+600.075+0.00286922d,+1200.3+0.00574059d,+1160.28+0.0055491d,+3883.14+0.0185924d,+3762.95+0.0180161d,+5927.33+0.0284042d,+5285.83+0.0253233d,+7933.18+0.038145d,+5366.02+0.0257736d,+3162.09+0.0151738d,+3081.99+0.014789d,+5646.67+0.0271248d,+5165.58+0.0248088d,+2201.01+0.0105577d,+3442.48+0.0165213d
2021-01-07 20:15:00 UTC,+800.133+0.00381268d,+920.176+0.00439384d,+840.147+0.00401157d,+1080.24+0.0051585d,+1120.26+0.00534969d,+4962.72+0.0125638d,+3282.24+0.0156881d,+6448.67+0.0308634d,+2281.08+0.0108983d,+3843.09+0.0184421d,+4323.91+0.0207536d,+3282.25+0.0157471d,+5245.76+0.025188d,+3762.96+0.018057d,+5406.11+0.0259597d,+5726.86+0.0275036d,+8976.88+0.0431708d
2021-01-07 20:30:00 UTC,+880.161+0.0041972d,+1120.26+0.00534806d,+720.108+0.00343718d,+960.192+0.0045836d,+1000.21+0.0047747d,+3281.23+0.00862787d,+2881.73+0.0137673d,+3963.27+0.0189428d,+2120.94+0.0101294d,+3001.88+0.0143903d,+2321.12+0.0111237d,+5486.29+0.0263273d,+10221.9+0.0491497d,+2481.29+0.0118921d,+5002.66+0.012223d,+1520.48+0.00728431d,+3642.77+0.0174672d
2021-01-07 20:45:00 UTC,+1040.22+0.00493581d,+1120.26+0.00532508d,+960.191+0.0045639d,+1000.21+0.00475418d,+1120.26+0.00532508d,+2120.86+0.00935339d,+2961.82+0.0140895d,+6368.42+0.0303378d,+1480.45+0.00703829d,+6448.65+0.0308037d,+2641.45+0.0125976d,+5807.01+0.0277314d,+2321.12+0.0110684d,+2841.68+0.0135537d,+5844.24+0.0166389d,+1840.7+0.00877577d,+3562.64+0.0169975d
2021-01-07 21:00:00 UTC,+960.19+0.0045507d,+1040.22+0.00493692d,+960.191+0.00455693d,+1120.26+0.00531694d,+1360.38+0.00645725d,+2321.11+0.0110219d,+3362.34+0.015973d,+5165.53+0.0245576d,+1280.34+0.00607711d,+2961.82+0.0141038d,+2601.4+0.0123857d,+2441.24+0.0116224d,+2241.04+0.0106684d,+2521.32+0.012004d,+6204.23+0.0156357d,+2641.45+0.0125766d,+8454.86+0.0403532d
2021-01-07 21:15:00 UTC,+920.175+0.00436662d,+2080.9+0.00990465d,+720.107+0.00342562d,+1360.38+0.00647321d,+1240.32+0.0059016d,+2000.83+0.00952323d,+6408.53+0.0305582d,+7291.05+0.0347792d,+1440.43+0.00685433d,+2601.41+0.0123999d,+2401.2+0.0114446d,+1880.73+0.00896206d,+2401.2+0.0114446d,+4524.25+0.0215827d,+5843.93+0.0154558d,+4564.33+0.0217742d,+4764.72+0.0227321d
2021-01-07 21:30:00 UTC,+1320.36+0.00625737d,+4524.24+0.0215072d,+920.175+0.00436779d,+880.16+0.00417778d,+1080.24+0.00512791d,+2361.15+0.0112143d,+5325.88+0.0253264d,+2120.93+0.0100724d,+1680.58+0.00797972d,+2281.08+0.0108383d,+2721.53+0.0129334d,+2601.4+0.0123619d,+2321.12+0.0110287d,+2281.08+0.0108383d,+4163.02+0.0166678d,+2521.32+0.011981d,+2281.08+0.0108383d
2021-01-07 21:45:00 UTC,+880.16+0.00416417d,+4484.16+0.0212919d,+840.146+0.00398322d,+720.107+0.00341394d,+4202.4+0.0131275d,+1880.73+0.00892058d,+2241.04+0.0106311d,+3562.62+0.0169098d,+4083.45+0.019386d,+3402.39+0.0161544d,+3722.87+0.0176784d,+2681.49+0.0127278d,+2401.19+0.011396d,+1720.61+0.00816371d,+2000.83+0.00949434d,+1800.67+0.00854385d,+6328.29+0.0300829d
2021-01-07 22:00:00 UTC,+920.175+0.00436554d,+4684.55+0.0222939d,+720.107+0.00342138d,+560.065+0.00266081d,+1360.25+0.00413837d,+1920.76+0.00913049d,+2481.28+0.0117977d,+2681.49+0.0127507d,+3602.69+0.0171376d,+5927.3+0.0282755d,+6087.7+0.0290426d,+2241.04+0.0106743d,+2080.9+0.00991082d,+1440.43+0.0068586d,+1600.53+0.00762143d,+1560.51+0.00743071d,+6929.98+0.0330725d
2021-01-07 22:15:00 UTC,+840.145+0.003976d,+4484.15+0.0212705d,+520.056+0.00246284d,+400.033+0.00189435d,+760.119+0.00360007d,+1240.32+0.00587554d,+2120.93+0.0100508d,+2241.04+0.0106205d,+1640.56+0.0077728d,+2761.58+0.0131135d,+3843.06+0.0182572d,+2401.19+0.0114005d,+5165.52+0.0245533d,+1760.64+0.00835705d,+1440.43+0.00683623d,+1400.41+0.00664617d,+4123.52+0.0195918d
2021-01-07 22:30:00 UTC,+720.107+0.00340389d,+4203.65+0.0199512d,+480.048+0.00227488d,+400.033+0.00189564d,+800.132+0.00379222d,+4804.77+0.0228099d,+4764.69+0.0226193d,+6047.57+0.0287247d,+1320.36+0.00625918d,+3122.02+0.0148347d,+2721.53+0.0129296d,+7250.9+0.0345128d,+5526.33+0.0262854d,+4444.09+0.0211283d,+4724.62+0.0224647d,+1600.53+0.00760037d,+1920.76+0.00912226d
2021-01-07 22:45:00 UTC,+720.106+0.00339161d,+4524.21+0.0213715d,+400.033+0.00188648d,+480.047+0.00226388d,+800.132+0.00377388d,+3322.27+0.015686d,+3963.23+0.0187172d,+2441.23+0.011522d,+1520.48+0.00717356d,+2441.23+0.0115206d,+1800.67+0.00849544d,+2120.92+0.0100077d,+1520.48+0.00717268d,+2481.27+0.0117097d,+2601.39+0.0122773d,+2321.11+0.0109532d,+1520.48+0.00717268d
2021-01-07 23:00:00 UTC,+760.118+0.00357701d,+5205.57+0.0245778d,+560.064+0.00263926d,+360.027+0.00169646d,+760.119+0.00358229d,+2321.11+0.0109459d,+2361.15+0.0111349d,+3001.85+0.0141602d,+1200.3+0.00565779d,+1840.7+0.0086757d,+2160.96+0.0101865d,+1720.61+0.00810929d,+1240.32+0.0058445d,+1800.67+0.00848689d,+1800.67+0.00848689d,+2000.82+0.00943104d,+1360.38+0.00641057d
2021-01-07 23:15:00 UTC,+680.095+0.00320523d,+4363.92+0.0206277d,+400.033+0.00188782d,+200.008+0.000943793d,+840.145+0.00396549d,+1560.5+0.00736776d,+2561.35+0.0120982d,+3482.5+0.0164553d,+1480.45+0.00698958d,+6488.68+0.0307174d,+2120.93+0.0100224d,+1760.64+0.00831861d,+1960.79+0.00926505d,+1880.73+0.00888645d,+1320.36+0.00623726d,+1320.36+0.00623726d,+1400.4+0.0066156d
2021-01-07 23:30:00 UTC,+520.055+0.00244695d,+4243.7+0.0200237d,+320.021+0.00150757d,+240.012+0.00113062d,+520.055+0.0024501d,+1680.58+0.00792138d,+2160.96+0.0101877d,+1560.5+0.00735503d,+2241.03+0.0105655d,+2721.52+0.0128391d,+2120.92+0.0100032d,+1520.47+0.00716946d,+1360.38+0.00641415d,+1640.55+0.00773604d,+2040.86+0.00962526d,+2601.39+0.0122717d,+1360.38+0.00641415d
2021-01-07 23:45:00 UTC,+320.021+0.00150485d,+5165.49+0.0244165d,+320.021+0.00150967d,+280.016+0.00132093d,+360.027+0.00169843d,+2080.89+0.00982355d,+2201+0.0103911d,+6328.25+0.029927d,+5165.49+0.0244165d,+2401.19+0.0113519d,+6809.57+0.0322518d,+5446.12+0.0257796d,+1440.43+0.00680712d,+1440.43+0.00680712d,+1640.55+0.00775352d,+4884.92+0.0231178d,+4804.76+0.0227377d
2021-01-08 00:00:00 UTC,+2721.53+0.0128833d,+4604.37+0.0217974d,+2761.57+0.0130635d,+2801.62+0.0132531d,+2921.76+0.0138222d,+1520.48+0.00718886d,+2080.89+0.0098408d,+3562.62+0.0168584d,+1280.34+0.00605288d,+3883.11+0.0183629d,+2040.86+0.00964371d,+1360.38+0.00642644d,+3041.91+0.0143799d,+2080.89+0.00983305d,+1520.48+0.0071832d,+1320.36+0.00623727d,+2080.89+0.00983305d
2021-01-08 00:15:00 UTC,+4043.38+0.0191796d,+4283.78+0.0202824d,+4003.3+0.0189522d,+4043.37+0.0191422d,+4243.71+0.0200923d,+3081.96+0.0145849d,+3001.86+0.0142053d,+1720.61+0.00813793d,+1360.38+0.00643321d,+1760.64+0.00831919d,+2160.96+0.0102124d,+1760.64+0.00831919d,+4724.6+0.0223515d,+3122.01+0.0147601d,+2561.35+0.0121066d,+3202.11+0.0151393d,+1200.3+0.00567021d
2021-01-08 00:30:00 UTC,+4043.39+0.0192199d,+4404.01+0.0209134d,+4043.38+0.019198d,+4003.31+0.0190075d,+4163.59+0.0197698d,+4644.46+0.0220575d,+6328.29+0.0300753d,+2921.76+0.0138662d,+1360.38+0.00645195d,+6207.97+0.0294558d,+1920.76+0.00909757d,+2120.93+0.0100465d,+1440.43+0.00682115d,+4444.08+0.0210711d,+4684.53+0.0222134d,+1400.4+0.00663151d,+1360.38+0.00644188d
2021-01-08 00:45:00 UTC,+2881.71+0.0136457d,+4123.5+0.0194987d,+4003.3+0.0189293d,+4003.3+0.0189293d,+4123.5+0.0194987d,+1360.38+0.00642547d,+2601.39+0.0122934d,+3162.06+0.0149464d,+1760.64+0.00831737d,+4043.36+0.0190863d,+2040.86+0.00962571d,+1640.55+0.0077364d,+1720.61+0.00811419d,+1640.55+0.0077364d,+1960.79+0.00924777d,+1600.53+0.00754752d,+1320.36+0.00622563d
2021-01-08 01:00:00 UTC,+360.027+0.00169939d,+3762.91+0.0177708d,+4003.3+0.018908d,+4003.3+0.018908d,+4083.43+0.0192871d,+1880.73+0.0088751d,+2481.27+0.0117119d,+5085.32+0.0240292d,+1680.58+0.00792996d,+3762.91+0.0177288d,+1560.5+0.00734558d,+1640.55+0.00772266d,+1520.47+0.00715706d,+1640.55+0.00772266d,+1280.34+0.00602611d,+1560.5+0.00734558d,+1360.38+0.00640305d
