# file...... Meter_684_C_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_C:measured_power.real,xfmr_meter_684_C_1:measured_power.real,xfmr_meter_684_C_2:measured_power.real,xfmr_meter_684_C_3:measured_power.real,xfmr_meter_684_C_4:measured_power.real,xfmr_meter_684_C_5:measured_power.real,house_meter_684_C_1:measured_power.real,house_meter_684_C_2:measured_power.real,house_meter_684_C_3:measured_power.real,house_meter_684_C_4:measured_power.real,house_meter_684_C_5:measured_power.real,house_meter_684_C_6:measured_power.real,house_meter_684_C_7:measured_power.real,house_meter_684_C_8:measured_power.real,house_meter_684_C_9:measured_power.real,house_meter_684_C_10:measured_power.real,house_meter_684_C_11:measured_power.real,house_meter_684_C_12:measured_power.real,house_meter_684_C_13:measured_power.real,house_meter_684_C_14:measured_power.real,house_meter_684_C_15:measured_power.real,house_meter_684_C_16:measured_power.real,house_meter_684_C_17:measured_power.real,house_meter_684_C_18:measured_power.real,house_meter_684_C_19:measured_power.real
2021-01-06 08:00:00 UTC,1.2629e+05,3.6441e+04,6.8336e+04,4.1629e+03,1.0101e+04,7.2486e+03,2.1210e+03,4.0436e+03,2.8818e+03,2.2411e+03,6.9306e+03,6.0008e+02,1.1791e+04,5.6470e+03,6.2486e+03,5.2461e+03,9.4598e+03,4.0035e+03,2.1422e+04,1.1669e+04,5.7674e+03,3.8833e+03,3.6003e+02,2.4001e+02,2.4001e+02
2021-01-06 08:15:00 UTC,1.0808e+05,2.8778e+04,5.5427e+04,5.8859e+03,1.1064e+04,6.9279e+03,5.6069e+03,5.2861e+03,2.8818e+03,2.0809e+03,3.2423e+03,4.4004e+02,2.8418e+03,6.2887e+03,2.9619e+03,2.2411e+03,2.9619e+03,9.1786e+03,1.7588e+04,8.0535e+03,8.2149e+03,3.8032e+03,9.6020e+02,3.2002e+02,9.6020e+02
2021-01-06 08:30:00 UTC,1.0104e+05,2.4019e+04,4.7408e+04,1.0702e+04,1.1063e+04,7.8504e+03,2.3612e+03,7.4120e+03,4.0035e+03,2.4413e+03,2.0009e+03,6.4009e+02,2.9619e+03,2.1210e+03,2.1210e+03,3.0420e+03,3.6830e+03,7.2114e+03,6.8904e+03,1.1749e+04,4.8451e+03,7.5725e+03,2.4001e+02,2.4001e+02,4.0003e+02
2021-01-06 08:45:00 UTC,7.4821e+04,2.6256e+04,1.9550e+04,5.8457e+03,1.3514e+04,9.6547e+03,2.1610e+03,8.3351e+03,7.0909e+03,5.6068e+03,6.4009e+02,3.6003e+02,8.4015e+02,1.1203e+03,5.6007e+02,7.6013e+02,4.1237e+03,6.2084e+03,3.6829e+03,2.2008e+03,1.2403e+03,7.2011e+02,4.0003e+02,2.4001e+02,3.2002e+02
2021-01-06 09:00:00 UTC,7.0613e+04,1.9761e+04,1.2753e+04,7.5699e+03,1.6734e+04,1.3795e+04,2.0409e+03,8.4957e+03,3.6028e+03,2.0809e+03,5.2006e+02,4.4004e+02,5.6007e+02,1.9608e+03,6.0008e+02,5.2006e+02,1.6806e+03,5.5266e+03,1.4405e+03,1.7205e+03,7.2011e+02,5.2006e+02,9.2018e+02,3.6003e+02,6.8010e+02
2021-01-06 09:15:00 UTC,7.6994e+04,1.9398e+04,1.6575e+04,1.3027e+04,1.5324e+04,1.2669e+04,2.0409e+03,8.2548e+03,4.0035e+03,2.5614e+03,6.0006e+02,5.6007e+02,3.2002e+02,1.0002e+03,4.0003e+02,6.8010e+02,4.8451e+03,4.5645e+03,4.3641e+03,7.6007e+02,3.6003e+02,5.6007e+02,2.6415e+03,2.3612e+03,6.0008e+02
2021-01-06 09:30:00 UTC,9.0160e+04,2.3692e+04,2.3186e+04,1.8746e+04,1.2470e+04,1.2065e+04,2.1610e+03,1.2233e+04,3.6028e+03,3.3224e+03,6.8005e+02,4.8005e+02,5.2006e+02,6.0008e+02,3.6003e+02,6.4009e+02,6.0078e+03,9.6020e+02,1.3319e+04,8.8010e+02,5.2006e+02,4.0003e+02,7.0909e+03,1.6806e+03,3.6003e+02
2021-01-06 09:45:00 UTC,8.2922e+04,2.4037e+04,1.1470e+04,1.8261e+04,1.6083e+04,1.3070e+04,9.4995e+03,5.2058e+03,2.9218e+03,3.9634e+03,8.0008e+02,4.0003e+02,6.4009e+02,5.2006e+02,5.2006e+02,6.4009e+02,6.0078e+03,9.6020e+02,1.6005e+03,7.6007e+02,5.6007e+02,4.0003e+02,5.7271e+03,1.2403e+03,7.2011e+02
2021-01-06 10:00:00 UTC,8.1556e+04,2.4837e+04,1.2355e+04,1.5965e+04,1.5804e+04,1.2594e+04,7.0507e+03,4.2038e+03,4.8050e+03,6.5693e+03,7.6007e+02,6.0008e+02,4.0003e+02,3.6003e+02,4.4004e+02,7.2011e+02,6.2484e+03,5.6007e+02,2.8017e+03,6.0004e+02,4.0003e+02,5.6007e+02,5.3261e+03,1.3204e+03,1.8007e+03
2021-01-06 10:15:00 UTC,8.0260e+04,2.5153e+04,1.1269e+04,1.7052e+04,1.5562e+04,1.1224e+04,7.1711e+03,4.8852e+03,4.4443e+03,4.6046e+03,5.6003e+02,9.2018e+02,1.8808e+03,6.0008e+02,4.4004e+02,1.6406e+03,5.6870e+03,5.6007e+02,6.4009e+02,1.4803e+03,4.4004e+02,3.6003e+02,4.9653e+03,1.3204e+03,1.2003e+03
2021-01-06 10:30:00 UTC,8.6580e+04,2.6814e+04,2.1031e+04,1.5480e+04,1.5002e+04,8.2520e+03,8.4957e+03,5.3662e+03,6.0078e+03,2.2411e+03,6.8005e+02,4.4004e+02,2.2411e+03,1.2403e+03,2.7617e+03,2.6015e+03,5.0455e+03,2.0009e+03,5.6007e+02,2.8014e+03,3.3224e+03,1.8808e+03,1.2403e+03,1.2403e+03,1.1203e+03
2021-01-06 10:45:00 UTC,8.5211e+04,2.2966e+04,1.9298e+04,1.5558e+04,1.5163e+04,1.2225e+04,6.0078e+03,3.9634e+03,2.6815e+03,2.2811e+03,2.9215e+03,4.8005e+02,2.4813e+03,2.0809e+03,2.2411e+03,2.3612e+03,3.9634e+03,2.2811e+03,4.4004e+02,2.5614e+03,2.9619e+03,2.4413e+03,1.4004e+03,1.3204e+03,1.5605e+03
2021-01-06 11:00:00 UTC,8.7474e+04,2.3780e+04,1.8133e+04,1.6041e+04,1.6491e+04,1.3028e+04,2.7216e+03,8.3350e+03,2.8417e+03,2.2811e+03,2.2010e+03,7.2011e+02,2.1210e+03,2.4813e+03,2.2411e+03,2.9218e+03,7.2011e+02,2.6415e+03,5.2006e+02,2.7616e+03,2.1610e+03,4.1237e+03,1.8007e+03,1.2003e+03,1.4004e+03
2021-01-06 11:15:00 UTC,9.2494e+04,2.4295e+04,1.9259e+04,1.4635e+04,1.5767e+04,1.8538e+04,5.0054e+03,5.5265e+03,3.1621e+03,2.2010e+03,2.7216e+03,5.6007e+02,2.8417e+03,2.2010e+03,2.5614e+03,3.8432e+03,1.4004e+03,2.3212e+03,5.6007e+02,3.3624e+03,3.1221e+03,2.0409e+03,1.2803e+03,1.3204e+03,1.5605e+03
