# file...... 1Meter_652_A_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_24:measured_power,house_meter_652_A_25:measured_power,house_meter_652_A_26:measured_power,house_meter_652_A_27:measured_power,house_meter_652_A_28:measured_power,house_meter_652_A_29:measured_power,house_meter_652_A_30:measured_power,house_meter_652_A_31:measured_power,house_meter_652_A_32:measured_power,house_meter_652_A_33:measured_power,house_meter_652_A_34:measured_power,house_meter_652_A_35:measured_power,house_meter_652_A_36:measured_power,house_meter_652_A_37:measured_power,house_meter_652_A_38:measured_power,house_meter_652_A_39:measured_power,house_meter_652_A_40:measured_power
2021-01-09 05:45:00 UTC,+840.145+0.00395107d,+3202.11+0.0151364d,+3522.56+0.0166534d,+6368.36+0.0301427d,+8414.61+0.0398617d,+5526.29+0.0261479d,+8254.06+0.0390986d,+2521.31+0.0119149d,+720.107+0.00340047d,+3001.85+0.0141357d,+2441.22+0.0114931d,+7250.8+0.0342038d,+640.084+0.00301124d,+2361.14+0.0111157d,+440.04+0.00206997d,+320.021+0.00150532d,+2200.99+0.0103611d
2021-01-09 06:00:00 UTC,+1480.45+0.00695231d,+3362.32+0.0158746d,+4403.99+0.0208016d,+5606.47+0.0264944d,+6889.78+0.0325761d,+5446.11+0.0257349d,+6167.83+0.029154d,+8414.59+0.0398108d,+800.132+0.00377369d,+2561.34+0.012037d,+2481.26+0.0116603d,+2761.56+0.012979d,+800.131+0.0037575d,+2601.39+0.0122254d,+640.084+0.00300571d,+4083.42+0.019202d,+2241.03+0.0105303d
2021-01-09 06:15:00 UTC,+800.131+0.00374783d,+3482.49+0.0164143d,+3722.85+0.0175489d,+4684.51+0.0220908d,+11226+0.0530813d,+3522.55+0.0166034d,+6288.13+0.0296726d,+8454.71+0.0399319d,+1200.3+0.00565215d,+2921.75+0.013713d,+8534.93+0.0401505d,+2961.79+0.0139012d,+800.131+0.00375211d,+2281.06+0.0107032d,+400.033+0.0018756d,+720.106+0.00337674d,+2601.38+0.0122078d
2021-01-09 06:30:00 UTC,+680.096+0.00323381d,+3362.36+0.0161063d,+3562.65+0.0170671d,+4804.82+0.0230298d,+8655.67+0.041554d,+5125.49+0.02457d,+6488.8+0.0311231d,+2801.64+0.0134172d,+13880.4+0.0667832d,+6849.8+0.0328525d,+15248.8+0.0733934d,+2801.64+0.0134143d,+7411.48+0.0355547d,+2160.97+0.010344d,+320.021+0.00153068d,+600.075+0.00287053d,+12110.7+0.0582128d
2021-01-09 06:45:00 UTC,+2040.87+0.00975584d,+3081.99+0.014817d,+3482.54+0.0167456d,+4844.92+0.0233098d,+7531.9+0.0362783d,+5285.86+0.0254359d,+7852.94+0.0378297d,+2841.69+0.0136604d,+13679.4+0.0660592d,+2961.84+0.0142247d,+11347+0.0546881d,+8174.01+0.0393428d,+600.075+0.0028791d,+4203.7+0.0201994d,+360.027+0.0017272d,+1520.48+0.00729794d,+14282.9+0.068923d
2021-01-09 07:00:00 UTC,+880.159+0.00415d,+3402.39+0.0161588d,+4524.24+0.0214967d,+6970.07+0.0331516d,+8093.58+0.0385133d,+3442.45+0.0163493d,+6568.94+0.0312386d,+2561.36+0.0121603d,+13799.6+0.0658216d,+2881.72+0.0136648d,+2481.27+0.011764d,+2721.53+0.0129044d,+680.095+0.00322201d,+9458.53+0.0449738d,+10944.8+0.0520731d,+280.016+0.00132638d,+12874.4+0.0613027d
2021-01-09 07:15:00 UTC,+280.016+0.00130379d,+3402.37+0.0159769d,+3802.96+0.0178609d,+6207.89+0.0291847d,+10060.8+0.0473728d,+5766.81+0.0271062d,+6247.99+0.0293737d,+7852.64+0.0369419d,+9819.78+0.0462335d,+2721.51+0.0127653d,+2521.3+0.0118252d,+2961.79+0.0138937d,+2139.6+0.0100334d,+7090.29+0.0333166d,+16093.2+0.0759013d,+2080.88+0.00975785d,+12954.4+0.0610187d
2021-01-09 07:30:00 UTC,+960.185+0.0044274d,+3322.23+0.0154187d,+3842.99+0.0178393d,+5165.4+0.0239909d,+8695.32+0.0404436d,+4804.67+0.0223122d,+7892.62+0.0366981d,+10341.7+0.0481334d,+680.093+0.00315299d,+4764.57+0.0220387d,+2521.28+0.0116517d,+2801.58+0.0129486d,+2828.81+0.0130746d,+520.054+0.00240142d,+6167.67+0.028545d,+240.012+0.00110816d,+3642.67+0.0168417d
2021-01-09 07:45:00 UTC,+320.02+0.00146959d,+5927.07+0.0273878d,+3442.38+0.0158907d,+7050.01+0.0325915d,+7531.42+0.0348238d,+2481.24+0.0114494d,+6849.45+0.0316617d,+2801.58+0.0129292d,+800.129+0.00368961d,+5325.69+0.0245272d,+5967.14+0.0274884d,+2801.57+0.0128894d,+5285.6+0.0243422d,+200.008+0.000919228d,+120.003+0.000551508d,+160.005+0.000735364d,+200.008+0.000919228d
2021-01-09 08:00:00 UTC,+840.14+0.00383512d,+8133.25+0.0374071d,+5686.47+0.026128d,+7932.61+0.0364814d,+7451.12+0.0342604d,+840.141+0.00385278d,+6368.12+0.029268d,+2721.48+0.0124897d,+720.104+0.00330214d,+2881.66+0.013191d,+13476.4+0.0619516d,+7651.7+0.0350932d,+680.092+0.00311045d,+320.02+0.00146343d,+120.003+0.00054872d,+160.005+0.000731644d,+160.005+0.000731644d
2021-01-09 08:15:00 UTC,+360.026+0.00163729d,+5566.19+0.025521d,+3802.89+0.017424d,+4724.46+0.0216544d,+7852.33+0.036036d,+7571.46+0.0347431d,+9578.35+0.0439875d,+2681.43+0.0122802d,+5325.66+0.0244159d,+2801.55+0.0127411d,+2561.3+0.0116474d,+1640.53+0.00745751d,+720.103+0.00327223d,+240.011+0.00109043d,+200.008+0.00090867d,+120.003+0.000545174d,+120.003+0.000545174d
2021-01-09 08:30:00 UTC,+1160.27+0.00532855d,+5205.47+0.02412d,+3602.62+0.0166823d,+4804.66+0.0222592d,+9899.82+0.045959d,+9177.03+0.042591d,+7892.59+0.0366108d,+6408.29+0.0297079d,+14723.9+0.0684886d,+2961.75+0.0135789d,+2521.27+0.0115574d,+2000.8+0.00916965d,+840.141+0.00384858d,+160.005+0.000732763d,+240.011+0.0010992d,+200.008+0.000915976d,+160.005+0.000732763d
2021-01-09 08:45:00 UTC,+200.008+0.000925241d,+8253.9+0.0386476d,+3642.7+0.0170243d,+6408.37+0.0299836d,+8735.57+0.040911d,+8815.86+0.0412884d,+6448.48+0.0301717d,+11466.9+0.0537625d,+13115.2+0.0615321d,+9016.45+0.0418906d,+2681.45+0.0124262d,+4323.78+0.0200502d,+6708.7+0.0311396d,+120.003+0.000555538d,+240.012+0.00111115d,+320.021+0.0014816d,+200.008+0.000925938d
2021-01-09 09:00:00 UTC,+1000.2+0.00464558d,+9980.35+0.0467959d,+3923.14+0.0183493d,+6207.86+0.0290625d,+7491.45+0.0350902d,+8775.72+0.0411273d,+6889.68+0.0322635d,+3442.41+0.0160977d,+5165.44+0.0241721d,+2401.17+0.0111608d,+7170.43+0.0333933d,+7411.14+0.0345177d,+3842.99+0.017873d,+120.003+0.000557271d,+240.012+0.00111462d,+280.016+0.00130042d,+200.008+0.000928829d
2021-01-09 09:15:00 UTC,+280.016+0.00130553d,+8213.81+0.0385981d,+4043.34+0.0189679d,+4844.8+0.0227351d,+7491.48+0.0351934d,+8695.48+0.0408697d,+6969.94+0.0327363d,+3322.25+0.0155806d,+600.073+0.00281108d,+2841.64+0.0132707d,+8976.43+0.0420259d,+2961.78+0.0138325d,+6247.95+0.0292191d,+200.008+0.000933055d,+120.003+0.000559806d,+120.003+0.000559806d,+1240.31+0.0057886d
2021-01-09 09:30:00 UTC,+1960.78+0.00910727d,+7170.48+0.0335609d,+3602.64+0.0168374d,+4804.7+0.0224664d,+10944.5+0.0513039d,+8775.71+0.0411011d,+6528.69+0.0305491d,+3001.83+0.014026d,+640.083+0.0029879d,+2881.68+0.013393d,+4484.07+0.0208539d,+2721.5+0.0126477d,+5085.24+0.0236555d,+280.016+0.00130004d,+1240.31+0.00576068d,+120.003+0.000557106d,+240.012+0.00111429d
2021-01-09 09:45:00 UTC,+440.039+0.00203968d,+9177.16+0.0429224d,+3682.76+0.017186d,+4724.54+0.022057d,+5846.96+0.0273096d,+8655.26+0.0404728d,+5486.12+0.0256205d,+5846.96+0.0273096d,+760.117+0.00354297d,+5887.02+0.0273615d,+4444+0.0206426d,+4724.52+0.0219481d,+1720.6+0.00798345d,+240.012+0.00111297d,+240.012+0.00111297d,+120.003+0.000556444d,+160.005+0.000741944d
2021-01-09 10:00:00 UTC,+1040.22+0.00482185d,+6608.91+0.0309642d,+3562.59+0.0166708d,+5165.44+0.024187d,+9096.91+0.0426645d,+7892.72+0.0369986d,+6408.38+0.0300222d,+12029.6+0.0564867d,+9578.75+0.0449332d,+10422+0.0485589d,+3202.07+0.0148756d,+6087.51+0.0283133d,+880.157+0.00408502d,+200.008+0.000928031d,+160.005+0.000742407d,+1160.27+0.00538572d,+200.008+0.000928031d
2021-01-09 10:15:00 UTC,+200.008+0.000929479d,+6969.93+0.0327041d,+4283.75+0.020078d,+5446.06+0.0255379d,+7531.6+0.0353476d,+3121.99+0.0146258d,+7531.6+0.0353476d,+2961.79+0.0138744d,+14080.6+0.0662619d,+2841.64+0.0132539d,+9859.81+0.0461197d,+10221.3+0.0478176d,+5325.77+0.0248655d,+120.003+0.000559098d,+120.003+0.000559098d,+280.016+0.00130469d,+200.008+0.000931874d
2021-01-09 10:30:00 UTC,+1040.22+0.00483464d,+10221.4+0.0480122d,+3682.77+0.0172526d,+3001.84+0.0140587d,+8334.2+0.0391174d,+3562.59+0.0166887d,+7772.35+0.0364719d,+2921.74+0.0136831d,+13799+0.0649126d,+3041.88+0.0141574d,+4564.23+0.0212559d,+5726.66+0.026682d,+4965+0.0231261d,+760.117+0.00353445d,+280.016+0.00130179d,+240.012+0.00111579d,+160.005+0.000743826d
2021-01-09 10:45:00 UTC,+320.021+0.00148257d,+7772.32+0.0364022d,+3682.76+0.0172197d,+5365.87+0.0251067d,+7371.08+0.0345173d,+9137.04+0.0428179d,+9739.37+0.0456518d,+2801.6+0.0130949d,+13356.5+0.0626994d,+2921.72+0.0135495d,+4524.14+0.0209944d,+5285.65+0.0245357d,+2961.77+0.0137355d,+640.083+0.00296566d,+160.005+0.000741203d,+200.008+0.000926525d,+120.003+0.00055589d
2021-01-09 11:00:00 UTC,+1000.2+0.00465501d,+6769.37+0.031779d,+3602.65+0.0168908d,+3041.89+0.0142585d,+7130.4+0.0334788d,+9578.79+0.0450198d,+11507.1+0.0541258d,+4564.26+0.0214077d,+3001.84+0.0140705d,+6729.22+0.0314653d,+6288.05+0.0293972d,+4604.31+0.0215108d,+9739.35+0.0455965d,+120.003+0.000559617d,+240.012+0.00111932d,+160.005+0.000746174d,+200.008+0.00093274d
2021-01-09 11:15:00 UTC,+160.005+0.000745349d,+5927.19+0.027865d,+4363.9+0.0205025d,+6248+0.029377d,+6769.39+0.0318353d,+4524.19+0.0212569d,+8534.93+0.0401675d,+13879.6+0.0654648d,+840.144+0.00394148d,+2080.88+0.00971351d,+4724.54+0.0220778d,+10341.8+0.0484384d,+3762.88+0.0175771d,+120.003+0.000559723d,+240.012+0.00111953d,+120.003+0.000559723d,+200.008+0.000932918d
2021-01-09 11:30:00 UTC,+960.188+0.00449083d,+3081.94+0.0144842d,+3762.9+0.0176894d,+5045.21+0.02373d,+10812.9+0.0273057d,+4043.35+0.0190099d,+9538.68+0.0449478d,+2921.75+0.0137304d,+800.131+0.00375684d,+2200.99+0.0103133d,+10382.1+0.048811d,+5726.7+0.0268725d,+6769.37+0.0317788d,+240.012+0.00112373d,+160.005+0.000749112d,+240.012+0.00112373d,+320.021+0.00149838d
2021-01-09 11:45:00 UTC,+280.016+0.00130568d,+3602.65+0.0168866d,+3642.71+0.0170747d,+3282.2+0.0153825d,+12136.3+0.030794d,+1760.63+0.00824636d,+8896.19+0.0417894d,+2801.6+0.0131276d,+3081.94+0.0144428d,+4524.16+0.0211346d,+4604.31+0.0215097d,+5726.68+0.0267652d,+3442.41+0.0160741d,+240.012+0.00111926d,+120.003+0.000559591d,+200.008+0.000932696d,+240.012+0.00111926d
2021-01-09 12:00:00 UTC,+1200.29+0.00561956d,+3602.67+0.0170006d,+5045.24+0.0238221d,+5285.75+0.0249602d,+8408.5+0.0232175d,+4363.92+0.0205993d,+11708.3+0.0554353d,+4604.36+0.0217365d,+10382.2+0.0491299d,+5205.54+0.024426d,+4644.41+0.021788d,+5486.15+0.0257457d,+3802.95+0.0178344d,+320.021+0.00149863d,+120.003+0.000561914d,+160.005+0.000749239d,+120.003+0.000561914d
2021-01-09 12:15:00 UTC,+600.073+0.0028013d,+2241.03+0.0105283d,+4203.62+0.0197644d,+5766.82+0.0271316d,+8448.87+0.0241077d,+8494.81+0.0400111d,+10904.4+0.0514115d,+2761.56+0.0129765d,+4724.57+0.0222186d,+4403.96+0.0206308d,+4564.25+0.0213831d,+8414.47+0.0394832d,+9538.61+0.0447786d,+120.003+0.00056119d,+240.012+0.00112246d,+200.008+0.000935359d,+120.003+0.00056119d
2021-01-09 12:30:00 UTC,+1160.27+0.0054369d,+3442.44+0.0162521d,+3762.91+0.0177674d,+6248.04+0.0295317d,+7848.73+0.0255255d,+6167.83+0.0291516d,+8334.31+0.0394265d,+14282.1+0.0677301d,+4604.36+0.021748d,+2040.85+0.00957249d,+9016.66+0.0424132d,+8053.28+0.0378666d,+3242.15+0.0152146d,+120.003+0.000562419d,+320.021+0.00149998d,+200.008+0.000937416d,+160.005+0.000749913d
2021-01-09 12:45:00 UTC,+320.021+0.00149864d,+2160.96+0.0101535d,+3602.66+0.0169375d,+3152.43+0.0148181d,+7009.85+0.0322575d,+6528.74+0.0307311d,+8053.31+0.037931d,+3402.37+0.0159946d,+3362.31+0.015806d,+1920.75+0.00900707d,+14644+0.0690306d,+5686.62+0.0267076d,+3202.1+0.0150236d,+160.005+0.000749781d,+200.008+0.000937249d,+240.012+0.00112473d,+1120.26+0.00525155d
2021-01-09 13:00:00 UTC,+1400.4+0.00652768d,+2281.06+0.0106938d,+3602.65+0.0168987d,+5245.63+0.0246218d,+9494.86+0.0359341d,+7973.01+0.0374655d,+7210.64+0.0338724d,+2961.79+0.013889d,+9217.4+0.043335d,+2881.69+0.0134344d,+4003.26+0.0186717d,+5726.67+0.0267286d,+3242.13+0.015117d,+160.005+0.000745121d,+120.003+0.000558828d,+240.012+0.00111773d,+360.026+0.00167672d
2021-01-09 13:15:00 UTC,+1280.33+0.00597646d,+3442.42+0.0161712d,+3682.78+0.017302d,+5606.44+0.0263602d,+9609.47+0.0226296d,+6769.39+0.0318434d,+8294.11+0.0390401d,+4003.28+0.0188102d,+5726.72+0.0269271d,+7371.09+0.0345383d,+2401.17+0.0112282d,+5646.5+0.0264389d,+8575.02+0.0401993d,+320.021+0.00149519d,+160.005+0.000747524d,+160.005+0.000747524d,+280.016+0.00130826d
2021-01-09 13:30:00 UTC,+1280.33+0.00597575d,+2000.82+0.00939193d,+4283.76+0.0201269d,+4844.8+0.0227682d,+11254+0.028614d,+9257.58+0.043585d,+8173.7+0.0384649d,+4965.05+0.0233345d,+4484.12+0.02107d,+3522.53+0.0164676d,+2401.17+0.0112202d,+11024.8+0.0516989d,+5486.13+0.025668d,+240.012+0.00112055d,+120.003+0.000560232d,+120.003+0.000560232d,+1240.31+0.00579302d
2021-01-09 13:45:00 UTC,+800.13+0.00373591d,+3162.05+0.0148812d,+3562.6+0.016769d,+3001.85+0.0141263d,+9250.48+0.0259999d,+8173.72+0.0385464d,+9177.31+0.0432971d,+13879.7+0.0656094d,+4564.27+0.0214927d,+4924.94+0.0230306d,+2481.25+0.0115916d,+5606.4+0.0262246d,+3162.04+0.014776d,+160.005+0.000746782d,+200.008+0.0009335d,+160.005+0.000746782d,+280.016+0.00130697d
2021-01-09 14:00:00 UTC,+1280.33+0.00596515d,+2241.02+0.0104914d,+3642.71+0.0170632d,+5325.79+0.0249643d,+8049.1+0.0259654d,+7090.27+0.0332593d,+7651.97+0.0359023d,+4323.82+0.0202593d,+3762.89+0.0176271d,+2601.38+0.012151d,+15287.8+0.0717806d,+5365.86+0.0250921d,+3202.09+0.0149605d,+880.157+0.00410832d,+1400.4+0.00653804d,+160.005+0.000746643d,+240.012+0.00112002d
2021-01-09 14:15:00 UTC,+1000.2+0.00465433d,+3322.25+0.0155602d,+3722.83+0.0174392d,+4724.56+0.0221408d,+6167.77+0.0289212d,+7330.98+0.0343919d,+9980.38+0.046872d,+2921.74+0.0136821d,+12672.9+0.059583d,+7411.18+0.0346264d,+8976.41+0.0419663d,+5405.94+0.025237d,+3442.41+0.0160576d,+1760.63+0.0082071d,+360.026+0.0016773d,+1240.31+0.00578044d,+280.016+0.0013045d
2021-01-09 14:30:00 UTC,+1600.52+0.00747334d,+3282.2+0.0153903d,+4163.54+0.01953d,+5726.71+0.0268795d,+4764.64+0.022355d,+8013.14+0.0376466d,+8775.77+0.0412424d,+2761.56+0.0129462d,+4564.26+0.0214131d,+3642.7+0.0170345d,+2321.1+0.0108484d,+7090.25+0.033203d,+8615.15+0.0403692d,+2441.21+0.0114103d,+320.021+0.00149449d,+280.016+0.00130765d,+2040.85+0.00953744d
2021-01-09 14:45:00 UTC,+640.083+0.00299483d,+2321.1+0.0108929d,+2241.03+0.0105168d,+3121.99+0.0146563d,+7491.5+0.0352322d,+7692.12+0.0361787d,+8735.64+0.0411043d,+2481.26+0.0116453d,+4524.19+0.0212512d,+3602.65+0.0168631d,+2481.25+0.0116088d,+7371.1+0.0345555d,+3202.09+0.0149857d,+2441.21+0.0114213d,+320.021+0.00149593d,+160.005+0.00074789d,+2241.02+0.0104838d
2021-01-09 15:00:00 UTC,+1240.31+0.0058231d,+4604.36+0.0217363d,+3602.67+0.0170005d,+5325.83+0.0251497d,+4924.99+0.023253d,+6849.66+0.0323659d,+9297.81+0.0439783d,+12994.8+0.0615592d,+3282.21+0.0154863d,+3322.26+0.0155856d,+3121.99+0.0146449d,+4403.96+0.0206694d,+3282.2+0.0153975d,+3362.31+0.0157738d,+400.033+0.00187442d,+120.003+0.000562225d,+2321.1+0.0108845d
2021-01-09 15:15:00 UTC,+720.106+0.00338185d,+2361.14+0.0111194d,+2441.22+0.0114969d,+2921.75+0.0137626d,+6528.76+0.0307987d,+6248.02+0.029471d,+8775.84+0.0414374d,+5165.48+0.0243539d,+5566.36+0.0262483d,+4123.48+0.0193828d,+8534.94+0.040192d,+4724.57+0.0222137d,+3402.37+0.0159884d,+2561.34+0.0120321d,+440.04+0.00206533d,+120.003+0.000563161d,+2361.14+0.0110907d
2021-01-09 15:30:00 UTC,+3843.05+0.0182355d,+3402.4+0.0162062d,+3562.63+0.0169705d,+7331.17+0.0349766d,+5646.62+0.0269208d,+7852.82+0.0374735d,+8695.72+0.0415104d,+4203.67+0.0200294d,+10904.8+0.0521036d,+6087.66+0.0289028d,+4724.61+0.0224187d,+4604.38+0.0218471d,+8013.29+0.0380756d,+2561.35+0.012143d,+240.012+0.00113677d,+200.008+0.000947282d,+2321.11+0.0110029d
2021-01-09 15:45:00 UTC,+7090.35+0.0335153d,+3482.5+0.0164631d,+4203.64+0.0198781d,+3081.96+0.0145671d,+5686.67+0.0269074d,+6849.68+0.032426d,+8775.89+0.0415777d,+3202.11+0.0151358d,+2881.71+0.0136195d,+4924.99+0.0232498d,+4684.51+0.0221123d,+8695.57+0.0411137d,+4203.63+0.0198385d,+2321.11+0.0109457d,+200.008+0.00094238d,+280.016+0.00131939d,+2281.07+0.0107567d
2021-01-09 16:00:00 UTC,+6448.58+0.030532d,+2241.04+0.0106118d,+2241.04+0.0106118d,+2961.81+0.014029d,+7852.75+0.0372709d,+6849.7+0.0324967d,+8856.22+0.0420511d,+2641.44+0.0125099d,+2921.76+0.0138391d,+3802.98+0.0180057d,+4684.53+0.0221876d,+3602.68+0.0170559d,+3282.22+0.0155368d,+560.065+0.00264816d,+14081.1+0.0669533d,+240.012+0.0011347d,+2201+0.010414d
2021-01-09 16:15:00 UTC,+6849.62+0.0322386d,+3602.67+0.0169921d,+3642.73+0.0171813d,+5285.74+0.0249476d,+4724.59+0.0222939d,+6689.2+0.0315899d,+8173.75+0.0386244d,+11949.4+0.0565542d,+2881.71+0.0135876d,+3282.21+0.01548d,+4644.43+0.021917d,+4203.63+0.0198333d,+3682.79+0.0173721d,+1840.7+0.00867621d,+15932.4+0.0755365d,+12190.6+0.057707d,+1600.53+0.00754341d
2021-01-09 16:30:00 UTC,+1240.32+0.00583172d,+3081.95+0.0145591d,+2040.86+0.00963681d,+5646.57+0.0267024d,+7130.48+0.0337405d,+4564.29+0.0215747d,+9137.22+0.043272d,+10181.4+0.0482378d,+5606.47+0.0265124d,+13115.8+0.0625707d,+16738.3+0.0799737d,+4604.39+0.0218883d,+5927.28+0.0281925d,+1000.21+0.00474768d,+16013.4+0.0764867d,+18027.7+0.0861806d,+1320.36+0.00626819d
2021-01-09 16:45:00 UTC,+1360.38+0.00640736d,+3122.01+0.0147745d,+3642.74+0.0172425d,+3202.11+0.0151541d,+5967.35+0.028273d,+2601.39+0.0123082d,+9217.56+0.0437311d,+5365.94+0.0254172d,+13879.9+0.0659784d,+6970.05+0.033095d,+6328.28+0.0300397d,+9072.77+0.0431166d,+9699.48+0.0461069d,+1120.26+0.00530632d,+9097.13+0.0432328d,+10904.6+0.0518617d,+2921.76+0.0138498d
2021-01-09 17:00:00 UTC,+1040.22+0.00486499d,+3522.54+0.0165587d,+4564.27+0.0214647d,+4965.05+0.0233534d,+7892.78+0.0371688d,+3682.78+0.017313d,+10060.8+0.0474206d,+5365.9+0.0252429d,+3202.1+0.0150504d,+6207.88+0.0291448d,+6167.78+0.028956d,+6207.88+0.0291448d,+3282.2+0.0153908d,+1920.75+0.00900175d,+360.026+0.00168621d,+4644.41+0.0217906d,+1840.69+0.00862625d
2021-01-09 17:15:00 UTC,+2601.39+0.0122539d,+3442.44+0.016288d,+5526.3+0.0261704d,+5365.94+0.0254093d,+6007.45+0.0284546d,+4323.85+0.0204659d,+10583.2+0.0502227d,+5205.59+0.0246484d,+2881.71+0.0136318d,+3722.85+0.0175815d,+6528.78+0.0308685d,+4965.07+0.02346d,+3923.17+0.0185291d,+2321.11+0.0109553d,+1440.43+0.00679616d,+920.174+0.0043406d,+8896.32+0.0421035d
2021-01-09 17:30:00 UTC,+1600.53+0.00756557d,+2601.4+0.0123816d,+2521.32+0.012d,+11467.4+0.0547817d,+7090.44+0.0338106d,+5967.39+0.028442d,+11025.3+0.0526601d,+11145.8+0.0532386d,+2761.58+0.0131448d,+3202.12+0.0151902d,+10703.8+0.0509347d,+4844.85+0.0229986d,+3125.75+0.0148275d,+920.175+0.00436099d,+1120.26+0.00530969d,+1040.22+0.00493018d,+10904.7+0.051895d
2021-01-09 17:45:00 UTC,+880.161+0.00418794d,+3682.83+0.0176226d,+3562.65+0.0170467d,+3883.14+0.0185827d,+6208.04+0.0297373d,+6649.23+0.0318565d,+9498.85+0.0455634d,+11186.2+0.053695d,+2961.83+0.0141683d,+9980.85+0.0479576d,+14926.7+0.0718717d,+5566.47+0.0266972d,+7652.24+0.0367328d,+5446.2+0.026119d,+480.048+0.00229746d,+1120.26+0.00536289d,+10221.9+0.0491206d
2021-01-09 18:00:00 UTC,+1880.73+0.00893028d,+3722.89+0.0177965d,+2281.08+0.0108977d,+3001.88+0.0143455d,+7371.33+0.0352908d,+7331.21+0.0350982d,+8294.35+0.0397252d,+5486.27+0.0262453d,+15570.7+0.0748029d,+2801.63+0.0133603d,+5566.44+0.0265756d,+9338.16+0.044653d,+5967.41+0.0284947d,+9699.6+0.0463883d,+1440.43+0.00686519d,+880.161+0.00419394d,+6809.65+0.0325278d
2021-01-09 18:15:00 UTC,+1320.36+0.00632018d,+3642.79+0.0175596d,+3642.79+0.0175596d,+4684.61+0.0225915d,+4764.77+0.0229788d,+11628.5+0.0562428d,+9137.57+0.0441487d,+6168+0.0297637d,+16014.1+0.0775986d,+2921.78+0.0139982d,+5366.02+0.0257347d,+5566.47+0.0266983d,+4644.5+0.0222677d,+5125.49+0.0245787d,+360.027+0.00172304d,+480.048+0.00229755d,+5125.49+0.0245787d
2021-01-09 18:30:00 UTC,+1440.43+0.00685387d,+5005.22+0.0239507d,+3722.89+0.017805d,+3081.98+0.0147359d,+8173.95+0.0391653d,+8093.67+0.0387794d,+8133.81+0.0389724d,+4925.06+0.0235663d,+9418.53+0.0451522d,+2921.77+0.0139041d,+5325.89+0.0253701d,+5165.54+0.0246046d,+3402.4+0.0161945d,+5446.15+0.0259443d,+280.016+0.00133108d,+440.04+0.0020919d,+3202.13+0.01524d
2021-01-09 18:45:00 UTC,+1200.3+0.00573048d,+3843.09+0.0184336d,+3762.96+0.0180487d,+6208.06+0.0298069d,+5726.86+0.0274909d,+8093.71+0.0388912d,+9177.64+0.0441197d,+9739.87+0.0468336d,+5005.24+0.0240196d,+4925.05+0.0235612d,+10262+0.0492026d,+7210.85+0.0345293d,+3370.37+0.0161132d,+5325.91+0.0254832d,+360.027+0.00171906d,+2281.08+0.0109006d,+1760.65+0.00841173d
2021-01-09 19:00:00 UTC,+1040.22+0.00495001d,+3402.41+0.0162523d,+2681.5+0.0128048d,+3762.95+0.0179771d,+6689.32+0.0319967d,+7852.86+0.0375804d,+8535.19+0.0408574d,+12794.2+0.0613543d,+3682.82+0.0175938d,+5366.01+0.0257016d,+11990.1+0.0575886d,+12351.9+0.0593356d,+10221.8+0.0490594d,+2321.12+0.0111034d,+4884.98+0.0233929d,+10382.5+0.049834d,+1720.62+0.00822873d
2021-01-09 19:15:00 UTC,+1720.61+0.00814191d,+3642.74+0.0172901d,+3642.74+0.0172901d,+5205.61+0.0247242d,+8254.11+0.0392528d,+9579.02+0.0455785d,+8535.09+0.0405937d,+5325.87+0.0252966d,+3522.57+0.0167189d,+3402.39+0.0161298d,+5526.31+0.0262218d,+6889.82+0.0327099d,+3482.5+0.0165101d,+1480.45+0.00701286d,+10141.3+0.0482115d,+9860.13+0.0468694d,+1080.24+0.00511623d
2021-01-09 19:30:00 UTC,+920.175+0.00436526d,+3762.93+0.0178975d,+2401.19+0.0114142d,+3722.87+0.0177066d,+4925.03+0.023436d,+8775.99+0.0418279d,+9820.03+0.0468243d,+5125.45+0.0243917d,+10623.5+0.0506722d,+3041.91+0.0144301d,+5446.13+0.0258609d,+6408.5+0.0304428d,+3402.39+0.0161425d,+2040.86+0.00967734d,+10261.8+0.0488257d,+5125.43+0.0243348d,+1200.3+0.00568958d
2021-01-09 19:45:00 UTC,+3843.06+0.0182721d,+3722.89+0.0178011d,+4564.34+0.0218323d,+6889.9+0.032988d,+7130.61+0.0341439d,+8173.94+0.0391568d,+10262+0.0492025d,+5125.47+0.024522d,+16174.8+0.077745d,+3081.97+0.0146453d,+5566.42+0.0264785d,+5085.36+0.0241853d,+3522.57+0.016742d,+1120.26+0.00531906d,+6929.96+0.0329832d,+5245.7+0.0249495d,+480.048+0.00227868d
2021-01-09 20:00:00 UTC,+1160.28+0.00550104d,+3482.52+0.0166241d,+3682.82+0.0175817d,+3682.82+0.0175817d,+7050.35+0.0337055d,+10061.1+0.0481595d,+9739.78+0.0466151d,+7892.98+0.0377471d,+15168.1+0.0727606d,+7291.03+0.0347155d,+9297.95+0.0443082d,+5806.99+0.0276324d,+5622.02+0.0267501d,+760.119+0.00360945d,+4884.94+0.0232359d,+4363.94+0.0207532d,+1200.3+0.00570068d
