# file...... 1Meter_633_A_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_633_A_24:measured_power,house_meter_633_A_25:measured_power,house_meter_633_A_26:measured_power,house_meter_633_A_27:measured_power,house_meter_633_A_28:measured_power,house_meter_633_A_29:measured_power,house_meter_633_A_30:measured_power,house_meter_633_A_31:measured_power,house_meter_633_A_32:measured_power,house_meter_633_A_33:measured_power,house_meter_633_A_34:measured_power,house_meter_633_A_35:measured_power,house_meter_633_A_36:measured_power,house_meter_633_A_37:measured_power,house_meter_633_A_38:measured_power,house_meter_633_A_39:measured_power,house_meter_633_A_40:measured_power
2021-01-07 10:00:00 UTC,+720.105+0.00333795d,+320.021+0.00148342d,+880.143+0.00372667d,+360.026+0.00166889d,+120.003+0.000556217d,+4163.06+0.0169024d,+1560.47+0.0068755d,+600.073+0.00278189d,+1040.22+0.00482323d,+2000.59+0.00682241d,+2280.78+0.0078094d,+1200.29+0.00559575d,+240.012+0.0011185d,+5486.12+0.0256209d,+7451.3+0.0348264d,+12150.1+0.0568973d,+7250.7+0.0338861d
2021-01-07 10:15:00 UTC,+880.157+0.00409127d,+200.008+0.000929295d,+480.047+0.00223069d,+240.012+0.00111518d,+400.032+0.00185882d,+3962.66+0.0153935d,+1480.44+0.00688213d,+600.073+0.00278856d,+480.047+0.00223069d,+840.099+0.00271695d,+1640.36+0.00504402d,+2040.85+0.00954774d,+440.039+0.0020573d,+6047.46+0.0283383d,+14120.8+0.0663894d,+8936.32+0.041925d,+6769.36+0.0317304d
2021-01-07 10:30:00 UTC,+840.143+0.00391012d,+360.026+0.00167537d,+4162.96+0.0163364d,+320.021+0.00148918d,+160.005+0.000744517d,+3601.83+0.0116418d,+520.055+0.00242021d,+640.083+0.00297894d,+440.039+0.00204777d,+2841.32+0.0106355d,+280.016+0.00130863d,+1560.5+0.00729665d,+280.016+0.00130863d,+7892.72+0.0370008d,+7330.97+0.0343594d,+8374.32+0.0392662d,+4924.95+0.0230599d
2021-01-07 10:45:00 UTC,+960.187+0.00447409d,+320.021+0.00148953d,+3121.43+0.010506d,+520.055+0.00242079d,+240.012+0.00111709d,+1840.45+0.00565538d,+360.026+0.00167576d,+520.055+0.00242079d,+560.064+0.00260706d,+2881.4+0.0111173d,+360.026+0.00168298d,+1080.24+0.00505118d,+440.039+0.00205708d,+5325.79+0.0249465d,+7411.22+0.0347445d,+8213.78+0.0385197d,+5005.11+0.0234414d
2021-01-07 11:00:00 UTC,+1000.2+0.00462874d,+360.026+0.001664d,+2280.72+0.00726403d,+320.021+0.00147907d,+280.016+0.00129416d,+2601.04+0.00916262d,+400.032+0.00184893d,+560.063+0.00258876d,+280.016+0.00129416d,+1720.46+0.00607255d,+320.021+0.00148558d,+1040.22+0.00483024d,+600.073+0.00278593d,+5245.58+0.0243993d,+7692+0.0358142d,+9498.31+0.0442569d,+4844.75+0.0225313d
2021-01-07 11:15:00 UTC,+920.17+0.00425077d,+440.039+0.00203027d,+360.017+0.00108685d,+360.026+0.00166105d,+240.012+0.00110729d,+3361.68+0.0114672d,+400.032+0.00184566d,+480.046+0.0022149d,+400.032+0.00184566d,+1800.48+0.00615641d,+280.016+0.00129776d,+320.021+0.00148319d,+680.093+0.00315246d,+6729.17+0.0312684d,+7772.23+0.0361305d,+4924.91+0.0228678d,+8334.07+0.0387511d
2021-01-07 11:30:00 UTC,+1040.22+0.00482015d,+520.055+0.0024077d,+1880.53+0.00650318d,+360.026+0.00166671d,+160.005+0.00074067d,+2280.7+0.00705462d,+360.026+0.00166671d,+320.021+0.00148148d,+440.039+0.00203719d,+1960.55+0.00638372d,+320.021+0.00148724d,+240.012+0.00111538d,+360.026+0.00167319d,+7371.03+0.0343538d,+5726.65+0.0266721d,+6568.76+0.0306047d,+4884.84+0.0227435d
2021-01-07 11:45:00 UTC,+920.171+0.00427731d,+480.047+0.00223019d,+3722.32+0.0142902d,+360.026+0.00167252d,+320.021+0.00148665d,+1240.19+0.00355655d,+1760.41+0.00530893d,+400.032+0.0018584d,+480.047+0.00223019d,+4002.89+0.0165859d,+1640.35+0.00483055d,+400.033+0.00186538d,+480.047+0.00223857d,+5165.43+0.0241335d,+5606.4+0.0261985d,+7130.36+0.0333406d,+4644.39+0.0216946d
2021-01-07 12:00:00 UTC,+920.172+0.00428878d,+600.073+0.00279466d,+2561.04+0.00932638d,+240.012+0.00111761d,+160.005+0.000745037d,+320.021+0.00149023d,+3762.33+0.0142103d,+680.094+0.00316743d,+280.016+0.00130391d,+3562.26+0.0145893d,+4002.9+0.0166397d,+280.016+0.00130989d,+480.047+0.0022458d,+4965.03+0.0232705d,+8414.48+0.0394934d,+5125.36+0.0240235d,+6448.49+0.0302417d
2021-01-07 12:15:00 UTC,+2921.73+0.013608d,+640.083+0.00297775d,+2160.64+0.00679535d,+280.016+0.00130248d,+3962.88+0.0166913d,+480.047+0.00223309d,+3041.52+0.0114965d,+600.073+0.00279157d,+400.032+0.00186082d,+2160.71+0.00755255d,+3722.43+0.0149912d,+280.016+0.00130812d,+440.039+0.00205582d,+6809.46+0.0318957d,+7571.7+0.0354772d,+5726.69+0.0268121d,+8173.64+0.038307d
2021-01-07 12:30:00 UTC,+1080.24+0.00501432d,+320.021+0.0014849d,+3561.48+0.00955381d,+360.026+0.00167055d,+4162.95+0.0162894d,+440.039+0.00204189d,+2320.78+0.00770226d,+560.063+0.00259896d,+360.026+0.00167055d,+560.032+0.0013025d,+2881.32+0.0104816d,+360.026+0.00167454d,+320.021+0.00148844d,+4965+0.0231362d,+4924.92+0.0229491d,+5486.11+0.0255699d,+5526.2+0.0257572d
2021-01-07 12:45:00 UTC,+1160.27+0.00540734d,+440.039+0.00205135d,+3762.53+0.0154659d,+680.094+0.00317074d,+3722.64+0.016293d,+520.055+0.00242445d,+2400.75+0.00719385d,+640.083+0.00298415d,+320.021+0.00149178d,+2961.11+0.00857372d,+2000.62+0.0071094d,+320.021+0.0014968d,+320.021+0.0014968d,+6448.49+0.0302364d,+6528.71+0.0306136d,+5887.08+0.0275977d,+6127.67+0.0287284d
2021-01-07 13:00:00 UTC,+1480.44+0.00688741d,+560.064+0.00260681d,+2761.16+0.00967607d,+1040.22+0.00484264d,+3401.99+0.013458d,+640.083+0.00297936d,+4482.75+0.0140798d,+1480.42+0.00653075d,+920.172+0.00428356d,+2921.14+0.00897933d,+1720.44+0.00584581d,+240.012+0.00112038d,+240.012+0.00112038d,+5686.59+0.0266041d,+10060.7+0.047152d,+6047.45+0.0282965d,+4724.55+0.0220946d
2021-01-07 13:15:00 UTC,+1760.63+0.00816863d,+320.021+0.00148463d,+1960.46+0.00538653d,+1840.69+0.00854448d,+1240.21+0.00395908d,+600.073+0.00278415d,+3481.83+0.0120636d,+720.105+0.00334122d,+840.143+0.00389837d,+2320.64+0.00633827d,+3482.01+0.0132343d,+320.021+0.00149126d,+360.026+0.00167771d,+6889.66+0.0321909d,+7290.82+0.0340708d,+8775.69+0.0410347d,+5686.58+0.0265567d
2021-01-07 13:30:00 UTC,+1560.49+0.00723532d,+440.039+0.00203921d,+440.033+0.00170215d,+1720.6+0.00797765d,+1200.2+0.00378341d,+520.055+0.0024101d,+2240.65+0.0066871d,+720.105+0.00333746d,+720.105+0.00333746d,+2720.79+0.00669314d,+2561.04+0.00932749d,+400.032+0.0018631d,+320.021+0.00149041d,+5325.77+0.0248538d,+5245.59+0.0244789d,+11587.4+0.0542132d,+7010+0.0327361d
2021-01-07 13:45:00 UTC,+1400.4+0.00650437d,+560.063+0.00260071d,+440.039+0.00204326d,+1680.57+0.00780743d,+3922.82+0.0164756d,+560.063+0.00260071d,+1440.21+0.00338638d,+600.073+0.00278654d,+1600.52+0.00743529d,+1880.72+0.00877337d,+1560.38+0.00565145d,+240.012+0.00111888d,+280.016+0.0013054d,+4644.39+0.02169d,+6929.78+0.0323933d,+12069.7+0.0565387d,+5045.18+0.0235656d
2021-01-07 14:00:00 UTC,+3041.87+0.0141172d,+320.021+0.00148354d,+520.055+0.00241104d,+1240.31+0.00575191d,+3482.09+0.0137723d,+720.105+0.00333877d,+560.063+0.00259657d,+600.073+0.0027821d,+1840.68+0.0085382d,+1320.35+0.00615209d,+400.027+0.00152784d,+240.012+0.00111782d,+880.157+0.00410029d,+6769.32+0.0316111d,+9538.53+0.0445931d,+10783.7+0.0504399d,+4724.54+0.0220441d
2021-01-07 14:15:00 UTC,+1400.4+0.00648938d,+240.012+0.00111142d,+400.032+0.00185255d,+1480.44+0.00685893d,+2040.69+0.0077847d,+360.026+0.00166726d,+440.039+0.00203786d,+560.063+0.00259383d,+1400.4+0.00648787d,+1240.31+0.00576666d,+360.026+0.0016733d,+440.039+0.00204524d,+520.055+0.00241722d,+5245.58+0.0244283d,+5606.38+0.0261123d,+6849.52+0.0319185d,+6328.13+0.0294826d
2021-01-07 14:30:00 UTC,+1280.33+0.00593242d,+360.026+0.00166576d,+360.026+0.00166576d,+400.032+0.00185088d,+1560.4+0.00589366d,+400.032+0.00185088d,+400.032+0.00185088d,+560.063+0.00259149d,+1080.24+0.00499943d,+560.063+0.00260035d,+240.012+0.00111422d,+440.039+0.00204299d,+320.021+0.0014857d,+5646.46+0.0262704d,+6328.12+0.0294499d,+5005.08+0.0232802d,+5205.49+0.0242144d
2021-01-07 14:45:00 UTC,+1440.42+0.00668024d,+320.021+0.00148091d,+320.021+0.00148091d,+520.055+0.00240678d,+360.026+0.00166607d,+480.046+0.00222159d,+360.026+0.00166607d,+520.055+0.00240678d,+520.055+0.00240678d,+360.026+0.00167137d,+280.016+0.00129989d,+360.026+0.00167137d,+520.055+0.00241443d,+4604.29+0.0214115d,+5245.58+0.0244001d,+4484.07+0.0208515d,+4884.83+0.0227187d
2021-01-07 15:00:00 UTC,+3362.3+0.0156999d,+560.064+0.00260569d,+320.021+0.00148874d,+480.047+0.00223334d,+160.005+0.000744294d,+360.026+0.00167488d,+400.032+0.00186102d,+400.032+0.00186102d,+440.039+0.00204717d,+240.012+0.00112213d,+360.026+0.00168333d,+480.047+0.00224461d,+560.064+0.00261884d,+6649.03+0.0311682d,+8534.89+0.0400393d,+7892.73+0.037017d,+5646.51+0.0264579d
2021-01-07 15:15:00 UTC,+1480.45+0.0069224d,+640.083+0.00298418d,+240.012+0.00111879d,+320.021+0.0014918d,+200.006+0.00063396d,+280.016+0.00130529d,+400.032+0.00186484d,+680.094+0.00317077d,+520.055+0.00242447d,+320.021+0.00149742d,+240.012+0.00112301d,+400.033+0.00187187d,+320.021+0.00149742d,+6247.98+0.0293061d,+4924.95+0.023088d,+4924.95+0.023088d,+6288.08+0.0294947d
2021-01-07 15:30:00 UTC,+1600.52+0.00745578d,+480.047+0.0022313d,+320.021+0.00148739d,+480.047+0.0022313d,+320.021+0.00148739d,+360.026+0.00167335d,+280.016+0.00130143d,+960.187+0.00446389d,+640.083+0.00297535d,+280.016+0.00130605d,+200.008+0.000932849d,+240.012+0.00111945d,+440.039+0.00205256d,+6528.68+0.0305285d,+5526.22+0.0258304d,+4804.7+0.0224513d,+5045.18+0.0235773d
2021-01-07 15:45:00 UTC,+1400.4+0.00654091d,+480.047+0.0022359d,+360.026+0.0016768d,+440.039+0.00204952d,+200.008+0.000931463d,+440.039+0.00204952d,+360.026+0.0016768d,+600.073+0.00279508d,+520.055+0.00242228d,+160.005+0.000748945d,+440.039+0.00205996d,+480.047+0.00224729d,+400.033+0.00187265d,+7531.6+0.0353602d,+8615.19+0.0404655d,+6849.59+0.0321493d,+6368.29+0.0298843d
2021-01-07 16:00:00 UTC,+1240.31+0.00581183d,+680.094+0.00317779d,+160.005+0.000747475d,+440.039+0.00205591d,+200.008+0.000934367d,+440.039+0.00205591d,+600.073+0.00280379d,+600.073+0.00280379d,+480.047+0.00224287d,+200.008+0.000939257d,+160.005+0.000751387d,+480.047+0.00225461d,+360.027+0.00169083d,+7130.43+0.0335806d,+11547.4+0.0544812d,+5165.47+0.024307d,+6649.07+0.0313074d
2021-01-07 16:15:00 UTC,+1360.38+0.00636863d,+520.055+0.00242539d,+400.033+0.00186555d,+440.039+0.00205215d,+280.016+0.00130579d,+960.187+0.00447884d,+480.047+0.00223876d,+560.064+0.00261202d,+360.026+0.00167895d,+480.047+0.00225024d,+320.021+0.00150001d,+720.106+0.00337585d,+320.021+0.00150001d,+5245.63+0.024637d,+9779.6+0.0460172d,+7651.99+0.0359745d,+7050.18+0.0331369d
2021-01-07 16:30:00 UTC,+1200.29+0.00562805d,+480.047+0.0022435d,+320.021+0.00149552d,+360.026+0.0016825d,+200.008+0.00093463d,+880.158+0.0041141d,+680.094+0.00317869d,+560.064+0.00261755d,+440.039+0.00205649d,+680.095+0.00319267d,+760.118+0.00356846d,+1160.28+0.00544794d,+360.026+0.0016899d,+5686.63+0.0267505d,+8253.98+0.0388685d,+5566.35+0.0261834d,+5125.38+0.0241048d
2021-01-07 16:45:00 UTC,+1520.47+0.0071646d,+560.064+0.00262642d,+360.026+0.00168821d,+200.008+0.000937801d,+280.016+0.00131299d,+640.084+0.00300177d,+1000.2+0.00469131d,+280.016+0.00131299d,+320.021+0.00150059d,+640.084+0.00301448d,+440.04+0.0020722d,+960.189+0.00452262d,+280.016+0.00131854d,+6248.03+0.0294931d,+6248.03+0.0294931d,+6769.42+0.0319611d,+4764.66+0.0224773d
2021-01-07 17:00:00 UTC,+1800.66+0.00845822d,+800.13+0.00373854d,+1640.55+0.00766794d,+320.021+0.00149498d,+240.012+0.00112118d,+920.172+0.00429964d,+880.158+0.00411259d,+440.039+0.00205574d,+440.039+0.00205574d,+880.158+0.00412696d,+440.04+0.00206293d,+680.094+0.00318863d,+240.012+0.00112509d,+6007.39+0.0282271d,+4844.8+0.0227536d,+4965.04+0.0233195d,+6448.51+0.0303054d
2021-01-07 17:15:00 UTC,+3121.99+0.0146174d,+1000.2+0.00466439d,+1880.72+0.00877377d,+520.055+0.00242477d,+160.005+0.000745921d,+1480.45+0.00690532d,+880.157+0.00410436d,+480.047+0.0022382d,+600.073+0.00279795d,+760.118+0.00355853d,+440.039+0.0020598d,+440.039+0.0020598d,+640.084+0.00299644d,+5325.79+0.0249795d,+10743.6+0.0505029d,+5165.45+0.0242259d,+4924.95+0.0230957d
2021-01-07 17:30:00 UTC,+1120.26+0.00524922d,+720.106+0.00336746d,+1160.27+0.00542681d,+1080.24+0.0050523d,+280.016+0.00130921d,+1760.63+0.0082368d,+800.13+0.0037418d,+1920.75+0.00898649d,+840.144+0.00392899d,+640.084+0.00300314d,+240.012+0.0011259d,+600.074+0.00281538d,+1120.26+0.00525705d,+5045.21+0.0237138d,+7331.01+0.0344901d,+6368.31+0.029949d,+5165.46+0.0242803d
2021-01-07 17:45:00 UTC,+880.158+0.00411408d,+600.073+0.00279946d,+1200.29+0.00560097d,+1040.22+0.0048537d,+240.012+0.00111954d,+1840.69+0.00859152d,+1040.22+0.0048537d,+1880.72+0.0087785d,+960.187+0.00448012d,+800.131+0.00374534d,+320.021+0.0014977d,+560.064+0.00262135d,+1080.24+0.00505707d,+6568.82+0.0308206d,+5045.2+0.0236571d,+7010.05+0.0328968d,+5125.37+0.0240338d
2021-01-07 18:00:00 UTC,+2441.21+0.0114076d,+520.055+0.00242318d,+1120.25+0.00522106d,+960.187+0.00447476d,+240.012+0.0011182d,+1760.63+0.00820772d,+1280.33+0.00596751d,+840.143+0.00391513d,+720.105+0.00335558d,+720.106+0.00336875d,+400.033+0.00187116d,+720.106+0.00336875d,+1280.33+0.00599093d,+7330.98+0.034388d,+6448.49+0.0302375d,+5205.53+0.0243967d,+6488.6+0.030426d
2021-01-07 18:15:00 UTC,+2241.02+0.0104803d,+520.055+0.00242327d,+920.172+0.00428837d,+1040.22+0.00484808d,+240.012+0.00111824d,+1680.57+0.00783458d,+840.143+0.00391528d,+1240.31+0.00578111d,+440.039+0.00205036d,+880.158+0.00411983d,+280.016+0.00131037d,+600.073+0.00280849d,+1120.26+0.00524419d,+6448.5+0.0302528d,+9016.63+0.0423457d,+6809.48+0.0319511d,+5405.97+0.025351d
2021-01-07 18:30:00 UTC,+3562.59+0.0167225d,+640.073+0.00263508d,+1080.24+0.00503833d,+920.172+0.00429149d,+280.016+0.00130559d,+960.187+0.00447818d,+840.13+0.00356273d,+600.073+0.00279825d,+320.021+0.00149214d,+280.016+0.00131097d,+360.026+0.00168562d,+760.118+0.0035594d,+720.106+0.00337198d,+7290.87+0.0342322d,+6889.71+0.0323433d,+6769.37+0.0317769d,+4764.64+0.0223479d
2021-01-07 18:45:00 UTC,+5165.45+0.0242226d,+400.032+0.00186306d,+1240.31+0.00577843d,+1400.4+0.00652467d,+200.008+0.000931414d,+720.105+0.00335415d,+680.094+0.00316773d,+760.117+0.00354058d,+440.039+0.00204941d,+560.064+0.00261738d,+920.172+0.00430093d,+480.047+0.00224336d,+480.047+0.00224336d,+5446.05+0.0255021d,+5405.96+0.025314d,+5085.27+0.0238092d,+5806.88+0.0271958d
2021-01-07 19:00:00 UTC,+2481.25+0.0115663d,+480.047+0.00223014d,+1200.29+0.00557778d,+1280.33+0.00594992d,+280.016+0.00130076d,+800.13+0.00371762d,+680.083+0.00280987d,+600.073+0.00278788d,+240.012+0.00111491d,+800.13+0.00373608d,+840.144+0.00392298d,+360.026+0.00168079d,+680.094+0.00317544d,+6207.86+0.0290505d,+7651.94+0.0358294d,+6488.58+0.0303677d,+9337.8+0.0437534d
2021-01-07 19:15:00 UTC,+1320.35+0.00616671d,+760.117+0.00353739d,+1000.2+0.00465514d,+1560.49+0.0072645d,+280.016+0.00130287d,+760.117+0.00353739d,+840.143+0.00390994d,+320.021+0.00148903d,+320.021+0.00148903d,+320.021+0.00149389d,+920.172+0.00429653d,+320.021+0.00149389d,+800.13+0.00373584d,+4844.78+0.0226578d,+5766.78+0.0269799d,+5526.22+0.0258519d,+5045.19+0.0235969d
2021-01-07 19:30:00 UTC,+1040.22+0.00486093d,+960.187+0.00447264d,+600.073+0.00279479d,+1480.44+0.00689751d,+200.008+0.000931365d,+1080.24+0.00503209d,+1200.29+0.00559162d,+400.032+0.00186296d,+480.047+0.00223567d,+560.064+0.00261818d,+1480.45+0.00692337d,+240.012+0.00112185d,+400.033+0.00186994d,+6929.8+0.0324797d,+4844.79+0.022688d,+5446.05+0.02551d,+6729.24+0.0315371d
2021-01-07 19:45:00 UTC,+2321.1+0.0108765d,+560.064+0.00261499d,+760.118+0.00354935d,+1400.4+0.00654084d,+240.012+0.00112049d,+2120.92+0.00990906d,+680.094+0.00317558d,+560.064+0.00261499d,+280.016+0.00130727d,+640.084+0.00300313d,+680.095+0.0031909d,+320.021+0.00150127d,+480.047+0.00225212d,+5205.55+0.0244689d,+11225.9+0.0528985d,+6408.41+0.0301379d,+7531.63+0.0354366d
2021-01-07 20:00:00 UTC,+1440.42+0.00671969d,+640.083+0.00297265d,+680.094+0.00315851d,+960.187+0.00445983d,+280.016+0.00130025d,+2401.17+0.0111594d,+880.157+0.00408798d,+320.021+0.00148603d,+240.012+0.00111447d,+680.094+0.00316913d,+1200.29+0.00559435d,+600.073+0.00279615d,+640.083+0.00298264d,+5085.26+0.023739d,+4804.69+0.0224267d,+6368.25+0.0297438d,+5245.6+0.0244891d
2021-01-07 20:15:00 UTC,+2561.34+0.0119753d,+240.012+0.00111621d,+800.13+0.00372199d,+1080.24+0.00502554d,+200.008+0.000930154d,+2080.88+0.00968472d,+640.083+0.0029773d,+400.032+0.00186054d,+440.039+0.00204664d,+360.026+0.00168027d,+920.172+0.00429549d,+600.073+0.00280086d,+360.026+0.00168027d,+6167.75+0.0288536d,+6649.01+0.0311111d,+4965.02+0.0232157d,+4684.47+0.0219013d
2021-01-07 20:30:00 UTC,+4083.4+0.0191234d,+1000.2+0.00465944d,+1160.27+0.00540548d,+1200.29+0.00559201d,+360.026+0.00167674d,+1520.47+0.0070846d,+520.055+0.0024222d,+600.073+0.00279498d,+320.021+0.0014904d,+280.016+0.00130843d,+800.13+0.00373956d,+360.026+0.00168235d,+360.026+0.00168235d,+5927.17+0.0277598d,+7732.21+0.0362404d,+4684.47+0.0219285d,+4604.32+0.0215526d
2021-01-07 20:45:00 UTC,+5646.52+0.0264943d,+1760.63+0.00821805d,+2000.81+0.00934006d,+1760.63+0.00821805d,+240.012+0.0011196d,+1080.24+0.0050408d,+440.039+0.00205286d,+320.021+0.00149288d,+240.012+0.0011196d,+320.021+0.00149903d,+480.047+0.00224876d,+400.033+0.00187388d,+440.04+0.00206132d,+5927.18+0.0278276d,+9137.1+0.0429544d,+6448.51+0.0302816d,+6849.6+0.0321704d
2021-01-07 21:00:00 UTC,+2681.46+0.0125392d,+1640.55+0.00765623d,+1480.45+0.0069086d,+1680.57+0.00784316d,+240.012+0.00111946d,+840.143+0.00391957d,+600.073+0.00279928d,+960.094+0.00225526d,+440.039+0.0020526d,+280.016+0.00130945d,+520.055+0.0024322d,+280.016+0.00130945d,+360.026+0.00168367d,+5085.28+0.0238273d,+6087.57+0.0285353d,+4604.33+0.0215695d,+4644.4+0.0217576d
2021-01-07 21:15:00 UTC,+1240.31+0.00577264d,+1000.2+0.00464835d,+1360.37+0.00632314d,+920.171+0.00427628d,+280.016+0.00130097d,+920.171+0.00427628d,+440.039+0.00204458d,+4363.1+0.0163283d,+320.021+0.00148686d,+200.008+0.000931241d,+440.039+0.00204902d,+280.016+0.0013038d,+320.021+0.00149009d,+4524.16+0.0211014d,+5245.59+0.0244735d,+5846.95+0.0272859d,+4524.16+0.0211014d
2021-01-07 21:30:00 UTC,+920.172+0.00429574d,+1280.33+0.00597496d,+1320.35+0.00616183d,+560.064+0.00261289d,+320.021+0.00149286d,+680.094+0.00317303d,+800.13+0.00373325d,+3641.6+0.0100685d,+240.012+0.00111959d,+320.021+0.00149944d,+200.008+0.00093708d,+400.033+0.0018744d,+200.008+0.00093708d,+9940.25+0.0467588d,+8856.06+0.0416402d,+7611.86+0.0357718d,+5005.12+0.0234964d
2021-01-07 21:45:00 UTC,+2481.26+0.0116322d,+200.008+0.00093417d,+480.047+0.00224239d,+360.026+0.00168167d,+120.003+0.000560473d,+480.047+0.00224239d,+480.047+0.00224239d,+1240.16+0.00297281d,+400.033+0.00186857d,+1200.18+0.00343023d,+240.012+0.00112612d,+320.021+0.00150157d,+480.047+0.00225258d,+6207.9+0.0291985d,+8575.08+0.0403716d,+5606.44+0.026363d,+5566.35+0.0261741d
2021-01-07 22:00:00 UTC,+360.026+0.00167754d,+200.008+0.000929627d,+200.008+0.000929627d,+240.012+0.00111558d,+360.026+0.00167349d,+440.039+0.00204547d,+360.026+0.00167349d,+1880.39+0.00481852d,+360.026+0.00167349d,+4203.34+0.0182234d,+400.033+0.00186848d,+200.008+0.000934128d,+240.012+0.00112098d,+5285.7+0.0247377d,+10020.5+0.0469882d,+5045.19+0.0236098d,+4804.71+0.0224822d
2021-01-07 22:15:00 UTC,+360.026+0.00167833d,+240.012+0.00111767d,+280.016+0.00130398d,+200.008+0.000931371d,+240.012+0.00111767d,+440.039+0.00204932d,+280.016+0.00130398d,+5363.4+0.0145481d,+160.005+0.000745078d,+3962.84+0.0164421d,+200.008+0.00093497d,+360.026+0.00168311d,+200.008+0.00093497d,+6649.03+0.0311639d,+7371.1+0.0345584d,+4444.03+0.0208103d,+4884.87+0.0228788d
2021-01-07 22:30:00 UTC,+440.039+0.00204751d,+200.008+0.000930027d,+320.021+0.00148815d,+280.016+0.0013021d,+240.012+0.00111606d,+280.016+0.0013021d,+360.026+0.00167421d,+5163.06+0.0136263d,+240.012+0.00111606d,+2200.79+0.00827902d,+120.003+0.000559843d,+200.008+0.000933116d,+200.008+0.000933116d,+5005.1+0.0233964d,+6368.26+0.0297851d,+6288.06+0.029409d,+4684.47+0.0218948d
2021-01-07 22:45:00 UTC,+600.073+0.00279301d,+160.005+0.000744056d,+240.012+0.00111614d,+200.008+0.000930093d,+320.021+0.00148826d,+200.008+0.000930093d,+240.012+0.00111614d,+3841.59+0.00950495d,+280.016+0.00130219d,+240.007+0.000621975d,+240.012+0.00111958d,+160.005+0.000746348d,+440.039+0.00205281d,+5566.31+0.0260215d,+5165.43+0.0241435d,+4363.88+0.0203903d,+6007.35+0.0280883d
2021-01-07 23:00:00 UTC,+600.073+0.00280105d,+240.012+0.00111868d,+160.005+0.000745752d,+200.008+0.000932214d,+240.012+0.00111868d,+400.032+0.00186466d,+280.016+0.00130516d,+1360.33+0.00564112d,+160.005+0.000745752d,+3922.78+0.0162844d,+240.012+0.00112397d,+280.016+0.00131133d,+440.039+0.00206086d,+4604.33+0.0216005d,+9779.59+0.0459768d,+4804.72+0.0225424d,+4444.04+0.0208471d
2021-01-07 23:15:00 UTC,+640.083+0.0029816d,+200.008+0.000931105d,+360.026+0.00167615d,+280.016+0.00130361d,+240.012+0.00111735d,+360.026+0.00167615d,+320.021+0.00148988d,+2640.9+0.00778681d,+240.012+0.00111735d,+3922.78+0.0162673d,+120.003+0.000561357d,+200.008+0.000935641d,+200.008+0.000935641d,+6929.81+0.032507d,+6689.14+0.0313749d,+6528.71+0.0306204d,+6328.18+0.0296775d
2021-01-07 23:30:00 UTC,+880.157+0.0040878d,+120.003+0.000557001d,+280.016+0.00129979d,+200.008+0.000928379d,+280.016+0.00129979d,+280.016+0.00129979d,+280.016+0.00129979d,+3882.64+0.0156333d,+240.012+0.00111408d,+3882.82+0.0166872d,+240.012+0.00111834d,+200.008+0.000931931d,+360.026+0.00167764d,+4644.39+0.0216795d,+4724.54+0.0220543d,+7732.17+0.0361384d,+4524.16+0.0211172d
2021-01-07 23:45:00 UTC,+600.073+0.0027905d,+240.012+0.00111439d,+200.008+0.00092864d,+160.005+0.000742894d,+320.021+0.00148593d,+200.008+0.00092864d,+240.012+0.00111439d,+3842.48+0.0148326d,+200.008+0.00092864d,+3121.79+0.0131602d,+600.041+0.0015551d,+280.016+0.00130609d,+320.021+0.00149271d,+5245.6+0.0245168d,+9779.51+0.045792d,+4764.62+0.0222644d,+5967.25+0.0278978d
2021-01-08 00:00:00 UTC,+2441.21+0.0113372d,+280.016+0.00129758d,+280.016+0.00129758d,+320.021+0.00148298d,+160.005+0.000741418d,+400.032+0.00185381d,+360.026+0.00166839d,+3522.14+0.0139508d,+200.008+0.000926795d,+1000.12+0.00277807d,+3562.35+0.0151734d,+200.008+0.00093059d,+360.026+0.00167522d,+5686.57+0.0265172d,+6889.65+0.0321431d,+4564.23+0.0212739d,+5486.11+0.0255804d
2021-01-08 00:15:00 UTC,+440.039+0.00203876d,+120.003+0.000555587d,+280.016+0.0012965d,+160.005+0.000740801d,+400.032+0.00185227d,+360.026+0.001667d,+3041.56+0.0117415d,+1880.55+0.00677261d,+280.016+0.0012965d,+200.008+0.000929196d,+1640.43+0.00599278d,+160.005+0.000743339d,+160.005+0.000743339d,+5446.01+0.0253549d,+6087.52+0.028349d,+6047.42+0.0281618d,+5405.93+0.0251679d
2021-01-08 00:30:00 UTC,+640.083+0.00297205d,+200.008+0.000927654d,+200.008+0.000927654d,+200.008+0.000927654d,+160.005+0.000742105d,+240.012+0.00111321d,+3922.81+0.0164584d,+360.026+0.00166994d,+200.008+0.000927654d,+3322.04+0.0140723d,+240.012+0.00111793d,+280.016+0.00130429d,+200.008+0.000931588d,+5405.94+0.0252329d,+6729.21+0.0314264d,+7852.55+0.0366893d,+4444.01+0.0207349d
