# file...... Meter_633_B_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_B:measured_power,xfmr_meter_633_B_1:measured_power,xfmr_meter_633_B_2:measured_power,xfmr_meter_633_B_3:measured_power,xfmr_meter_633_B_4:measured_power,xfmr_meter_633_B_5:measured_power,house_meter_633_B_1:measured_power,house_meter_633_B_2:measured_power,house_meter_633_B_3:measured_power,house_meter_633_B_4:measured_power,house_meter_633_B_5:measured_power,house_meter_633_B_6:measured_power,house_meter_633_B_7:measured_power,house_meter_633_B_8:measured_power,house_meter_633_B_9:measured_power,house_meter_633_B_10:measured_power,house_meter_633_B_11:measured_power,house_meter_633_B_12:measured_power,house_meter_633_B_13:measured_power,house_meter_633_B_14:measured_power,house_meter_633_B_15:measured_power,house_meter_633_B_16:measured_power,house_meter_633_B_17:measured_power,house_meter_633_B_18:measured_power,house_meter_633_B_19:measured_power,house_meter_633_B_20:measured_power,house_meter_633_B_21:measured_power,house_meter_633_B_22:measured_power,house_meter_633_B_23:measured_power
2021-01-09 09:00:00 UTC,+90367.4+468.018j,+41162.8+314.63j,+4482.94+3.75722j,+10217.7+20.4966j,+23564.5+105.077j,+10938.4+22.7184j,+7090.29+0.0333224d,+4564.26+0.0214286d,+6087.58+0.0285982d,+5526.25+0.0259552d,+4965.04+0.023314d,+4203.61+0.0197325d,+4403.97+0.0206747d,+4123.48+0.0193557d,+480.047+0.00223482d,+320.021+0.00148974d,+320.021+0.00148974d,+840.143+0.0039118d,+760.117+0.00353908d,+640.083+0.00298006d,+520.055+0.00242112d,+600.073+0.00279373d,+320.021+0.0014913d,+480.047+0.00223717d,+320.021+0.0014913d,+400.032+0.00186422d,+2761.55+0.0128817d,+2361.13+0.0110121d,+2080.88+0.00970388d
2021-01-09 09:15:00 UTC,+89403+510.998j,+44651.1+371.563j,+3682.05+2.556j,+8612.25+14.3927j,+23885.5+107.193j,+8571.09+13.8354j,+9137.06+0.0428697d,+5285.7+0.0247606d,+4403.96+0.0206227d,+7451.34+0.0349364d,+3802.95+0.017804d,+4484.1+0.0209987d,+5766.79+0.0270196d,+4083.4+0.0191191d,+360.026+0.0016705d,+240.012+0.00111359d,+240.012+0.00111359d,+680.093+0.00315601d,+360.026+0.0016705d,+400.032+0.00185616d,+520.055+0.00241318d,+880.157+0.00408474d,+320.021+0.00148619d,+480.047+0.00222951d,+360.026+0.00167201d,+240.012+0.00111459d,+2120.91+0.0098568d,+1640.54+0.00762285d,+1560.49+0.00725065d
2021-01-09 09:30:00 UTC,+79659.4+434.421j,+42053+327.762j,+3041.37+1.73482j,+6366.36+7.73761j,+21471+87.4541j,+6726.73+8.4871j,+6528.71+0.0306196d,+5526.24+0.0259074d,+6969.93+0.0326948d,+4403.96+0.0206366d,+4083.4+0.019132d,+5245.62+0.024589d,+5005.11+0.0234593d,+4083.4+0.019132d,+240.012+0.00111474d,+240.012+0.00111474d,+240.012+0.00111474d,+600.073+0.00278745d,+280.016+0.00130056d,+560.063+0.00260155d,+360.026+0.00167222d,+520.055+0.00241567d,+320.021+0.00148729d,+640.083+0.00297515d,+280.016+0.00130135d,+360.026+0.00167324d,+1280.33+0.00595262d,+920.171+0.00427751d,+1000.2+0.00464969d
2021-01-09 09:45:00 UTC,+76381.3+386.248j,+40190.8+299.127j,+3722.09+2.6105j,+5925.47+6.68166j,+18411.4+63.9591j,+8130.74+12.7619j,+4884.87+0.0228729d,+4604.32+0.0215568d,+6889.69+0.0322867d,+4724.55+0.0221208d,+5846.98+0.0273887d,+3762.89+0.0176113d,+5245.61+0.0245657d,+4043.33+0.018926d,+280.016+0.00129994d,+240.012+0.00111421d,+320.021+0.00148569d,+680.094+0.00315777d,+360.026+0.00167144d,+880.157+0.00408702d,+440.039+0.00204297d,+520.055+0.00241453d,+280.016+0.00130047d,+600.073+0.00278725d,+320.021+0.00148628d,+280.016+0.00130047d,+1120.25+0.00520452d,+1120.25+0.00520452d,+880.157+0.00408867d
2021-01-09 10:00:00 UTC,+71463.5+338.31j,+37802.6+263.847j,+2520.99+1.20881j,+5244.36+5.26186j,+15878.5+47.6626j,+10016.3+19.3587j,+5165.44+0.0241557d,+4724.55+0.0220899d,+4484.09+0.0209636d,+4804.7+0.0224654d,+5806.87+0.0271624d,+3923.13+0.0183369d,+4924.94+0.0230288d,+3802.94+0.0177742d,+160.005+0.000741908d,+280.016+0.00129843d,+160.005+0.000741908d,+600.073+0.00278289d,+200.008+0.000927407d,+600.073+0.00278289d,+240.012+0.00111292d,+280.016+0.00129843d,+120.003+0.000556693d,+320.021+0.00148469d,+320.021+0.00148469d,+360.026+0.00167032d,+1080.24+0.00501315d,+1040.22+0.00482736d,+880.157+0.0040843d
2021-01-09 10:15:00 UTC,+83556.5+504.852j,+47565.2+419.685j,+2681.09+1.35712j,+5164.5+5.21466j,+15637.7+46.3671j,+12506.9+30.7844j,+6087.57+0.0285471d,+8133.52+0.0381734d,+6969.93+0.0326966d,+7010.04+0.0328853d,+4444.03+0.0208259d,+4764.63+0.0223312d,+6047.47+0.0283586d,+3843.01+0.0180049d,+120.003+0.000556754d,+280.016+0.00129922d,+320.021+0.00148486d,+520.055+0.00241319d,+320.021+0.00148486d,+640.083+0.0029703d,+240.012+0.00111359d,+240.012+0.00111359d,+80.0013+0.000371328d,+160.005+0.000742693d,+200.008+0.000928389d,+240.012+0.00111409d,+1080.24+0.00501598d,+1120.25+0.00520189d,+1080.24+0.00501598d
2021-01-09 10:30:00 UTC,+89169.6+619.771j,+53580.3+535.873j,+2280.78+0.979892j,+5244.55+5.34223j,+15155.5+43.6193j,+12907.1+32.1896j,+8655.35+0.040706d,+6689.16+0.0314337d,+11105.3+0.0522807d,+4804.72+0.0225609d,+5245.63+0.0246357d,+3923.15+0.0184148d,+6649.05+0.0312447d,+6167.79+0.0289775d,+240.012+0.0011143d,+360.026+0.00167157d,+280.016+0.00130005d,+480.047+0.00222892d,+240.012+0.0011143d,+400.032+0.00185734d,+40.0003+0.000185696d,+240.012+0.0011143d,+280.016+0.00130075d,+80.0013+0.000371599d,+280.016+0.00130075d,+200.008+0.000929063d,+1120.25+0.00520565d,+1040.22+0.00483358d,+1000.2+0.00464756d
2021-01-09 10:45:00 UTC,+96063.4+788.154j,+61476.3+706.154j,+1800.49+0.610063j,+4843.95+4.58384j,+14873.6+41.743j,+13067.4+32.8166j,+11868.9+0.0559192d,+5526.25+0.0259686d,+11828.7+0.0557289d,+7611.87+0.0357998d,+4283.75+0.0201197d,+5486.16+0.0257798d,+7812.51+0.0367465d,+6608.94+0.0310701d,+240.012+0.00111309d,+400.032+0.00185532d,+280.016+0.00129863d,+320.021+0.00148419d,+120.003+0.000556505d,+200.008+0.00092755d,+120.003+0.000556505d,+120.003+0.000556505d,+200.008+0.000928064d,+120.003+0.000556813d,+120.003+0.000556813d,+240.012+0.0011137d,+1160.27+0.00538589d,+1000.2+0.00464256d,+840.143+0.00389937d
2021-01-09 11:00:00 UTC,+86587.8+631.429j,+54772.7+563.903j,+2120.72+0.860815j,+5044.21+4.92858j,+14874.2+41.8978j,+9774.66+18.0534j,+12431.6+0.0583395d,+6087.56+0.0284938d,+11627.6+0.0545486d,+5405.96+0.0252964d,+4484.1+0.0209748d,+5405.96+0.0252964d,+4684.47+0.0219139d,+4283.74+0.020036d,+520.054+0.00240529d,+520.054+0.00240529d,+280.016+0.00129497d,+240.012+0.00110995d,+160.005+0.000739929d,+240.012+0.00110995d,+80.0013+0.000369947d,+80.0013+0.000369947d,+280.016+0.00129566d,+40.0003+0.000185067d,+120.003+0.000555228d,+360.026+0.00166593d,+1080.24+0.00499996d,+960.186+0.00444408d,+1080.24+0.00499996d
2021-01-09 11:15:00 UTC,+86755.6+593.541j,+52205.6+509.762j,+2040.62+0.77939j,+5044.25+4.94501j,+17006.7+55.5718j,+10457.1+20.8015j,+9779.51+0.0457907d,+4965.02+0.0232021d,+11949.2+0.0559993d,+4844.78+0.0226391d,+5325.77+0.0248916d,+5325.77+0.0248916d,+5766.77+0.0269576d,+3923.13+0.0183254d,+440.039+0.00203375d,+280.016+0.00129408d,+320.021+0.00147899d,+280.016+0.00129408d,+280.016+0.00129408d,+240.012+0.00110919d,+120.003+0.000554553d,+80.0013+0.000369693d,+120.003+0.000554856d,+120.003+0.000554856d,+80.0013+0.000369895d,+440.039+0.00203486d,+1000.2+0.00462626d,+1080.24+0.0049966d,+960.186+0.0044411d
2021-01-09 11:30:00 UTC,+86014.2+569.539j,+50981.9+483.766j,+1880.53+0.661996j,+4884.12+4.68506j,+16443.1+51.661j,+11823.4+27.1473j,+7290.82+0.0340538d,+4764.61+0.0222315d,+11949.1+0.0559179d,+6207.84+0.0289826d,+4323.8+0.0201711d,+4965.01+0.0231685d,+5686.57+0.0265434d,+5486.12+0.0256056d,+80.0013+0.000369235d,+320.021+0.00147716d,+280.016+0.00129248d,+240.012+0.00110782d,+200.008+0.000923158d,+320.021+0.00147716d,+360.026+0.00166185d,+80.0013+0.000369235d,+40.0003+0.000184713d,+120.003+0.000554169d,+80.0013+0.000369436d,+320.021+0.00147796d,+1320.35+0.00610029d,+960.186+0.00443561d,+920.17+0.00425069d
2021-01-09 11:45:00 UTC,+79731.7+471.984j,+45944+390.87j,+1920.54+0.688246j,+4643.7+4.2312j,+16805.1+54.0648j,+10417.3+20.7817j,+6889.66+0.0321991d,+5165.43+0.0241238d,+8615.12+0.0402914d,+5085.26+0.0237487d,+6608.89+0.0308833d,+4003.26+0.0186874d,+5526.21+0.0258126d,+3802.94+0.0177508d,+120.003+0.0005548d,+280.016+0.00129466d,+240.012+0.00110968d,+240.012+0.00110968d,+320.021+0.00147965d,+400.032+0.00184965d,+200.008+0.000924711d,+120.003+0.0005548d,+120.003+0.000555075d,+80.0013+0.000370041d,+120.003+0.000555075d,+200.008+0.000925169d,+1120.25+0.00518383d,+920.171+0.00425763d,+960.186+0.00444285d
2021-01-09 12:00:00 UTC,+85079.8+503.499j,+45903.9+389.281j,+2601.12+1.30813j,+4804.09+4.56829j,+21112.2+85.5221j,+10657.4+21.3875j,+8494.64+0.0395641d,+6368.22+0.0296346d,+8013.02+0.0373136d,+4644.37+0.0215975d,+5005.07+0.0232783d,+4003.25+0.0186113d,+5365.83+0.0249598d,+3762.87+0.017492d,+80.0013+0.000368415d,+240.012+0.00110535d,+760.116+0.00350137d,+320.021+0.00147387d,+200.008+0.000921104d,+640.082+0.00294831d,+280.016+0.00128961d,+80.0013+0.000368415d,+80.0013+0.000368562d,+80.0013+0.000368562d,+40.0003+0.000184277d,+160.005+0.000737159d,+1200.29+0.00553216d,+1000.2+0.00460958d,+1000.2+0.00460958d
2021-01-09 12:15:00 UTC,+86598.8+504.109j,+45657.8+383.866j,+3442.54+2.52202j,+5445.33+5.89846j,+21755.6+90.3484j,+10296.4+20.037j,+8053.15+0.0374847d,+5165.4+0.024015d,+5365.83+0.0249489d,+4644.37+0.0215881d,+7691.99+0.0357984d,+4564.22+0.0212148d,+5846.93+0.0271911d,+4083.38+0.0189761d,+120.003+0.000552508d,+200.008+0.00092089d,+1760.62+0.00811143d,+280.016+0.00128931d,+200.008+0.00092089d,+600.072+0.00276333d,+200.008+0.00092089d,+80.0013+0.00036833d,+160.005+0.000736961d,+80.0013+0.000368464d,+120.003+0.000552708d,+160.005+0.000736961d,+1120.25+0.0051617d,+1840.68+0.00848362d,+920.17+0.00423946d
2021-01-09 12:30:00 UTC,+83164.4+461.577j,+44117.9+358.044j,+3763.02+3.00345j,+5284.63+5.39552j,+19701.3+73.7704j,+10296.5+20.0461j,+8173.52+0.0379857d,+6969.83+0.0323758d,+5045.15+0.0234171d,+6007.3+0.0278938d,+4484.06+0.0208081d,+4203.57+0.0195043d,+4764.59+0.0221124d,+4243.64+0.0196905d,+80.0013+0.000367867d,+160.005+0.00073577d,+1880.71+0.00865425d,+400.032+0.00183969d,+80.0013+0.000367867d,+720.104+0.00331208d,+280.016+0.00128769d,+160.005+0.00073577d,+240.012+0.00110401d,+160.005+0.000735972d,+120.003+0.000551966d,+240.012+0.00110401d,+1160.27+0.00533901d,+1240.31+0.00570749d,+960.185+0.00441796d
2021-01-09 12:45:00 UTC,+85203+504.726j,+46921.3+408.297j,+3843.15+3.13735j,+5164.34+5.12328j,+18090.5+61.7815j,+11182.7+24.9543j,+10663.1+0.0497268d,+6689.07+0.0311438d,+4804.68+0.0223531d,+5125.32+0.0238479d,+6087.51+0.028336d,+4243.65+0.0197385d,+4965+0.0231004d,+4083.38+0.0189918d,+120.003+0.000552867d,+80.0013+0.000368569d,+1920.74+0.00885549d,+560.063+0.00258073d,+80.0013+0.000368569d,+640.082+0.00294955d,+200.008+0.000921491d,+240.012+0.00110582d,+200.008+0.000921711d,+280.016+0.00129046d,+160.005+0.000737351d,+240.012+0.00110608d,+1120.25+0.00516445d,+1040.22+0.00479533d,+920.17+0.00424171d
2021-01-09 13:00:00 UTC,+76799.8+404.99j,+42217.7+329.477j,+4043.38+3.42895j,+5524.72+5.76411j,+16561.4+51.409j,+8451.71+13.7562j,+9096.78+0.0423383d,+4724.52+0.0219499d,+6288.01+0.0292323d,+4804.67+0.022323d,+4163.51+0.0193391d,+4243.64+0.0197119d,+4684.44+0.0217633d,+4003.24+0.0185934d,+80.0013+0.00036841d,+120.003+0.000552629d,+1960.77+0.00903627d,+560.063+0.00257961d,+120.003+0.000552629d,+640.082+0.00294827d,+280.016+0.00128959d,+280.016+0.00128959d,+160.005+0.000737053d,+440.039+0.00202724d,+400.032+0.0018429d,+320.021+0.00147425d,+1160.27+0.00534685d,+1080.23+0.00497786d,+920.17+0.00423999d
2021-01-09 13:15:00 UTC,+81770.9+473.499j,+46508+397.695j,+3883.04+3.13089j,+5685.04+6.11728j,+15517.7+45.6264j,+10176.1+19.5739j,+8655.18+0.0402707d,+6167.7+0.028668d,+6448.42+0.0299762d,+4764.59+0.0221337d,+5486.09+0.0254928d,+4003.24+0.0185911d,+5005.07+0.023253d,+5726.64+0.0266132d,+160.005+0.000736165d,+80.0013+0.000368065d,+1800.65+0.00829003d,+720.104+0.00331386d,+80.0013+0.000368065d,+520.054+0.00239305d,+200.008+0.000920228d,+320.021+0.00147247d,+240.012+0.00110466d,+200.008+0.000920528d,+320.021+0.00147295d,+520.054+0.00239383d,+1080.23+0.00497348d,+1200.29+0.00552649d,+1000.2+0.00460486d
2021-01-09 13:30:00 UTC,+80301.9+481.08j,+47164.1+412.08j,+3522.55+2.59713j,+5444.6+5.60274j,+15236.8+44.2098j,+8932.73+15.2219j,+10060.5+0.0468662d,+4764.6+0.0221478d,+8173.55+0.0380465d,+4884.83+0.0227078d,+4524.14+0.021028d,+4283.71+0.0199085d,+5887.02+0.0273777d,+4323.78+0.0200951d,+240.012+0.00110479d,+240.012+0.00110479d,+1760.62+0.00810922d,+360.026+0.00165731d,+120.003+0.000552356d,+360.026+0.00165731d,+200.008+0.000920637d,+240.012+0.00110479d,+240.012+0.00110518d,+200.008+0.000920957d,+360.026+0.00165788d,+520.054+0.00239495d,+1040.22+0.0047914d,+1000.2+0.004607d,+840.142+0.00386951d
2021-01-09 13:45:00 UTC,+79677.2+504.139j,+48985.3+442.29j,+2480.96+1.16299j,+5204.24+5.1293j,+14513+39.907j,+8492.67+14.2098j,+8855.89+0.0411812d,+6488.52+0.0301436d,+8775.6+0.0408065d,+5927.11+0.0275292d,+4443.99+0.0206283d,+5646.45+0.0262227d,+4764.59+0.0221193d,+3802.92+0.017648d,+560.063+0.00257373d,+280.016+0.00128665d,+480.046+0.00220595d,+240.012+0.00110281d,+200.008+0.000918989d,+520.054+0.00238983d,+80.0013+0.000367569d,+120.003+0.000551367d,+240.012+0.00110336d,+280.016+0.00128728d,+120.003+0.000551638d,+520.054+0.00239101d,+1120.25+0.00515172d,+1000.2+0.00459942d,+920.17+0.00423126d
2021-01-09 14:00:00 UTC,+83018.2+527.844j,+49351.8+450.282j,+1960.62+0.737051j,+5324.71+5.48784j,+15719.5+47.2063j,+10660.5+22.6274j,+8454.52+0.0394145d,+5726.65+0.0266678d,+9699.11+0.0452397d,+6167.72+0.0287269d,+4403.93+0.0204971d,+4965+0.0231138d,+5245.58+0.0244227d,+4403.93+0.0204971d,+360.026+0.00165849d,+200.008+0.000921294d,+120.003+0.00055275d,+320.021+0.00147418d,+280.016+0.00128987d,+560.063+0.00258018d,+80.0013+0.000368491d,+40.0003+0.000184241d,+120.003+0.000553086d,+240.012+0.00110625d,+120.003+0.000553086d,+280.016+0.00129066d,+1200.29+0.00553446d,+1200.29+0.00553446d,+1040.22+0.00479607d
2021-01-09 14:15:00 UTC,+80487.3+461.328j,+44891.8+372.781j,+1920.58+0.699492j,+5244.76+5.40123j,+17087.7+56.1719j,+11341.5+24.964j,+8534.78+0.0397498d,+4924.91+0.0229036d,+8534.78+0.0397498d,+4884.83+0.0227169d,+4524.15+0.0210364d,+4243.65+0.0197299d,+4604.29+0.0214098d,+4403.93+0.0204764d,+400.032+0.00184246d,+160.005+0.000736879d,+120.003+0.000552647d,+240.012+0.00110537d,+320.021+0.0014739d,+480.046+0.00221106d,+80.0013+0.000368423d,+120.003+0.000552647d,+120.003+0.000552979d,+160.005+0.000737322d,+80.0013+0.000368644d,+240.012+0.00110604d,+1480.44+0.00682564d,+1080.23+0.00497967d,+840.142+0.00387252d
2021-01-09 14:30:00 UTC,+83201.6+559.006j,+51423.1+489.138j,+1840.53+0.642483j,+5365.02+5.66312j,+15678.7+46.6952j,+8893.07+15.2731j,+10261.4+0.0478658d,+6528.65+0.0304076d,+8494.65+0.0395961d,+6889.63+0.0320936d,+5325.75+0.0247929d,+4203.58+0.01956d,+5245.58+0.0244189d,+4163.51+0.0193732d,+320.021+0.00147335d,+120.003+0.000552441d,+120.003+0.000552441d,+280.016+0.00128915d,+320.021+0.00147335d,+480.046+0.00221025d,+120.003+0.000552441d,+80.0013+0.000368285d,+80.0013+0.00036852d,+200.008+0.000921367d,+80.0013+0.00036852d,+240.012+0.00110567d,+1600.51+0.00737716d,+1200.29+0.00553154d,+880.155+0.00405568d
2021-01-09 14:45:00 UTC,+76938.4+433.482j,+43995+355.35j,+1680.47+0.546473j,+5565.44+6.10421j,+17606.2+57.7863j,+8090.39+12.4521j,+5125.31+0.0237761d,+5806.82+0.026945d,+8173.52+0.0379634d,+4884.82+0.0226582d,+4403.92+0.0204236d,+5967.2+0.027691d,+5405.91+0.0250806d,+4003.24+0.0185624d,+240.012+0.00110268d,+80.0013+0.000367525d,+120.003+0.0005513d,+280.016+0.00128649d,+240.012+0.00110268d,+560.063+0.00257341d,+40.0003+0.000183758d,+120.003+0.0005513d,+80.0013+0.000367783d,+200.008+0.000919522d,+120.003+0.000551687d,+120.003+0.000551687d,+1640.54+0.00754661d,+1280.33+0.00588876d,+1080.23+0.00496805d
2021-01-09 15:00:00 UTC,+79687.5+468.55j,+45658+382.903j,+1680.44+0.531467j,+5485.25+5.90598j,+18732.6+65.4479j,+8130.15+12.4213j,+5005.05+0.0231747d,+5526.16+0.025593d,+9458.08+0.0438724d,+5927.09+0.0274542d,+4684.43+0.0216873d,+4163.49+0.0192716d,+5285.64+0.0244767d,+5365.81+0.0248488d,+280.016+0.00128378d,+120.003+0.000550139d,+200.008+0.000916942d,+240.012+0.00110036d,+240.012+0.00110036d,+440.039+0.00201756d,+120.003+0.000550139d,+40.0003+0.000183372d,+80.0013+0.000367003d,+240.012+0.00110111d,+80.0013+0.000367003d,+160.005+0.000734039d,+1560.49+0.00716288d,+1320.35+0.00606003d,+880.155+0.00403895d
2021-01-09 15:15:00 UTC,+82399.2+456.114j,+44563.1+364.54j,+2441.04+1.16983j,+9296.15+17.3978j,+17686.6+58.2163j,+8411.34+13.4879j,+7090.15+0.0328612d,+4884.81+0.0226198d,+7210.5+0.0334206d,+4644.35+0.0215042d,+4484.05+0.0207607d,+4323.77+0.0200173d,+7611.7+0.0352859d,+4083.36+0.0189024d,+80.0013+0.000366921d,+120.003+0.000550394d,+240.012+0.00110087d,+840.141+0.00385441d,+240.012+0.00110087d,+600.072+0.00275276d,+240.012+0.00110087d,+80.0013+0.000366921d,+120.003+0.000551075d,+240.012+0.00110223d,+80.0013+0.000367375d,+80.0013+0.000367375d,+2241.01+0.0102998d,+2881.66+0.0132477d,+2521.27+0.0115893d
2021-01-09 15:30:00 UTC,+82227.3+481.042j,+45713.5+389.444j,+2441.04+1.16856j,+7129.19+10.0978j,+19133.2+67.5237j,+7809.36+11.4479j,+12632.2+0.0586009d,+4524.12+0.0209186d,+4964.97+0.0229611d,+4644.34+0.0214756d,+4684.42+0.0216612d,+4684.42+0.0216612d,+5165.38+0.0238898d,+4163.49+0.0192483d,+120.003+0.000549551d,+40.0003+0.000183175d,+240.011+0.00109918d,+520.054+0.00238196d,+240.011+0.00109918d,+880.155+0.00403187d,+280.016+0.00128241d,+120.003+0.000549551d,+120.003+0.000550014d,+80.0013+0.000366667d,+120.003+0.000550014d,+120.003+0.000550014d,+1760.62+0.00807482d,+1880.71+0.008626d,+1920.74+0.00880974d
2021-01-09 15:45:00 UTC,+89131.7+566.363j,+49523.8+456.383j,+2040.69+0.805083j,+7049.07+9.92847j,+20823.1+80.1755j,+9693.88+17.4629j,+12632.4+0.0588299d,+6648.95+0.0308894d,+5526.18+0.0256616d,+5205.48+0.0241693d,+5005.07+0.0232369d,+4123.44+0.0191369d,+5726.63+0.0265946d,+4363.85+0.0202546d,+80.0013+0.000367486d,+120.003+0.000551243d,+280.016+0.00128636d,+560.063+0.00257314d,+200.008+0.000918781d,+560.063+0.00257314d,+160.005+0.000735008d,+80.0013+0.000367486d,+40.0003+0.000183905d,+80.0013+0.000367819d,+120.003+0.000551741d,+160.005+0.000735672d,+1480.44+0.00681037d,+1960.77+0.00902174d,+2000.8+0.00920608d
2021-01-09 16:00:00 UTC,+86336.6+523.688j,+47819.1+426.062j,+2160.79+0.908165j,+7649.82+11.3585j,+18892+66.1161j,+9813.81+17.7551j,+12190.2+0.0568571d,+5045.16+0.0234632d,+5686.55+0.0264529d,+6007.31+0.0279487d,+4804.68+0.0223426d,+4924.91+0.0229028d,+4844.75+0.0225293d,+4043.31+0.0187963d,+80.0013+0.000368226d,+160.005+0.000736488d,+240.012+0.00110478d,+400.032+0.00184149d,+720.104+0.00331531d,+360.026+0.0016573d,+120.003+0.000552352d,+80.0013+0.000368226d,+160.005+0.000737219d,+120.003+0.000552901d,+520.054+0.00239648d,+400.032+0.00184332d,+2080.87+0.00959496d,+1680.57+0.0077479d,+1600.51+0.0073786d
2021-01-09 16:15:00 UTC,+87414.7+518.706j,+47496.1+420.149j,+2440.97+1.14199j,+7328.45+10.1808j,+17042.7+53.8505j,+13105.4+31.9122j,+12391.1+0.0576328d,+4443.99+0.0206031d,+6408.3+0.0297336d,+4564.21+0.0211615d,+5846.91+0.0271227d,+4243.64+0.0196727d,+5125.31+0.0237684d,+4203.57+0.0194866d,+80.0013+0.000367222d,+320.02+0.0014691d,+160.005+0.00073448d,+680.092+0.00312251d,+560.063+0.0025713d,+360.026+0.00165278d,+80.0013+0.000367222d,+200.008+0.000918122d,+240.012+0.00110274d,+200.008+0.000918932d,+1040.22+0.00478085d,+320.02+0.0014704d,+1680.57+0.00772589d,+1360.37+0.00625309d,+1400.39+0.00643716d
2021-01-09 16:30:00 UTC,+90109.3+533.841j,+47203.9+411.904j,+2200.73+0.904911j,+7088+9.56782j,+16078.5+48.143j,+17537.1+61.8121j,+10381.8+0.0482713d,+8012.99+0.0372214d,+5045.14+0.0234072d,+4884.82+0.0226619d,+4564.21+0.0211717d,+4283.71+0.0198683d,+5164.84+0.0215061d,+4604.28+0.021358d,+160.005+0.000734839d,+240.012+0.00110231d,+200.008+0.000918571d,+440.039+0.00202115d,+480.046+0.00220494d,+320.02+0.00146982d,+80.0013+0.000367402d,+280.016+0.00128606d,+240.012+0.00110328d,+200.008+0.000919381d,+840.141+0.00386289d,+200.008+0.000919381d,+1480.44+0.00680866d,+1440.42+0.00662448d,+1480.44+0.00680866d
2021-01-09 16:45:00 UTC,+93256.3+586.794j,+51084.5+475.888j,+2601.01+1.26025j,+7649+11.001j,+17043.9+54.3024j,+14876.7+42.6566j,+8053.11+0.0373697d,+5445.99+0.0252449d,+6247.88+0.0289715d,+5085.22+0.0235691d,+6849.48+0.0317689d,+4604.28+0.0213359d,+10210.6+0.0237731d,+4283.7+0.0198478d,+360.026+0.00165085d,+160.005+0.000733622d,+120.003+0.000550203d,+560.063+0.0025683d,+200.008+0.00091705d,+320.02+0.00146739d,+400.032+0.00183432d,+480.046+0.00220129d,+480.046+0.00220329d,+640.082+0.00293801d,+720.104+0.00330542d,+120.003+0.000550704d,+1440.41+0.0066137d,+1640.54+0.00753317d,+1520.46+0.00698146d
2021-01-09 17:00:00 UTC,+88130.1+475.1j,+44599+363.957j,+4122.7+3.23653j,+7648.87+10.9709j,+16722.5+52.4722j,+15036+43.0995j,+6167.7+0.0286528d,+4764.59+0.0221219d,+4924.91+0.0228678d,+4604.29+0.0213763d,+5365.82+0.0249195d,+4323.78+0.0200717d,+10090.8+0.0245565d,+4123.44+0.0191401d,+880.155+0.00405013d,+120.003+0.000552038d,+80.0013+0.000368017d,+800.128+0.00368176d,+280.016+0.00128821d,+400.032+0.00184044d,+920.17+0.00423433d,+640.082+0.00294512d,+600.072+0.00276275d,+720.104+0.00331554d,+680.093+0.00313126d,+200.008+0.000920694d,+1720.59+0.00792522d,+1280.33+0.00589627d,+1400.39+0.00644952d
2021-01-09 17:15:00 UTC,+93802.1+515.242j,+46426.8+396.619j,+7007.49+9.23734j,+8771.21+14.2607j,+16199.4+49.1112j,+15396+44.5361j,+5927.12+0.0275839d,+6007.32+0.027958d,+8414.37+0.0391987d,+6528.64+0.0303907d,+4323.79+0.0201091d,+5686.55+0.0264617d,+4844.76+0.0225368d,+4444+0.0206692d,+1120.25+0.00516594d,+800.129+0.00368925d,+560.063+0.0025821d,+840.142+0.0038738d,+680.093+0.00313563d,+440.039+0.00202865d,+1920.74+0.00886018d,+640.082+0.00295111d,+960.185+0.00442894d,+760.116+0.00350582d,+640.082+0.00295206d,+640.082+0.00295206d,+1600.51+0.00738442d,+1320.35+0.00609112d,+1560.49+0.00719964d
2021-01-09 17:30:00 UTC,+97150.8+549.761j,+47565.3+417.057j,+7288.44+10.1146j,+9453.4+16.6945j,+19818.1+73.0543j,+13024.4+31.2662j,+5245.57+0.0243636d,+6047.4+0.0280969d,+8815.75+0.0410051d,+8574.9+0.0398809d,+4604.29+0.0213796d,+4564.21+0.0211931d,+4924.91+0.0228713d,+4524.14+0.0210067d,+1040.22+0.00478785d,+920.17+0.0042351d,+600.072+0.00276149d,+840.141+0.00386664d,+480.046+0.00220903d,+320.021+0.00147255d,+2281.04+0.0105043d,+800.128+0.00368243d,+840.142+0.00386816d,+760.116+0.00349959d,+680.093+0.00313106d,+560.063+0.00257834d,+1440.42+0.00663352d,+1440.42+0.00663352d,+1480.44+0.00681795d
2021-01-09 17:45:00 UTC,+105616+575.782j,+44688.5+368.298j,+7768.94+11.2208j,+9694.38+17.6527j,+21469.6+86.219j,+21993.7+90.7521j,+5927.09+0.0274804d,+5205.47+0.0241276d,+9819.51+0.045599d,+5887+0.027294d,+4484.06+0.0207777d,+4043.3+0.0187321d,+4844.74+0.0224523d,+4243.63+0.0196618d,+1800.65+0.00827872d,+920.169+0.00422911d,+600.072+0.00275758d,+1160.27+0.00533312d,+680.093+0.00312541d,+440.039+0.00202203d,+1240.31+0.0057012d,+920.169+0.00422911d,+760.116+0.00349449d,+640.082+0.00294252d,+680.093+0.0031265d,+560.063+0.00257458d,+1520.46+0.00699218d,+1320.35+0.00607142d,+1760.62+0.00809737d
