# file...... 1Meter_645_B_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_20:measured_power.real,house_meter_645_B_21:measured_power.real,house_meter_645_B_22:measured_power.real,house_meter_645_B_23:measured_power.real,house_meter_645_B_24:measured_power.real,house_meter_645_B_25:measured_power.real,house_meter_645_B_26:measured_power.real,house_meter_645_B_27:measured_power.real,house_meter_645_B_28:measured_power.real,house_meter_645_B_29:measured_power.real,house_meter_645_B_30:measured_power.real,house_meter_645_B_31:measured_power.real,house_meter_645_B_32:measured_power.real,house_meter_645_B_33:measured_power.real,house_meter_645_B_34:measured_power.real,house_meter_645_B_35:measured_power.real,house_meter_645_B_36:measured_power.real,house_meter_645_B_37:measured_power.real,house_meter_645_B_38:measured_power.real,house_meter_645_B_39:measured_power.real,house_meter_645_B_40:measured_power.real
2021-01-06 05:15:00 UTC,3.2002e+02,2.4001e+02,3.2002e+02,3.6003e+02,3.2002e+02,3.6003e+02,3.6003e+02,5.2005e+02,1.1603e+03,1.7606e+03,8.4945e+03,3.0419e+03,3.2002e+02,1.6001e+02,2.4001e+02,1.2000e+02,2.0001e+02,2.4001e+02,2.0001e+02,2.0001e+02,2.0001e+02
2021-01-06 05:30:00 UTC,4.0003e+02,2.4001e+02,3.6003e+02,3.2002e+02,4.8046e+03,3.6003e+02,5.2856e+03,7.2010e+02,1.1603e+03,1.8007e+03,8.4544e+03,4.3638e+03,3.6003e+02,1.6001e+02,1.6001e+02,1.6001e+02,2.8002e+02,2.4001e+02,2.0001e+02,2.0001e+02,1.2000e+02
2021-01-06 05:45:00 UTC,5.2005e+02,3.6003e+02,6.2077e+03,5.6006e+02,2.8002e+02,3.2002e+02,1.5605e+03,4.4004e+02,1.2403e+03,1.7606e+03,8.1333e+03,3.1620e+03,2.8002e+02,2.4001e+02,2.0001e+02,1.6001e+02,2.4001e+02,2.0001e+02,2.4001e+02,1.6001e+02,1.6001e+02
2021-01-06 06:00:00 UTC,2.8002e+02,6.8009e+02,1.6405e+03,2.8817e+03,6.7291e+03,2.8016e+03,7.2106e+03,3.1620e+03,7.7321e+03,2.3211e+03,1.4347e+04,6.4083e+03,5.0051e+03,2.0001e+02,2.0001e+02,2.4001e+02,3.2002e+02,1.6001e+02,2.8002e+02,1.2000e+02,1.2000e+02
2021-01-06 06:15:00 UTC,3.6003e+02,2.6014e+03,4.7245e+03,4.7245e+03,3.2421e+03,4.8005e+02,5.8068e+03,3.6003e+02,7.0902e+03,3.7228e+03,1.4985e+04,5.0051e+03,3.2421e+03,2.0001e+02,3.2002e+02,2.8002e+02,2.4001e+02,2.0001e+02,2.8002e+02,1.6001e+02,2.4001e+02
2021-01-06 06:30:00 UTC,4.8005e+02,2.8002e+02,3.2002e+02,4.0003e+02,3.5625e+03,3.6003e+02,6.0875e+03,4.4004e+02,4.2837e+03,1.8407e+03,1.3504e+04,1.4004e+03,3.5225e+03,1.6001e+02,2.8002e+02,1.6001e+02,2.4001e+02,2.0001e+02,2.4001e+02,2.0001e+02,2.4001e+02
2021-01-06 06:45:00 UTC,4.4004e+02,2.4001e+02,5.4059e+03,4.4440e+03,5.6464e+03,3.6003e+02,3.6827e+03,3.5626e+03,3.8430e+03,1.7206e+03,1.0702e+04,6.6489e+03,2.2410e+03,1.2000e+02,2.8002e+02,1.6001e+02,2.8002e+02,2.8002e+02,2.0001e+02,2.8002e+02,1.2000e+02
2021-01-06 07:00:00 UTC,3.2002e+02,2.4001e+02,3.4424e+03,1.4004e+03,2.8416e+03,3.6003e+02,1.8752e+04,1.3204e+03,6.6891e+03,2.4807e+03,8.8961e+03,5.0452e+03,6.1276e+03,1.6001e+02,2.0001e+02,1.6001e+02,2.8002e+02,3.2002e+02,2.4001e+02,2.4001e+02,1.6001e+02
2021-01-06 07:15:00 UTC,3.2002e+02,2.8002e+02,5.0852e+03,8.5749e+03,3.0018e+03,2.4001e+02,1.6536e+04,2.6014e+03,7.8125e+03,7.1266e+03,1.1949e+04,1.5605e+03,8.4145e+03,2.4001e+02,2.4001e+02,2.4001e+02,2.8002e+02,2.8002e+02,3.2002e+02,1.6001e+02,1.2000e+02
2021-01-06 07:30:00 UTC,4.8005e+02,2.8002e+02,5.4059e+03,6.1276e+03,5.8068e+03,2.4001e+02,1.6375e+04,4.9650e+03,8.2138e+03,3.2018e+03,8.0532e+03,1.4004e+03,3.0018e+03,2.8002e+02,2.8002e+02,3.2002e+02,2.8002e+02,3.6003e+02,2.8002e+02,3.2002e+02,2.0001e+02
2021-01-06 07:45:00 UTC,1.1203e+03,2.6414e+03,5.4059e+03,5.8871e+03,6.0073e+03,3.2002e+02,1.6295e+04,3.1620e+03,8.5349e+03,3.9632e+03,1.0940e+04,1.8004e+03,5.0452e+03,2.8002e+02,6.8009e+02,8.0013e+02,8.0013e+02,8.0013e+02,2.4001e+02,3.2002e+02,2.4001e+02
2021-01-06 08:00:00 UTC,1.1203e+03,5.0052e+03,1.0422e+04,1.0463e+04,1.5570e+04,1.0945e+04,1.6215e+04,1.6054e+04,1.3438e+04,1.5491e+04,1.5490e+04,1.8165e+04,1.6135e+04,2.8002e+02,6.4008e+02,6.0007e+02,4.2025e+03,4.0003e+02,2.4001e+02,5.2006e+02,2.8002e+02
2021-01-06 08:15:00 UTC,8.0013e+02,2.4001e+02,1.6215e+04,1.6980e+04,1.6215e+04,1.0302e+04,1.6376e+04,1.5893e+04,1.7706e+04,1.8754e+04,1.5652e+04,1.8379e+04,1.6014e+04,5.2006e+02,6.0007e+02,7.6012e+02,4.2430e+03,9.2017e+02,7.2011e+02,7.6012e+02,8.4014e+02
2021-01-06 08:30:00 UTC,8.4015e+02,5.0452e+03,1.6295e+04,1.9519e+04,1.6094e+04,1.5692e+04,1.6417e+04,1.5812e+04,1.8189e+04,1.8955e+04,1.5571e+04,5.5264e+03,1.6296e+04,2.0001e+02,3.6003e+02,7.2011e+02,2.2007e+03,8.4014e+02,8.0013e+02,7.2011e+02,8.0013e+02
2021-01-06 08:45:00 UTC,6.8010e+02,2.0001e+02,1.6416e+04,2.1173e+04,1.5973e+04,1.5692e+04,1.7222e+04,1.7424e+04,1.7101e+04,1.7424e+04,1.5370e+04,1.6699e+04,1.6175e+04,3.2002e+02,8.8016e+02,8.0013e+02,2.9614e+03,8.0013e+02,7.2011e+02,4.4004e+02,9.6019e+02
2021-01-06 09:00:00 UTC,5.2006e+02,6.0074e+03,1.6335e+04,1.8309e+04,1.6214e+04,1.6537e+04,1.6940e+04,1.6779e+04,1.6900e+04,1.7343e+04,1.5450e+04,1.6618e+04,1.5893e+04,2.8002e+02,1.3604e+03,1.2403e+03,1.2003e+03,6.8009e+02,5.2005e+02,3.6003e+02,7.6012e+02
2021-01-06 09:15:00 UTC,8.4015e+02,4.5643e+03,1.6375e+04,1.8833e+04,1.6375e+04,2.0166e+04,1.6940e+04,1.6537e+04,1.7343e+04,1.9704e+04,1.9036e+04,1.6860e+04,1.6014e+04,4.0003e+02,1.3604e+03,1.2803e+03,1.2803e+03,4.8005e+02,8.8016e+02,2.8002e+02,6.4008e+02
2021-01-06 09:30:00 UTC,7.2011e+02,1.3800e+04,1.6497e+04,1.7383e+04,1.8269e+04,2.0287e+04,1.7061e+04,1.6699e+04,1.8956e+04,2.2269e+04,1.9279e+04,1.8674e+04,1.7867e+04,7.6012e+02,1.2403e+03,1.2003e+03,1.1603e+03,8.8016e+02,1.1203e+03,1.1203e+03,1.4004e+03
2021-01-06 09:45:00 UTC,6.8010e+02,1.6054e+04,1.6497e+04,1.8793e+04,1.6899e+04,1.7545e+04,1.6376e+04,1.6658e+04,2.1376e+04,1.8224e+04,1.7545e+04,1.6658e+04,1.6538e+04,1.2403e+03,1.5603e+03,1.1603e+03,2.0404e+03,1.1603e+03,1.2003e+03,1.3604e+03,1.3604e+03
2021-01-06 10:00:00 UTC,6.4008e+02,1.0824e+04,1.6537e+04,1.7060e+04,1.6657e+04,2.0460e+04,1.6054e+04,1.7625e+04,1.8391e+04,1.7703e+04,1.6739e+04,1.6457e+04,1.6215e+04,1.9208e+03,1.0802e+03,1.2803e+03,1.2403e+03,1.2003e+03,1.0402e+03,1.2003e+03,1.2803e+03
2021-01-06 10:15:00 UTC,8.0013e+02,1.6001e+02,1.6617e+04,1.7262e+04,1.6617e+04,9.9710e+03,1.6255e+04,1.6417e+04,1.7383e+04,2.0705e+04,1.6135e+04,1.6457e+04,1.6135e+04,1.7606e+03,1.2403e+03,1.4404e+03,1.6405e+03,1.1603e+03,1.6806e+03,1.2003e+03,1.7206e+03
2021-01-06 10:30:00 UTC,6.8010e+02,1.9208e+03,1.6738e+04,1.7101e+04,1.6738e+04,7.1254e+03,1.6054e+04,1.6537e+04,2.1376e+04,1.7141e+04,1.6537e+04,1.7988e+04,1.6215e+04,1.2403e+03,1.1203e+03,1.2403e+03,2.0008e+03,1.1203e+03,2.4012e+03,1.1603e+03,1.8007e+03
2021-01-06 10:45:00 UTC,1.2403e+03,2.4001e+02,1.6536e+04,1.7060e+04,1.8430e+04,2.4007e+03,1.5973e+04,1.6416e+04,2.1013e+04,1.8230e+04,1.7786e+04,1.7101e+04,1.7827e+04,1.2803e+03,9.2017e+02,1.3204e+03,1.4004e+03,1.2003e+03,1.2003e+03,1.0802e+03,1.9208e+03
2021-01-06 11:00:00 UTC,1.4404e+03,2.8002e+02,1.8390e+04,1.7221e+04,1.6859e+04,8.0012e+02,1.6013e+04,1.6457e+04,2.0972e+04,1.6980e+04,1.6658e+04,1.6618e+04,1.6577e+04,9.6019e+02,1.0802e+03,1.3204e+03,1.5605e+03,1.2403e+03,1.0802e+03,2.0008e+03,1.7206e+03
2021-01-06 11:15:00 UTC,1.2803e+03,1.8407e+03,1.6859e+04,1.7705e+04,1.6698e+04,3.0820e+03,1.6054e+04,1.6497e+04,1.8028e+04,1.6900e+04,1.6658e+04,1.7988e+04,2.1537e+04,9.2017e+02,1.1203e+03,1.2803e+03,1.1603e+03,1.1203e+03,9.6019e+02,2.2010e+03,1.5205e+03
2021-01-06 11:30:00 UTC,1.3204e+03,3.6003e+02,1.6577e+04,6.2480e+03,1.6778e+04,9.2018e+02,1.6014e+04,1.6618e+04,1.9843e+04,1.6900e+04,1.7418e+04,1.6618e+04,2.1981e+04,1.2803e+03,1.3604e+03,8.8016e+02,2.2410e+03,2.0408e+03,2.2005e+03,2.3211e+03,2.2410e+03
2021-01-06 11:45:00 UTC,1.2003e+03,5.6006e+02,1.6536e+04,6.1239e+03,1.6818e+04,9.2018e+02,1.6054e+04,1.6618e+04,1.7182e+04,1.6819e+04,1.6416e+04,1.6658e+04,2.2062e+04,1.0802e+03,2.0408e+03,6.8009e+02,1.5605e+03,1.9608e+03,6.6466e+03,1.2803e+03,2.4412e+03
2021-01-06 12:00:00 UTC,9.6019e+02,4.8047e+03,1.6617e+04,6.2444e+03,1.8712e+04,9.2018e+02,1.6336e+04,1.7988e+04,1.9076e+04,1.6900e+04,1.7706e+04,1.6779e+04,2.2466e+04,1.8407e+03,8.8016e+02,8.8016e+02,8.8016e+02,1.1603e+03,5.7248e+03,1.1603e+03,1.3604e+03
2021-01-06 12:15:00 UTC,7.6012e+02,6.4008e+02,1.6617e+04,7.2053e+03,1.6778e+04,1.3679e+04,1.8270e+04,1.7786e+04,1.8592e+04,1.6900e+04,1.5933e+04,7.1707e+03,2.2990e+04,9.6019e+02,7.2010e+02,8.8016e+02,8.4014e+02,8.4014e+02,8.0012e+02,1.1203e+03,1.0002e+03
2021-01-06 12:30:00 UTC,6.4008e+02,6.8009e+02,1.5207e+04,7.2454e+03,1.2110e+04,1.6497e+04,6.7695e+03,2.0891e+04,1.6899e+04,8.5351e+03,1.5812e+04,9.0168e+03,2.2021e+04,7.2010e+02,7.6012e+02,6.8009e+02,1.0002e+03,7.2010e+02,7.2010e+02,8.4014e+02,9.6019e+02
2021-01-06 12:45:00 UTC,9.2017e+02,6.5687e+03,6.8896e+03,2.2809e+03,1.2403e+03,1.6818e+04,2.5213e+03,2.0849e+04,1.9608e+03,5.8871e+03,1.5690e+04,5.6064e+03,2.0405e+04,5.6006e+02,6.8009e+02,6.4008e+02,6.8009e+02,1.2403e+03,7.6012e+02,6.8009e+02,1.0402e+03
2021-01-06 13:00:00 UTC,1.0802e+03,6.8009e+02,1.4004e+03,2.8416e+03,4.3238e+03,1.7181e+04,6.8009e+02,1.9115e+04,5.8871e+03,1.6405e+03,1.5811e+04,5.4461e+03,2.1657e+04,6.4008e+02,7.6012e+02,6.4008e+02,7.6012e+02,1.8007e+03,7.2010e+02,6.4008e+02,8.4014e+02
2021-01-06 13:15:00 UTC,1.2803e+03,4.9650e+03,9.6019e+02,7.0099e+03,2.9618e+03,1.7865e+04,8.8016e+02,7.2909e+03,5.8069e+03,1.8407e+03,1.6939e+04,5.1654e+03,2.1414e+04,6.0007e+02,6.4008e+02,7.2010e+02,6.8009e+02,4.3622e+03,7.2010e+02,7.6012e+02,7.2010e+02
2021-01-06 13:30:00 UTC,8.0013e+02,6.0007e+02,9.6019e+02,4.7646e+03,3.8029e+03,1.6939e+04,8.8016e+02,4.2837e+03,6.4886e+03,2.7615e+03,1.8913e+04,1.1603e+03,9.8196e+03,5.6006e+02,7.2010e+02,6.8009e+02,6.0007e+02,4.4824e+03,6.4008e+02,9.6019e+02,7.6012e+02
2021-01-06 13:45:00 UTC,1.2403e+03,5.1253e+03,9.6019e+02,3.6026e+03,6.0007e+02,1.7019e+04,8.8016e+02,1.2003e+03,5.3659e+03,2.7616e+03,2.0123e+04,2.6414e+03,1.1547e+04,5.6006e+02,7.2010e+02,6.8009e+02,8.0013e+02,1.2403e+03,6.4008e+02,1.0402e+03,1.1203e+03
2021-01-06 14:00:00 UTC,1.0402e+03,1.0402e+03,9.6018e+02,1.7606e+03,2.3211e+03,1.7301e+04,1.0402e+03,5.2005e+02,2.0408e+03,2.0809e+03,2.0082e+04,1.4004e+03,7.2105e+03,5.2005e+02,7.2010e+02,6.0007e+02,8.0013e+02,1.0802e+03,6.4008e+02,7.6012e+02,6.4008e+02
2021-01-06 14:15:00 UTC,1.0802e+03,5.5663e+03,2.1609e+03,1.6405e+03,3.6827e+03,1.8268e+04,2.8817e+03,9.6019e+02,3.9632e+03,2.3611e+03,1.1748e+04,1.6005e+03,6.9699e+03,6.0007e+02,6.8009e+02,5.2005e+02,5.6006e+02,1.0002e+03,6.4008e+02,7.2010e+02,6.0007e+02
2021-01-06 14:30:00 UTC,1.1203e+03,1.1708e+04,4.5241e+03,1.0802e+03,5.2856e+03,1.7099e+04,4.3238e+03,2.0408e+03,3.9632e+03,3.2822e+03,4.8047e+03,1.0002e+03,7.2105e+03,6.0007e+02,5.2005e+02,5.2005e+02,5.2005e+02,7.6012e+02,6.4008e+02,6.0007e+02,6.4008e+02
2021-01-06 14:45:00 UTC,9.6019e+02,1.7865e+04,1.2003e+03,1.0802e+03,4.9650e+03,1.7140e+04,6.3682e+03,8.8016e+02,5.0452e+03,2.4012e+03,1.0141e+04,2.4412e+03,7.0902e+03,6.0007e+02,6.0007e+02,2.2006e+03,5.2005e+02,1.1203e+03,6.0007e+02,6.4008e+02,6.8009e+02
2021-01-06 15:00:00 UTC,1.0002e+03,2.0808e+04,2.6014e+03,1.8007e+03,4.8848e+03,1.7140e+04,6.8495e+03,8.8016e+02,2.6414e+03,2.3211e+03,7.5315e+03,8.8016e+02,8.6954e+03,5.2005e+02,6.0007e+02,6.4007e+02,5.2005e+02,7.2010e+02,6.8009e+02,8.0013e+02,7.2010e+02
2021-01-06 15:15:00 UTC,1.6806e+03,2.0243e+04,7.6012e+02,1.8007e+03,7.7321e+03,1.8953e+04,6.8896e+03,1.1603e+03,5.9271e+03,2.4412e+03,5.8068e+03,2.0008e+03,8.7355e+03,6.4008e+02,5.2005e+02,5.2005e+02,5.6006e+02,7.6012e+02,6.8009e+02,6.4008e+02,6.4008e+02
2021-01-06 15:30:00 UTC,2.4412e+03,1.6213e+04,9.2017e+02,3.2021e+03,8.4014e+02,1.7140e+04,6.7693e+03,1.2403e+03,6.0073e+03,6.0474e+03,2.4012e+03,4.6845e+03,8.9764e+03,6.8009e+02,4.8005e+02,1.6803e+03,4.4004e+02,7.6012e+02,6.0007e+02,5.6006e+02,6.8009e+02
2021-01-06 15:45:00 UTC,2.1209e+03,1.6898e+04,3.8029e+03,6.0474e+03,5.9271e+03,1.7825e+04,6.5287e+03,1.9608e+03,6.5688e+03,7.4513e+03,3.6026e+03,6.1677e+03,8.8158e+03,4.0003e+02,6.0007e+02,6.0007e+02,9.2017e+02,7.2010e+02,3.4417e+03,6.0007e+02,6.4008e+02
2021-01-06 16:00:00 UTC,3.0419e+03,2.0284e+04,5.7668e+03,5.9271e+03,7.9328e+03,2.0406e+04,6.6891e+03,7.3711e+03,5.2456e+03,7.8125e+03,1.2150e+04,5.3258e+03,8.3342e+03,1.2403e+03,6.4008e+02,6.4008e+02,6.4008e+02,8.0013e+02,5.3245e+03,6.0007e+02,8.0013e+02
2021-01-06 16:15:00 UTC,1.9608e+03,1.6213e+04,6.5286e+03,2.3211e+03,8.1736e+03,1.6858e+04,7.0501e+03,5.7267e+03,4.7245e+03,6.3282e+03,6.0474e+03,7.6118e+03,8.5348e+03,5.2005e+02,6.0007e+02,6.0007e+02,3.2002e+02,9.2017e+02,7.2008e+02,4.8005e+02,7.2010e+02
2021-01-06 16:30:00 UTC,1.9207e+03,1.6697e+04,6.2078e+03,1.3604e+03,1.1105e+04,9.0165e+03,6.8495e+03,7.8124e+03,4.7245e+03,8.5348e+03,4.2036e+03,6.9298e+03,8.0532e+03,8.0013e+02,6.0007e+02,6.4008e+02,7.6012e+02,1.6803e+03,6.4008e+02,5.6006e+02,6.8009e+02
2021-01-06 16:45:00 UTC,2.6414e+03,1.6898e+04,2.4812e+03,1.2403e+03,6.0875e+03,5.6064e+03,7.5717e+03,8.5750e+03,7.8526e+03,1.3879e+04,1.0382e+04,6.7292e+03,7.2507e+03,6.8009e+02,3.6003e+02,3.2002e+02,6.4008e+02,6.1656e+03,5.6006e+02,6.0007e+02,6.8009e+02
2021-01-06 17:00:00 UTC,1.8007e+03,1.6737e+04,4.8047e+03,1.9317e+04,1.1065e+04,5.9673e+03,7.8526e+03,1.0985e+04,4.0033e+03,2.0567e+04,1.2311e+04,1.0331e+04,4.2437e+03,1.6806e+03,2.0001e+02,1.6001e+02,3.6003e+02,1.0802e+03,6.0007e+02,6.4008e+02,5.6006e+02
2021-01-06 17:15:00 UTC,1.8007e+03,1.6939e+04,4.0033e+03,1.6979e+04,6.0073e+03,6.5287e+03,7.7322e+03,6.5287e+03,6.5287e+03,1.2954e+04,6.4485e+03,1.0453e+04,6.8897e+03,1.2403e+03,2.0001e+02,4.0003e+02,4.0003e+02,9.2017e+02,5.6006e+02,3.6003e+02,3.2002e+02
