# file...... 1Meter_632_C_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_632_C_24:measured_power,house_meter_632_C_25:measured_power,house_meter_632_C_26:measured_power,house_meter_632_C_27:measured_power,house_meter_632_C_28:measured_power,house_meter_632_C_29:measured_power,house_meter_632_C_30:measured_power,house_meter_632_C_31:measured_power,house_meter_632_C_32:measured_power,house_meter_632_C_33:measured_power,house_meter_632_C_34:measured_power,house_meter_632_C_35:measured_power,house_meter_632_C_36:measured_power,house_meter_632_C_37:measured_power,house_meter_632_C_38:measured_power,house_meter_632_C_39:measured_power,house_meter_632_C_40:measured_power
2021-01-07 17:00:00 UTC,+560.065+0.00265735d,+640.085+0.00303717d,+160.005+0.000759067d,+280.016+0.00132847d,+440.04+0.0020878d,+840.146+0.00398678d,+1360.38+0.00645688d,+600.065+0.00249295d,+960.191+0.00455666d,+2201+0.0104659d,+880.16+0.00418294d,+4162.66+0.0146544d,+1240.32+0.00589546d,+1000.21+0.00475369d,+1080.24+0.00513425d,+1080.24+0.00513425d,+1560.5+0.00741835d
2021-01-07 17:15:00 UTC,+2201+0.0104572d,+1000.21+0.00475124d,+240.012+0.00113976d,+280.016+0.00132975d,+480.048+0.00227986d,+1520.48+0.00722422d,+960.191+0.00456108d,+1440.43+0.00684366d,+880.16+0.00418078d,+2761.58+0.0131447d,+960.191+0.00456694d,+3201.3+0.00934042d,+1080.24+0.00513819d,+960.191+0.00456694d,+1600.53+0.0076146d,+840.146+0.00399577d,+2241.04+0.0106647d
2021-01-07 17:30:00 UTC,+320.021+0.00151613d,+880.16+0.00417289d,+120.003+0.000568762d,+1120.26+0.00531174d,+680.096+0.0032241d,+1240.32+0.00588129d,+1200.3+0.00569143d,+1800.67+0.00854032d,+1000.21+0.00474227d,+2721.53+0.0129219d,+1160.28+0.00550549d,+840.146+0.00398594d,+1320.36+0.00626549d,+1480.45+0.00702564d,+1760.64+0.00835627d,+1480.45+0.00702564d,+1080.24+0.00512555d
2021-01-07 17:45:00 UTC,+320.021+0.00151689d,+280.016+0.00132713d,+160.005+0.000758305d,+840.146+0.00398278d,+640.085+0.00303412d,+1240.32+0.0058808d,+1000.21+0.00474187d,+1360.38+0.00645039d,+760.119+0.00360329d,+2000.83+0.00949845d,+1160.28+0.00550623d,+1240.32+0.00588626d,+1120.26+0.00531622d,+1720.61+0.00816724d,+1400.41+0.00664643d,+1160.28+0.00550623d,+1440.43+0.0068365d
2021-01-07 18:00:00 UTC,+280.016+0.00132757d,+320.021+0.00151822d,+160.005+0.000759031d,+280.016+0.00132841d,+800.132+0.00379669d,+1520.48+0.00721695d,+640.085+0.00303705d,+1160.28+0.00550644d,+1360.38+0.00645663d,+1720.61+0.00817448d,+1320.36+0.00627188d,+880.16+0.00418011d,+1960.8+0.0093165d,+1560.5+0.00741332d,+1160.28+0.0055111d,+1280.34+0.00608167d,+880.16+0.00418011d
2021-01-07 18:15:00 UTC,+400.033+0.00189646d,+400.033+0.00189786d,+200.008+0.000948814d,+320.021+0.00151821d,+1320.36+0.0062665d,+1160.28+0.00550638d,+920.175+0.00436648d,+1000.21+0.00474641d,+1320.36+0.0062665d,+1880.73+0.00893347d,+880.16+0.00417903d,+640.085+0.00303884d,+1960.8+0.00931408d,+1000.21+0.00474925d,+1080.24+0.00512944d,+1680.58+0.00798211d,+720.107+0.00341887d
2021-01-07 18:30:00 UTC,+1080.24+0.00513183d,+320.021+0.00152086d,+160.005+0.000760354d,+440.04+0.00209134d,+640.085+0.00304233d,+1000.21+0.0047547d,+960.191+0.0045644d,+1440.43+0.00684864d,+2521.32+0.0119932d,+1720.61+0.00818444d,+920.175+0.00437555d,+720.107+0.00342391d,+1200.3+0.00570823d,+1280.34+0.00608908d,+1240.32+0.00589865d,+1520.48+0.00723186d,+640.085+0.00304333d
2021-01-07 18:45:00 UTC,+640.085+0.00304694d,+280.016+0.00133274d,+1240.32+0.00590565d,+640.085+0.00304694d,+440.04+0.00209451d,+920.176+0.00438074d,+920.176+0.00438074d,+1240.32+0.00590565d,+920.176+0.00438074d,+1680.59+0.00801093d,+1040.22+0.00495717d,+600.075+0.00285912d,+2321.12+0.0110671d,+1160.28+0.00552956d,+2080.9+0.00992077d,+1160.28+0.00552956d,+1560.51+0.00743816d
2021-01-07 19:00:00 UTC,+440.04+0.00209574d,+280.016+0.00133292d,+1120.26+0.00533451d,+880.161+0.00419077d,+1760.64+0.00838614d,+1160.28+0.00552516d,+920.176+0.00438137d,+960.191+0.00457198d,+1240.32+0.0059065d,+840.146+0.0040003d,+1000.21+0.00476274d,+640.085+0.00304747d,+1440.43+0.00686023d,+1120.26+0.00533467d,+1160.28+0.00552533d,+1360.38+0.00647878d,+920.176+0.0043815d
2021-01-07 19:15:00 UTC,+440.04+0.00208777d,+1080.24+0.00512942d,+640.085+0.00303883d,+920.175+0.00436908d,+480.048+0.0022789d,+680.096+0.00322884d,+1040.22+0.00493932d,+1160.28+0.00550965d,+2120.93+0.0100754d,+1600.53+0.00760239d,+960.191+0.00455963d,+600.074+0.00284913d,+1440.43+0.00684147d,+880.16+0.00417945d,+1200.3+0.00570038d,+840.146+0.00398938d,+1160.28+0.00551023d
2021-01-07 19:30:00 UTC,+320.021+0.00151633d,+1320.36+0.00626276d,+160.005+0.000758585d,+520.056+0.00246593d,+480.048+0.00227619d,+680.096+0.003225d,+1080.24+0.00512332d,+840.146+0.00398421d,+1920.76+0.00911286d,+1440.43+0.00683491d,+1200.3+0.00569491d,+560.065+0.00265658d,+1440.43+0.00683491d,+1360.38+0.00645487d,+1160.28+0.00550495d,+440.04+0.00208716d,+1200.3+0.00569491d
2021-01-07 19:45:00 UTC,+360.027+0.00170777d,+1480.45+0.00702759d,+120.003+0.000569324d,+280.016+0.00132855d,+440.04+0.00208793d,+920.175+0.00436698d,+640.085+0.00303737d,+960.191+0.00455696d,+1480.45+0.00702759d,+1040.22+0.00493802d,+1000.21+0.00474798d,+640.085+0.00303803d,+1240.32+0.00588838d,+1200.3+0.00569829d,+1040.22+0.00493802d,+520.056+0.00246822d,+800.132+0.00379791d
2021-01-07 20:00:00 UTC,+320.021+0.001521d,+640.085+0.00304256d,+160.005+0.000760412d,+280.016+0.00133082d,+440.04+0.0020915d,+960.191+0.00456474d,+440.04+0.0020915d,+800.133+0.00380357d,+920.175+0.00437444d,+1520.48+0.00723425d,+1040.22+0.00494827d,+520.056+0.00247334d,+1000.21+0.00475784d,+1040.22+0.00494827d,+1280.34+0.00609109d,+600.075+0.00285399d,+760.12+0.00361542d
2021-01-07 20:15:00 UTC,+960.191+0.00456317d,+360.027+0.00170995d,+200.008+0.000949882d,+440.04+0.00209005d,+480.048+0.00228011d,+720.107+0.00342066d,+680.096+0.00323055d,+880.16+0.00418123d,+1680.58+0.00798631d,+1320.36+0.00627534d,+1040.22+0.00494335d,+720.107+0.00342164d,+1160.28+0.00551414d,+800.133+0.00380201d,+1080.24+0.0051336d,+200.008+0.000950152d,+640.085+0.00304131d
2021-01-07 20:30:00 UTC,+920.175+0.00437467d,+480.048+0.00228173d,+200.008+0.000950558d,+1600.53+0.00761106d,+440.04+0.00209154d,+520.056+0.00247194d,+200.008+0.000950558d,+800.133+0.00380364d,+480.048+0.00228173d,+1080.24+0.00513777d,+1080.24+0.00513777d,+720.107+0.00342441d,+1000.21+0.00475696d,+600.075+0.00285347d,+1080.24+0.00513777d,+200.008+0.000950921d,+1000.21+0.00475696d
2021-01-07 20:45:00 UTC,+360.027+0.00170353d,+320.021+0.00151398d,+160.005+0.000756915d,+440.04+0.00208187d,+400.033+0.00189256d,+720.107+0.00340729d,+200.008+0.000946166d,+1200.3+0.0056805d,+520.056+0.00246051d,+1120.26+0.00530438d,+1080.24+0.00511481d,+800.132+0.00378809d,+720.107+0.00340911d,+480.048+0.00227241d,+960.19+0.00454616d,+160.005+0.000757321d,+1520.48+0.00720058d
2021-01-07 21:00:00 UTC,+440.04+0.00207943d,+360.027+0.00170126d,+120.003+0.000567003d,+920.174+0.00434915d,+440.04+0.00207941d,+760.119+0.00359242d,+200.008+0.00094505d,+800.132+0.00378159d,+240.012+0.00113409d,+880.16+0.00416144d,+600.074+0.00283686d,+1240.32+0.00586516d,+800.132+0.00378294d,+160.005+0.000756292d,+1200.3+0.00567582d,+160.005+0.000756292d,+720.107+0.00340448d
2021-01-07 21:15:00 UTC,+480.047+0.00227102d,+360.027+0.00170297d,+160.005+0.000756777d,+560.065+0.0026494d,+480.047+0.0022708d,+720.107+0.0034067d,+280.016+0.00132446d,+480.047+0.0022708d,+160.005+0.000756777d,+1120.26+0.00530277d,+160.005+0.000757081d,+920.175+0.0043553d,+920.175+0.0043553d,+200.008+0.000946377d,+1000.21+0.00473426d,+320.021+0.00151432d,+720.107+0.00340808d
2021-01-07 21:30:00 UTC,+1680.58+0.00794478d,+360.027+0.00170032d,+240.012+0.00113347d,+400.033+0.0018893d,+440.04+0.00207828d,+200.008+0.000944535d,+280.016+0.00132241d,+120.003+0.000566696d,+240.012+0.00113347d,+800.132+0.00378087d,+200.008+0.000944872d,+920.174+0.00434832d,+280.016+0.00132288d,+240.012+0.00113387d,+920.174+0.00434832d,+240.012+0.00113387d,+600.074+0.0028353d
2021-01-07 21:45:00 UTC,+360.027+0.0016973d,+360.027+0.00169711d,+320.021+0.00150851d,+280.016+0.00131991d,+440.04+0.00207435d,+520.056+0.00245163d,+200.008+0.000942749d,+200.008+0.000942749d,+160.005+0.000754181d,+680.095+0.00320693d,+200.008+0.000942938d,+920.174+0.00433943d,+120.003+0.000565736d,+160.005+0.000754332d,+880.159+0.00415066d,+160.005+0.000754332d,+440.04+0.00207477d
2021-01-07 22:00:00 UTC,+640.084+0.0030297d,+1040.22+0.00491903d,+320.021+0.00151287d,+360.027+0.00170203d,+440.04+0.00208036d,+240.012+0.0011346d,+200.008+0.000945475d,+200.008+0.000945475d,+280.016+0.00132373d,+760.119+0.00359403d,+200.008+0.000945468d,+680.095+0.00321555d,+240.012+0.00113459d,+200.008+0.000945468d,+480.047+0.00226952d,+200.008+0.000945468d,+280.016+0.00132372d
2021-01-07 22:15:00 UTC,+960.19+0.00453807d,+760.119+0.0035865d,+360.027+0.00169845d,+440.04+0.00207598d,+480.047+0.00226477d,+320.021+0.0015097d,+200.008+0.000943491d,+240.012+0.00113222d,+280.016+0.00132095d,+640.084+0.00301967d,+240.012+0.0011321d,+560.064+0.00264208d,+200.008+0.000943393d,+240.012+0.0011321d,+240.012+0.0011321d,+120.003+0.000566009d,+280.016+0.00132081d
2021-01-07 22:30:00 UTC,+400.033+0.00188692d,+400.033+0.00188493d,+680.095+0.00320494d,+320.021+0.00150787d,+400.033+0.00188493d,+280.016+0.00131936d,+120.003+0.000565382d,+280.016+0.00131936d,+200.008+0.00094235d,+560.064+0.00263907d,+280.016+0.00131931d,+440.04+0.0020734d,+200.008+0.000942315d,+280.016+0.00131931d,+200.008+0.000942315d,+240.012+0.00113081d,+280.016+0.00131931d
2021-01-07 22:45:00 UTC,+440.04+0.00206869d,+280.016+0.0013153d,+880.159+0.00413531d,+840.144+0.00394725d,+600.074+0.00281905d,+200.008+0.000939452d,+280.016+0.0013153d,+160.005+0.000751544d,+200.008+0.000939452d,+560.064+0.00263044d,+240.012+0.00112711d,+360.027+0.00169079d,+320.021+0.00150289d,+240.012+0.00112711d,+160.005+0.000751372d,+160.005+0.000751372d,+160.005+0.000751372d
2021-01-07 23:00:00 UTC,+400.033+0.00187822d,+360.027+0.00169049d,+800.131+0.00375767d,+920.173+0.00432163d,+1160.28+0.00544982d,+240.012+0.00112691d,+120.003+0.000563416d,+160.005+0.000751239d,+160.005+0.000751239d,+800.131+0.00375664d,+160.005+0.000751034d,+480.047+0.00225354d,+200.008+0.000938815d,+160.005+0.000751034d,+200.008+0.000938815d,+240.012+0.00112661d,+200.008+0.000938815d
2021-01-07 23:15:00 UTC,+360.027+0.00169266d,+440.04+0.00206845d,+280.016+0.00131616d,+360.027+0.00169228d,+880.159+0.00413801d,+160.005+0.000752034d,+360.027+0.00169228d,+200.008+0.000940065d,+200.008+0.000940065d,+680.095+0.00319688d,+200.008+0.000939982d,+400.033+0.00188019d,+200.008+0.000939982d,+240.012+0.00112801d,+200.008+0.000939982d,+240.012+0.00112801d,+240.012+0.00112801d
2021-01-07 23:30:00 UTC,+360.027+0.00169096d,+400.033+0.00187884d,+1800.66+0.00846208d,+200.008+0.000939307d,+760.118+0.00357059d,+240.012+0.0011272d,+240.012+0.0011272d,+160.005+0.000751427d,+160.005+0.000751427d,+320.021+0.00150237d,+200.008+0.000938911d,+400.033+0.00187805d,+120.003+0.000563319d,+200.008+0.000938911d,+120.003+0.000563319d,+160.005+0.000751111d,+160.005+0.000751111d
2021-01-07 23:45:00 UTC,+320.021+0.00150134d,+200.008+0.000938137d,+120.003+0.000562855d,+200.008+0.000938137d,+640.084+0.00300285d,+240.012+0.00112579d,+240.012+0.00112579d,+200.008+0.000938137d,+200.008+0.000938137d,+240.012+0.00112576d,+160.005+0.000750469d,+480.047+0.00225185d,+200.008+0.00093811d,+200.008+0.00093811d,+200.008+0.00093811d,+200.008+0.00093811d,+200.008+0.00093811d
2021-01-08 00:00:00 UTC,+480.047+0.00225565d,+1800.66+0.00846738d,+160.005+0.000751895d,+240.012+0.0011279d,+480.047+0.00225613d,+320.021+0.00150394d,+120.003+0.000563906d,+280.016+0.00131591d,+240.012+0.0011279d,+160.005+0.00075165d,+200.008+0.000939587d,+520.055+0.00244341d,+200.008+0.000939587d,+200.008+0.000939587d,+200.008+0.000939587d,+160.005+0.00075165d,+240.012+0.00112753d
2021-01-08 00:15:00 UTC,+400.033+0.00187906d,+80.0013+0.000375527d,+120.003+0.000563304d,+120.003+0.000563304d,+440.04+0.00206585d,+200.008+0.000938886d,+240.012+0.00112669d,+240.012+0.00112669d,+280.016+0.0013145d,+240.012+0.00112681d,+240.012+0.00112681d,+400.033+0.0018782d,+280.016+0.00131464d,+320.021+0.00150248d,+320.021+0.00150248d,+200.008+0.000938983d,+280.016+0.00131464d
2021-01-08 00:30:00 UTC,+360.027+0.00169272d,+120.003+0.000564174d,+200.008+0.000940336d,+480.047+0.00225719d,+1320.36+0.00621049d,+200.008+0.000940336d,+160.005+0.000752251d,+120.003+0.000564174d,+160.005+0.000752251d,+240.012+0.00112833d,+320.021+0.00150452d,+440.04+0.00206886d,+480.047+0.00225699d,+200.008+0.000940253d,+280.016+0.00131642d,+120.003+0.000564124d,+200.008+0.000940253d
2021-01-08 00:45:00 UTC,+320.021+0.00150181d,+120.003+0.000562911d,+80.0013+0.000375264d,+600.074+0.00281539d,+1320.36+0.00619659d,+160.005+0.000750567d,+200.008+0.000938232d,+200.008+0.000938232d,+200.008+0.000938232d,+240.012+0.00112578d,+120.003+0.000562849d,+400.033+0.00187649d,+520.055+0.00243961d,+160.005+0.000750484d,+320.021+0.00150112d,+280.016+0.00131344d,+240.012+0.00112578d
2021-01-08 01:00:00 UTC,+400.033+0.00187398d,+160.005+0.000749388d,+120.003+0.000562027d,+200.008+0.000936758d,+400.033+0.00187375d,+160.005+0.000749388d,+200.008+0.000936758d,+160.005+0.000749388d,+160.005+0.000749388d,+320.021+0.00149916d,+200.008+0.000936903d,+440.04+0.00206149d,+400.033+0.00187404d,+240.012+0.00112431d,+400.033+0.00187404d,+240.012+0.00112431d,+160.005+0.000749504d
2021-01-08 01:15:00 UTC,+280.016+0.00131091d,+120.003+0.00056179d,+160.005+0.000749071d,+160.005+0.000749071d,+440.039+0.0020603d,+240.012+0.00112366d,+360.026+0.00168561d,+200.008+0.000936361d,+200.008+0.000936361d,+160.005+0.000749032d,+200.008+0.000936313d,+360.026+0.00168553d,+160.005+0.000749032d,+160.005+0.000749032d,+160.005+0.000749032d,+160.005+0.000749032d,+240.012+0.0011236d
2021-01-08 01:30:00 UTC,+160.005+0.000750551d,+240.012+0.00112598d,+160.005+0.000750617d,+120.003+0.000562948d,+440.04+0.00206456d,+240.012+0.00112598d,+160.005+0.000750617d,+280.016+0.00131368d,+160.005+0.000750617d,+240.012+0.00112599d,+200.008+0.000938302d,+480.047+0.00225231d,+240.012+0.00112599d,+160.005+0.000750623d,+160.005+0.000750623d,+200.008+0.000938302d,+160.005+0.000750623d
2021-01-08 01:45:00 UTC,+120.003+0.0005628d,+120.003+0.000563024d,+120.003+0.000563024d,+1680.58+0.00788986d,+440.04+0.00206482d,+240.012+0.00112613d,+240.012+0.00112613d,+240.012+0.00112613d,+160.005+0.000750717d,+160.005+0.000750512d,+120.003+0.000562871d,+480.047+0.00225197d,+160.005+0.000750512d,+280.016+0.00131349d,+160.005+0.000750512d,+160.005+0.000750512d,+240.012+0.00112582d
2021-01-08 02:00:00 UTC,+120.003+0.000562606d,+120.003+0.000562594d,+80.0013+0.000375054d,+80.0013+0.000375054d,+280.016+0.00131285d,+160.005+0.000750143d,+160.005+0.000750143d,+120.003+0.000562594d,+320.021+0.00150043d,+200.008+0.000937847d,+320.021+0.00150067d,+480.047+0.00225122d,+280.016+0.00131305d,+240.012+0.00112544d,+200.008+0.000937847d,+160.005+0.00075026d,+280.016+0.00131305d
2021-01-08 02:15:00 UTC,+160.005+0.000749614d,+120.003+0.000562279d,+640.084+0.00299978d,+200.008+0.000937178d,+280.016+0.00131211d,+240.012+0.00112464d,+200.008+0.000937178d,+200.008+0.000937178d,+240.012+0.00112464d,+320.021+0.00149959d,+240.012+0.00112463d,+360.026+0.00168708d,+280.016+0.00131211d,+240.012+0.00112463d,+160.005+0.000749718d,+240.012+0.00112463d,+240.012+0.00112463d
2021-01-08 02:30:00 UTC,+160.005+0.000750062d,+80.0013+0.00037496d,+600.074+0.00281309d,+80.0013+0.00037496d,+320.021+0.00150006d,+160.005+0.000749956d,+160.005+0.000749956d,+160.005+0.000749956d,+160.005+0.000749956d,+280.016+0.00131259d,+200.008+0.000937517d,+440.04+0.00206284d,+360.026+0.0016877d,+160.005+0.000749995d,+200.008+0.000937517d,+160.005+0.000749995d,+200.008+0.000937517d
2021-01-08 02:45:00 UTC,+80.0013+0.00037453d,+200.008+0.000936491d,+160.005+0.000749174d,+120.003+0.000561867d,+320.021+0.0014985d,+200.008+0.000936491d,+200.008+0.000936491d,+200.008+0.000936491d,+200.008+0.000936491d,+200.008+0.000936525d,+200.008+0.000936525d,+400.033+0.00187328d,+200.008+0.000936525d,+200.008+0.000936525d,+160.005+0.000749202d,+280.016+0.0013112d,+160.005+0.000749202d
2021-01-08 03:00:00 UTC,+1800.66+0.00844435d,+120.003+0.000562228d,+80.0013+0.00037481d,+160.005+0.000749656d,+320.021+0.00149946d,+200.008+0.000937093d,+160.005+0.000749656d,+200.008+0.000937093d,+240.012+0.00112454d,+160.005+0.0007497d,+200.008+0.000937148d,+440.04+0.00206203d,+160.005+0.0007497d,+200.008+0.000937148d,+240.012+0.00112461d,+200.008+0.000937148d,+200.008+0.000937148d
2021-01-08 03:15:00 UTC,+200.008+0.000938167d,+80.0013+0.000375275d,+120.003+0.000562927d,+120.003+0.000562927d,+320.021+0.00150132d,+320.021+0.00150132d,+320.021+0.00150132d,+280.016+0.00131362d,+120.003+0.000562927d,+200.008+0.000938299d,+160.005+0.000750621d,+480.047+0.0022523d,+280.016+0.00131368d,+200.008+0.000938299d,+280.016+0.00131368d,+160.005+0.000750621d,+160.005+0.000750621d
2021-01-08 03:30:00 UTC,+80.0013+0.000374869d,+200.008+0.000937037d,+160.005+0.000749611d,+160.005+0.000749611d,+280.016+0.00131192d,+160.005+0.000749611d,+240.012+0.00112447d,+160.005+0.000749611d,+200.008+0.000937037d,+200.008+0.000937182d,+240.012+0.00112465d,+520.055+0.00243716d,+400.033+0.0018746d,+200.008+0.000937182d,+400.033+0.0018746d,+200.008+0.000937182d,+240.012+0.00112465d
2021-01-08 03:45:00 UTC,+120.003+0.000562139d,+200.008+0.0009368d,+120.003+0.000562053d,+120.003+0.000562053d,+280.016+0.00131158d,+240.012+0.00112419d,+240.012+0.00112419d,+120.003+0.000562053d,+160.005+0.000749422d,+400.033+0.00187424d,+160.005+0.000749587d,+480.047+0.0022492d,+280.016+0.00131187d,+280.016+0.00131187d,+720.106+0.0033743d,+120.003+0.000562177d,+240.012+0.00112444d
2021-01-08 04:00:00 UTC,+200.008+0.000938108d,+80.0013+0.000375213d,+160.005+0.000750463d,+200.008+0.000938102d,+400.033+0.00187643d,+120.003+0.000562833d,+200.008+0.000938102d,+240.012+0.00112575d,+280.016+0.00131341d,+160.005+0.000750568d,+280.016+0.00131359d,+400.033+0.0018767d,+200.008+0.000938233d,+200.008+0.000938233d,+680.095+0.00319093d,+200.008+0.000938233d,+320.021+0.00150128d
2021-01-08 04:15:00 UTC,+160.005+0.000748521d,+120.003+0.000561391d,+80.0013+0.000374253d,+120.003+0.000561391d,+280.016+0.00131003d,+240.012+0.00112286d,+160.005+0.000748538d,+200.008+0.000935694d,+240.012+0.00112286d,+200.008+0.000935935d,+200.008+0.000935935d,+440.039+0.00205935d,+1120.26+0.00524417d,+160.005+0.00074873d,+440.039+0.00205935d,+160.005+0.00074873d,+120.003+0.000561535d
2021-01-08 04:30:00 UTC,+120.003+0.000563629d,+120.003+0.000563662d,+120.003+0.000563662d,+80.0013+0.000375766d,+280.016+0.00131534d,+160.005+0.000751568d,+240.012+0.00112741d,+240.012+0.00112741d,+160.005+0.000751568d,+200.008+0.000939725d,+200.008+0.000939725d,+400.033+0.00187968d,+800.131+0.00376028d,+240.012+0.0011277d,+520.055+0.00244376d,+200.008+0.000939725d,+240.012+0.0011277d
2021-01-08 04:45:00 UTC,+120.003+0.000562822d,+160.005+0.000750353d,+200.008+0.000937965d,+120.003+0.000562751d,+320.021+0.00150085d,+200.008+0.000937965d,+120.003+0.000562751d,+200.008+0.000937965d,+240.012+0.00112559d,+240.012+0.00112578d,+200.008+0.000938131d,+440.04+0.00206419d,+560.064+0.00262735d,+200.008+0.000938131d,+440.04+0.00206419d,+280.016+0.00131345d,+160.005+0.000750486d
2021-01-08 05:00:00 UTC,+80.0013+0.000375636d,+120.003+0.000563163d,+80.0013+0.000375434d,+160.005+0.000750901d,+320.021+0.00150195d,+320.021+0.00150195d,+200.008+0.000938648d,+240.012+0.00112641d,+120.003+0.000563163d,+240.012+0.00112665d,+160.005+0.000751067d,+400.033+0.00187794d,+960.189+0.0045086d,+160.005+0.000751067d,+440.04+0.00206578d,+200.008+0.000938856d,+200.008+0.000938856d
2021-01-08 05:15:00 UTC,+200.008+0.000936206d,+1840.69+0.00862888d,+2080.88+0.00975582d,+120.003+0.00056216d,+920.173+0.00431201d,+160.005+0.000749565d,+240.012+0.0011244d,+160.005+0.000749565d,+200.008+0.000936979d,+320.021+0.00149844d,+240.012+0.00112377d,+440.039+0.0020605d,+640.084+0.00299746d,+240.012+0.00112377d,+160.005+0.000749145d,+440.039+0.0020605d,+200.008+0.000936454d
2021-01-08 05:30:00 UTC,+80.0013+0.000374854d,+120.003+0.000562469d,+840.144+0.00393903d,+120.003+0.000562469d,+680.094+0.00318842d,+240.012+0.00112502d,+280.016+0.00131256d,+160.005+0.000749977d,+160.005+0.000749977d,+200.008+0.000937495d,+120.003+0.000562469d,+520.055+0.00243797d,+960.188+0.00450208d,+280.016+0.00131256d,+160.005+0.000749977d,+160.005+0.000749977d,+200.008+0.000937495d
2021-01-08 05:45:00 UTC,+120.003+0.000563832d,+200.008+0.000939885d,+240.012+0.00112789d,+80.0013+0.000375926d,+280.016+0.0013159d,+600.074+0.00282035d,+960.189+0.00451356d,+200.008+0.000939885d,+200.008+0.000939885d,+160.005+0.000751862d,+240.012+0.00112785d,+400.033+0.00187993d,+720.106+0.00338454d,+360.027+0.0016919d,+160.005+0.000751862d,+160.005+0.000751862d,+360.027+0.0016919d
2021-01-08 06:00:00 UTC,+120.003+0.00056319d,+80.0013+0.000375623d,+80.0013+0.000375623d,+200.008+0.000939126d,+360.027+0.00169059d,+2080.89+0.00977818d,+1000.2+0.00469793d,+160.005+0.000751282d,+120.003+0.000563448d,+160.005+0.000751165d,+800.131+0.0037573d,+440.04+0.00206606d,+560.064+0.00262972d,+840.144+0.00394526d,+120.003+0.000563361d,+200.008+0.00093898d,+120.003+0.000563361d
2021-01-08 06:15:00 UTC,+160.005+0.000752803d,+240.012+0.00112962d,+160.005+0.000753043d,+80.0013+0.000376503d,+360.027+0.00169455d,+960.189+0.00452048d,+600.074+0.00282467d,+440.04+0.00207122d,+480.047+0.00225957d,+240.012+0.00113d,+1560.5+0.00735095d,+360.027+0.00169512d,+840.145+0.00395645d,+1240.32+0.00584191d,+320.021+0.00150674d,+240.012+0.00113d,+320.021+0.00150674d
2021-01-08 06:30:00 UTC,+120.003+0.000564702d,+200.008+0.000941462d,+120.003+0.000564849d,+120.003+0.000564849d,+320.021+0.00150645d,+600.074+0.00282508d,+920.174+0.00433265d,+1440.43+0.00678371d,+1360.38+0.00640652d,+1040.22+0.00489898d,+1000.21+0.00471044d,+480.047+0.00226029d,+640.084+0.00301401d,+920.174+0.00433339d,+1320.36+0.006219d,+360.027+0.00169509d,+240.012+0.00112998d
2021-01-08 06:45:00 UTC,+120.003+0.000564431d,+320.021+0.00150591d,+120.003+0.000564648d,+120.003+0.000564648d,+280.016+0.00131764d,+840.145+0.00395429d,+760.118+0.00357752d,+800.131+0.0037659d,+920.174+0.0043311d,+1560.5+0.00735147d,+1000.21+0.00471085d,+920.174+0.00433377d,+1080.24+0.00508797d,+560.064+0.00263736d,+880.159+0.00414524d,+1240.32+0.00584232d,+240.012+0.00113007d
2021-01-08 07:00:00 UTC,+120.003+0.000568662d,+4323.87+0.0205557d,+160.005+0.000759352d,+160.005+0.000759352d,+960.191+0.00455839d,+920.175+0.00436835d,+960.191+0.00455839d,+640.085+0.00303832d,+840.146+0.00398829d,+960.191+0.00455708d,+960.191+0.00455708d,+1400.41+0.00664756d,+1400.41+0.00664756d,+600.074+0.00284754d,+920.175+0.0043671d,+920.175+0.0043671d,+280.016+0.00132859d
2021-01-08 07:15:00 UTC,+160.005+0.000759615d,+4283.81+0.0204069d,+80.0013+0.000380435d,+160.005+0.000760913d,+1400.41+0.00666317d,+800.133+0.0038061d,+2080.9+0.00990376d,+880.161+0.00418692d,+800.133+0.0038061d,+800.133+0.00380395d,+640.085+0.00304286d,+1000.21+0.00475553d,+1000.21+0.00475553d,+840.146+0.00399425d,+1080.24+0.00513623d,+840.146+0.00399425d,+1280.34+0.00608814d
2021-01-08 07:30:00 UTC,+160.005+0.000755874d,+2361.15+0.0111771d,+120.003+0.000567547d,+80.0013+0.000378357d,+360.027+0.00170288d,+1000.21+0.00473209d,+840.145+0.00397456d,+1920.76+0.00909078d,+440.04+0.0020814d,+560.065+0.00265018d,+960.19+0.00454428d,+1000.21+0.00473374d,+1080.24+0.0051127d,+960.19+0.00454428d,+1200.3+0.0056812d,+1200.3+0.0056812d,+2040.86+0.00966305d
2021-01-08 07:45:00 UTC,+80.0013+0.000379144d,+120.003+0.000569312d,+120.003+0.000569312d,+1960.8+0.00930941d,+320.021+0.00151836d,+600.074+0.00284741d,+760.119+0.00360708d,+1040.22+0.00493686d,+1560.5+0.00740769d,+1080.24+0.00513094d,+1560.5+0.00741357d,+800.132+0.00380003d,+1600.53+0.00760385d,+1320.36+0.00627208d,+1200.3+0.00570147d,+1800.67+0.00855539d,+1360.38+0.00646231d
