# file...... Meter_633_C_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_C:measured_power,xfmr_meter_633_C_1:measured_power,xfmr_meter_633_C_2:measured_power,xfmr_meter_633_C_3:measured_power,xfmr_meter_633_C_4:measured_power,xfmr_meter_633_C_5:measured_power,house_meter_633_C_1:measured_power,house_meter_633_C_2:measured_power,house_meter_633_C_3:measured_power,house_meter_633_C_4:measured_power,house_meter_633_C_5:measured_power,house_meter_633_C_6:measured_power,house_meter_633_C_7:measured_power,house_meter_633_C_8:measured_power,house_meter_633_C_9:measured_power,house_meter_633_C_10:measured_power,house_meter_633_C_11:measured_power,house_meter_633_C_12:measured_power,house_meter_633_C_13:measured_power,house_meter_633_C_14:measured_power,house_meter_633_C_15:measured_power,house_meter_633_C_16:measured_power,house_meter_633_C_17:measured_power,house_meter_633_C_18:measured_power,house_meter_633_C_19:measured_power,house_meter_633_C_20:measured_power,house_meter_633_C_21:measured_power,house_meter_633_C_22:measured_power,house_meter_633_C_23:measured_power
2021-01-07 19:30:00 UTC,+97856.4+456.353j,+18049+62.2547j,+9092.6+15.8651j,+11419.7+24.9742j,+25553.3+130.846j,+33740.7+221.352j,+2801.63+0.0133513d,+2361.16+0.0112502d,+1560.51+0.00743284d,+2481.28+0.0118231d,+2241.04+0.0106773d,+1240.32+0.00590698d,+1520.48+0.00724207d,+3803+0.0181309d,+1320.36+0.00627783d,+1720.61+0.00818224d,+440.04+0.00209147d,+1600.53+0.00761082d,+720.107+0.003423d,+1320.36+0.00627783d,+1360.38+0.00646823d,+600.075+0.00285229d,+2040.83+0.00933733d,+720.107+0.00342449d,+1320.36+0.00628057d,+1480.45+0.00704255d,+2481.28+0.0118084d,+1280.34+0.0060901d,+1080.24+0.00513788d
2021-01-07 19:45:00 UTC,+82434.4+288.468j,+14793.9+42.2208j,+11379.8+24.8798j,+11540.7+25.7437j,+23171.3+106.879j,+21548.1+88.0694j,+2761.58+0.0131603d,+1920.77+0.00915022d,+1440.43+0.00686061d,+1560.51+0.00743289d,+960.191+0.00457237d,+1280.34+0.00609771d,+1280.34+0.00609771d,+3562.64+0.0169834d,+1320.36+0.0062844d,+1680.59+0.00800012d,+560.065+0.00266485d,+1800.67+0.0085722d,+2401.2+0.0114339d,+1280.34+0.00609381d,+1680.59+0.00800012d,+640.085+0.00304569d,+1440.43+0.00685643d,+520.056+0.00247451d,+2361.16+0.0112434d,+1440.43+0.00685643d,+2641.45+0.0125795d,+1120.26+0.00533171d,+1000.21+0.0047601d
2021-01-07 20:00:00 UTC,+103603+495.976j,+17651.4+61.5004j,+17890.2+62.127j,+9092.39+15.8155j,+22808.5+103.765j,+36159.5+251.606j,+2681.5+0.01282d,+1720.62+0.00822284d,+1680.59+0.00803141d,+1640.56+0.00783999d,+960.192+0.00458731d,+1240.32+0.00592632d,+2080.9+0.00994614d,+5606.55+0.0268372d,+1920.77+0.00918054d,+1640.56+0.00784034d,+560.065+0.00267538d,+2361.16+0.0112875d,+2321.12+0.0110959d,+3041.93+0.0145461d,+1560.51+0.00745751d,+4444.12+0.0212636d,+720.108+0.00343443d,+600.075+0.00286181d,+1360.38+0.00648986d,+1440.43+0.00687196d,+1920.77+0.00916535d,+1000.21+0.00477088d,+1200.17+0.0031807d
2021-01-07 20:15:00 UTC,+99681.9+501.568j,+14030.8+38.17j,+13708.7+36.1433j,+10176.9+20.3579j,+20994.4+87.6067j,+40769.9+318.107j,+1480.46+0.00706155d,+1200.3+0.00572458d,+1600.53+0.00763468d,+1320.36+0.00629751d,+880.161+0.00419719d,+1240.32+0.00591555d,+2801.63+0.0133707d,+3482.52+0.0166249d,+2681.49+0.0127959d,+1720.62+0.0082074d,+480.048+0.00228867d,+2721.54+0.0129872d,+1400.41+0.00667911d,+1680.59+0.00801633d,+1400.41+0.00667911d,+1600.53+0.00763422d,+920.176+0.00438491d,+840.146+0.00400341d,+880.161+0.00419416d,+960.191+0.00457567d,+840.146+0.00400341d,+1120.26+0.00533881d,+3801.87+0.0112905d
2021-01-07 20:30:00 UTC,+88106.2+372.003j,+14435.1+41.4051j,+13025.7+32.5402j,+10738.1+22.3794j,+16080.9+50.3153j,+33825.6+224.497j,+1000.21+0.00477322d,+960.192+0.00458218d,+1240.32+0.00591968d,+1480.46+0.00706648d,+2201.01+0.010509d,+1320.36+0.00630191d,+1320.36+0.00630191d,+4884.97+0.0233499d,+2160.97+0.0103149d,+1640.56+0.00782913d,+560.065+0.00267156d,+1440.43+0.0068735d,+1440.43+0.0068735d,+1680.59+0.00802029d,+2681.5+0.0128023d,+1400.41+0.0066824d,+1040.22+0.00496083d,+560.065+0.00267042d,+1040.22+0.00496083d,+1200.3+0.0057246d,+1240.32+0.00591557d,+1160.28+0.00553364d,+3601.54+0.00982473d
2021-01-07 20:45:00 UTC,+85882.1+347.4j,+12223.1+28.7786j,+17248+58.0717j,+7808.76+11.4729j,+17172.3+59.461j,+31429.2+188.802j,+760.119+0.00360929d,+920.175+0.00436957d,+1320.36+0.00627095d,+1560.5+0.00741222d,+1960.8+0.00931511d,+1200.3+0.00570044d,+1360.38+0.00646114d,+3122.02+0.0148388d,+1600.53+0.00760963d,+1640.56+0.00780007d,+600.075+0.00285184d,+1080.24+0.00513484d,+3001.87+0.0142805d,+3803+0.0180977d,+4163.59+0.0198166d,+1320.36+0.00627685d,+760.119+0.00360632d,+800.132+0.00379622d,+760.119+0.00360632d,+1200.3+0.00569573d,+800.132+0.00379622d,+1040.22+0.00493581d,+1400.22+0.00354223d
2021-01-07 21:00:00 UTC,+86233.3+335.875j,+13549.3+35.6671j,+16521.3+52.1592j,+9333.07+16.5994j,+16646.3+54.7071j,+30182.6+175.956j,+1000.21+0.00474417d,+960.19+0.00455429d,+1440.43+0.00683346d,+1680.58+0.00797356d,+1360.38+0.00645351d,+1760.64+0.00835367d,+1280.34+0.00607359d,+4043.38+0.0192027d,+1360.38+0.00645709d,+1520.48+0.00721747d,+2000.83+0.0094995d,+1200.3+0.00569687d,+1360.38+0.00645709d,+3081.97+0.0146391d,+2641.44+0.0125443d,+3322.28+0.0157821d,+760.119+0.00360219d,+2640.93+0.00812648d,+1040.22+0.00493017d,+1000.21+0.00474043d,+800.132+0.00379188d,+1080.24+0.00511992d,+1040.21+0.00456551d
2021-01-07 21:15:00 UTC,+89778.2+363.387j,+15759.8+48.3659j,+13267.3+33.9193j,+9053.04+15.9292j,+22612.4+103.789j,+29084.9+160.537j,+1320.36+0.00627458d,+920.175+0.0043721d,+1040.22+0.00494275d,+1800.67+0.0085588d,+1600.53+0.00760688d,+3442.46+0.0163735d,+1480.45+0.00703583d,+4123.52+0.0196185d,+1360.38+0.00646186d,+1360.38+0.00646186d,+800.132+0.00379977d,+1080.24+0.00513058d,+1320.36+0.00627165d,+2601.4+0.0123631d,+3202.12+0.0152218d,+1520.48+0.0072228d,+680.096+0.00322702d,+3081.32+0.00981795d,+960.191+0.00455659d,+1000.21+0.00474656d,+880.16+0.00417666d,+1000.21+0.00474656d,+520.056+0.00246747d
2021-01-07 21:30:00 UTC,+77642.7+251.904j,+11178.4+23.6479j,+16764.1+54.2971j,+9534.51+17.6698j,+18939.8+70.7489j,+21225.4+84.9477j,+1680.58+0.00796814d,+760.119+0.00360258d,+960.19+0.00455119d,+1440.43+0.00682882d,+1520.48+0.00720855d,+1600.53+0.00758833d,+1360.38+0.00644912d,+1840.7+0.00872788d,+3041.91+0.0144458d,+1400.41+0.0066459d,+1440.43+0.00683595d,+1160.28+0.00550579d,+1360.38+0.00645586d,+4043.38+0.0192097d,+3081.96+0.0146362d,+1200.3+0.00569578d,+640.085+0.0030326d,+880.122+0.00318811d,+1080.24+0.0051189d,+1000.21+0.00473949d,+2881.72+0.0136656d,+1000.21+0.00473949d,+720.107+0.00341184d
2021-01-07 21:45:00 UTC,+86010.1+311.064j,+12423.2+29.3766j,+16642+52.8858j,+10738.4+22.3974j,+22075.5+93.6762j,+24130.3+111.995j,+1840.7+0.00871482d,+720.107+0.00340778d,+880.16+0.00416548d,+1200.3+0.00568133d,+2521.31+0.0119405d,+1680.58+0.00795622d,+1600.53+0.00757698d,+1960.79+0.00928387d,+1280.34+0.00606516d,+1480.45+0.0070137d,+1600.53+0.00758295d,+3282.22+0.0155613d,+1400.4+0.00663426d,+1680.58+0.00796249d,+2361.15+0.0111901d,+3522.56+0.0167024d,+3481.68+0.0110797d,+560.065+0.00264941d,+960.19+0.00454296d,+1160.28+0.00549009d,+2000.83+0.00947059d,+960.19+0.00454296d,+720.107+0.00340672d
2021-01-07 22:00:00 UTC,+89696.7+356.809j,+12462.9+29.4469j,+21436+90.4398j,+9775.31+18.6098j,+18052.6+63.6335j,+27969.1+153.853j,+1920.76+0.00912093d,+720.107+0.0034178d,+1400.41+0.00664853d,+1240.32+0.00588811d,+1840.7+0.00874045d,+1800.67+0.00855023d,+1560.5+0.00740909d,+1960.8+0.00931118d,+6127.79+0.0291984d,+3081.97+0.0146667d,+1680.59+0.00799306d,+4644.47+0.0221169d,+1200.3+0.00570762d,+1680.59+0.00799306d,+2080.9+0.00989864d,+880.16+0.00418476d,+3321.61+0.0111044d,+600.074+0.00284652d,+1280.34+0.00607515d,+1080.24+0.00512527d,+960.191+0.00455546d,+960.191+0.00455546d,+640.085+0.00303637d
2021-01-07 22:15:00 UTC,+79874.3+282.925j,+11419.7+24.875j,+22968.4+104.134j,+9093.25+16.078j,+13431+35.9316j,+22961.3+101.25j,+2321.11+0.0109962d,+680.095+0.00321974d,+680.095+0.00321974d,+1240.32+0.00587333d,+1320.36+0.00625257d,+1680.58+0.00795959d,+1520.48+0.00720082d,+1960.79+0.0092878d,+5847.08+0.0278008d,+1560.5+0.00740648d,+1680.58+0.00797681d,+6127.78+0.0291388d,+1480.45+0.00702631d,+1640.56+0.00778669d,+3642.75+0.0173042d,+920.175+0.00436619d,+3081.44+0.0107571d,+680.095+0.00321835d,+1120.26+0.00530225d,+1120.26+0.00530225d,+840.145+0.003976d,+800.132+0.00378657d,+600.074+0.00283958d
2021-01-07 22:30:00 UTC,+86860.1+364.22j,+12264+29.1985j,+11419.3+24.6997j,+8852.57+15.2315j,+22890.8+104.554j,+31432.6+189.689j,+2401.19+0.0113653d,+760.119+0.00359537d,+560.065+0.00264889d,+840.145+0.00397403d,+1120.26+0.00529962d,+1800.67+0.00852083d,+1520.48+0.00719412d,+3242.17+0.0153512d,+560.065+0.00264848d,+1640.55+0.00776143d,+1680.58+0.00795093d,+1760.64+0.00832996d,+1360.38+0.0064352d,+1720.61+0.00814044d,+1760.64+0.00832996d,+920.174+0.00435204d,+3041.37+0.0103103d,+800.132+0.00378229d,+1120.26+0.00529626d,+1040.22+0.00491771d,+880.16+0.00416073d,+640.084+0.00302553d,+600.074+0.00283637d
2021-01-07 22:45:00 UTC,+66667.7+181.14j,+11139.6+23.9257j,+11178.6+23.6509j,+10016.7+19.697j,+17491.3+60.219j,+16841.1+53.2233j,+2241.03+0.0105638d,+760.119+0.00358087d,+640.084+0.00301525d,+600.074+0.00282672d,+960.189+0.00452376d,+1680.58+0.00792009d,+1480.45+0.00697636d,+2761.57+0.0130203d,+560.064+0.00263823d,+1640.55+0.00773138d,+1560.5+0.00735388d,+1400.4+0.00659899d,+1360.38+0.00641029d,+1680.58+0.00792015d,+2160.96+0.0101861d,+800.131+0.00376946d,+3081.37+0.010206d,+600.074+0.00282614d,+1000.21+0.00471139d,+520.055+0.0024492d,+760.119+0.00358012d,+400.033+0.00188386d,+2921.24+0.00974079d
2021-01-07 23:00:00 UTC,+64907+173.169j,+14480.3+43.3178j,+12824.5+31.1256j,+7850.49+12.1869j,+15803.3+49.692j,+13948.1+36.4494j,+2241.03+0.0105654d,+800.131+0.00377d,+640.084+0.00301571d,+600.074+0.00282715d,+1120.26+0.00527905d,+1720.61+0.0081101d,+1040.22+0.00490173d,+6288.13+0.0296949d,+520.055+0.00244932d,+1640.55+0.00773012d,+1640.55+0.00773012d,+1360.38+0.00640924d,+1440.43+0.00678659d,+1560.5+0.00735268d,+2040.85+0.00961789d,+2601.39+0.0122623d,+920.095+0.00236564d,+560.064+0.00263537d,+920.174+0.00433049d,+320.021+0.0015057d,+840.145+0.00395373d,+360.027+0.00169396d,+3161.42+0.0103116d
2021-01-07 23:15:00 UTC,+76339.3+251.356j,+16931.5+57.8465j,+19022.9+72.167j,+7169.5+10.476j,+14918.3+44.2083j,+18296.5+66.0904j,+1640.55+0.00774889d,+840.145+0.00396698d,+560.065+0.0026442d,+800.132+0.00377798d,+1160.28+0.00547929d,+1800.67+0.00850572d,+4243.71+0.020066d,+5847.05+0.0276655d,+560.065+0.00264523d,+1480.45+0.00699493d,+1560.5+0.0073734d,+1400.4+0.0066165d,+1440.43+0.00680571d,+1600.53+0.00756265d,+6047.54+0.0286277d,+4884.92+0.023113d,+520.056+0.00245082d,+480.047+0.00226224d,+720.106+0.00339385d,+360.027+0.00169655d,+720.106+0.00339385d,+400.033+0.0018851d,+3281.62+0.011353d
2021-01-07 23:30:00 UTC,+70868.4+226.112j,+13031.3+34.5664j,+23405.6+105.275j,+6047.06+7.56694j,+12989.2+33.5634j,+15394.7+44.6172j,+1080.24+0.00509048d,+920.174+0.0043359d,+640.084+0.00301576d,+1040.22+0.00490182d,+960.189+0.00452453d,+1480.45+0.00697756d,+5446.1+0.0257101d,+1440.43+0.00678881d,+1960.79+0.00926116d,+1640.55+0.0077476d,+1480.45+0.00699104d,+1280.34+0.00604556d,+3202.11+0.0151319d,+4564.29+0.0215811d,+3642.73+0.0172172d,+5566.38+0.0263301d,+440.04+0.0020704d,+440.04+0.0020704d,+480.047+0.00225867d,+400.033+0.00188213d,+400.033+0.00188213d,+400.033+0.00188213d,+2961.34+0.0104185d
2021-01-07 23:45:00 UTC,+89897.5+392.563j,+12029.2+30.4619j,+22204.2+97.5948j,+4723.71+4.37901j,+21966.6+97.2268j,+28972.9+162.007j,+560.064+0.00263744d,+520.055+0.00244899d,+1240.32+0.0058425d,+1000.21+0.00471099d,+1000.21+0.00471099d,+5726.74+0.0270256d,+1040.22+0.00489956d,+920.174+0.0043339d,+320.021+0.00150974d,+1520.48+0.00717658d,+1440.43+0.00679853d,+2401.19+0.0113376d,+6007.43+0.0284073d,+6288.15+0.0297381d,+2040.86+0.00963482d,+2120.93+0.0100131d,+600.074+0.00282208d,+360.027+0.001693d,+440.04+0.00206932d,+400.033+0.00188115d,+360.027+0.001693d,+360.027+0.001693d,+1880.45+0.00548386d
2021-01-08 00:00:00 UTC,+97353.8+386.741j,+11590.6+29.6951j,+21274+88.4091j,+25532.8+121.79j,+21590.1+88.5931j,+17365.4+57.3468j,+520.056+0.00245326d,+640.084+0.00301962d,+720.107+0.00339724d,+640.084+0.00301962d,+1000.21+0.0047192d,+6328.25+0.0299238d,+560.064+0.00264204d,+1160.28+0.00547482d,+320.021+0.00151223d,+1520.48+0.00718845d,+2160.96+0.0102192d,+2040.86+0.00965076d,+5005.17+0.0236973d,+5486.21+0.02598d,+1520.48+0.00718845d,+3162.06+0.0149596d,+3041.91+0.0144019d,+2921.76+0.0138324d,+2921.76+0.0138324d,+2801.62+0.0132629d,+2761.57+0.0130731d,+2801.62+0.0132629d,+5483.14+0.013149d
2021-01-08 00:15:00 UTC,+104957+503.906j,+11868.3+29.5967j,+10498.1+21.5522j,+36226.4+244.959j,+25819.2+126.22j,+20544+80.3804j,+480.047+0.00226342d,+520.056+0.0024521d,+560.064+0.00264079d,+440.04+0.00207475d,+960.189+0.00452818d,+5406.01+0.0255411d,+1600.53+0.00754996d,+1880.73+0.00887273d,+360.027+0.00169701d,+2921.75+0.0137864d,+1680.58+0.00792582d,+1640.55+0.00773692d,+840.145+0.00396086d,+2000.82+0.00943737d,+560.064+0.00264012d,+480.047+0.00226285d,+4444.08+0.0210838d,+4123.51+0.0195604d,+4083.45+0.01937d,+3963.25+0.0187989d,+4003.31+0.0189892d,+4043.38+0.0191796d,+7366+0.0186864d
2021-01-08 00:30:00 UTC,+111488+612.909j,+6045.58+6.98607j,+11750.8+30.2687j,+38047.2+271.154j,+31992.5+194.134j,+23650.4+108.916j,+360.027+0.00169857d,+520.056+0.00245373d,+840.145+0.0039645d,+400.033+0.00188734d,+1000.21+0.00472011d,+960.19+0.00453119d,+1360.38+0.00642077d,+600.074+0.00283137d,+280.016+0.00132245d,+6007.44+0.0284387d,+2040.86+0.00964544d,+1640.55+0.00775226d,+480.047+0.00226733d,+440.04+0.00207833d,+400.033+0.00188935d,+440.04+0.00207833d,+5245.7+0.0249475d,+4083.45+0.0194107d,+4163.59+0.0197923d,+4123.52+0.0196015d,+4083.45+0.0194107d,+4043.39+0.0192199d,+8087.51+0.0213125d
2021-01-08 00:45:00 UTC,+90660+429.362j,+4483+3.80812j,+9544.3+21.5426j,+35418.5+234.082j,+25214.5+120.241j,+15998.7+48.6701j,+280.016+0.00131693d,+600.074+0.00282255d,+480.047+0.00225787d,+360.027+0.00169328d,+1000.2+0.0047054d,+600.074+0.00282255d,+560.064+0.00263431d,+600.074+0.00282255d,+360.027+0.00169487d,+6087.62+0.0287257d,+400.033+0.00188323d,+640.084+0.00301362d,+520.055+0.00244838d,+520.055+0.00244838d,+520.055+0.00244838d,+480.047+0.00225999d,+4524.22+0.021438d,+4083.44+0.0193458d,+4123.51+0.019536d,+4644.45+0.0220088d,+4043.37+0.0191557d,+4043.37+0.0191557d,+6925.32+0.0176379d
2021-01-08 01:00:00 UTC,+87997.4+397.082j,+4002.4+3.03593j,+10785.8+25.3903j,+31788.2+190.144j,+27068.8+138.399j,+14351.3+39.1752j,+360.027+0.00169064d,+520.055+0.00244228d,+400.033+0.00187854d,+240.012+0.00112701d,+920.173+0.00432202d,+520.055+0.00244228d,+440.04+0.00206644d,+600.074+0.00281816d,+320.021+0.00150464d,+4764.66+0.0224429d,+360.027+0.00169277d,+3642.72+0.0171504d,+400.033+0.0018809d,+400.033+0.0018809d,+480.047+0.00225719d,+400.033+0.0018809d,+4283.78+0.0202529d,+4003.3+0.0189247d,+4123.5+0.0194939d,+5285.76+0.0250004d,+4083.43+0.0193041d,+3963.23+0.018735d,+5563.22+0.0132731d
2021-01-08 01:15:00 UTC,+75838.7+297.974j,+5926.03+6.95786j,+5325.53+5.88182j,+28322.4+152.733j,+22517+96.4096j,+13747.1+35.2887j,+320.021+0.00150198d,+560.064+0.00262885d,+520.055+0.00244101d,+280.016+0.0013142d,+2120.92+0.00996161d,+1000.2+0.00469564d,+520.055+0.00244101d,+600.074+0.00281669d,+320.021+0.00150181d,+400.033+0.00187736d,+360.026+0.00168958d,+440.04+0.00206514d,+520.055+0.00244074d,+2441.22+0.0114662d,+440.04+0.00206514d,+400.033+0.00187736d,+5085.32+0.0240137d,+4123.5+0.0194641d,+4243.7+0.0200325d,+4844.83+0.0228758d,+3963.23+0.0187063d,+4083.43+0.0192746d,+1640.36+0.00508491d
2021-01-08 01:30:00 UTC,+90978.1+421.155j,+5845.95+6.81528j,+5004.87+5.19892j,+26669.7+136.162j,+26507.4+134.129j,+26949.1+137.856j,+320.021+0.00150586d,+520.055+0.00244732d,+240.012+0.00112934d,+360.027+0.00169413d,+1600.53+0.00753523d,+1800.66+0.00847818d,+440.04+0.00207071d,+560.064+0.00263564d,+320.021+0.00150562d,+360.027+0.00169387d,+360.027+0.00169387d,+400.033+0.00188212d,+2281.07+0.0107405d,+400.033+0.00188212d,+480.047+0.00225866d,+400.033+0.00188212d,+4764.68+0.0225484d,+4123.5+0.019509d,+4043.37+0.0191292d,+4283.78+0.0202686d,+4003.3+0.0189393d,+4043.37+0.0191292d,+1000.21+0.00472604d
2021-01-08 01:45:00 UTC,+83652.6+359.782j,+3601.92+2.44841j,+6287.12+7.97525j,+25622.2+125.996j,+24213.1+113.289j,+23927.5+109.231j,+360.027+0.00169284d,+480.047+0.00225729d,+360.027+0.00169284d,+200.008+0.000940376d,+440.04+0.00206913d,+560.064+0.00263363d,+520.055+0.00244546d,+680.095+0.00319822d,+360.027+0.00169368d,+400.033+0.00188192d,+280.016+0.00131724d,+440.04+0.00207016d,+400.033+0.00188192d,+520.055+0.00244667d,+1920.76+0.00904164d,+1960.79+0.00923024d,+4243.71+0.0200677d,+4043.37+0.0191187d,+4083.43+0.0193085d,+4163.57+0.0196881d,+4083.43+0.0193085d,+4043.37+0.0191187d,+560.065+0.00264442d
2021-01-08 02:00:00 UTC,+73591.9+280.367j,+3601.88+2.43421j,+5245.24+5.66264j,+23569.3+107.716j,+21390.6+87.5422j,+19784.1+76.3611j,+480.047+0.00225537d,+600.074+0.00281942d,+320.021+0.00150343d,+280.016+0.00131547d,+480.047+0.00225537d,+440.04+0.00206737d,+480.047+0.00225537d,+520.055+0.00244338d,+320.021+0.00150389d,+2321.1+0.0109166d,+360.027+0.00169192d,+360.027+0.00169192d,+520.055+0.00244412d,+400.033+0.00187995d,+520.055+0.00244412d,+440.04+0.002068d,+1240.32+0.00585073d,+4043.36+0.0190951d,+4083.43+0.0192846d,+5085.32+0.0240261d,+4083.43+0.0192846d,+3963.23+0.018716d,+720.107+0.00339611d
2021-01-08 02:15:00 UTC,+79521.6+340.057j,+3401.72+2.18611j,+4563.74+4.19286j,+21919.4+93.9842j,+26790.9+137.294j,+22845.1+101.61j,+200.008+0.000939011d,+480.047+0.00225402d,+240.012+0.00112684d,+320.021+0.00150253d,+520.055+0.00244191d,+520.055+0.00244191d,+480.047+0.00225402d,+640.084+0.00300565d,+1840.69+0.00864948d,+400.033+0.00187866d,+320.021+0.00150285d,+320.021+0.00150285d,+440.04+0.00206657d,+480.047+0.0022545d,+440.04+0.00206657d,+320.021+0.00150285d,+480.047+0.00226176d,+4003.29+0.018889d,+4043.36+0.0190784d,+4604.36+0.0217305d,+4003.29+0.018889d,+4003.29+0.018889d,+360.027+0.0016962d
2021-01-08 02:30:00 UTC,+54970.2+157.218j,+3441.73+2.22555j,+3161.44+1.87181j,+16848.5+56.1433j,+17770.9+61.2293j,+13747.3+35.3826j,+360.027+0.00169001d,+560.064+0.00262923d,+400.033+0.00187784d,+200.008+0.000938803d,+400.033+0.00187784d,+480.047+0.00225351d,+480.047+0.00225351d,+560.064+0.00262923d,+360.026+0.00168992d,+280.016+0.00131432d,+280.016+0.00131432d,+400.033+0.00187774d,+480.047+0.0022534d,+440.04+0.00206556d,+480.047+0.0022534d,+440.04+0.00206556d,+320.021+0.00150593d,+3122+0.0147081d,+4123.49+0.0194343d,+3442.43+0.0162199d,+1520.47+0.00715843d,+3682.78+0.017354d,+280.016+0.00131765d
2021-01-08 02:45:00 UTC,+47170.3+105.471j,+6848.35+9.40402j,+4523.59+4.08371j,+6771.5+10.533j,+13953.3+38.5088j,+15073.3+42.7006j,+280.016+0.00131368d,+520.055+0.00244005d,+240.012+0.00112598d,+320.021+0.00150138d,+2000.82+0.00939333d,+480.047+0.0022523d,+2080.89+0.00976955d,+920.173+0.00431807d,+320.021+0.00150074d,+400.033+0.00187602d,+1760.63+0.00826137d,+360.026+0.00168837d,+440.04+0.00206367d,+480.047+0.00225133d,+440.04+0.00206367d,+320.021+0.00150074d,+320.021+0.00150136d,+400.033+0.0018768d,+4083.41+0.0191867d,+720.106+0.0033789d,+240.012+0.00112597d,+400.033+0.0018768d,+280.016+0.00131366d
2021-01-08 03:00:00 UTC,+43295.7+107.665j,+4443.48+3.94638j,+4683.99+4.43361j,+3401.91+2.26012j,+13315.8+37.2668j,+17450.3+59.5177j,+280.016+0.00131386d,+520.055+0.00244039d,+280.016+0.00131386d,+280.016+0.00131386d,+400.033+0.00187709d,+480.047+0.00225262d,+480.047+0.00225262d,+1720.61+0.00807802d,+320.021+0.00150166d,+280.016+0.00131392d,+280.016+0.00131392d,+1920.75+0.00901883d,+480.047+0.00225272d,+440.04+0.00206494d,+520.055+0.0024405d,+440.04+0.00206494d,+320.021+0.00150131d,+320.021+0.00150131d,+1160.28+0.00544505d,+240.012+0.00112593d,+360.026+0.00168901d,+320.021+0.00150131d,+360.026+0.00168901d
2021-01-08 03:15:00 UTC,+43666.5+127.295j,+3361.65+2.12425j,+3121.4+1.82242j,+2480.89+1.15277j,+13954.8+39.1312j,+20747.5+82.7706j,+400.033+0.00187889d,+520.055+0.00244274d,+360.027+0.00169096d,+200.008+0.00093933d,+360.027+0.00169096d,+480.047+0.00225478d,+480.047+0.00225478d,+560.064+0.0026307d,+320.021+0.00150297d,+360.027+0.00169088d,+360.027+0.00169088d,+400.033+0.00187881d,+440.04+0.00206674d,+480.047+0.00225468d,+440.04+0.00206674d,+320.021+0.00150297d,+280.016+0.00131491d,+320.021+0.00150279d,+360.027+0.00169069d,+280.016+0.00131491d,+400.033+0.00187858d,+240.012+0.00112704d,+360.027+0.00169069d
2021-01-08 03:30:00 UTC,+47815+156.703j,+3361.67+2.13191j,+4724.13+4.53834j,+2240.72+0.937624j,+13716.7+39.0184j,+23771.5+109.721j,+240.012+0.00112598d,+560.064+0.00262781d,+200.008+0.000938296d,+320.021+0.00150139d,+480.047+0.0022523d,+480.047+0.0022523d,+480.047+0.0022523d,+600.074+0.00281558d,+320.021+0.00150176d,+400.033+0.0018773d,+320.021+0.00150176d,+320.021+0.00150176d,+480.047+0.00225287d,+2000.82+0.00939572d,+480.047+0.00225287d,+400.033+0.0018773d,+320.021+0.00150108d,+280.016+0.00131341d,+320.021+0.00150108d,+320.021+0.00150108d,+240.012+0.00112575d,+240.012+0.00112575d,+240.012+0.00112575d
2021-01-08 03:45:00 UTC,+41447.3+105.627j,+4684.21+4.52242j,+3401.69+2.17208j,+2520.91+1.18769j,+11543.4+26.6095j,+19296.8+70.8897j,+280.016+0.00131351d,+440.04+0.00206429d,+240.012+0.00112584d,+280.016+0.00131351d,+320.021+0.00150119d,+2080.89+0.00976831d,+480.047+0.00225201d,+560.064+0.00262748d,+320.021+0.00150084d,+400.033+0.00187614d,+320.021+0.00150084d,+360.026+0.00168849d,+440.04+0.00206381d,+640.084+0.00300227d,+560.064+0.00262685d,+360.026+0.00168849d,+320.021+0.0015006d,+320.021+0.0015006d,+320.021+0.0015006d,+400.033+0.00187584d,+240.012+0.00112539d,+320.021+0.0015006d,+240.012+0.00112539d
2021-01-08 04:00:00 UTC,+58881+241.73j,+3561.88+2.3947j,+6728.24+9.16122j,+2801.13+1.46875j,+14881.3+45.2231j,+30907.9+182.922j,+400.033+0.00187935d,+600.074+0.00281937d,+320.021+0.00150341d,+160.005+0.00075163d,+440.04+0.00206734d,+560.064+0.00263135d,+480.047+0.00225533d,+600.074+0.00281937d,+280.016+0.00131622d,+2080.89+0.00978846d,+280.016+0.00131622d,+400.033+0.00188045d,+2120.92+0.00997694d,+560.064+0.00263289d,+600.074+0.00282102d,+400.033+0.00188045d,+320.021+0.0015032d,+480.047+0.00225502d,+360.027+0.00169114d,+320.021+0.0015032d,+280.016+0.00131526d,+360.027+0.00169114d,+320.021+0.0015032d
2021-01-08 04:15:00 UTC,+41250.8+105.678j,+3641.93+2.48624j,+3321.6+2.06536j,+2520.91+1.18404j,+15363.7+47.9957j,+16402.4+51.7062j,+280.016+0.00131154d,+680.094+0.00318595d,+360.026+0.00168635d,+480.047+0.00224863d,+400.033+0.00187377d,+400.033+0.00187377d,+480.047+0.00224863d,+560.064+0.00262353d,+400.033+0.00187366d,+480.047+0.0022485d,+320.021+0.00149885d,+280.016+0.00131146d,+400.033+0.00187366d,+480.047+0.0022485d,+600.073+0.00281083d,+360.026+0.00168625d,+320.021+0.00149863d,+320.021+0.00149863d,+360.026+0.001686d,+240.012+0.00112392d,+320.021+0.00149863d,+320.021+0.00149863d,+320.021+0.00149863d
