# file...... 1Meter_633_C_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_633_C_20:measured_power.real,house_meter_633_C_21:measured_power.real,house_meter_633_C_22:measured_power.real,house_meter_633_C_23:measured_power.real,house_meter_633_C_24:measured_power.real,house_meter_633_C_25:measured_power.real,house_meter_633_C_26:measured_power.real,house_meter_633_C_27:measured_power.real,house_meter_633_C_28:measured_power.real,house_meter_633_C_29:measured_power.real,house_meter_633_C_30:measured_power.real,house_meter_633_C_31:measured_power.real,house_meter_633_C_32:measured_power.real,house_meter_633_C_33:measured_power.real,house_meter_633_C_34:measured_power.real,house_meter_633_C_35:measured_power.real,house_meter_633_C_36:measured_power.real,house_meter_633_C_37:measured_power.real,house_meter_633_C_38:measured_power.real,house_meter_633_C_39:measured_power.real,house_meter_633_C_40:measured_power.real
2021-01-06 07:00:00 UTC,2.8002e+02,2.4001e+02,2.8002e+02,3.6003e+02,3.2002e+02,2.4001e+02,9.2017e+02,9.6019e+02,3.6003e+02,1.5605e+03,2.1209e+03,3.7629e+03,2.0809e+03,1.8007e+03,5.4863e+03,7.8127e+03,5.3660e+03,2.0008e+03,1.9608e+03,2.0809e+03,2.4813e+03
2021-01-06 07:15:00 UTC,3.6003e+02,4.8005e+02,8.4015e+02,4.8005e+02,5.6007e+02,4.8005e+02,9.2018e+02,8.8016e+02,3.2002e+02,1.8807e+03,6.0075e+03,2.6014e+03,4.1636e+03,2.1209e+03,6.5690e+03,6.1278e+03,2.8417e+03,7.0504e+03,3.0019e+03,1.8807e+03,5.4462e+03
2021-01-06 07:30:00 UTC,5.6007e+02,9.2018e+02,9.6019e+02,8.8016e+02,9.2018e+02,9.2018e+02,8.4015e+02,1.0002e+03,7.2011e+02,2.0809e+03,1.9608e+03,3.2422e+03,4.0835e+03,6.2081e+03,4.4041e+03,5.5264e+03,2.0409e+03,1.9608e+03,7.6121e+03,3.1220e+03,6.3284e+03
2021-01-06 07:45:00 UTC,9.6019e+02,9.6019e+02,8.0013e+02,8.8016e+02,8.4015e+02,9.2018e+02,8.4015e+02,8.0013e+02,9.2018e+02,1.7206e+03,2.4813e+03,3.6828e+03,2.0008e+03,1.9608e+03,2.3211e+03,3.0820e+03,1.9608e+03,3.9633e+03,1.8007e+03,2.6815e+03,2.4012e+03
2021-01-06 08:00:00 UTC,8.4015e+02,8.0013e+02,8.8016e+02,8.8016e+02,8.4015e+02,8.4015e+02,9.2018e+02,8.8016e+02,1.8407e+03,4.9251e+03,2.2410e+03,9.2178e+03,1.8407e+03,2.0409e+03,5.6066e+03,7.4517e+03,2.4412e+03,2.3211e+03,3.7630e+03,5.0453e+03,2.8817e+03
2021-01-06 08:15:00 UTC,8.0013e+02,8.0013e+02,8.0013e+02,9.2018e+02,8.4015e+02,8.0013e+02,1.0002e+03,8.4015e+02,1.2403e+03,3.2422e+03,2.9618e+03,8.6155e+03,1.6005e+03,2.4412e+03,3.2021e+03,6.3284e+03,2.2811e+03,2.6415e+03,3.3223e+03,4.0033e+03,4.0835e+03
2021-01-06 08:30:00 UTC,8.8016e+02,8.4015e+02,8.4015e+02,7.6012e+02,8.0013e+02,9.2018e+02,8.4015e+02,8.0013e+02,1.0402e+03,2.7215e+03,5.1656e+03,4.5643e+03,5.5264e+03,6.4487e+03,2.1610e+03,3.0419e+03,2.3211e+03,2.2811e+03,6.1679e+03,3.2021e+03,2.8817e+03
2021-01-06 08:45:00 UTC,7.2011e+02,7.6012e+02,9.6019e+02,8.4015e+02,8.0013e+02,1.0402e+03,8.8016e+02,7.6012e+02,7.6012e+02,2.2010e+03,5.5665e+03,2.8016e+03,6.1278e+03,5.4462e+03,2.2410e+03,2.7616e+03,4.0835e+03,2.4012e+03,3.3223e+03,2.8016e+03,3.1220e+03
2021-01-06 09:00:00 UTC,7.6012e+02,8.4015e+02,7.2011e+02,6.8010e+02,8.0013e+02,1.8007e+03,8.0013e+02,8.8016e+02,7.2011e+02,1.8407e+03,7.3312e+03,2.6014e+03,5.2458e+03,2.0409e+03,1.8007e+03,4.8850e+03,7.8530e+03,5.1255e+03,3.2422e+03,7.2912e+03,1.0061e+04
2021-01-06 09:15:00 UTC,8.8016e+02,8.0013e+02,6.8010e+02,7.6012e+02,8.4015e+02,1.6005e+03,8.8016e+02,8.4015e+02,9.2018e+02,3.0419e+03,7.5318e+03,2.1209e+03,6.2080e+03,5.0854e+03,3.2823e+03,7.2510e+03,7.0905e+03,2.6415e+03,3.2422e+03,7.8931e+03,8.1740e+03
