# file...... Meter_632_B_Power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_632_B:measured_power.real,xfmr_meter_632_B_1:measured_power.real,xfmr_meter_632_B_2:measured_power.real,xfmr_meter_632_B_3:measured_power.real,xfmr_meter_632_B_4:measured_power.real,xfmr_meter_632_B_5:measured_power.real,house_meter_632_B_1:measured_power.real,house_meter_632_B_2:measured_power.real,house_meter_632_B_3:measured_power.real,house_meter_632_B_4:measured_power.real,house_meter_632_B_5:measured_power.real,house_meter_632_B_6:measured_power.real,house_meter_632_B_7:measured_power.real,house_meter_632_B_8:measured_power.real,house_meter_632_B_9:measured_power.real,house_meter_632_B_10:measured_power.real,house_meter_632_B_11:measured_power.real,house_meter_632_B_12:measured_power.real,house_meter_632_B_13:measured_power.real,house_meter_632_B_14:measured_power.real,house_meter_632_B_15:measured_power.real,house_meter_632_B_16:measured_power.real,house_meter_632_B_17:measured_power.real,house_meter_632_B_18:measured_power.real,house_meter_632_B_19:measured_power.real
2021-01-07 14:45:00 UTC,5.5202e+04,1.4760e+04,1.2225e+04,1.6000e+04,1.0616e+04,1.6004e+03,4.8005e+02,6.4458e+03,3.2822e+03,1.8407e+03,8.8016e+02,6.0007e+02,6.4008e+02,5.6006e+02,2.0001e+02,5.2005e+02,1.8807e+03,2.7215e+03,4.8005e+02,2.3611e+03,5.2005e+02,3.5225e+03,6.8009e+02,8.0013e+02,5.2831e+03
2021-01-07 15:00:00 UTC,4.5631e+04,1.1501e+04,7.1681e+03,1.2504e+04,1.0816e+04,3.6423e+03,3.2002e+02,3.5217e+03,7.2010e+02,2.4806e+03,9.6018e+02,6.0007e+02,6.4008e+02,2.2410e+03,2.4001e+02,3.6003e+02,8.8015e+02,1.7606e+03,8.4014e+02,7.2010e+02,5.6006e+02,1.8006e+03,6.4008e+02,3.2002e+02,2.5206e+03
2021-01-07 15:15:00 UTC,5.0854e+04,1.5720e+04,1.2826e+04,7.3281e+03,1.1338e+04,3.6420e+03,5.6006e+02,2.8810e+03,7.2010e+02,4.8437e+03,7.6012e+02,5.6006e+02,3.7628e+03,1.6005e+03,1.8006e+03,2.2410e+03,4.8005e+02,3.3222e+03,1.9207e+03,6.8009e+02,5.6006e+02,1.8006e+03,6.4008e+02,7.2010e+02,1.2402e+03
2021-01-07 15:30:00 UTC,4.5030e+04,1.2065e+04,9.9351e+03,6.5665e+03,1.2100e+04,4.3627e+03,8.8016e+02,1.0002e+03,1.0002e+03,3.9623e+03,6.4008e+02,4.8005e+02,3.7228e+03,3.6003e+02,7.6012e+02,1.8807e+03,8.8016e+02,1.3604e+03,2.5213e+03,6.0007e+02,6.0007e+02,1.3203e+03,1.0002e+03,4.0003e+02,5.2005e+02
2021-01-07 15:45:00 UTC,4.6721e+04,6.1654e+03,1.0098e+04,9.6948e+03,1.6841e+04,3.9222e+03,4.4004e+02,9.2017e+02,7.6012e+02,1.5603e+03,8.8015e+02,4.4004e+02,5.2005e+02,6.4008e+02,9.6018e+02,3.6827e+03,8.8015e+02,2.4001e+02,9.6018e+02,6.8009e+02,4.8005e+02,2.2010e+03,2.7615e+03,4.0003e+02,1.0402e+03
2021-01-07 16:00:00 UTC,6.8064e+04,5.1639e+03,1.6892e+04,1.6805e+04,2.0263e+04,8.9406e+03,4.0003e+02,1.2003e+03,7.6012e+02,6.0007e+02,6.8009e+02,4.4004e+02,5.6006e+02,5.2005e+02,1.1203e+03,5.3658e+03,3.6026e+03,1.6001e+02,8.8016e+02,5.6006e+02,6.4008e+02,4.5241e+03,2.6414e+03,1.1203e+03,5.7251e+03
2021-01-07 16:15:00 UTC,6.8338e+04,5.8048e+03,1.2151e+04,1.7046e+04,2.1668e+04,1.1667e+04,8.0013e+02,9.6018e+02,8.4014e+02,5.6006e+02,5.2005e+02,4.8005e+02,6.8009e+02,9.6018e+02,8.0001e+01,6.0874e+03,2.2410e+03,1.6001e+02,8.8015e+02,1.0402e+03,4.4004e+02,1.2003e+03,1.2003e+03,2.3211e+03,6.5643e+03
2021-01-07 16:30:00 UTC,7.9030e+04,7.0878e+03,1.8591e+04,2.0379e+04,2.1465e+04,1.1506e+04,2.1209e+03,1.0002e+03,8.0013e+02,6.0007e+02,7.2010e+02,5.6006e+02,4.8005e+02,8.0013e+02,2.0001e+02,7.1302e+03,1.0002e+03,2.4001e+02,6.7291e+03,1.1603e+03,6.4008e+02,1.4404e+03,3.6026e+03,1.6806e+03,4.6023e+03
2021-01-07 16:45:00 UTC,8.0349e+04,9.6558e+03,1.6366e+04,2.1709e+04,2.4081e+04,8.5369e+03,3.3222e+03,1.0002e+03,4.8005e+02,2.1209e+03,5.6006e+02,1.0002e+03,6.4008e+02,5.2005e+02,2.0001e+02,2.8416e+03,1.2003e+03,2.4001e+02,5.2054e+03,2.9618e+03,4.8005e+02,3.2021e+03,4.5241e+03,1.2803e+03,4.9225e+03
2021-01-07 17:00:00 UTC,7.5560e+04,1.2067e+04,1.4558e+04,1.8730e+04,2.3356e+04,6.8483e+03,4.3237e+03,1.0402e+03,4.8005e+02,3.6827e+03,5.2005e+02,4.8005e+02,9.2017e+02,6.0007e+02,1.1603e+03,2.0809e+03,1.2403e+03,2.0001e+02,5.8469e+03,1.1603e+03,6.0007e+02,2.2410e+03,2.8817e+03,2.0809e+03,2.3606e+03
2021-01-07 17:15:00 UTC,7.7053e+04,8.0499e+03,1.6606e+04,2.0144e+04,2.4564e+04,7.6893e+03,2.2010e+03,1.4404e+03,5.6006e+02,8.0013e+02,9.2017e+02,6.8009e+02,8.4014e+02,6.0007e+02,1.6005e+03,1.2003e+03,4.6443e+03,2.0001e+02,4.0433e+03,2.6014e+03,5.2005e+02,1.7606e+03,6.3682e+03,1.0002e+03,1.9604e+03
2021-01-07 17:30:00 UTC,8.2876e+04,8.8130e+03,1.3268e+04,2.3203e+04,2.4080e+04,1.3511e+04,2.9618e+03,1.8407e+03,4.0003e+02,1.0002e+03,5.2005e+02,5.6006e+02,8.0013e+02,7.2010e+02,9.6018e+02,2.3611e+03,1.0402e+03,9.2017e+02,2.2010e+03,3.6827e+03,4.8005e+02,1.6005e+03,6.7692e+03,1.6806e+03,1.4403e+03
2021-01-07 17:45:00 UTC,8.5396e+04,1.2753e+04,1.5958e+04,1.8733e+04,2.3195e+04,1.4756e+04,3.0419e+03,5.7667e+03,7.2010e+02,8.8016e+02,5.6006e+02,4.0003e+02,8.4014e+02,5.2005e+02,1.0402e+03,3.1220e+03,1.4804e+03,2.6014e+03,2.9618e+03,1.9207e+03,6.0007e+02,2.2010e+03,4.8046e+03,1.2803e+03,1.0002e+03
2021-01-07 18:00:00 UTC,7.9533e+04,9.6970e+03,2.0105e+04,1.8730e+04,2.1587e+04,9.4135e+03,8.0013e+02,1.5205e+03,3.6003e+02,6.0007e+02,9.2017e+02,5.6006e+02,9.6019e+02,3.9632e+03,1.2003e+03,1.2803e+03,6.1677e+03,2.2810e+03,2.1209e+03,3.7228e+03,6.0007e+02,2.6814e+03,8.4014e+02,3.4023e+03,3.1610e+03
2021-01-07 18:15:00 UTC,7.5506e+04,9.7360e+03,1.7126e+04,1.9174e+04,1.9817e+04,9.6540e+03,3.3623e+03,1.8407e+03,4.8005e+02,7.2010e+02,5.6006e+02,6.8009e+02,6.4008e+02,1.4404e+03,1.0402e+03,3.9632e+03,2.8016e+03,9.2017e+02,4.8424e+03,1.7206e+03,4.8005e+02,1.3204e+03,2.4001e+02,3.2822e+03,3.6414e+03
2021-01-07 18:30:00 UTC,8.6813e+04,1.5046e+04,1.4031e+04,2.2312e+04,2.1266e+04,1.4158e+04,4.9249e+03,6.0874e+03,6.0007e+02,9.6018e+02,4.4004e+02,8.4014e+02,6.0007e+02,5.6006e+02,2.6414e+03,2.2410e+03,8.0013e+02,8.4014e+02,4.4422e+03,1.1203e+03,5.2005e+02,1.4004e+03,2.8002e+02,2.9217e+03,3.2811e+03
2021-01-07 18:45:00 UTC,7.8163e+04,7.9303e+03,1.6080e+04,1.8171e+04,2.1748e+04,1.4233e+04,1.2403e+03,2.7215e+03,6.4008e+02,4.8005e+02,9.6018e+02,6.0007e+02,7.6012e+02,5.2005e+02,4.3238e+03,1.7606e+03,1.6806e+03,7.6012e+02,4.2419e+03,1.1603e+03,6.8009e+02,1.4404e+03,2.4001e+02,1.3204e+03,1.5603e+03
2021-01-07 19:00:00 UTC,7.2772e+04,6.2858e+03,1.5718e+04,1.4913e+04,1.9012e+04,1.6843e+04,1.0802e+03,1.2803e+03,2.8002e+02,8.4014e+02,7.6012e+02,7.2010e+02,6.4008e+02,6.8009e+02,1.1203e+03,2.8016e+03,2.6014e+03,1.4404e+03,4.6828e+03,1.1203e+03,5.2005e+02,1.4004e+03,3.6003e+02,3.1220e+03,1.2402e+03
2021-01-07 19:15:00 UTC,7.3033e+04,5.6846e+03,2.1233e+04,1.4313e+04,1.8410e+04,1.3392e+04,8.0013e+02,1.0002e+03,6.0007e+02,9.2017e+02,5.6006e+02,5.6006e+02,6.4008e+02,6.0007e+02,1.0802e+03,1.7606e+03,1.8407e+03,6.0474e+03,2.1209e+03,2.4412e+03,8.0013e+02,5.0852e+03,2.8002e+02,4.4440e+03,3.6002e+02
2021-01-07 19:30:00 UTC,6.7928e+04,5.9251e+03,2.2155e+04,1.2625e+04,1.8892e+04,8.3309e+03,6.4008e+02,1.2003e+03,6.4008e+02,8.4014e+02,8.8016e+02,6.4008e+02,5.6006e+02,5.2005e+02,1.1203e+03,3.1220e+03,1.2403e+03,3.6026e+03,2.5207e+03,2.3211e+03,2.2010e+03,5.9672e+03,2.4001e+02,1.2803e+03,3.6003e+02
2021-01-07 19:45:00 UTC,6.6546e+04,9.3760e+03,1.4509e+04,1.5199e+04,1.8007e+04,9.4544e+03,4.2828e+03,1.2803e+03,4.4004e+02,6.8009e+02,7.2010e+02,8.4014e+02,5.2005e+02,6.0007e+02,1.2803e+03,1.5605e+03,1.1603e+03,2.0408e+03,2.3606e+03,1.2403e+03,2.0404e+03,2.8016e+03,3.2002e+02,2.0809e+03,2.4001e+02
2021-01-07 20:00:00 UTC,6.8316e+04,7.6093e+03,1.7446e+04,1.8650e+04,1.7484e+04,7.1276e+03,2.9610e+03,1.0802e+03,3.6003e+02,7.2010e+02,5.2005e+02,6.8009e+02,6.4008e+02,6.4008e+02,4.7646e+03,1.1203e+03,1.1203e+03,1.8007e+03,2.7207e+03,1.1603e+03,3.0010e+03,1.7206e+03,3.1620e+03,1.7206e+03,2.5610e+03
2021-01-07 20:15:00 UTC,7.0816e+04,1.1022e+04,1.7497e+04,1.8048e+04,1.6760e+04,7.4882e+03,1.1601e+03,1.0802e+03,7.2010e+02,5.2838e+03,8.4014e+02,6.4008e+02,6.8009e+02,6.0007e+02,7.1302e+03,4.0433e+03,1.4404e+03,8.4014e+02,8.8011e+02,1.4004e+03,1.0802e+03,6.4008e+02,1.4404e+03,2.9217e+03,2.9215e+03
2021-01-07 20:30:00 UTC,6.5240e+04,6.5268e+03,1.7622e+04,1.5394e+04,1.8930e+04,6.7667e+03,4.4004e+02,8.0013e+02,6.0007e+02,2.5208e+03,6.0007e+02,3.6003e+02,6.8009e+02,5.2005e+02,7.0901e+03,5.6063e+03,1.0002e+03,6.4008e+02,7.6012e+02,1.3203e+03,5.2005e+02,6.4008e+02,1.9207e+03,1.6405e+03,1.9605e+03
2021-01-07 20:45:00 UTC,5.9336e+04,4.1625e+03,1.5647e+04,1.2623e+04,1.9696e+04,7.2077e+03,7.2010e+02,4.4004e+02,4.8005e+02,3.6003e+02,4.4004e+02,4.4004e+02,6.0007e+02,6.8009e+02,6.8494e+03,3.1220e+03,8.8016e+02,4.8005e+02,1.7203e+03,1.3203e+03,5.6006e+02,6.8009e+02,1.2803e+03,1.6405e+03,1.4803e+03
2021-01-07 21:00:00 UTC,5.4467e+04,4.5230e+03,1.2666e+04,1.2021e+04,1.9011e+04,6.2456e+03,6.0007e+02,4.8005e+02,1.0002e+03,5.2005e+02,4.8005e+02,3.2002e+02,6.8009e+02,4.4004e+02,4.0833e+03,1.2403e+03,8.4014e+02,5.6006e+02,3.1612e+03,1.3604e+03,7.6012e+02,6.4008e+02,1.1203e+03,1.0802e+03,1.3603e+03
2021-01-07 21:15:00 UTC,5.2539e+04,4.5229e+03,1.1098e+04,1.2584e+04,1.8449e+04,5.8849e+03,3.6003e+02,6.0007e+02,8.8016e+02,6.4008e+02,5.6006e+02,3.6003e+02,6.8009e+02,4.4004e+02,1.8407e+03,1.0002e+03,8.4014e+02,1.8807e+03,2.6807e+03,1.6806e+03,5.2005e+02,6.4008e+02,1.0002e+03,1.0002e+03,1.7604e+03
2021-01-07 21:30:00 UTC,6.1250e+04,7.8102e+03,1.9096e+04,1.3627e+04,1.5153e+04,5.5644e+03,2.7211e+03,5.6006e+02,6.8009e+02,4.4004e+02,1.9207e+03,4.0003e+02,6.8009e+02,4.0003e+02,3.7228e+03,2.0809e+03,3.8430e+03,4.2035e+03,1.9204e+03,1.7606e+03,9.2017e+02,6.0007e+02,1.2003e+03,2.7207e+03,1.5204e+03
2021-01-07 21:45:00 UTC,6.8566e+04,1.1905e+04,1.5961e+04,1.9020e+04,1.5354e+04,6.3256e+03,3.4016e+03,6.4008e+02,8.4014e+02,3.6003e+02,2.0008e+03,3.2002e+02,3.9231e+03,4.0003e+02,1.5605e+03,1.0402e+03,5.0852e+03,2.9618e+03,1.6803e+03,1.1603e+03,1.6803e+03,7.6012e+02,5.4460e+03,5.9636e+03,4.4004e+02
2021-01-07 22:00:00 UTC,6.4718e+04,4.8433e+03,2.0383e+04,1.7729e+04,1.6038e+04,5.7246e+03,1.1201e+03,7.6012e+02,4.4004e+02,5.6006e+02,5.6006e+02,3.6003e+02,6.0007e+02,4.4004e+02,2.4012e+03,1.5205e+03,5.2455e+03,3.0419e+03,3.0018e+03,2.5613e+03,2.0005e+03,5.6006e+02,4.7646e+03,4.2822e+03,5.6006e+02
2021-01-07 22:15:00 UTC,6.9616e+04,3.6419e+03,2.1268e+04,1.7125e+04,1.6961e+04,1.0619e+04,3.2002e+02,6.0007e+02,5.2005e+02,4.4004e+02,3.6003e+02,3.6003e+02,6.4008e+02,4.0003e+02,1.8006e+03,1.6005e+03,4.6443e+03,3.1220e+03,4.5241e+03,2.8016e+03,2.0805e+03,6.4008e+02,4.6443e+03,3.8815e+03,8.4014e+02
2021-01-07 22:30:00 UTC,7.2163e+04,3.8822e+03,2.5340e+04,1.5599e+04,1.6480e+04,1.0862e+04,4.8005e+02,6.0007e+02,6.0007e+02,4.0003e+02,3.2002e+02,4.0003e+02,7.2010e+02,3.6003e+02,5.2856e+03,9.6018e+02,5.6865e+03,3.0419e+03,4.6043e+03,3.4424e+03,1.6403e+03,6.0007e+02,2.5613e+03,5.5238e+03,6.0007e+02
2021-01-07 22:45:00 UTC,6.3326e+04,4.3227e+03,2.4577e+04,1.2343e+04,1.5676e+04,6.4065e+03,4.8005e+02,6.8009e+02,6.0007e+02,4.0003e+02,6.0007e+02,3.6003e+02,7.6012e+02,4.4004e+02,5.2856e+03,7.6012e+02,5.4460e+03,2.3611e+03,4.4440e+03,4.5642e+03,9.2014e+02,7.2010e+02,9.6018e+02,3.4816e+03,4.8005e+02
2021-01-07 23:00:00 UTC,6.6735e+04,3.4417e+03,2.2205e+04,1.4594e+04,1.6239e+04,1.0256e+04,3.2002e+02,5.6006e+02,4.0003e+02,6.0007e+02,3.2002e+02,3.2002e+02,4.8005e+02,4.4004e+02,6.4483e+03,1.2803e+03,4.8447e+03,7.2010e+02,5.1654e+03,2.5213e+03,5.2005e+02,6.4008e+02,4.2035e+03,3.0819e+03,5.2005e+02
2021-01-07 23:15:00 UTC,5.5120e+04,5.8883e+03,1.7812e+04,9.7342e+03,1.6641e+04,5.0440e+03,2.8002e+02,5.2005e+02,4.0003e+02,3.6003e+02,2.0001e+02,3.4824e+03,2.8002e+02,3.6003e+02,3.8029e+03,6.8009e+02,3.3623e+03,1.1203e+03,5.0050e+03,2.6414e+03,5.6006e+02,6.0007e+02,1.9207e+03,8.8015e+02,5.2005e+02
2021-01-07 23:30:00 UTC,5.0990e+04,3.7620e+03,1.8094e+04,8.2498e+03,1.6161e+04,4.7236e+03,6.0007e+02,7.2010e+02,4.8005e+02,4.0003e+02,5.6006e+02,2.8002e+02,3.6003e+02,3.6003e+02,3.8430e+03,5.6006e+02,4.0433e+03,3.6003e+02,3.4023e+03,4.1234e+03,1.0802e+03,6.4008e+02,1.2403e+03,6.0007e+02,7.2010e+02
2021-01-07 23:45:00 UTC,5.3278e+04,6.2891e+03,1.8821e+04,8.4909e+03,1.5073e+04,4.6034e+03,4.4004e+02,4.8005e+02,3.5625e+03,4.4004e+02,3.6003e+02,2.4001e+02,3.2002e+02,4.4004e+02,3.6427e+03,4.0003e+02,4.0833e+03,2.8002e+02,1.9608e+03,5.7667e+03,5.2005e+02,2.1209e+03,1.6005e+03,4.0003e+02,8.4014e+02
2021-01-08 00:00:00 UTC,4.3123e+04,3.3617e+03,1.4964e+04,7.1275e+03,1.3547e+04,4.1229e+03,4.4004e+02,4.0003e+02,4.8005e+02,9.2017e+02,2.4001e+02,2.0001e+02,2.8002e+02,4.0003e+02,6.4885e+03,4.0003e+02,1.2403e+03,1.6001e+02,1.1603e+03,3.3623e+03,5.2005e+02,1.6005e+03,1.1603e+03,4.0003e+02,5.2005e+02
2021-01-08 00:15:00 UTC,4.3831e+04,5.2852e+03,1.0298e+04,1.0499e+04,1.3587e+04,4.1628e+03,4.8005e+02,5.2005e+02,6.0007e+02,2.3211e+03,4.0003e+02,2.4001e+02,3.6003e+02,3.6003e+02,2.7215e+03,3.2002e+02,1.6806e+03,1.6001e+02,2.4012e+03,1.9207e+03,5.2005e+02,5.6006e+02,3.5625e+03,2.4001e+02,6.0007e+02
2021-01-08 00:30:00 UTC,3.8095e+04,4.8439e+03,8.2522e+03,8.8119e+03,1.3185e+04,3.0013e+03,7.2010e+02,5.6006e+02,2.8002e+02,1.7606e+03,5.2005e+02,2.4001e+02,3.2002e+02,4.4004e+02,1.2403e+03,2.0001e+02,2.4001e+02,3.6003e+02,3.0418e+03,1.8407e+03,6.8009e+02,6.4008e+02,1.4404e+03,2.0001e+02,1.8807e+03
2021-01-08 00:45:00 UTC,3.2920e+04,3.0814e+03,5.4446e+03,7.4088e+03,1.1981e+04,5.0044e+03,5.2005e+02,4.4004e+02,3.2002e+02,6.0007e+02,2.0001e+02,2.8002e+02,3.2002e+02,4.0003e+02,8.0013e+02,3.2002e+02,3.2002e+02,1.6001e+02,1.4004e+03,1.0802e+03,5.2005e+02,8.4014e+02,2.8002e+02,1.6001e+02,1.9207e+03
2021-01-08 01:00:00 UTC,3.8173e+04,6.4101e+03,5.7259e+03,7.2883e+03,1.1941e+04,6.8078e+03,3.6003e+02,3.8830e+03,4.8005e+02,5.2005e+02,3.2002e+02,2.0001e+02,2.4001e+02,4.0003e+02,6.8009e+02,3.6003e+02,2.8002e+02,1.6001e+02,6.0007e+02,2.3611e+03,6.4008e+02,6.4008e+02,3.2002e+02,2.0001e+02,1.8807e+03
2021-01-08 01:15:00 UTC,4.3316e+04,5.9669e+03,9.4207e+03,6.3663e+03,1.2623e+04,8.9387e+03,6.4008e+02,6.8009e+02,4.8005e+02,3.6003e+02,5.2005e+02,2.0001e+02,3.2002e+02,2.7615e+03,1.7606e+03,2.0001e+02,1.2000e+02,2.4001e+02,5.6006e+02,5.2455e+03,6.4008e+02,6.4008e+02,1.6001e+02,2.4001e+02,1.0002e+03
2021-01-08 01:30:00 UTC,3.6174e+04,3.6821e+03,5.4458e+03,7.0077e+03,1.1580e+04,8.4580e+03,8.4014e+02,6.0007e+02,2.8002e+02,2.4001e+02,3.6003e+02,2.4001e+02,3.2002e+02,8.0013e+02,3.6003e+02,3.2002e+02,2.0001e+02,2.8002e+02,5.6006e+02,2.5213e+03,4.8005e+02,7.2010e+02,2.8002e+02,2.0001e+02,1.8006e+03
2021-01-08 01:45:00 UTC,2.9436e+04,2.7210e+03,4.9644e+03,6.0456e+03,1.2464e+04,3.2415e+03,4.4004e+02,4.4004e+02,3.2002e+02,4.0003e+02,2.4001e+02,2.4001e+02,3.2002e+02,3.2002e+02,4.0003e+02,2.4001e+02,1.6001e+02,1.6001e+02,7.2010e+02,1.9207e+03,8.4014e+02,5.2005e+02,2.4001e+02,3.2002e+02,7.6012e+02
2021-01-08 02:00:00 UTC,2.8714e+04,3.2815e+03,4.3233e+03,6.9672e+03,1.1581e+04,2.5610e+03,4.4004e+02,5.2005e+02,5.2005e+02,5.2005e+02,4.8005e+02,2.8002e+02,2.8002e+02,2.4001e+02,2.8002e+02,3.2002e+02,1.6001e+02,2.0001e+02,6.0007e+02,1.6806e+03,5.2005e+02,5.6006e+02,1.6001e+02,1.1603e+03,8.8015e+02
2021-01-08 02:15:00 UTC,3.0318e+04,4.0027e+03,4.2832e+03,8.0511e+03,1.1420e+04,2.5610e+03,1.4804e+03,6.4008e+02,4.0003e+02,2.8002e+02,3.6003e+02,2.0001e+02,2.8002e+02,3.6003e+02,1.6001e+02,3.2002e+02,2.8002e+02,1.6001e+02,5.2005e+02,1.6806e+03,6.4008e+02,5.2005e+02,2.0001e+02,2.8002e+02,2.8016e+03
2021-01-08 02:30:00 UTC,2.9758e+04,5.0059e+03,5.5666e+03,5.3244e+03,1.1219e+04,2.6411e+03,2.9217e+03,4.8005e+02,2.4001e+02,2.8002e+02,2.8002e+02,2.0001e+02,3.6003e+02,2.4001e+02,2.4001e+02,2.0001e+02,1.2000e+02,3.2002e+02,6.0007e+02,2.8817e+03,5.2005e+02,6.8009e+02,2.4001e+02,2.4001e+02,3.6003e+02
2021-01-08 02:45:00 UTC,2.5587e+04,3.1214e+03,3.7622e+03,5.1243e+03,1.0858e+04,2.7211e+03,5.2005e+02,4.4004e+02,5.2005e+02,4.4004e+02,3.6003e+02,2.4001e+02,2.4001e+02,3.6003e+02,2.8002e+02,2.4001e+02,1.2000e+02,2.0001e+02,7.6012e+02,9.2017e+02,7.6012e+02,4.8005e+02,2.0001e+02,1.2000e+02,2.8002e+02
2021-01-08 03:00:00 UTC,2.5228e+04,3.0413e+03,3.4418e+03,4.7236e+03,1.1260e+04,2.7611e+03,4.4004e+02,5.6006e+02,3.6003e+02,4.8005e+02,4.4004e+02,2.0001e+02,2.8002e+02,2.8002e+02,2.4001e+02,4.4004e+02,2.0001e+02,1.2000e+02,5.2005e+02,6.8009e+02,6.4008e+02,6.0007e+02,1.6001e+02,2.0001e+02,4.0003e+02
2021-01-08 03:15:00 UTC,2.3665e+04,2.9213e+03,3.2416e+03,4.6837e+03,1.0578e+04,2.2408e+03,2.4001e+02,8.8015e+02,4.0003e+02,2.8002e+02,2.4001e+02,2.4001e+02,3.6003e+02,2.8002e+02,2.4001e+02,1.6001e+02,2.0001e+02,2.4001e+02,6.0007e+02,6.4008e+02,6.0007e+02,5.6006e+02,2.0001e+02,2.4001e+02,3.2002e+02
2021-01-08 03:30:00 UTC,2.5987e+04,2.9613e+03,3.7221e+03,4.4432e+03,1.0417e+04,4.4437e+03,4.4004e+02,4.8005e+02,5.2005e+02,3.6003e+02,4.0003e+02,2.4001e+02,2.4001e+02,2.8002e+02,2.0001e+02,4.0003e+02,2.0001e+02,2.8002e+02,6.0007e+02,6.0007e+02,8.0013e+02,6.4008e+02,2.8002e+02,2.0001e+02,2.0001e+02
2021-01-08 03:45:00 UTC,2.6511e+04,6.5292e+03,3.1215e+03,4.4434e+03,1.0096e+04,2.3208e+03,5.6006e+02,6.0007e+02,6.0007e+02,2.8002e+02,4.4004e+02,2.4001e+02,3.4824e+03,3.2002e+02,3.2002e+02,2.4001e+02,1.6001e+02,1.2000e+02,5.6006e+02,7.6012e+02,4.8005e+02,4.8005e+02,2.4001e+02,2.0001e+02,1.6001e+02
2021-01-08 04:00:00 UTC,2.3263e+04,3.2016e+03,3.4418e+03,3.5620e+03,1.0537e+04,2.5209e+03,3.2002e+02,8.4014e+02,4.8005e+02,5.6006e+02,2.4001e+02,2.0001e+02,2.8002e+02,2.8002e+02,2.0001e+02,3.6003e+02,1.2000e+02,2.4001e+02,6.4008e+02,6.8009e+02,6.4008e+02,5.6006e+02,1.6001e+02,1.2000e+02,2.8002e+02
2021-01-08 04:15:00 UTC,2.6307e+04,2.6810e+03,4.0427e+03,4.4831e+03,1.0417e+04,4.6831e+03,2.4001e+02,5.2005e+02,4.8005e+02,3.2002e+02,2.8002e+02,2.8002e+02,2.8002e+02,2.8002e+02,2.0001e+02,2.8002e+02,2.8002e+02,1.6001e+02,6.0007e+02,6.4008e+02,1.2803e+03,6.0007e+02,2.0001e+02,3.2002e+02,2.4001e+02
2021-01-08 04:30:00 UTC,2.5787e+04,2.8012e+03,2.9613e+03,3.8825e+03,1.0818e+04,5.3240e+03,3.6003e+02,3.6003e+02,5.6006e+02,2.4001e+02,6.0007e+02,2.0001e+02,2.4001e+02,2.4001e+02,2.4001e+02,2.0001e+02,1.2000e+02,2.8002e+02,5.6006e+02,6.4008e+02,4.4004e+02,4.8005e+02,2.0001e+02,1.6001e+02,1.2000e+02
2021-01-08 04:45:00 UTC,2.8311e+04,2.8412e+03,4.4031e+03,6.6877e+03,1.0056e+04,4.3226e+03,5.2005e+02,5.2005e+02,3.6003e+02,3.2002e+02,2.4001e+02,2.0001e+02,3.2002e+02,3.6003e+02,2.8002e+02,2.8002e+02,2.0001e+02,1.3604e+03,5.6006e+02,6.0007e+02,5.2005e+02,6.0007e+02,2.4001e+02,1.6001e+02,2.4001e+02
2021-01-08 05:00:00 UTC,2.3944e+04,2.3208e+03,3.9623e+03,3.2417e+03,1.0417e+04,4.0023e+03,1.6001e+02,6.0007e+02,3.2002e+02,2.0001e+02,2.0001e+02,2.8002e+02,2.4001e+02,3.2002e+02,2.4001e+02,3.6003e+02,1.2000e+02,6.4008e+02,6.8009e+02,7.6011e+02,6.4008e+02,5.2005e+02,1.2000e+02,2.0001e+02,2.4001e+02
2021-01-08 05:15:00 UTC,3.2002e+04,3.0414e+03,4.8036e+03,8.4551e+03,1.0778e+04,4.9238e+03,1.6001e+02,6.0007e+02,5.6006e+02,4.4004e+02,4.4004e+02,2.0001e+02,3.6003e+02,2.8002e+02,1.6001e+02,2.0001e+02,5.6006e+02,1.4404e+03,6.0007e+02,6.8009e+02,5.2005e+02,6.4008e+02,4.2837e+03,2.0001e+02,2.0001e+02
2021-01-08 05:30:00 UTC,3.3730e+04,3.4819e+03,4.4831e+03,7.7740e+03,1.0016e+04,7.9752e+03,5.2005e+02,8.8016e+02,7.6012e+02,2.4001e+02,3.6003e+02,2.0001e+02,2.8002e+02,2.4001e+02,2.4001e+02,3.2002e+02,1.3203e+03,3.2002e+02,5.6006e+02,6.4008e+02,5.6006e+02,5.2005e+02,4.3638e+03,2.4001e+02,2.0001e+02
2021-01-08 05:45:00 UTC,3.5453e+04,3.9625e+03,4.8038e+03,3.9626e+03,9.7346e+03,1.2989e+04,9.2017e+02,1.0802e+03,4.0003e+02,3.2002e+02,3.2002e+02,2.8002e+02,2.8002e+02,3.6003e+02,3.2002e+02,2.0001e+02,8.8016e+02,1.6001e+02,6.0007e+02,6.0007e+02,5.2005e+02,1.5205e+03,4.4004e+02,1.6001e+02,1.6001e+02
