# file...... Meter_684_A_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_684_A:measured_power,xfmr_meter_684_A_1:measured_power,xfmr_meter_684_A_2:measured_power,xfmr_meter_684_A_3:measured_power,xfmr_meter_684_A_4:measured_power,xfmr_meter_684_A_5:measured_power,house_meter_684_A_1:measured_power,house_meter_684_A_2:measured_power,house_meter_684_A_3:measured_power,house_meter_684_A_4:measured_power,house_meter_684_A_5:measured_power,house_meter_684_A_6:measured_power,house_meter_684_A_7:measured_power,house_meter_684_A_8:measured_power,house_meter_684_A_9:measured_power,house_meter_684_A_10:measured_power,house_meter_684_A_11:measured_power,house_meter_684_A_12:measured_power,house_meter_684_A_13:measured_power,house_meter_684_A_14:measured_power,house_meter_684_A_15:measured_power,house_meter_684_A_16:measured_power,house_meter_684_A_17:measured_power,house_meter_684_A_18:measured_power,house_meter_684_A_19:measured_power,house_meter_684_A_20:measured_power,house_meter_684_A_21:measured_power,house_meter_684_A_22:measured_power,house_meter_684_A_23:measured_power
2021-01-07 03:00:00 UTC,+56035.6+189.665j,+5764.73+6.16407j,+17651.4+60.6305j,+24734.5+116.44j,+4482.9+3.74195j,+3401.68+2.15801j,+800.13+0.0037314d,+640.083+0.00298483d,+680.094+0.00317146d,+840.143+0.00391807d,+600.073+0.00279821d,+680.094+0.00317146d,+680.094+0.00317146d,+840.143+0.00391807d,+800.13+0.00373956d,+840.144+0.00392664d,+560.064+0.00261731d,+720.106+0.00336544d,+3202.09+0.0149802d,+3522.53+0.0164815d,+3722.82+0.0174201d,+4243.67+0.0198615d,+4844.79+0.0227102d,+3562.59+0.016691d,+680.094+0.00318255d,+3282.2+0.0153756d,+840.144+0.00393178d,+2801.6+0.0131217d,+3362.31+0.0157514d
2021-01-07 03:15:00 UTC,+55342.4+176.894j,+5644.55+5.90595j,+16886.7+55.2743j,+24004.9+107.892j,+4643.14+4.02042j,+4162.69+3.3003j,+600.073+0.00279297d,+600.073+0.00279297d,+720.105+0.00335181d,+840.143+0.00391073d,+600.073+0.00279297d,+640.083+0.00297924d,+720.105+0.00335181d,+920.172+0.00428339d,+760.117+0.00354541d,+760.117+0.00354541d,+600.073+0.00279874d,+720.105+0.00335873d,+3322.24+0.0155121d,+3762.88+0.0175726d,+3402.35+0.0158866d,+3522.52+0.0164486d,+3963.2+0.0185339d,+2040.85+0.00953656d,+960.188+0.00448483d,+4003.26+0.0187216d,+2401.17+0.011222d,+3202.09+0.0149699d,+3883.07+0.0181586d
2021-01-07 03:30:00 UTC,+49078.6+147.11j,+5844.86+6.32662j,+12745.5+31.0253j,+23524.4+104.748j,+3882.16+2.79554j,+3081.45+1.79858j,+720.105+0.0033514d,+640.083+0.00297888d,+680.094+0.00316513d,+880.157+0.00409655d,+560.064+0.00260639d,+720.105+0.0033514d,+800.13+0.00372396d,+840.143+0.00391025d,+720.105+0.00335564d,+840.143+0.0039152d,+600.073+0.00279616d,+720.105+0.00335564d,+2561.33+0.0119446d,+2241.02+0.0104494d,+2521.29+0.0117576d,+2521.29+0.0117576d,+2281.06+0.0106574d,+2361.13+0.0110319d,+4243.67+0.0198429d,+5526.22+0.0258535d,+920.172+0.0042968d,+3562.58+0.0166536d,+2841.64+0.0132796d
2021-01-07 03:45:00 UTC,+47503.4+129.556j,+6045.19+6.75374j,+12102.9+27.926j,+21790.9+89.1416j,+4202.5+3.2617j,+3361.65+2.10536j,+880.157+0.00408887d,+600.073+0.00278739d,+720.105+0.00334511d,+840.143+0.00390291d,+720.105+0.00334511d,+640.083+0.00297329d,+760.117+0.00353104d,+880.157+0.00408887d,+640.083+0.00297658d,+800.13+0.00372109d,+640.083+0.00297658d,+760.117+0.00353495d,+1880.72+0.00875031d,+2761.55+0.0128531d,+2441.21+0.0113607d,+2160.95+0.0100553d,+1880.72+0.00876589d,+1440.42+0.0067125d,+3642.7+0.0169905d,+4003.26+0.018675d,+1160.27+0.00540637d,+2241.02+0.0104468d,+3402.35+0.0158679d
2021-01-07 04:00:00 UTC,+61631.8+195.027j,+14952.6+41.8424j,+13226+32.9067j,+24527+112.238j,+4322.77+3.51326j,+4603.1+3.96693j,+2241.02+0.0104923d,+1200.29+0.00561732d,+1400.4+0.00655434d,+2561.34+0.0119936d,+2160.95+0.0101171d,+2040.85+0.00955435d,+2281.06+0.01068d,+1040.22+0.00486786d,+2040.85+0.00955131d,+920.173+0.0043045d,+640.083+0.00299392d,+1680.58+0.00786405d,+1480.45+0.00692701d,+1680.58+0.00786405d,+2361.14+0.0110517d,+2401.18+0.0112393d,+2120.92+0.00994711d,+2561.34+0.0120149d,+3362.31+0.0157773d,+3602.65+0.0169067d,+2080.88+0.00975919d,+4243.68+0.0199202d,+3242.15+0.0152127d
2021-01-07 04:15:00 UTC,+78587.8+330.013j,+26703.9+133.95j,+17406.8+57.9902j,+25710.6+129.894j,+4242.66+3.39714j,+4523.01+3.85296j,+3762.91+0.0177759d,+3602.67+0.0170178d,+3602.67+0.0170178d,+3722.85+0.0175864d,+3562.61+0.0168283d,+3602.67+0.0170178d,+3562.61+0.0168283d,+1200.3+0.0056642d,+3642.73+0.0171776d,+1160.28+0.00546579d,+920.174+0.0043343d,+3442.43+0.0162317d,+1440.43+0.00678629d,+1480.45+0.00697497d,+1960.79+0.00923986d,+3322.27+0.0156643d,+1200.3+0.00566316d,+4764.67+0.0225134d,+3442.44+0.0162569d,+4163.57+0.0196683d,+840.145+0.00396333d,+7852.71+0.0371519d,+1360.38+0.00641888d
2021-01-07 04:30:00 UTC,+81670.1+338.01j,+26985.9+136.318j,+19980.3+75.6345j,+24415.5+115.104j,+4603.07+3.96043j,+5684.66+6.03439j,+3762.9+0.0177047d,+3762.9+0.0177047d,+3602.66+0.0169497d,+3642.72+0.0171384d,+3642.72+0.0171384d,+3762.9+0.0177047d,+3602.66+0.0169497d,+1120.26+0.0052652d,+3642.72+0.0171161d,+1040.22+0.00488252d,+920.173+0.00431884d,+3482.48+0.0163622d,+2120.92+0.00995942d,+2120.92+0.00995942d,+2961.79+0.0139128d,+3642.72+0.0171161d,+2521.3+0.0118512d,+1600.52+0.00752034d,+1840.69+0.00864966d,+3482.48+0.0163756d,+680.095+0.00319435d,+6929.85+0.0326323d,+4243.69+0.0199613d
2021-01-07 04:45:00 UTC,+80742.4+330.562j,+28476.8+151.19j,+18131.1+62.7899j,+23364.8+104.257j,+4282.75+3.46373j,+6486.25+7.91998j,+3843.02+0.0180594d,+3722.84+0.0174937d,+4123.48+0.0193796d,+4123.48+0.0193796d,+3562.6+0.0167397d,+3722.84+0.0174937d,+3562.6+0.0167397d,+1720.61+0.00807855d,+3802.95+0.0178366d,+1080.24+0.00506088d,+1600.52+0.0075d,+4083.41+0.0191541d,+600.073+0.00281077d,+1840.69+0.00862627d,+2881.7+0.0135106d,+2200.99+0.0103163d,+2481.26+0.0116426d,+1360.38+0.00638024d,+2361.14+0.0110784d,+4524.19+0.0212461d,+1880.72+0.00882255d,+6087.59+0.0286064d,+1800.66+0.00844671d
2021-01-07 05:00:00 UTC,+77079.4+302.857j,+27671.2+143.105j,+16281+50.557j,+22677.4+97.1978j,+3922.27+2.89008j,+6526.89+8.24286j,+3762.9+0.0176793d,+3762.9+0.0176793d,+3843.02+0.0180563d,+3762.9+0.0176793d,+3963.21+0.018622d,+3762.9+0.0176793d,+3562.6+0.0167368d,+1160.28+0.00544554d,+3802.95+0.0178301d,+1120.26+0.00524656d,+1080.24+0.00505906d,+3602.65+0.0168896d,+2040.85+0.00956163d,+1520.47+0.00712208d,+1880.72+0.00881083d,+1200.29+0.00562159d,+2040.85+0.00957295d,+2120.92+0.00994885d,+1080.24+0.00506505d,+4003.28+0.0187931d,+2000.82+0.00938501d,+4844.8+0.0227514d,+3322.26+0.0155918d
2021-01-07 05:15:00 UTC,+73743.2+281.769j,+28033.9+146.599j,+17688.3+59.5614j,+18734+66.7132j,+4563.03+3.88801j,+4723.34+4.20491j,+3682.77+0.0172677d,+3722.83+0.0174558d,+3802.95+0.0178321d,+3802.95+0.0178321d,+4323.82+0.0202787d,+3802.95+0.0178321d,+3602.65+0.0168915d,+1200.29+0.0056222d,+3883.07+0.0181736d,+1320.36+0.00617307d,+1200.29+0.00561147d,+3682.76+0.0172347d,+560.064+0.00261766d,+2361.14+0.0110437d,+1920.75+0.0089823d,+2721.51+0.0127312d,+440.039+0.00205698d,+2040.85+0.00954624d,+2241.02+0.0104834d,+3242.14+0.0151728d,+1000.2+0.00467655d,+4203.6+0.0196801d,+2361.14+0.0110459d
2021-01-07 05:30:00 UTC,+61546+236.261j,+30091+168.697j,+16402.5+51.5496j,+7007.1+9.14527j,+4563.12+3.9228j,+3481.79+2.27141j,+4524.18+0.0212068d,+3722.83+0.0174448d,+3923.14+0.018385d,+4043.34+0.0189492d,+4043.34+0.0189492d,+3883.08+0.0181969d,+4484.11+0.0210186d,+1360.38+0.00636844d,+3883.07+0.0181509d,+1320.35+0.00616538d,+1200.29+0.00560448d,+3722.82+0.0174007d,+840.144+0.00392227d,+2601.38+0.0121534d,+760.117+0.00354855d,+2040.85+0.00953252d,+960.187+0.0044752d,+760.117+0.00354243d,+920.172+0.00428863d,+600.073+0.00279638d,+1320.35+0.00615475d,+640.083+0.00298288d,+800.13+0.00372897d
2021-01-07 05:45:00 UTC,+69454.7+269.879j,+29405.2+161.557j,+18774.2+67.1097j,+13149.7+34.1617j,+3842.13+2.753j,+4282.92+3.53097j,+4083.42+0.0192064d,+3642.72+0.0171305d,+4083.42+0.0192064d,+3963.22+0.0186401d,+4123.48+0.0193952d,+3802.96+0.0178852d,+4203.55+0.0193997d,+1400.4+0.00657957d,+3802.96+0.01785d,+1400.4+0.00656661d,+1320.36+0.00619108d,+3883.08+0.0182267d,+840.144+0.00393862d,+1760.63+0.008257d,+3362.31+0.0157789d,+2361.14+0.011076d,+480.047+0.00224781d,+560.064+0.00262257d,+920.173+0.00430946d,+4042.24+0.0127135d,+1440.42+0.00674739d,+880.158+0.00412199d,+3923.14+0.0183959d
2021-01-07 06:00:00 UTC,+68966.5+256.215j,+28719.4+153.529j,+12628.1+31.7131j,+17810.8+60.9885j,+5123.86+4.91191j,+4683.84+4.34961j,+3923.14+0.0183532d,+3802.95+0.01779d,+3883.07+0.0181654d,+4123.47+0.0192919d,+3963.2+0.0185409d,+3843.01+0.0179777d,+3963.2+0.0185409d,+1120.26+0.00523478d,+3843+0.0179245d,+1040.22+0.00484625d,+840.143+0.00391381d,+3843+0.0179245d,+680.094+0.00316801d,+920.172+0.00428676d,+800.13+0.00372734d,+640.083+0.00298159d,+920.172+0.00429084d,+1280.33+0.00597117d,+760.117+0.00354426d,+3361.7+0.0115876d,+2601.38+0.0121387d,+5125.34+0.0239408d,+2641.42+0.0123258d
2021-01-07 06:15:00 UTC,+78951.3+337.727j,+28800.7+154.995j,+13270.9+35.0051j,+26830.8+136.944j,+5324.2+5.32612j,+4724.07+4.50154j,+4083.41+0.0191685d,+3843.02+0.0180382d,+3843.02+0.0180382d,+3802.96+0.0178499d,+3963.21+0.0186033d,+4123.48+0.0193569d,+4003.28+0.0187917d,+1040.22+0.00487696d,+3883.07+0.0181743d,+840.144+0.00392732d,+320.021+0.00149564d,+3802.95+0.0177987d,+760.118+0.00355311d,+1040.22+0.00486299d,+600.073+0.00280481d,+2000.82+0.0093574d,+920.173+0.00431234d,+3843.02+0.0180317d,+3562.59+0.016714d,+3241.27+0.00902242d,+5846.99+0.027457d,+5606.43+0.0263247d,+2721.51+0.0127636d
2021-01-07 06:30:00 UTC,+97625+482.793j,+28882.7+157.365j,+24613.6+116.103j,+31755.6+193.136j,+6686.59+8.43872j,+5685.46+6.37954j,+4123.51+0.0195307d,+3923.18+0.0185803d,+4003.31+0.0189605d,+3122.01+0.0147811d,+4123.51+0.0195307d,+4323.86+0.0204814d,+4083.44+0.0193406d,+1080.24+0.00511006d,+4043.37+0.0191352d,+1560.5+0.00737751d,+4122.09+0.0116173d,+4043.37+0.0191352d,+3282.22+0.0155282d,+1400.21+0.00337718d,+520.056+0.00245758d,+5566.39+0.0263595d,+5726.77+0.0271571d,+5927.26+0.0281102d,+3202.12+0.015169d,+1560.29+0.00423965d,+5566.4+0.0263949d,+5606.49+0.0265854d,+2961.81+0.0140293d
2021-01-07 06:45:00 UTC,+108356+594.038j,+30657.6+177.141j,+34179.6+223.628j,+29942.8+173.616j,+7608.58+10.9519j,+5965.98+7.01762j,+4123.51+0.0195545d,+3883.11+0.0184127d,+4163.58+0.0197449d,+4243.72+0.0201256d,+4203.65+0.0199352d,+4404.01+0.0208871d,+4203.65+0.0199352d,+1320.36+0.00625417d,+4323.86+0.0205199d,+1520.48+0.00720743d,+3921.83+0.0107044d,+4083.45+0.0193771d,+5726.78+0.0271936d,+6206.18+0.0228554d,+680.095+0.0032227d,+7571.87+0.0359825d,+5887.16+0.0279348d,+5686.68+0.0269813d,+2120.93+0.0100482d,+800.132+0.00378868d,+6207.47+0.0276214d,+5365.95+0.0254562d,+2521.31+0.0119471d
2021-01-07 07:00:00 UTC,+103076+538.131j,+29486.5+162.427j,+29859.1+170.321j,+31196.6+187.832j,+7889.68+11.879j,+4643.46+4.15661j,+4283.75+0.0201085d,+3963.21+0.0186014d,+4123.41+0.0189827d,+2921.74+0.0137074d,+4203.61+0.0197317d,+4323.82+0.0202969d,+4283.75+0.0201085d,+1280.33+0.00600269d,+4363.89+0.0204868d,+1560.5+0.00731755d,+1640.36+0.00505679d,+4083.41+0.0191679d,+5405.98+0.0253899d,+5926.2+0.0240118d,+520.055+0.00243763d,+6247.99+0.0293546d,+5446.07+0.0255849d,+6047.49+0.0284173d,+2801.6+0.0131473d,+440.04+0.00206302d,+10250.8+0.0242205d,+2241.03+0.0105143d,+2401.18+0.0112664d
2021-01-07 07:15:00 UTC,+91781.4+424.572j,+29808.7+165.62j,+25504.7+125.424j,+25096.8+119.633j,+6726.87+8.55923j,+4643.42+4.13627j,+4283.75+0.0200795d,+4163.54+0.0195151d,+4243.68+0.0198913d,+3442.42+0.0161303d,+4043.34+0.0189507d,+4123.47+0.019327d,+4123.47+0.019327d,+1280.33+0.00599405d,+4203.6+0.0196875d,+1400.4+0.00655126d,+1120.26+0.00524011d,+3963.2+0.0185598d,+1880.72+0.00879999d,+6206.25+0.0231232d,+600.073+0.00280631d,+6047.47+0.0283446d,+5566.32+0.0260823d,+1160.27+0.00542698d,+4965.03+0.0232591d,+800.13+0.00374192d,+5042.97+0.0135283d,+2961.79+0.0138634d,+1800.66+0.00842447d
2021-01-07 07:30:00 UTC,+80585.1+330.754j,+30413.7+171.74j,+21191.6+86.0403j,+17568+58.6592j,+7248.18+9.98811j,+4162.94+3.38992j,+4524.16+0.0211106d,+4484.09+0.0209233d,+4163.52+0.019425d,+3081.93+0.0143724d,+4283.73+0.0199868d,+4283.73+0.0199868d,+4163.52+0.019425d,+1320.35+0.00615301d,+2120.91+0.00987017d,+1320.35+0.00614258d,+1000.2+0.00465257d,+4003.25+0.0186443d,+2921.73+0.0136014d,+5926.15+0.023824d,+440.039+0.00204643d,+3402.35+0.0158419d,+3602.63+0.0167646d,+1400.4+0.00651084d,+1560.49+0.00725565d,+480.047+0.00223104d,+4082+0.0112684d,+1280.33+0.00595234d,+3963.18+0.0184451d
2021-01-07 07:45:00 UTC,+59207.5+159.577j,+19977.7+73.2273j,+12182.8+27.7601j,+14993.1+41.4925j,+8892.07+14.7656j,+3161.56+1.87911j,+1400.39+0.00640211d,+1520.46+0.00695136d,+3081.89+0.0140988d,+2721.48+0.0124482d,+3402.31+0.0155666d,+3442.36+0.0157501d,+3081.89+0.0140988d,+1280.33+0.00585294d,+1120.25+0.00511365d,+1200.29+0.00547917d,+1080.23+0.0049309d,+3081.89+0.014079d,+680.092+0.0031039d,+1320.17+0.00303828d,+800.127+0.00365191d,+2881.65+0.0131632d,+1000.2+0.00456774d,+3362.25+0.0153693d,+1440.41+0.00657928d,+3081.21+0.00903883d,+3041.06+0.00803309d,+520.054+0.00237454d,+1440.41+0.00657928d
2021-01-07 08:00:00 UTC,+53782.2+129.337j,+10134.3+18.5903j,+9573.51+16.8892j,+19897.3+72.5154j,+9653.75+17.1793j,+4523.08+3.79425j,+1160.27+0.00527963d,+1440.41+0.00655512d,+1240.3+0.00564402d,+1600.51+0.00728416d,+920.168+0.0041867d,+1200.29+0.00546182d,+1160.27+0.00527963d,+1400.39+0.00637288d,+1560.48+0.00710118d,+920.168+0.00418628d,+1200.29+0.00546127d,+1360.37+0.00619003d,+800.127+0.00363998d,+640.081+0.00291171d,+760.114+0.0034579d,+2321.07+0.0105655d,+4442.48+0.0128136d,+1520.46+0.00693176d,+4003.19+0.0182685d,+1800.33+0.00420365d,+3281.44+0.0100512d,+640.081+0.0029171d,+2721.47+0.0124131d
2021-01-07 08:15:00 UTC,+54075.4+138.228j,+11460.5+24.7576j,+7528.17+10.4072j,+20065.7+77.017j,+11058.4+22.7606j,+3962.31+2.9015j,+880.154+0.00402753d,+1360.37+0.00622616d,+1200.29+0.00549314d,+3602.59+0.0165031d,+840.141+0.00384437d,+920.169+0.0042107d,+1240.31+0.00567638d,+1400.39+0.00640943d,+1600.51+0.00732076d,+880.154+0.00402468d,+880.154+0.00402468d,+1080.23+0.00493998d,+640.082+0.00292662d,+600.072+0.00274364d,+720.103+0.00329261d,+1120.25+0.00512306d,+5845.73+0.0224931d,+1120.25+0.00513466d,+3001.8+0.0137691d,+680.092+0.00311665d,+920.169+0.00421725d,+600.072+0.00274985d,+3442.37+0.0157927d
2021-01-07 08:30:00 UTC,+59916.8+180.372j,+10418+20.9216j,+12066.6+29.0543j,+23332+105.673j,+10898.2+22.2966j,+3201.6+1.93675j,+840.141+0.00385782d,+1320.35+0.00606403d,+720.104+0.00330646d,+3762.84+0.0172987d,+960.184+0.00440925d,+880.155+0.00404162d,+880.155+0.00404162d,+1040.22+0.00477692d,+1400.39+0.00643378d,+920.169+0.00422669d,+5284.22+0.0183259d,+920.169+0.00422669d,+440.039+0.00202088d,+480.046+0.00220465d,+320.02+0.00146963d,+2281.04+0.0104834d,+4723.22+0.0156459d,+1400.39+0.00644694d,+2961.76+0.0136435d,+1040.22+0.00478812d,+480.046+0.00220916d,+520.054+0.00239331d,+7250.57+0.0334578d
2021-01-07 08:45:00 UTC,+56019.1+156.311j,+9816.41+18.7778j,+12309.2+30.8942j,+21077.8+87.4127j,+9373.64+16.5915j,+3441.78+2.21486j,+760.116+0.00349689d,+1320.35+0.00607559d,+800.128+0.00368103d,+3722.78+0.0171469d,+720.104+0.00331276d,+840.141+0.00386517d,+800.128+0.00368103d,+840.141+0.00386517d,+1360.37+0.00626268d,+920.17+0.0042354d,+6085.74+0.0216593d,+880.155+0.00405115d,+440.039+0.00202504d,+600.072+0.00276168d,+760.116+0.00349847d,+1240.31+0.00570968d,+3882.04+0.0120543d,+1120.25+0.00516498d,+2521.28+0.011631d,+3923.09+0.018108d,+760.116+0.00350405d,+720.104+0.00331954d,+7571.54+0.0349998d
2021-01-07 09:00:00 UTC,+60801+184.225j,+9696.16+18.3329j,+14117.3+40.0915j,+23450.9+105.772j,+9173.25+15.92j,+4363.02+3.60914j,+680.092+0.00311602d,+920.169+0.00421639d,+840.141+0.00384957d,+3802.89+0.0174457d,+800.128+0.00366617d,+960.184+0.00439982d,+880.155+0.00403298d,+800.128+0.00366617d,+1080.23+0.00495411d,+840.141+0.00385264d,+4322.7+0.0143384d,+800.128+0.00366909d,+800.128+0.00366909d,+520.054+0.00238451d,+320.02+0.00146721d,+5405.85+0.024835d,+3241.41+0.00996181d,+1320.35+0.00606614d,+5803.38+0.0133713d,+4604.25+0.0211814d,+480.046+0.00220475d,+400.032+0.00183721d,+6809.3+0.0313532d
2021-01-07 09:15:00 UTC,+64073.6+233.382j,+9696.16+18.2602j,+9173.25+15.8582j,+30665.1+176.013j,+10015.3+18.707j,+4523.31+3.89301j,+680.092+0.00309728d,+840.14+0.00382642d,+800.127+0.00364412d,+3842.93+0.0175235d,+880.154+0.00400872d,+960.183+0.00437336d,+880.154+0.00400872d,+800.127+0.00364412d,+920.154+0.00384208d,+880.154+0.00400835d,+3321.48+0.0102103d,+800.127+0.00364378d,+400.032+0.00182146d,+680.092+0.00309699d,+800.127+0.00364378d,+1360.37+0.00619649d,+1920.37+0.00439159d,+1280.33+0.00585433d,+6844.7+0.0157744d,+6648.82+0.0304672d,+5083.9+0.0176204d,+1760.62+0.00805201d,+6688.93+0.0306514d
2021-01-07 09:30:00 UTC,+59977.2+203.012j,+9575.79+17.9018j,+8973.54+15.5883j,+27570.5+148.233j,+9614.07+17.3061j,+4242.89+3.43209j,+680.092+0.00311904d,+840.141+0.0038533d,+800.128+0.00366972d,+3762.83+0.0172784d,+880.155+0.00403688d,+880.155+0.00403688d,+880.155+0.00403688d,+840.141+0.0038533d,+760.115+0.00348577d,+800.128+0.00366932d,+1480.22+0.00339748d,+800.128+0.00366932d,+600.072+0.00275166d,+680.092+0.0031187d,+480.046+0.00220117d,+3362.26+0.0154348d,+480.046+0.0022086d,+1320.35+0.00607672d,+6404.14+0.0148504d,+6729.1+0.0310371d,+3281.66+0.0116052d,+360.026+0.00165633d,+8213.56+0.0379066d
2021-01-07 09:45:00 UTC,+50632.2+134.024j,+9255.32+16.9383j,+7690.42+11.6327j,+22115.4+91.8667j,+7127.76+9.51544j,+4443.02+3.69941j,+640.082+0.00293187d,+800.128+0.00366519d,+760.115+0.00348185d,+3883.01+0.0178091d,+800.128+0.00366519d,+720.103+0.00329852d,+840.141+0.00384855d,+800.128+0.00366519d,+720.103+0.00329759d,+760.115+0.00348087d,+680.092+0.00311431d,+800.128+0.00366416d,+360.026+0.00164844d,+480.046+0.00219808d,+3121.95+0.0143101d,+760.115+0.00348087d,+880.155+0.00404129d,+1200.29+0.0055119d,+5803.53+0.0139608d,+5445.94+0.0250512d,+3361.34+0.00914414d,+2040.83+0.00937496d,+2881.66+0.0132419d
2021-01-07 10:00:00 UTC,+48309.2+125.143j,+9295.84+17.256j,+7007.35+9.14326j,+21075.9+86.5033j,+6727.2+8.59903j,+4202.68+3.30199j,+680.092+0.00311936d,+760.115+0.00348651d,+760.115+0.00348651d,+4043.27+0.0185701d,+680.092+0.00311936d,+760.115+0.00348651d,+840.141+0.0038537d,+760.115+0.00348651d,+800.128+0.00366859d,+800.128+0.00366859d,+720.104+0.00330157d,+880.155+0.00403564d,+800.128+0.00366859d,+680.092+0.00311807d,+440.039+0.00201729d,+1880.71+0.00862676d,+840.141+0.00386192d,+1640.54+0.00754357d,+7927.14+0.0206909d,+5325.69+0.024525d,+2721.05+0.00887999d,+360.026+0.00165463d,+1560.49+0.00717525d
2021-01-07 10:15:00 UTC,+50199.5+138.202j,+9095.12+16.5347j,+5524.36+5.61104j,+22684.5+99.0228j,+6085.95+7.07425j,+6809.26+9.58233j,+760.116+0.00349689d,+680.093+0.00312865d,+680.093+0.00312865d,+3923.09+0.018071d,+680.093+0.00312865d,+760.116+0.00349689d,+800.128+0.00368103d,+800.128+0.00368103d,+800.128+0.00367865d,+760.116+0.00349463d,+680.093+0.00312663d,+880.155+0.00404671d,+360.026+0.00165496d,+480.046+0.00220677d,+680.093+0.00312663d,+880.155+0.00404671d,+640.082+0.00295181d,+6007.26+0.0277631d,+4443.57+0.0184261d,+5566.24+0.0257203d,+1720.31+0.00407362d,+1840.68+0.00849261d,+1760.62+0.00812297d
2021-01-07 10:30:00 UTC,+41583.3+74.6355j,+9054.82+16.3822j,+6566.55+8.11545j,+13509.1+34.8891j,+6807.1+8.74704j,+5645.58+6.29609j,+760.116+0.00351758d,+720.105+0.00333236d,+680.093+0.00314715d,+3802.92+0.0176203d,+680.093+0.00314715d,+760.116+0.00351758d,+840.142+0.00388804d,+800.129+0.0037028d,+800.129+0.00370113d,+800.129+0.00370113d,+680.093+0.00314573d,+760.116+0.00351598d,+640.083+0.00296061d,+680.093+0.00314573d,+400.032+0.00185012d,+1800.65+0.00833257d,+920.171+0.00426199d,+960.186+0.0044474d,+2921.72+0.0135436d,+1800.65+0.00834312d,+520.055+0.00240837d,+2761.54+0.0128002d,+3081.92+0.0142871d
2021-01-07 10:45:00 UTC,+39017.6+67.3806j,+9255.61+17.1867j,+5444.25+5.4831j,+12625.9+30.7341j,+7088.36+9.75853j,+4603.32+4.03334j,+760.117+0.00352346d,+680.093+0.00315241d,+720.105+0.00333793d,+3923.11+0.0182086d,+680.093+0.00315241d,+760.117+0.00352346d,+960.186+0.00445123d,+760.117+0.00352346d,+760.117+0.00352101d,+760.117+0.00352101d,+680.093+0.00315022d,+800.129+0.00370642d,+320.021+0.00148213d,+600.073+0.00277947d,+680.093+0.00315022d,+840.142+0.00389183d,+520.055+0.00241192d,+880.157+0.0040826d,+3162.02+0.0146806d,+1840.68+0.00854133d,+680.093+0.00315435d,+3162.02+0.0146806d,+1840.68+0.00854133d
2021-01-07 11:00:00 UTC,+41918.4+91.3423j,+8090.65+12.512j,+7167.75+9.57616j,+17652.6+60.3279j,+6165.91+7.15738j,+2841.25+1.51882j,+680.092+0.00311107d,+720.103+0.00329416d,+680.092+0.00311107d,+2841.61+0.0130101d,+680.092+0.00311107d,+720.103+0.00329416d,+1000.2+0.00457598d,+760.115+0.00347725d,+720.103+0.00329361d,+760.115+0.00347667d,+640.082+0.00292751d,+800.128+0.00365974d,+840.141+0.00384282d,+760.115+0.00347667d,+600.072+0.00274448d,+2040.83+0.00933927d,+960.184+0.00440042d,+520.054+0.00238293d,+5365.76+0.0246341d,+3642.65+0.0167118d,+520.054+0.00238293d,+720.103+0.00329984d,+3562.54+0.0163437d
2021-01-07 11:15:00 UTC,+43153.8+88.7267j,+6726.41+8.26078j,+9093.24+15.7036j,+16604.3+52.4096j,+7328+9.95885j,+3401.73+2.14703j,+680.092+0.00310619d,+680.092+0.00310619d,+680.092+0.00310619d,+1040.22+0.00475167d,+680.092+0.00310619d,+760.115+0.00347179d,+1280.33+0.00584904d,+920.168+0.0042031d,+720.103+0.00329039d,+800.127+0.00365616d,+680.092+0.00310751d,+760.115+0.00347327d,+2321.07+0.0106125d,+400.032+0.00182764d,+2481.23+0.0113455d,+920.169+0.00420488d,+2680.91+0.00781373d,+800.128+0.00366111d,+5486.01+0.0251491d,+1600.51+0.00732572d,+880.154+0.00402741d,+1960.77+0.00897594d,+2120.9+0.0097096d
2021-01-07 11:30:00 UTC,+45894.7+102.645j,+6485.89+7.67368j,+12996+35.7575j,+15121.4+45.4779j,+7569.08+10.875j,+3722.1+2.5906j,+680.092+0.00311907d,+800.128+0.00366976d,+760.115+0.00348619d,+1080.23+0.00495501d,+720.093+0.00295605d,+760.115+0.00348619d,+800.128+0.00366976d,+880.155+0.00403693d,+720.104+0.00330651d,+840.141+0.00385788d,+720.104+0.00330651d,+760.116+0.00349029d,+720.104+0.00330651d,+720.104+0.00330651d,+6769.19+0.0311577d,+1720.59+0.00790364d,+3481.66+0.0109776d,+520.054+0.00238867d,+5566.21+0.025618d,+1000.2+0.00459492d,+520.054+0.00238867d,+720.104+0.00330778d,+3001.8+0.0138013d
