# file...... Meter_633_A_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_633_A:measured_power,xfmr_meter_633_A_1:measured_power,xfmr_meter_633_A_2:measured_power,xfmr_meter_633_A_3:measured_power,xfmr_meter_633_A_4:measured_power,xfmr_meter_633_A_5:measured_power,house_meter_633_A_1:measured_power,house_meter_633_A_2:measured_power,house_meter_633_A_3:measured_power,house_meter_633_A_4:measured_power,house_meter_633_A_5:measured_power,house_meter_633_A_6:measured_power,house_meter_633_A_7:measured_power,house_meter_633_A_8:measured_power,house_meter_633_A_9:measured_power,house_meter_633_A_10:measured_power,house_meter_633_A_11:measured_power,house_meter_633_A_12:measured_power,house_meter_633_A_13:measured_power,house_meter_633_A_14:measured_power,house_meter_633_A_15:measured_power,house_meter_633_A_16:measured_power,house_meter_633_A_17:measured_power,house_meter_633_A_18:measured_power,house_meter_633_A_19:measured_power,house_meter_633_A_20:measured_power,house_meter_633_A_21:measured_power,house_meter_633_A_22:measured_power,house_meter_633_A_23:measured_power
2021-01-10 01:00:00 UTC,+55586.7+165.476j,+13870.6+36.7551j,+11101.1+24.1484j,+6526.82+8.15648j,+2360.81+1.03222j,+21727+94.9387j,+4403.92+0.0204133d,+1200.29+0.00555646d,+1240.31+0.00574181d,+960.186+0.00444452d,+1880.71+0.00870871d,+1000.2+0.00462982d,+1400.4+0.00648332d,+1760.63+0.00815224d,+3923.11+0.0181719d,+2000.81+0.00926058d,+1560.49+0.00722133d,+1280.33+0.00592419d,+480.046+0.0022205d,+600.073+0.00277582d,+640.083+0.00296095d,+600.073+0.00277582d,+360.026+0.00166387d,+2120.91+0.00980876d,+840.142+0.00388348d,+520.054+0.00240359d,+640.082+0.00295848d,+720.104+0.00332846d,+720.104+0.00332846d
2021-01-10 01:15:00 UTC,+56370.7+186.948j,+13548.9+34.9744j,+11307.6+27.3468j,+5164.11+5.04401j,+2160.66+0.860564j,+24189+118.227j,+3923.11+0.0181952d,+1120.25+0.00518979d,+2561.32+0.0118727d,+960.186+0.00444796d,+1040.22+0.00481886d,+880.156+0.0040771d,+1440.42+0.00667388d,+1600.52+0.00741614d,+5887+0.0273141d,+1360.37+0.00630023d,+1040.22+0.00481689d,+1120.25+0.00518767d,+400.032+0.00185193d,+560.063+0.00259296d,+560.063+0.00259296d,+360.026+0.0016667d,+320.021+0.00147982d,+320.021+0.00147982d,+680.093+0.0031453d,+560.063+0.00259006d,+440.039+0.0020349d,+720.104+0.0033304d,+680.093+0.0031453d
2021-01-10 01:30:00 UTC,+51575.1+151.945j,+10416+20.2213j,+10939.7+23.1486j,+5885.22+6.50556j,+2000.57+0.738693j,+22333.3+100.923j,+2481.24+0.0114942d,+1280.33+0.00592818d,+1200.29+0.0055574d,+880.156+0.00407463d,+1040.22+0.00481594d,+960.186+0.00444527d,+1440.42+0.00666984d,+1120.25+0.00518665d,+2921.72+0.0135384d,+2401.16+0.0111239d,+1120.25+0.00518715d,+1000.2+0.00463105d,+400.032+0.00185175d,+2241.01+0.0103813d,+560.063+0.00259269d,+280.016+0.00129613d,+440.039+0.0020351d,+800.129+0.00370098d,+600.073+0.0027754d,+720.104+0.00333072d,+440.039+0.0020351d,+640.083+0.0029605d,+680.093+0.00314561d
2021-01-10 01:45:00 UTC,+53599.3+174.795j,+10415.9+20.2121j,+8531.25+13.7908j,+7489.27+10.8689j,+2160.67+0.863844j,+25001.9+128.596j,+2441.2+0.0113248d,+1120.25+0.00519411d,+1160.27+0.00537975d,+960.186+0.00445166d,+1160.27+0.00537975d,+1000.2+0.00463726d,+1320.35+0.00612238d,+1240.31+0.00575104d,+1040.22+0.00482121d,+1280.33+0.00593467d,+1040.22+0.00482121d,+920.171+0.00426461d,+1160.27+0.0053779d,+560.063+0.00259528d,+2281.05+0.0105775d,+240.012+0.00111205d,+520.055+0.00240939d,+720.105+0.00333648d,+720.105+0.00333648d,+760.117+0.00352193d,+600.073+0.0027802d,+2641.41+0.012248d,+640.083+0.00296562d
2021-01-10 02:00:00 UTC,+49158.6+134.267j,+9894.28+18.1747j,+8731.19+14.1796j,+7328.75+10.3371j,+2040.6+0.769874j,+21163.5+90.4437j,+2281.05+0.0105483d,+1200.29+0.00554813d,+1040.22+0.00480792d,+840.142+0.00388285d,+1120.25+0.00517801d,+1000.2+0.00462289d,+1280.33+0.0059183d,+1120.25+0.00517801d,+1160.27+0.00536193d,+1120.25+0.00517691d,+1280.33+0.00591704d,+1000.2+0.00462191d,+1760.62+0.0081383d,+600.072+0.00277247d,+440.039+0.00203295d,+1360.37+0.00628716d,+880.156+0.00406595d,+800.129+0.00369614d,+520.054+0.00240208d,+2441.2+0.0112844d,+480.046+0.00221725d,+400.032+0.00184762d,+720.104+0.00332636d
2021-01-10 02:15:00 UTC,+48655.3+151.984j,+9693.82+17.5007j,+7769.37+11.4393j,+4803.3+4.26169j,+2240.71+0.92382j,+24147.8+117.45j,+2361.12+0.0109296d,+1040.22+0.00481258d,+1000.2+0.00462737d,+1120.25+0.00518303d,+960.186+0.00444216d,+960.186+0.00444216d,+1080.24+0.0049978d,+1160.27+0.00536827d,+1160.27+0.00536639d,+1000.2+0.00462575d,+1400.4+0.00647761d,+920.171+0.00425548d,+600.073+0.00277478d,+320.021+0.00147963d,+360.026+0.00166462d,+2000.81+0.0092571d,+520.054+0.0024034d,+760.116+0.00351316d,+400.032+0.00184863d,+520.054+0.0024034d,+720.104+0.00332818d,+520.054+0.0024034d,+520.054+0.0024034d
2021-01-10 02:30:00 UTC,+46590.3+124.772j,+10215.3+19.4425j,+6887.15+8.91637j,+6487.04+8.18829j,+2240.72+0.928149j,+20759.8+86.9603j,+2401.16+0.0111371d,+1320.35+0.00612141d,+1200.29+0.00556452d,+1000.2+0.00463653d,+1080.24+0.0050077d,+1000.2+0.00463653d,+1000.2+0.00463653d,+1200.29+0.00556452d,+1120.25+0.00519015d,+1000.2+0.00463372d,+1040.22+0.00481919d,+1080.24+0.00500466d,+560.063+0.00259419d,+400.032+0.00185282d,+240.012+0.00111158d,+1440.42+0.00667434d,+2281.05+0.0105723d,+800.129+0.00370626d,+240.012+0.0011115d,+440.039+0.002038d,+760.117+0.00352086d,+440.039+0.002038d,+720.105+0.00333547d
2021-01-10 02:45:00 UTC,+47327.2+143.048j,+11620+25.31j,+6526.38+8.00552j,+4562.98+3.8595j,+1920.53+0.685362j,+22697+104.804j,+2321.09+0.0108038d,+1080.24+0.00502557d,+960.187+0.00446685d,+960.187+0.00446685d,+1000.2+0.00465308d,+2160.95+0.0100577d,+1960.78+0.00912536d,+1160.27+0.0053981d,+1280.33+0.00595141d,+1160.27+0.00539307d,+1080.24+0.00502089d,+1040.22+0.00483481d,+400.032+0.00185882d,+560.063+0.0026026d,+440.039+0.00204475d,+560.063+0.0026026d,+600.073+0.00278757d,+560.063+0.00260167d,+560.063+0.00260167d,+360.026+0.0016723d,+720.105+0.00334533d,+600.073+0.00278757d,+720.105+0.00334533d
2021-01-10 03:00:00 UTC,+49656.2+152.741j,+9372.99+16.4462j,+6125.53+7.01471j,+7930.89+12.4101j,+2320.77+0.998739j,+23905.7+115.461j,+2281.05+0.0106103d,+1000.2+0.00465002d,+1000.2+0.00465002d,+880.157+0.00409172d,+1040.22+0.00483614d,+920.171+0.00427781d,+1040.22+0.00483614d,+1200.29+0.0055807d,+1080.24+0.00501929d,+880.157+0.00408929d,+1080.24+0.00501929d,+960.187+0.00446126d,+400.032+0.00185823d,+800.13+0.00371736d,+480.047+0.00222998d,+440.039+0.0020441d,+440.039+0.00204477d,+520.055+0.00241667d,+640.083+0.00297458d,+520.055+0.00241667d,+2321.09+0.0107939d,+760.117+0.00353257d,+2361.13+0.0109802d
2021-01-10 03:15:00 UTC,+50862.1+158.732j,+10657.1+21.4044j,+7327.8+10.0014j,+6727.82+8.928j,+2160.67+0.864853j,+23988.4+117.108j,+2281.06+0.0106196d,+1000.2+0.00465409d,+960.187+0.00446782d,+920.172+0.00428155d,+2361.13+0.0109928d,+1000.2+0.00465409d,+880.157+0.0040953d,+1240.31+0.00577191d,+1080.24+0.0050236d,+1000.2+0.00465125d,+1480.44+0.00688587d,+920.171+0.00427895d,+840.143+0.00390667d,+640.083+0.00297615d,+640.083+0.00297615d,+720.105+0.00334833d,+480.047+0.00223165d,+640.083+0.00297583d,+2561.33+0.0119172d,+840.143+0.00390625d,+560.064+0.00260372d,+600.073+0.00278977d,+680.094+0.00316189d
2021-01-10 03:30:00 UTC,+50197.2+174.178j,+9814.35+18.0748j,+6846.81+8.72709j,+5324.08+5.26192j,+1920.53+0.685714j,+26291.1+140.965j,+2481.25+0.0115434d,+960.187+0.00446428d,+1040.22+0.00483654d,+920.171+0.00427817d,+1160.27+0.005395d,+1160.27+0.005395d,+920.171+0.00427817d,+1160.27+0.005395d,+1120.25+0.00520601d,+920.171+0.00427585d,+1080.24+0.00501996d,+1200.29+0.00557814d,+720.105+0.00334591d,+720.105+0.00334591d,+480.047+0.00223028d,+600.073+0.00278805d,+640.083+0.00297317d,+760.117+0.0035309d,+600.073+0.00278728d,+560.063+0.0026014d,+360.026+0.00167212d,+920.171+0.00427466d,+800.13+0.00371682d
2021-01-10 03:45:00 UTC,+49168.6+143.71j,+9212.63+15.9228j,+6686.59+8.36457j,+7449.08+10.7422j,+2921.26+1.59539j,+22898.8+106.701j,+2281.05+0.0106138d,+880.157+0.00409305d,+1000.2+0.00465153d,+920.172+0.0042792d,+960.187+0.00446536d,+960.187+0.00446536d,+880.157+0.00409305d,+1320.35+0.00614122d,+1200.29+0.00557994d,+920.171+0.00427723d,+1120.25+0.00520769d,+960.187+0.0044633d,+1040.22+0.00483548d,+520.055+0.00241698d,+600.073+0.00278895d,+320.021+0.00148719d,+680.094+0.00316141d,+2521.29+0.0117289d,+720.105+0.00334746d,+680.094+0.00316141d,+440.039+0.00204532d,+600.073+0.00278934d,+760.117+0.00353351d
2021-01-10 04:00:00 UTC,+53569+186.334j,+10777.4+21.8868j,+9614.45+17.6514j,+5203.9+5.03605j,+1840.49+0.630228j,+26132.3+140.634j,+2361.13+0.0110164d,+960.187+0.00447743d,+960.187+0.00447743d,+2200.98+0.0102686d,+1040.22+0.00485079d,+920.172+0.00429077d,+1000.2+0.00466411d,+1320.35+0.00615782d,+2401.17+0.011201d,+960.187+0.00447648d,+1120.25+0.00522307d,+1120.25+0.00522307d,+960.187+0.00447648d,+2080.88+0.00970567d,+520.055+0.00242411d,+440.039+0.00205107d,+560.064+0.00260853d,+880.157+0.00409992d,+560.064+0.00260853d,+680.094+0.00316774d,+600.073+0.00279493d,+560.064+0.00260853d,+480.047+0.00223578d
2021-01-10 04:15:00 UTC,+48407.4+142.633j,+9774.13+17.9441j,+6887.6+9.14537j,+6527.42+8.45266j,+2440.85+1.10804j,+22777.1+105.601j,+2321.1+0.0108493d,+1200.29+0.00560788d,+960.188+0.00448565d,+1040.22+0.00485969d,+1040.22+0.00485969d,+960.188+0.00448565d,+1040.22+0.00485969d,+1200.29+0.00560788d,+1160.27+0.00541795d,+920.172+0.00429636d,+1080.24+0.00504405d,+1960.78+0.00915894d,+640.083+0.00298826d,+440.039+0.00205418d,+480.047+0.00224098d,+200.008+0.000933577d,+520.055+0.00242762d,+760.117+0.00354859d,+360.026+0.0016805d,+920.172+0.00429608d,+480.047+0.00224083d,+440.039+0.00205404d,+560.064+0.00261443d
2021-01-10 04:30:00 UTC,+53504+162.882j,+10215.7+19.7136j,+6606.63+8.26277j,+7890.46+12.1906j,+4603.08+3.95579j,+24187.7+118.32j,+2281.06+0.0106547d,+1000.2+0.00466947d,+2120.92+0.00990605d,+880.158+0.00410883d,+1040.22+0.00485637d,+920.172+0.0042957d,+840.144+0.00392197d,+1120.26+0.00523019d,+1080.24+0.00503993d,+960.187+0.00447961d,+1520.47+0.00709515d,+1000.2+0.00466638d,+400.033+0.00186587d,+600.073+0.00279914d,+320.021+0.00149262d,+720.105+0.00335922d,+520.055+0.00242638d,+720.105+0.00336001d,+480.047+0.00223968d,+2241.02+0.0104631d,+760.117+0.00354676d,+2160.95+0.0100889d,+400.033+0.00186631d
2021-01-10 04:45:00 UTC,+53969.8+157.898j,+9292.77+16.1901j,+7889.43+11.7594j,+4282.61+3.39815j,+8250.42+12.9049j,+24254.2+113.203j,+2241.02+0.0104482d,+960.187+0.00447429d,+960.187+0.00447429d,+920.172+0.00428776d,+1080.24+0.00503394d,+1080.24+0.00503394d,+960.187+0.00447429d,+1080.24+0.00503394d,+1120.25+0.00521917d,+920.172+0.00428665d,+1080.24+0.00503265d,+960.187+0.00447314d,+720.105+0.00335436d,+480.047+0.00223592d,+600.073+0.0027951d,+2000.81+0.00932495d,+560.064+0.00260697d,+520.055+0.0024207d,+440.039+0.00204819d,+520.055+0.0024207d,+680.094+0.00316584d,+480.047+0.00223444d,+480.047+0.00223444d
2021-01-10 05:00:00 UTC,+59676.5+192.622j,+10738.5+22.1912j,+7167.43+9.56717j,+4923.5+4.51003j,+10055.4+19.1543j,+26791.3+136.657j,+3482.47+0.0162527d,+1040.22+0.0048499d,+1000.2+0.00466325d,+920.172+0.00428998d,+960.187+0.00447661d,+1160.27+0.0054099d,+1000.2+0.00466325d,+1160.27+0.0054099d,+1160.27+0.00540636d,+920.172+0.00428717d,+1040.22+0.00484673d,+960.187+0.00447368d,+600.073+0.00279544d,+800.13+0.00372771d,+1160.27+0.00540636d,+520.055+0.0024226d,+440.039+0.00204895d,+600.073+0.00279429d,+600.073+0.00279429d,+760.117+0.00353978d,+560.064+0.00260794d,+720.105+0.00335339d,+840.143+0.00391258d
2021-01-10 05:15:00 UTC,+62866.6+223.587j,+11178.6+23.5105j,+9894.7+18.4677j,+5123.76+4.87697j,+7528.79+10.8052j,+29140.3+165.305j,+2481.25+0.0115923d,+2040.85+0.00953304d,+1000.2+0.00467009d,+960.187+0.00448318d,+1200.29+0.0056048d,+1360.38+0.00635272d,+920.172+0.00429627d,+1200.29+0.0056048d,+1120.26+0.00522965d,+960.187+0.00448212d,+1120.26+0.00522965d,+1480.45+0.00691213d,+680.094+0.00317429d,+640.083+0.0029875d,+1600.52+0.00747312d,+2281.06+0.0106536d,+480.047+0.00223844d,+520.055+0.00242504d,+600.073+0.00279826d,+600.073+0.00279826d,+720.105+0.00335816d,+760.117+0.00354481d,+800.13+0.00373147d
2021-01-10 05:30:00 UTC,+55954.4+176.457j,+14555.6+41.4066j,+9012.27+15.3194j,+5083.68+4.78296j,+3641.9+2.46043j,+23660.6+112.01j,+2401.17+0.0111924d,+5005.09+0.0233547d,+920.172+0.00428657d,+2120.91+0.00988497d,+1000.2+0.00465954d,+920.172+0.00428657d,+960.187+0.00447305d,+1200.29+0.00559213d,+1200.29+0.00558645d,+960.187+0.00446851d,+1360.38+0.00633193d,+1040.22+0.00484112d,+2281.06+0.0106212d,+600.073+0.00279221d,+680.094+0.00316465d,+880.157+0.00409593d,+720.105+0.00334849d,+640.083+0.00297629d,+760.117+0.0035346d,+480.047+0.002232d,+680.094+0.00316238d,+640.083+0.00297629d,+640.083+0.00297629d
2021-01-10 05:45:00 UTC,+51000.9+142.054j,+11619.9+25.2782j,+6886.95+8.86164j,+6045.28+6.79765j,+4282.7+3.42932j,+22165.8+97.2963j,+2321.09+0.0108127d,+1880.72+0.00875969d,+1000.2+0.00465691d,+2080.88+0.00969275d,+1120.25+0.00521612d,+1000.2+0.00465691d,+1040.22+0.00484331d,+1160.27+0.00540254d,+1120.25+0.0052116d,+1000.2+0.00465288d,+1280.33+0.0059567d,+1040.22+0.00483911d,+600.073+0.00279105d,+560.064+0.00260492d,+440.039+0.00204657d,+840.143+0.00390804d,+1200.29+0.00558327d,+760.117+0.00353513d,+600.073+0.00279062d,+600.073+0.00279062d,+600.073+0.00279062d,+760.117+0.00353513d,+880.157+0.0040936d
2021-01-10 06:00:00 UTC,+52810.7+152.833j,+10736.9+21.5935j,+7569.23+11.055j,+6126.04+7.23838j,+5043.69+4.74641j,+23334.5+107.78j,+2321.1+0.0108377d,+1200.29+0.00560188d,+1360.38+0.00634942d,+1720.6+0.00803191d,+1080.24+0.00504132d,+1080.24+0.00504132d,+880.157+0.00410724d,+1080.24+0.00504132d,+2281.06+0.0106444d,+1160.27+0.00541187d,+1080.24+0.00503839d,+1080.24+0.00503839d,+360.026+0.00167873d,+440.039+0.00205188d,+680.094+0.00317155d,+480.047+0.00223847d,+1800.66+0.00839879d,+520.055+0.00242442d,+680.094+0.00317071d,+320.021+0.00149177d,+400.032+0.0018648d,+480.047+0.00223787d,+1240.31+0.00578386d
2021-01-10 06:15:00 UTC,+67733.1+242.318j,+12343.2+28.8095j,+13435.3+37.275j,+8170.57+12.7855j,+5684.79+6.06096j,+28098.7+156.732j,+2361.13+0.0110026d,+1920.75+0.00894883d,+1000.2+0.00465823d,+2921.73+0.013618d,+1040.22+0.00484468d,+1000.2+0.00465823d,+880.157+0.00409895d,+1200.29+0.00559056d,+6247.94+0.0291665d,+920.172+0.00428623d,+1080.24+0.00503215d,+1320.35+0.00615131d,+1120.25+0.00521865d,+680.094+0.00316762d,+920.172+0.00428623d,+1120.25+0.00521865d,+640.083+0.00297834d,+1000.2+0.00465468d,+440.039+0.00204736d,+520.055+0.00241972d,+2200.98+0.0102478d,+680.094+0.00316456d,+1760.63+0.00819602d
2021-01-10 06:30:00 UTC,+75917.1+279.157j,+13949.3+36.8945j,+24218.7+115.365j,+11259.8+24.3369j,+4242.68+3.39955j,+22245.9+98.3934j,+2481.26+0.0116686d,+1880.72+0.0088423d,+1400.4+0.00658274d,+960.189+0.00451266d,+1040.22+0.00488896d,+2200.99+0.0103494d,+1040.22+0.00488896d,+2921.75+0.0137426d,+5887.12+0.0277771d,+960.189+0.00452127d,+1040.22+0.00489829d,+5967.32+0.0281564d,+3682.78+0.0173607d,+760.118+0.0035789d,+1160.28+0.00546388d,+4684.51+0.0220919d,+2361.14+0.0110977d,+2401.18+0.011286d,+560.064+0.00263043d,+360.027+0.00169078d,+720.106+0.00338231d,+1520.47+0.00714395d,+1560.5+0.00733213d
2021-01-10 06:45:00 UTC,+99677.2+467.041j,+21119+89.3583j,+30346.9+177.959j,+19862.6+76.0924j,+3922.24+2.88704j,+24425.6+119.46j,+2361.14+0.0111267d,+2000.82+0.00942735d,+1080.24+0.00508788d,+880.159+0.00414517d,+1160.28+0.00546503d,+6368.34+0.0300599d,+1000.21+0.00471077d,+6207.92+0.0293008d,+4403.99+0.0208067d,+920.174+0.00434115d,+1560.5+0.00736399d,+6207.94+0.0293513d,+5446.11+0.0257413d,+4243.71+0.0200481d,+960.189+0.00453001d,+6488.67+0.0306822d,+4484.13+0.0211446d,+4163.56+0.0196304d,+2120.92+0.00999138d,+480.047+0.00225992d,+880.159+0.0041442d,+1960.79+0.0092364d,+2080.89+0.00980262d
2021-01-10 07:00:00 UTC,+87813.2+384.913j,+17614.9+61.9365j,+29824.1+172.271j,+12624.4+30.2842j,+3802.14+2.72043j,+23946.9+116.651j,+2281.06+0.0106933d,+1840.69+0.00862732d,+1000.2+0.00468635d,+920.173+0.00431123d,+1000.2+0.00468635d,+6729.26+0.0316032d,+1160.27+0.0054367d,+2641.42+0.0123844d,+7170.54+0.0337582d,+1040.22+0.00488496d,+1120.26+0.00526099d,+6127.7+0.0288362d,+4724.57+0.0222205d,+1600.52+0.00751791d,+2200.99+0.0103409d,+5726.72+0.0269448d,+1240.31+0.00580657d,+3121.99+0.0146269d,+440.039+0.00205939d,+1400.4+0.00655645d,+2080.88+0.00974507d,+1160.27+0.00543169d,+1480.45+0.00693144d
2021-01-10 07:15:00 UTC,+88276.3+367.59j,+23361.4+102.444j,+22329.3+99.5807j,+12222+27.9438j,+4643.64+4.21639j,+25719.2+132.401j,+2641.42+0.0123214d,+3282.19+0.0153143d,+2521.29+0.0117604d,+5486.12+0.0256206d,+1160.27+0.00540904d,+3121.98+0.0145659d,+2120.91+0.00989128d,+2961.78+0.0138176d,+7330.94+0.0342554d,+1000.2+0.00466164d,+1080.24+0.00503481d,+6408.36+0.0299332d,+1240.31+0.00578128d,+1160.27+0.00540803d,+2481.25+0.0115713d,+1560.49+0.00727464d,+1240.31+0.00577055d,+2561.33+0.011923d,+680.094+0.00316341d,+2040.84+0.0094981d,+1200.29+0.00558426d,+1720.6+0.00800664d,+1520.47+0.00707478d
2021-01-10 07:30:00 UTC,+91413.4+397.315j,+31476.2+189.105j,+15476.4+45.1756j,+16965.4+54.9562j,+4723.56+4.27679j,+22771+102.701j,+6288.04+0.0293604d,+2040.85+0.00951277d,+8133.47+0.0380058d,+5365.85+0.0250451d,+3242.14+0.0151196d,+2040.85+0.00951277d,+1280.33+0.00596603d,+2961.78+0.0138106d,+3001.82+0.0139564d,+2481.25+0.0115336d,+1040.22+0.00483246d,+2441.21+0.0113473d,+920.171+0.00427455d,+1160.27+0.00539044d,+1120.25+0.00520444d,+3282.18+0.0152616d,+1080.24+0.00501981d,+4323.79+0.0201189d,+960.187+0.00446173d,+880.157+0.00408972d,+960.187+0.00446173d,+2921.73+0.0135873d,+2801.59+0.013028d
2021-01-10 07:45:00 UTC,+90022.9+402.365j,+28610+156.566j,+15154.5+43.1456j,+13950.2+36.9522j,+3802.16+2.70876j,+28505.2+161.887j,+5566.29+0.0259535d,+1920.75+0.00894247d,+8053.19+0.037587d,+1600.52+0.0074506d,+3883.06+0.0180929d,+2000.81+0.00931553d,+1800.66+0.00838295d,+3682.75+0.0171581d,+2521.29+0.0117123d,+1840.69+0.0085483d,+1080.24+0.00501516d,+1240.31+0.00575871d,+3322.23+0.015438d,+2801.59+0.0130159d,+1240.31+0.00575871d,+1080.24+0.00501516d,+2120.91+0.00984863d,+2881.68+0.0133855d,+1640.54+0.00761653d,+840.143+0.00389925d,+3482.45+0.01618d,+1040.22+0.00482823d,+1040.22+0.00482823d
2021-01-10 08:00:00 UTC,+89874.5+416.646j,+34226.3+223.543j,+13106.1+32.2953j,+15117.2+43.9435j,+3561.86+2.35688j,+23862.3+113.361j,+9498.3+0.0442207d,+2200.98+0.0102167d,+6448.42+0.0299844d,+1760.63+0.00817117d,+6007.31+0.0279283d,+2601.37+0.0120772d,+1920.75+0.00891487d,+3642.68+0.0169188d,+3362.28+0.0155544d,+1800.65+0.00832484d,+1520.47+0.00702867d,+1240.31+0.00573295d,+2281.05+0.0105479d,+960.186+0.00443766d,+1160.27+0.00536282d,+760.116+0.00351272d,+1960.77+0.00906903d,+2761.54+0.0127769d,+4804.66+0.0222481d,+880.156+0.00406915d,+1640.54+0.0075869d,+1120.25+0.00517967d,+760.116+0.00351401d
2021-01-10 08:15:00 UTC,+86835+371.322j,+28364.3+152.711j,+16523.1+52.1754j,+11621.2+25.7852j,+4242.66+3.36824j,+26082.9+136.259j,+7010.01+0.0327681d,+1920.75+0.00895989d,+3642.7+0.0170043d,+1760.63+0.00821243d,+5846.96+0.0273185d,+2521.29+0.0117642d,+1960.78+0.00914678d,+3602.64+0.0168171d,+3883.06+0.0180886d,+1840.69+0.00856745d,+1120.25+0.00521269d,+1880.72+0.00875391d,+1760.63+0.00819456d,+680.094+0.003164d,+1200.29+0.00558529d,+4123.45+0.0192103d,+920.171+0.00427749d,+2641.41+0.0122874d,+1080.24+0.00502188d,+960.187+0.00446357d,+3041.88+0.0141525d,+1280.33+0.00595259d,+680.094+0.00316116d
2021-01-10 08:30:00 UTC,+89681.3+428.987j,+28770+157.557j,+16644.8+53.2448j,+7448.08+10.3086j,+4523.03+3.81967j,+32294.6+202.871j,+8253.83+0.0384677d,+1920.75+0.00892881d,+3322.24+0.0154526d,+2080.88+0.00967382d,+2521.29+0.0117233d,+3402.35+0.0158257d,+1920.75+0.00892881d,+5245.58+0.0244176d,+4363.85+0.0202608d,+1840.68+0.00853735d,+1160.27+0.00538002d,+2080.87+0.00965233d,+4163.51+0.0193291d,+680.093+0.00315289d,+760.117+0.00352399d,+1560.49+0.00723696d,+640.083+0.00296238d,+1440.42+0.00666858d,+1080.24+0.00500035d,+560.063+0.00259196d,+840.142+0.00388859d,+1320.35+0.00611242d,+720.105+0.00333284d
2021-01-10 08:45:00 UTC,+88709.6+418.76j,+29007.4+158.299j,+19507.4+75.5018j,+6125.47+6.97344j,+4002.43+3.0151j,+30066.2+173.808j,+7330.91+0.0341672d,+1440.42+0.00669733d,+3923.12+0.0182592d,+3282.18+0.0152721d,+4163.51+0.0193799d,+3242.13+0.0150855d,+1840.69+0.00855978d,+3682.75+0.0171388d,+6288.01+0.029243d,+2000.81+0.00928881d,+1040.22+0.00482737d,+5486.09+0.0255053d,+1560.49+0.00724333d,+680.093+0.00315567d,+480.047+0.00222726d,+1920.75+0.00891682d,+640.083+0.00296272d,+440.039+0.00203662d,+1240.31+0.00574235d,+560.063+0.00259225d,+800.129+0.00370376d,+1040.22+0.00481558d,+680.093+0.00314797d
2021-01-10 09:00:00 UTC,+89564.5+430.657j,+32245.6+199.266j,+17173.1+58.9546j,+8051.14+12.7481j,+3682.05+2.55258j,+28411.7+155.948j,+8574.98+0.0401137d,+1160.27+0.00541138d,+3642.7+0.0170063d,+2241.02+0.0104565d,+6448.47+0.0301397d,+2601.38+0.0121396d,+1920.75+0.00896092d,+5526.22+0.0258195d,+5766.75+0.0268712d,+1800.66+0.00837697d,+1280.33+0.00595507d,+4804.68+0.0223795d,+1160.27+0.00539639d,+640.083+0.00297638d,+280.016+0.00130188d,+1400.4+0.00651384d,+680.094+0.0031572d,+520.055+0.0024141d,+3041.87+0.0141348d,+640.083+0.00297141d,+800.129+0.00371463d,+1080.24+0.0050156d,+560.063+0.00259986d
2021-01-10 09:15:00 UTC,+95158.6+467.727j,+33257.9+213.255j,+21847.6+96.3555j,+10376.8+20.5496j,+3401.68+2.16006j,+26273.6+134.122j,+8013.14+0.0376421d,+1040.22+0.00487257d,+6087.58+0.0285741d,+1800.66+0.00843721d,+5846.99+0.0274421d,+2401.18+0.0112538d,+1480.45+0.0069359d,+6448.5+0.0302727d,+7170.5+0.0336009d,+1840.69+0.00860672d,+1320.35+0.00617243d,+6528.7+0.0305855d,+2761.55+0.0129174d,+640.083+0.00299145d,+720.106+0.00336554d,+800.13+0.00373968d,+720.105+0.00335844d,+2241.02+0.0104582d,+1080.24+0.00503877d,+2561.33+0.0119545d,+960.187+0.00447858d,+1480.45+0.00690666d,+680.094+0.00317178d
2021-01-10 09:30:00 UTC,+90432.7+447.99j,+32702.7+210.253j,+18339.6+66.9782j,+9012.93+15.5911j,+2681.05+1.34161j,+27695.6+152.613j,+9177.21+0.0430586d,+960.188+0.00449001d,+3883.07+0.0181796d,+1800.66+0.00842309d,+3883.07+0.0181796d,+2481.25+0.01161d,+1240.31+0.00580059d,+9137.06+0.0428695d,+4083.39+0.0190683d,+2401.17+0.0112051d,+1040.22+0.00485153d,+6328.15+0.0295777d,+600.073+0.00279821d,+680.094+0.00317146d,+560.064+0.0026116d,+2601.38+0.0121404d,+880.157+0.00409771d,+720.105+0.00335235d,+720.105+0.00335235d,+1200.29+0.00558888d,+1000.2+0.00465683d,+1280.33+0.00596176d,+440.039+0.00204831d
