# file...... 1Meter_632_A_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_632_A_24:measured_power,house_meter_632_A_25:measured_power,house_meter_632_A_26:measured_power,house_meter_632_A_27:measured_power,house_meter_632_A_28:measured_power,house_meter_632_A_29:measured_power,house_meter_632_A_30:measured_power,house_meter_632_A_31:measured_power,house_meter_632_A_32:measured_power,house_meter_632_A_33:measured_power,house_meter_632_A_34:measured_power,house_meter_632_A_35:measured_power,house_meter_632_A_36:measured_power,house_meter_632_A_37:measured_power,house_meter_632_A_38:measured_power,house_meter_632_A_39:measured_power,house_meter_632_A_40:measured_power
2021-01-09 07:45:00 UTC,+2481.24+0.0114365d,+8093.27+0.037652d,+7009.95+0.0325978d,+3482.45+0.016171d,+5686.55+0.0264294d,+1280.33+0.00594d,+10060.5+0.0468416d,+5806.83+0.0269898d,+7651.86+0.0355921d,+4604.27+0.0212779d,+5405.88+0.0249906d,+3602.61+0.0166422d,+5245.54+0.0242477d,+1160.27+0.00535458d,+240.012+0.00110723d,+200.008+0.000922668d,+240.012+0.00110723d
2021-01-09 08:00:00 UTC,+2281.04+0.0104765d,+4884.81+0.0225918d,+4644.34+0.0214776d,+3762.85+0.017395d,+8053.08+0.0372926d,+1280.33+0.00591283d,+6047.37+0.0279817d,+7090.14+0.0328205d,+7330.84+0.0339381d,+5927.06+0.0273469d,+8574.79+0.0396056d,+7370.93+0.0340286d,+3602.61+0.0166066d,+1640.54+0.00755628d,+240.012+0.00110487d,+240.012+0.00110487d,+280.016+0.00128904d
2021-01-09 08:15:00 UTC,+2120.9+0.00973617d,+9176.99+0.0425061d,+6488.48+0.0300208d,+5927.08+0.0274171d,+3602.61+0.0166491d,+1120.25+0.00517196d,+7050.02+0.0326263d,+5486.06+0.0253725d,+7250.6+0.0335572d,+3442.38+0.0158533d,+7691.89+0.0354842d,+10984.3+0.05074d,+2841.62+0.0130834d,+1200.29+0.00552274d,+800.128+0.00368094d,+280.016+0.00128793d,+280.016+0.00128793d
2021-01-09 08:30:00 UTC,+2080.87+0.00958693d,+7772.23+0.0361191d,+5967.2+0.0277105d,+5887.01+0.0273372d,+5526.18+0.0256579d,+960.186+0.00444989d,+7732.1+0.035932d,+5125.31+0.0237928d,+7932.74+0.0368674d,+7691.94+0.0356367d,+8374.16+0.0388081d,+3802.91+0.0175912d,+6127.57+0.028371d,+680.093+0.00314196d,+3402.33+0.0157357d,+280.016+0.00129344d,+200.008+0.000923838d
2021-01-09 08:45:00 UTC,+2040.84+0.0094375d,+6207.83+0.0289732d,+6889.65+0.0321643d,+6528.67+0.0304746d,+7290.81+0.0340427d,+960.187+0.00447184d,+10582.8+0.0494803d,+8133.46+0.0379903d,+6408.35+0.0299115d,+3602.62+0.0167029d,+7531.47+0.0349739d,+7932.73+0.0368432d,+2040.84+0.00945602d,+600.073+0.00277876d,+800.129+0.00370546d,+240.012+0.00111126d,+240.012+0.00111126d
2021-01-09 09:00:00 UTC,+1720.6+0.00798346d,+5726.67+0.0267574d,+4644.39+0.0216909d,+3442.41+0.0160694d,+6408.36+0.0299509d,+960.187+0.0044777d,+5486.13+0.025631d,+7090.24+0.033147d,+7411.19+0.034652d,+4764.61+0.0222051d,+9578.66+0.0447282d,+9257.43+0.0432226d,+3642.69+0.0169688d,+680.094+0.00316427d,+920.172+0.0042817d,+240.012+0.0011165d,+360.026+0.00167488d
2021-01-09 09:15:00 UTC,+1720.6+0.00800807d,+6247.99+0.0293744d,+8414.51+0.0395953d,+7571.75+0.0356173d,+6649.06+0.0312651d,+840.144+0.00394113d,+10502.6+0.0494636d,+7571.75+0.0356173d,+9056.82+0.042629d,+7692.06+0.0359983d,+6087.55+0.0284707d,+7651.94+0.03581d,+4724.54+0.0220838d,+560.064+0.00261345d,+880.157+0.00410766d,+920.172+0.00429447d,+840.143+0.00392085d
2021-01-09 09:30:00 UTC,+2000.81+0.00929548d,+6608.9+0.0309313d,+5045.19+0.0235976d,+3883.07+0.0181535d,+5365.87+0.0251008d,+1320.35+0.00616627d,+6608.9+0.0309313d,+7330.96+0.0343208d,+5646.5+0.0264166d,+5766.76+0.0269293d,+9779.49+0.0457425d,+6247.94+0.029182d,+4203.59+0.0196172d,+480.047+0.00223688d,+840.143+0.0039154d,+3362.3+0.0156857d,+920.172+0.0042885d
2021-01-09 09:45:00 UTC,+1880.72+0.00874152d,+7210.65+0.0339125d,+7932.9+0.0373204d,+7491.5+0.0352374d,+10141.1+0.0477522d,+1200.29+0.00563124d,+8294.1+0.0390255d,+9177.27+0.0431966d,+11467+0.054025d,+11909+0.0558603d,+8775.72+0.0411106d,+7692.07+0.0360182d,+7371.08+0.0345106d,+880.158+0.00410991d,+760.118+0.00354921d,+400.033+0.00186759d,+800.13+0.0037361d
2021-01-09 10:00:00 UTC,+1520.47+0.00705252d,+3843.01+0.0179837d,+5726.69+0.0268192d,+10864.1+0.050986d,+5686.6+0.026631d,+1160.27+0.00542368d,+6127.66+0.0287017d,+11788.4+0.0553447d,+8294.05+0.0388835d,+10341.8+0.0483599d,+11024.8+0.051568d,+6568.78+0.0306694d,+4764.61+0.0222295d,+760.117+0.00354059d,+800.13+0.00372703d,+480.047+0.00223578d,+680.094+0.00316774d
2021-01-09 10:15:00 UTC,+1640.54+0.0076189d,+7531.59+0.035324d,+7732.22+0.0362679d,+5606.42+0.026274d,+4684.48+0.0219451d,+1000.2+0.00467856d,+9659.08+0.0453416d,+8294.06+0.0389122d,+7210.62+0.0338141d,+9016.55+0.0421368d,+7411.17+0.0346117d,+5806.86+0.0271015d,+4484.09+0.0209167d,+440.039+0.00204926d,+680.094+0.0031675d,+840.143+0.00391317d,+600.073+0.00279471d
2021-01-09 10:30:00 UTC,+1600.52+0.00742348d,+4965.02+0.0232205d,+9056.74+0.0424276d,+4163.53+0.0194657d,+7892.71+0.036957d,+960.187+0.00448331d,+7692.07+0.0360145d,+7892.71+0.036957d,+6127.65+0.0286716d,+4804.68+0.0223847d,+8534.81+0.0398234d,+5806.85+0.0270647d,+6729.2+0.0313754d,+680.094+0.00316321d,+560.064+0.00260481d,+920.172+0.00428026d,+520.055+0.00241869d
2021-01-09 10:45:00 UTC,+1560.49+0.00723049d,+7932.82+0.0371062d,+6488.57+0.0303328d,+7692.05+0.0359765d,+5045.18+0.0235713d,+1200.29+0.00559906d,+8253.88+0.0386131d,+6247.95+0.029205d,+9137.02+0.04276d,+5486.1+0.0255378d,+10944.3+0.0510592d,+5927.12+0.0275957d,+6207.82+0.0289059d,+840.143+0.00390351d,+680.094+0.00315967d,+680.094+0.00315967d,+680.094+0.00315967d
2021-01-09 11:00:00 UTC,+1480.44+0.00687506d,+5365.87+0.0250956d,+4965.02+0.0232171d,+3923.13+0.0183373d,+5887.06+0.027539d,+840.144+0.00392203d,+7772.32+0.0363861d,+9137.03+0.0427989d,+8454.58+0.0395911d,+5646.48+0.0263497d,+9538.52+0.0445829d,+9297.6+0.0434526d,+5766.76+0.0269123d,+360.026+0.00167648d,+760.117+0.0035401d,+760.117+0.0035401d,+1760.63+0.00820313d
2021-01-09 11:15:00 UTC,+1480.44+0.00687594d,+7050.17+0.0330993d,+8053.27+0.0378243d,+6849.59+0.032155d,+9900.07+0.0465335d,+680.094+0.00318462d,+7491.48+0.0351776d,+13195.7+0.0621082d,+7932.87+0.037257d,+4283.72+0.0199629d,+5285.67+0.0246422d,+6889.65+0.0321409d,+3442.4+0.0160367d,+4484.08+0.0208983d,+480.047+0.00223364d,+680.094+0.00316472d,+2160.95+0.0100617d
2021-01-09 11:30:00 UTC,+1480.44+0.00688839d,+4604.33+0.021605d,+6207.88+0.0291486d,+5125.37+0.0240551d,+5085.29+0.0238665d,+1120.26+0.00524912d,+8093.41+0.0380313d,+12592.5+0.0592823d,+8334.22+0.0391667d,+5526.22+0.0258531d,+7812.45+0.0365828d,+5085.27+0.0237859d,+7050.14+0.0330028d,+6127.65+0.0286737d,+560.064+0.00261482d,+520.055+0.00242799d,+480.047+0.00224116d
2021-01-09 11:45:00 UTC,+1400.4+0.00650144d,+7651.95+0.0358462d,+6127.66+0.0286876d,+6368.27+0.029817d,+3843.01+0.0179749d,+840.144+0.0039248d,+8655.29+0.0405631d,+7732.2+0.0362233d,+8133.5+0.0381095d,+6568.77+0.0306343d,+8053.18+0.0375798d,+4644.38+0.0216428d,+3762.87+0.0175287d,+3081.93+0.0143526d,+560.064+0.00260557d,+560.064+0.00260557d,+520.055+0.0024194d
2021-01-09 12:00:00 UTC,+1760.63+0.00819302d,+4003.27+0.0187548d,+8735.6+0.0410045d,+3562.59+0.0166873d,+9137.07+0.0428961d,+720.106+0.00336908d,+6087.57+0.0285438d,+8655.32+0.0406263d,+8053.26+0.037791d,+8013.07+0.0374506d,+6929.77+0.0323733d,+5766.76+0.0269274d,+3843+0.0179305d,+1360.38+0.00634077d,+600.073+0.0027961d,+520.055+0.00242317d,+400.032+0.00186384d
2021-01-09 12:15:00 UTC,+2281.05+0.0105954d,+6007.36+0.028132d,+7972.98+0.0373668d,+7250.73+0.0339719d,+3963.2+0.0185439d,+1320.35+0.00617131d,+9618.9+0.0451112d,+5766.78+0.0270027d,+9177.2+0.0430319d,+5085.25+0.0237166d,+5726.66+0.026715d,+5446.03+0.0254029d,+6729.21+0.0314046d,+3682.75+0.0171658d,+3562.58+0.0166048d,+520.055+0.00242094d,+480.047+0.00223466d
2021-01-09 12:30:00 UTC,+2881.68+0.0133857d,+3963.2+0.0185147d,+7892.7+0.0369312d,+5325.78+0.0248941d,+6448.47+0.0301556d,+680.094+0.00317293d,+6929.78+0.0324128d,+5646.49+0.0263966d,+5245.6+0.0245185d,+7170.45+0.0334546d,+5325.76+0.0248293d,+10531.3+0.0246614d,+2841.64+0.0132347d,+920.172+0.00428227d,+520.055+0.00241983d,+320.021+0.00148894d,+520.055+0.00241983d
2021-01-09 12:45:00 UTC,+2281.05+0.0106012d,+6929.8+0.0324779d,+7010.03+0.032855d,+5165.44+0.0241915d,+6969.92+0.0326665d,+960.188+0.00448916d,+7772.34+0.0364392d,+7812.47+0.036628d,+8294.05+0.0388935d,+7130.34+0.0332765d,+6167.73+0.0287729d,+6645.69+0.0196698d,+5646.48+0.0263356d,+720.105+0.00335191d,+600.073+0.00279305d,+400.032+0.00186181d,+520.055+0.00242053d
2021-01-09 13:00:00 UTC,+2361.13+0.0109515d,+5045.17+0.0235473d,+7932.81+0.0370684d,+6207.84+0.0289876d,+3883.06+0.0181149d,+920.172+0.00428752d,+8775.68+0.0410211d,+5045.17+0.0235473d,+8414.41+0.0393266d,+5566.29+0.0259428d,+14022.5+0.0367843d,+6887.49+0.0249581d,+5967.23+0.027816d,+560.064+0.00260499d,+640.083+0.00297728d,+440.039+0.00204663d,+3402.35+0.0158434d
2021-01-09 13:15:00 UTC,+2401.17+0.0111571d,+5526.24+0.02594d,+11467+0.0539569d,+5005.12+0.0234888d,+7050.17+0.0331139d,+600.073+0.00281106d,+11547.3+0.0543369d,+7531.61+0.0353822d,+15288+0.0720498d,+6288.04+0.0293502d,+10291.8+0.026222d,+10170.6+0.0238461d,+3602.64+0.0167974d,+440.039+0.00204906d,+320.021+0.00149011d,+360.026+0.00167642d,+1000.2+0.00465854d
2021-01-09 13:30:00 UTC,+3162.02+0.0146692d,+4524.17+0.021139d,+7571.68+0.0354224d,+5566.31+0.0260194d,+4043.33+0.0188886d,+480.047+0.00223931d,+6729.22+0.0314703d,+6368.26+0.0297779d,+14603.6+0.0685167d,+6167.72+0.0287395d,+9211.05+0.0275405d,+9008.36+0.0213153d,+5125.33+0.0238722d,+760.117+0.00353412d,+520.055+0.00241773d,+320.021+0.00148765d,+520.055+0.00241773d
2021-01-09 13:45:00 UTC,+2921.73+0.0135757d,+6568.81+0.030805d,+7491.47+0.0351452d,+5125.36+0.0240216d,+3883.08+0.01819d,+560.064+0.00262003d,+9618.93+0.0451652d,+9418.14+0.0442188d,+13879.5+0.0652846d,+6969.88+0.0325479d,+10812.3+0.0261542d,+8210.11+0.0282608d,+5285.68+0.0246661d,+400.032+0.00186308d,+600.073+0.00279497d,+440.039+0.00204944d,+440.039+0.00204944d
2021-01-09 14:00:00 UTC,+2881.68+0.0133752d,+4844.77+0.0226217d,+4764.62+0.0222467d,+5405.95+0.0252477d,+6969.89+0.0325726d,+1160.27+0.00540954d,+6528.68+0.0305052d,+6288.05+0.029378d,+7772.3+0.0363345d,+5446.01+0.0253413d,+6325.75+0.0208631d,+6648.97+0.0309539d,+3762.87+0.0174973d,+280.016+0.00130024d,+360.026+0.00167182d,+400.032+0.00185762d,+600.073+0.00278677d
2021-01-09 14:15:00 UTC,+2401.16+0.0111281d,+9652.12+0.0288367d,+5967.24+0.0278555d,+4403.94+0.0205448d,+3442.41+0.0160529d,+1120.25+0.00521913d,+8013.07+0.0374368d,+7812.42+0.0364964d,+8574.97+0.0400712d,+7892.64+0.0367513d,+10171.6+0.0261785d,+6007.31+0.0279511d,+5606.37+0.0260813d,+520.055+0.00241436d,+520.055+0.00241436d,+280.016+0.00129985d,+360.026+0.00167132d
2021-01-09 14:30:00 UTC,+2561.33+0.0118934d,+9609.5+0.0226906d,+3121.98+0.014582d,+6207.85+0.0290317d,+4804.7+0.0224569d,+1160.27+0.005415d,+7371.07+0.0344881d,+7010.01+0.0327939d,+6689.12+0.0312886d,+5005.08+0.0233138d,+8093.18+0.0373744d,+6729.19+0.0313668d,+5085.25+0.023688d,+920.172+0.00427908d,+480.047+0.00223197d,+440.039+0.00204592d,+480.047+0.00223197d
2021-01-09 14:45:00 UTC,+2441.21+0.0113397d,+10651.6+0.02503d,+4965.03+0.0232591d,+2521.3+0.0117994d,+8615.17+0.0404187d,+960.188+0.00449072d,+8213.79+0.0385293d,+8815.89+0.0413638d,+8615.17+0.0404187d,+6608.87+0.0308078d,+5005.08+0.0233164d,+5566.29+0.0259367d,+4083.38+0.0190155d,+640.083+0.00297658d,+400.032+0.00186009d,+520.055+0.00241829d,+640.083+0.00297658d
2021-01-09 15:00:00 UTC,+2120.91+0.0098479d,+10210.6+0.0239313d,+6809.45+0.0318707d,+6207.85+0.0290479d,+4123.46+0.0192782d,+1000.2+0.00467024d,+7210.6+0.0337538d,+4564.24+0.0213427d,+5646.5+0.0264151d,+9217.29+0.043057d,+6809.43+0.0317779d,+6127.63+0.0285882d,+4724.53+0.0220295d,+2080.88+0.00969227d,+480.047+0.0022345d,+320.021+0.00148952d,+400.032+0.00186199d
2021-01-09 15:15:00 UTC,+2241.02+0.0104208d,+9649.65+0.0229582d,+4043.33+0.018921d,+3282.2+0.0153545d,+6568.8+0.0307708d,+880.158+0.00411344d,+8294.05+0.03888d,+8133.51+0.0381249d,+8575.02+0.0402017d,+13235.8+0.0620018d,+6247.94+0.0291845d,+5686.58+0.0265563d,+4684.46+0.0218675d,+2641.42+0.0123201d,+680.094+0.00316957d,+960.187+0.00447546d,+760.117+0.00354264d
2021-01-09 15:30:00 UTC,+2160.95+0.0100819d,+9050.6+0.0268837d,+4684.49+0.0219808d,+7090.29+0.0333023d,+6328.19+0.0297135d,+1040.22+0.00487372d,+6488.61+0.0304688d,+5686.61+0.026694d,+4924.96+0.0231115d,+11989.4+0.0562818d,+6247.96+0.0292609d,+6608.91+0.0309559d,+4684.47+0.0219247d,+640.083+0.00299083d,+360.026+0.00168206d,+560.064+0.00261685d,+520.055+0.00242988d
2021-01-09 15:45:00 UTC,+2401.17+0.0111904d,+11944.4+0.0469621d,+5846.99+0.0274467d,+4965.04+0.0232983d,+3081.94+0.0144508d,+1280.33+0.00599889d,+7732.23+0.0363244d,+6207.88+0.0291451d,+7331+0.0344338d,+11627.6+0.0544863d,+4444.02+0.0207634d,+5726.68+0.0267703d,+2721.51+0.0127065d,+440.039+0.00205262d,+480.047+0.00223927d,+360.026+0.00167934d,+600.073+0.0027993d
2021-01-09 16:00:00 UTC,+2080.88+0.00971476d,+10502.6+0.0494681d,+4804.73+0.0225777d,+5045.21+0.02371d,+7571.75+0.0356205d,+1080.24+0.00506836d,+5446.07+0.0255981d,+6608.95+0.0310788d,+7611.87+0.0358098d,+8013.12+0.0375943d,+7812.47+0.0366499d,+7892.73+0.0370277d,+7330.98+0.0343844d,+440.039+0.00205811d,+600.073+0.00280679d,+560.064+0.0026196d,+560.064+0.0026196d
2021-01-09 16:15:00 UTC,+2281.05+0.0106044d,+3843+0.0179512d,+4764.62+0.0222646d,+3202.09+0.0149535d,+5846.96+0.0273343d,+1040.22+0.00485347d,+13195.6+0.0618744d,+6448.47+0.0301537d,+6408.36+0.0299657d,+6769.31+0.0315713d,+8695.37+0.0405861d,+6448.45+0.0300709d,+6127.63+0.0285711d,+600.073+0.00279167d,+400.032+0.00186089d,+440.039+0.00204703d,+560.064+0.00260549d
2021-01-09 16:30:00 UTC,+2000.81+0.00930049d,+7090.23+0.0331336d,+5285.68+0.0246825d,+6007.34+0.0280607d,+5405.94+0.0252453d,+1320.35+0.00615571d,+5245.6+0.0244949d,+4323.8+0.0201829d,+5405.94+0.0252453d,+6047.42+0.0281758d,+9297.57+0.043376d,+5686.56+0.0264906d,+3322.24+0.0154616d,+600.073+0.00278965d,+480.047+0.00223156d,+280.016+0.00130158d,+520.055+0.00241758d
2021-01-09 16:45:00 UTC,+2160.95+0.0100602d,+5566.33+0.0261157d,+5005.12+0.0234773d,+4684.48+0.0219704d,+10382.1+0.0488062d,+1360.38+0.00637156d,+8173.67+0.0383897d,+9458.31+0.0444467d,+8414.49+0.0395246d,+8976.44+0.0420533d,+12592.4+0.0590811d,+6368.27+0.0298026d,+7290.84+0.034133d,+520.055+0.00242799d,+720.105+0.00336224d,+840.144+0.0039229d,+480.047+0.00224117d
2021-01-09 17:00:00 UTC,+2080.88+0.00966541d,+7451.33+0.0349011d,+7010.02+0.0328282d,+5486.14+0.0256758d,+5686.59+0.0266161d,+2040.85+0.009538d,+7491.45+0.0350896d,+6167.76+0.0288739d,+10301.7+0.0483082d,+5566.29+0.0259334d,+5125.33+0.0238746d,+4604.3+0.0214431d,+9980.25+0.0465817d,+320.021+0.00148781d,+560.064+0.00260404d,+600.073+0.00279011d,+480.047+0.00223193d
2021-01-09 17:15:00 UTC,+2401.17+0.0111975d,+4844.8+0.0227429d,+7451.37+0.0350163d,+7010.06+0.0329364d,+5446.07+0.0255717d,+2481.26+0.0116365d,+8655.34+0.0406942d,+6488.61+0.03048d,+6288.09+0.0295356d,+11426.7+0.0536001d,+5967.26+0.0279287d,+7090.25+0.0331999d,+3242.14+0.0151574d,+880.158+0.00411088d,+440.039+0.00205489d,+880.158+0.00411088d,+360.026+0.00168119d
2021-01-09 17:30:00 UTC,+1960.78+0.00914645d,+5806.9+0.0272738d,+8735.63+0.0410787d,+5045.21+0.0236889d,+5887.09+0.0276513d,+2321.1+0.0108862d,+7090.29+0.0333191d,+5606.43+0.02633d,+6608.94+0.031051d,+10141+0.0476332d,+7651.97+0.0359052d,+9056.78+0.0425214d,+6047.47+0.0283578d,+1480.45+0.00692916d,+520.055+0.00243313d,+2601.38+0.0121812d,+440.039+0.0020587d
2021-01-09 17:45:00 UTC,+2281.06+0.0106818d,+4764.66+0.0224552d,+7772.42+0.0366757d,+10623.2+0.0501867d,+4363.91+0.0205631d,+2441.22+0.0114942d,+8695.55+0.0410473d,+8013.2+0.0378156d,+5606.45+0.0264316d,+6127.68+0.0287794d,+6809.49+0.0319905d,+8534.92+0.0401248d,+3162.04+0.0148329d,+2641.43+0.0123881d,+360.026+0.00168692d,+1840.69+0.00862987d,+1520.47+0.00712762d
2021-01-09 18:00:00 UTC,+1960.78+0.00918445d,+6849.65+0.0323399d,+3442.43+0.0162303d,+9900.18+0.0468016d,+7652.05+0.0361403d,+1560.5+0.00735173d,+10422.4+0.0492808d,+9819.86+0.0464203d,+6368.34+0.0300615d,+6649.07+0.0313205d,+14000.3+0.066149d,+8013.18+0.0377674d,+8334.26+0.0392859d,+5726.73+0.0269656d,+600.074+0.00281965d,+320.021+0.00150356d,+600.074+0.00281965d
2021-01-09 18:15:00 UTC,+1840.69+0.00864728d,+6248.08+0.0296845d,+7652.13+0.0363762d,+10422.5+0.049603d,+5887.17+0.0279656d,+5085.35+0.0241487d,+10904.7+0.051908d,+15932.8+0.0760018d,+8655.52+0.0411632d,+10623.2+0.050232d,+9578.89+0.0452743d,+6288.13+0.0296803d,+5646.55+0.026645d,+1920.76+0.0090498d,+600.074+0.00282576d,+560.064+0.00263731d,+1280.34+0.00603082d
2021-01-09 18:30:00 UTC,+2481.26+0.0116182d,+6528.76+0.0307899d,+6649.08+0.031359d,+3522.55+0.016592d,+4884.9+0.0230219d,+1720.61+0.00809845d,+6729.3+0.0317384d,+9578.87+0.0452313d,+9217.47+0.0435183d,+7010.08+0.0329971d,+11989.5+0.0565516d,+6087.6+0.028644d,+3802.96+0.0178773d,+3802.96+0.0178773d,+440.04+0.00206573d,+600.074+0.00281719d,+3963.22+0.0186319d
2021-01-09 18:45:00 UTC,+2801.6+0.0131283d,+5726.74+0.0270127d,+8414.56+0.0397351d,+8213.88+0.0387842d,+5125.4+0.0241703d,+1400.4+0.00659388d,+6929.87+0.0327041d,+8976.58+0.0423988d,+5566.37+0.0262545d,+6127.69+0.0288099d,+11828.7+0.0557444d,+5405.98+0.0254092d,+4804.73+0.0225776d,+2321.1+0.0108959d,+400.033+0.00187637d,+480.047+0.00225176d,+800.131+0.00375368d
2021-01-09 19:00:00 UTC,+2921.74+0.0136661d,+7170.53+0.0337132d,+7210.65+0.0339024d,+3162.04+0.0148424d,+4924.96+0.023134d,+4123.48+0.0193629d,+6368.3+0.0299316d,+4764.64+0.0223795d,+6448.51+0.0303095d,+9980.39+0.0468914d,+7411.23+0.0347839d,+6809.48+0.0319518d,+7250.75+0.0340285d,+960.188+0.00449468d,+520.055+0.00243397d,+560.064+0.00262126d,+800.131+0.0037452d
2021-01-09 19:15:00 UTC,+2801.6+0.013078d,+6849.6+0.0321745d,+4884.88+0.0229272d,+5325.8+0.0250011d,+6288.09+0.0295301d,+1400.4+0.00656342d,+6047.48+0.0283974d,+9940.24+0.0467514d,+7732.24+0.0363336d,+5887.06+0.0275167d,+7852.57+0.0367331d,+4644.39+0.0216973d,+2841.64+0.0132657d,+1080.24+0.00503927d,+480.047+0.00223886d,+600.073+0.00279878d,+760.117+0.00354546d
2021-01-09 19:30:00 UTC,+2721.51+0.0126965d,+12954.5+0.0611154d,+4924.97+0.0231579d,+8294.11+0.0390541d,+5205.55+0.02448d,+2000.82+0.00939685d,+8093.43+0.038106d,+6809.5+0.032044d,+7772.39+0.0365896d,+8775.72+0.0411259d,+6969.91+0.0326391d,+7972.97+0.0373516d,+3402.36+0.0159096d,+880.158+0.00411142d,+600.073+0.00280276d,+600.073+0.00280276d,+560.064+0.00261584d
2021-01-09 19:45:00 UTC,+2961.79+0.0138373d,+13396.9+0.063217d,+7892.78+0.0371599d,+2521.3+0.0118444d,+4524.19+0.0212709d,+3282.21+0.0154237d,+5165.47+0.0242923d,+6849.62+0.0322348d,+5927.2+0.0278833d,+9418.13+0.0441843d,+5726.69+0.0268257d,+4804.71+0.0224984d,+5045.19+0.0236268d,+800.13+0.00374054d,+480.047+0.00224388d,+440.039+0.00205684d,+640.083+0.00299214d
2021-01-09 20:00:00 UTC,+2721.51+0.0127043d,+11266.1+0.0531847d,+5646.54+0.0265944d,+9980.47+0.0470906d,+5887.11+0.0277302d,+1120.26+0.00526647d,+7732.28+0.0364492d,+11386.7+0.0537565d,+8494.82+0.0400563d,+5125.36+0.0239927d,+9096.9+0.0426534d,+9137.05+0.0428424d,+4524.17+0.0211733d,+400.033+0.00186902d,+560.064+0.00261688d,+640.083+0.00299087d,+760.118+0.00355192d
2021-01-09 20:15:00 UTC,+2881.69+0.0134881d,+13759+0.0651408d,+4444.06+0.0209592d,+7411.3+0.0349961d,+5285.74+0.0249374d,+1320.36+0.00621912d,+8454.71+0.0399403d,+11627.9+0.0550024d,+6368.34+0.0300583d,+6849.59+0.0321306d,+7090.27+0.0332629d,+5325.79+0.0249671d,+3202.09+0.0149982d,+640.083+0.00299495d,+560.064+0.00262045d,+560.064+0.00262045d,+640.083+0.00299495d
2021-01-09 20:30:00 UTC,+2841.65+0.0133015d,+12512.3+0.0591755d,+5325.83+0.0251134d,+4684.51+0.0220835d,+7411.29+0.0349773d,+3081.95+0.0145192d,+8655.41+0.0408698d,+6929.87+0.0326987d,+8775.84+0.0414405d,+7852.61+0.0368727d,+7010.05+0.032905d,+6809.48+0.0319609d,+5486.15+0.0257358d,+880.158+0.0041211d,+560.064+0.00262201d,+400.033+0.00187268d,+560.064+0.00262201d
2021-01-09 20:45:00 UTC,+3162.04+0.014798d,+13879.7+0.0656489d,+6809.53+0.0321142d,+6488.65+0.0305969d,+4884.9+0.0230193d,+1240.32+0.00583605d,+7050.21+0.0332526d,+7611.91+0.0359102d,+7451.41+0.0351507d,+6689.15+0.0313976d,+9940.23+0.0467199d,+6969.93+0.0327194d,+4043.34+0.0189581d,+1040.22+0.00487134d,+480.047+0.00224754d,+680.094+0.00318441d,+760.118+0.00355922d
2021-01-09 21:00:00 UTC,+2761.55+0.0128948d,+5846.99+0.0274341d,+5005.12+0.023476d,+4965.04+0.0232876d,+5245.62+0.0246065d,+1720.6+0.00805949d,+8013.14+0.0376311d,+4844.8+0.0227225d,+6568.82+0.0308301d,+8253.9+0.0386657d,+9137.04+0.0428183d,+6528.69+0.0305624d,+2321.1+0.010847d,+480.047+0.00224168d,+480.047+0.00224168d,+520.055+0.00242855d,+680.094+0.0031761d
2021-01-09 21:15:00 UTC,+2841.64+0.0132742d,+4203.61+0.0197369d,+8133.55+0.0382505d,+5285.72+0.0248287d,+5446.07+0.0255836d,+3202.1+0.0150284d,+8053.29+0.0378718d,+5526.25+0.0259611d,+6368.3+0.0299272d,+7812.46+0.0366068d,+6207.86+0.0290691d,+4764.63+0.0222978d,+6408.38+0.0300105d,+600.073+0.00280349d,+680.094+0.00317745d,+440.039+0.00205569d,+560.064+0.00261653d
2021-01-09 21:30:00 UTC,+2601.38+0.0121454d,+6288.09+0.0295376d,+6247.99+0.0293487d,+4243.68+0.0199175d,+5887.09+0.0276494d,+1120.26+0.00525115d,+6769.38+0.0318046d,+6568.83+0.0308599d,+8936.36+0.0420231d,+8053.24+0.0377416d,+7330.97+0.0343465d,+6528.7+0.0305777d,+4884.86+0.0228633d,+1360.38+0.00635802d,+440.039+0.00205585d,+600.073+0.00280371d,+640.083+0.00299069d
2021-01-09 21:45:00 UTC,+2721.51+0.01271d,+5245.63+0.0246546d,+3682.77+0.0172981d,+10382.1+0.0488993d,+6889.72+0.0324038d,+2040.85+0.00957948d,+7331.01+0.0344855d,+7692.13+0.0361895d,+5726.72+0.026921d,+6167.76+0.0288708d,+6167.76+0.0288708d,+5125.35+0.0239812d,+2521.29+0.0117845d,+3602.64+0.0168461d,+480.047+0.00224186d,+520.055+0.00242874d,+680.094+0.00317636d
2021-01-09 22:00:00 UTC,+2401.17+0.0111744d,+6608.91+0.0309507d,+5446.05+0.0254927d,+3883.07+0.0181649d,+5686.59+0.0266213d,+2120.92+0.00991444d,+6247.96+0.029256d,+7210.61+0.0337768d,+6649.02+0.031139d,+7611.8+0.0355816d,+8454.56+0.0395347d,+6448.46+0.0301292d,+4043.32+0.0188732d,+640.083+0.00298361d,+3923.13+0.0183112d,+320.021+0.00149151d,+320.021+0.00149151d
