# file...... 1Meter_684_A_power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_A_24:measured_power,house_meter_684_A_25:measured_power,house_meter_684_A_26:measured_power,house_meter_684_A_27:measured_power,house_meter_684_A_28:measured_power,house_meter_684_A_29:measured_power,house_meter_684_A_30:measured_power,house_meter_684_A_31:measured_power,house_meter_684_A_32:measured_power,house_meter_684_A_33:measured_power,house_meter_684_A_34:measured_power,house_meter_684_A_35:measured_power,house_meter_684_A_36:measured_power,house_meter_684_A_37:measured_power,house_meter_684_A_38:measured_power,house_meter_684_A_39:measured_power,house_meter_684_A_40:measured_power
2021-01-07 14:30:00 UTC,+1280.33+0.00591869d,+1480.44+0.00681628d,+440.039+0.0020252d,+400.032+0.00184105d,+600.072+0.0027619d,+520.054+0.00239353d,+1920.74+0.00884509d,+800.128+0.00368297d,+2000.8+0.00921408d,+640.082+0.00294488d,+520.054+0.00239254d,+560.063+0.00257665d,+1960.77+0.00902584d,+120.003+0.000551998d,+1400.23+0.00381401d,+120.003+0.000551998d,+560.063+0.00257665d
2021-01-07 14:45:00 UTC,+3722.8+0.0172684d,+2000.81+0.0092412d,+280.016+0.00129242d,+360.026+0.00166177d,+400.032+0.00184645d,+360.026+0.00166177d,+1880.71+0.00868609d,+1560.49+0.00720622d,+1920.74+0.00887112d,+840.142+0.00387887d,+720.104+0.0033245d,+640.082+0.00295497d,+2200.97+0.0101673d,+480.046+0.00221601d,+3482.18+0.0143514d,+160.005+0.000738527d,+640.082+0.00295497d
2021-01-07 15:00:00 UTC,+3402.36+0.0159135d,+2040.84+0.00950551d,+480.047+0.00223445d,+560.064+0.00260699d,+520.055+0.00242072d,+560.064+0.00260699d,+1920.75+0.00894571d,+1560.49+0.00726679d,+2160.95+0.0100654d,+760.117+0.0035373d,+520.055+0.0024199d,+360.026+0.00167515d,+1920.75+0.00894269d,+440.039+0.00204751d,+3241.98+0.0140256d,+320.021+0.00148898d,+400.032+0.00186132d
2021-01-07 15:15:00 UTC,+3442.43+0.0161737d,+2641.42+0.0123715d,+480.047+0.00224639d,+1000.2+0.00468147d,+600.073+0.00280819d,+1800.66+0.00843078d,+2281.06+0.0106821d,+1320.36+0.00618075d,+2801.6+0.0131226d,+720.106+0.00336729d,+1120.26+0.00523929d,+440.039+0.00205743d,+1720.6+0.00804902d,+200.008+0.000935055d,+3201.89+0.0135645d,+800.13+0.00374162d,+240.012+0.0011221d
2021-01-07 15:30:00 UTC,+3442.41+0.0161013d,+2120.91+0.0098875d,+400.032+0.00186362d,+520.055+0.00242288d,+280.016+0.00130444d,+2200.98+0.0102611d,+2481.25+0.0115691d,+1280.33+0.00596676d,+2361.13+0.0110085d,+520.055+0.00242057d,+600.073+0.0027931d,+440.039+0.00204807d,+1920.75+0.00894507d,+160.005+0.000744634d,+2120.66+0.00709259d,+400.032+0.00186184d,+280.016+0.0013032d
2021-01-07 15:45:00 UTC,+1960.79+0.00920337d,+2241.02+0.0104746d,+440.039+0.00205525d,+680.094+0.00317677d,+680.094+0.00317677d,+2200.99+0.0102873d,+1880.72+0.00878928d,+920.172+0.00429861d,+2681.46+0.0125355d,+720.105+0.00336149d,+1880.72+0.00878345d,+400.033+0.00186713d,+1920.75+0.00897056d,+160.005+0.000746736d,+2480.94+0.00871395d,+200.008+0.000933445d,+360.026+0.00168037d
2021-01-07 16:00:00 UTC,+5165.48+0.0243576d,+2040.85+0.00957134d,+400.033+0.00187484d,+1720.6+0.00806837d,+520.055+0.00243748d,+2281.06+0.010699d,+2641.43+0.012391d,+800.131+0.00375061d,+2080.88+0.00975925d,+1000.2+0.00468492d,+1800.66+0.008437d,+680.094+0.00318512d,+1840.69+0.0086247d,+160.005+0.000749198d,+1640.39+0.00550959d,+240.012+0.00112385d,+600.073+0.00281026d
2021-01-07 16:15:00 UTC,+2921.75+0.0137138d,+2080.88+0.00974029d,+640.083+0.00299437d,+2200.99+0.010303d,+320.021+0.00149689d,+2481.26+0.0116163d,+2361.14+0.0110534d,+720.106+0.00336883d,+2281.06+0.0106782d,+1320.35+0.00617272d,+2881.69+0.0134806d,+480.047+0.00224347d,+2000.82+0.00935649d,+280.016+0.00130853d,+280.009+0.000774427d,+360.026+0.00168248d,+440.039+0.00205647d
2021-01-07 16:30:00 UTC,+2040.85+0.00959409d,+2160.95+0.0101279d,+480.047+0.00224831d,+1960.78+0.00918897d,+400.033+0.0018735d,+2521.3+0.0118185d,+1440.42+0.00674893d,+720.106+0.00337297d,+2120.92+0.00994007d,+1760.63+0.00824793d,+3041.89+0.0142576d,+400.033+0.00187296d,+2080.88+0.00974947d,+1160.27+0.00543413d,+640.084+0.00299718d,+800.131+0.00374685d,+360.026+0.00168562d
2021-01-07 16:45:00 UTC,+1760.64+0.00833606d,+2641.43+0.0124499d,+400.033+0.00188374d,+2040.85+0.0096168d,+480.047+0.0022606d,+2521.31+0.0118831d,+1720.61+0.00810668d,+960.189+0.00452254d,+2681.48+0.0126388d,+1880.73+0.00885711d,+2801.61+0.0131989d,+400.033+0.00188278d,+2080.89+0.00980057d,+1160.28+0.0054626d,+1000.21+0.00470868d,+1040.22+0.00489715d,+320.021+0.00150615d
2021-01-07 17:00:00 UTC,+2921.75+0.0137858d,+2241.03+0.010502d,+520.055+0.0024354d,+2281.06+0.0106898d,+360.026+0.00168588d,+2281.06+0.0106898d,+1640.55+0.00768614d,+800.131+0.00374741d,+3162.04+0.0148237d,+2040.85+0.00955806d,+2441.22+0.011435d,+840.144+0.00393278d,+2000.82+0.00937042d,+840.144+0.00393278d,+960.188+0.00449494d,+880.158+0.00412016d,+400.033+0.00187225d
2021-01-07 17:15:00 UTC,+7090.3+0.0333419d,+2120.91+0.00990022d,+560.064+0.00261266d,+1960.78+0.00915214d,+797.729+0.00372172d,+2321.1+0.0108355d,+1720.6+0.00803029d,+680.094+0.00317275d,+2801.6+0.0130812d,+1840.69+0.00859017d,+4281.87+0.0100232d,+640.083+0.0029857d,+2000.81+0.00933805d,+1000.2+0.00466618d,+840.143+0.00391921d,+760.117+0.00354577d,+960.187+0.00447942d
2021-01-07 17:30:00 UTC,+3562.61+0.0167987d,+2200.99+0.0103343d,+400.033+0.00187688d,+1440.42+0.00676108d,+520.055+0.00244012d,+2761.56+0.0129693d,+1920.75+0.00901743d,+840.144+0.00394251d,+2521.3+0.0118397d,+1960.79+0.00920347d,+2160.82+0.00875228d,+1040.22+0.00488071d,+1960.79+0.00920347d,+1000.2+0.00469288d,+1120.26+0.00525641d,+960.188+0.00450505d,+1200.29+0.00563215d
2021-01-07 17:45:00 UTC,+2521.3+0.0118366d,+1640.55+0.00766222d,+720.105+0.00336201d,+480.047+0.00224101d,+720.105+0.00336201d,+2601.38+0.0121546d,+1560.5+0.0072881d,+840.144+0.00392264d,+3041.88+0.0142153d,+880.157+0.00410832d,+2000.81+0.00934347d,+600.073+0.00280065d,+2000.81+0.00934347d,+1080.24+0.00504264d,+1120.26+0.00522953d,+1120.26+0.00522953d,+1200.29+0.00560334d
2021-01-07 18:00:00 UTC,+3843.01+0.0179801d,+1920.75+0.00894774d,+760.117+0.00353932d,+440.039+0.00204868d,+1040.22+0.0048441d,+2441.21+0.0113747d,+1080.24+0.00503053d,+800.13+0.00372569d,+3202.08+0.0149246d,+1000.2+0.00465682d,+2040.85+0.00950592d,+800.13+0.003725d,+2321.09+0.0108125d,+1400.4+0.00652113d,+1160.27+0.00540243d,+920.172+0.00428406d,+1040.22+0.00484321d
2021-01-07 18:15:00 UTC,+2361.14+0.0110685d,+1920.75+0.00895918d,+680.094+0.00317064d,+680.094+0.00317064d,+840.143+0.00391706d,+2361.13+0.0110153d,+1560.49+0.00727774d,+600.073+0.00279749d,+2801.6+0.0130725d,+1080.24+0.00503617d,+2000.81+0.00933149d,+840.143+0.00391645d,+2241.02+0.0104528d,+1120.25+0.00522283d,+1200.29+0.00559616d,+960.187+0.00447627d,+1160.27+0.00540949d
2021-01-07 18:30:00 UTC,+4564.26+0.021415d,+1560.49+0.00727661d,+880.157+0.00410305d,+480.047+0.00223748d,+1120.25+0.00522283d,+2281.06+0.0106397d,+840.143+0.00391645d,+680.094+0.00317015d,+2200.98+0.0102659d,+1000.2+0.00466407d,+1840.69+0.00858629d,+1320.35+0.00615777d,+2761.55+0.0128867d,+1200.29+0.00559756d,+1160.27+0.00541085d,+920.172+0.00429073d,+1200.29+0.00559756d
2021-01-07 18:45:00 UTC,+4283.74+0.02004d,+1400.4+0.00651526d,+800.13+0.00372165d,+440.039+0.00204646d,+760.117+0.00353548d,+2040.84+0.00949737d,+760.117+0.00353548d,+800.13+0.00372165d,+2000.81+0.00931092d,+1000.2+0.00465478d,+2681.46+0.0124876d,+1640.55+0.00763682d,+1720.6+0.00800973d,+960.187+0.00446848d,+1360.38+0.00633189d,+1080.24+0.00502741d,+1080.24+0.00502741d
2021-01-07 19:00:00 UTC,+8374.26+0.0390989d,+1240.31+0.00575418d,+480.047+0.00222641d,+440.039+0.00204083d,+480.047+0.00222641d,+2120.91+0.00984304d,+1480.27+0.00415915d,+1080.24+0.00501122d,+1960.78+0.00909928d,+880.157+0.00408518d,+2561.33+0.0118963d,+1320.35+0.0061294d,+1240.31+0.00575764d,+1480.44+0.00687302d,+2561.33+0.0118963d,+1280.33+0.00594351d,+1240.31+0.00575764d
2021-01-07 19:15:00 UTC,+4724.55+0.0220861d,+960.187+0.00446829d,+640.083+0.00297828d,+440.039+0.00204731d,+440.039+0.00204731d,+2481.25+0.0115538d,+2120.91+0.00987445d,+960.187+0.00446829d,+2281.06+0.0106207d,+680.094+0.0031647d,+3041.88+0.0141685d,+1160.27+0.0054002d,+920.172+0.00428229d,+1040.22+0.0048412d,+1440.42+0.00670484d,+1280.33+0.00595927d,+1120.25+0.00521385d
2021-01-07 19:30:00 UTC,+2921.74+0.0137106d,+1560.5+0.00728381d,+760.117+0.00354679d,+2160.95+0.010089d,+560.064+0.0026131d,+2721.51+0.012709d,+2361.13+0.0110245d,+920.172+0.0042939d,+2160.95+0.010089d,+1400.4+0.00653394d,+1880.72+0.00877673d,+2040.85+0.00952462d,+600.073+0.00279889d,+1320.35+0.00616027d,+1320.35+0.00616027d,+1680.57+0.00784208d,+1160.27+0.00541304d
2021-01-07 19:45:00 UTC,+3162.05+0.0148721d,+840.144+0.00393244d,+600.073+0.00280848d,+2040.85+0.00955724d,+680.094+0.0031831d,+2641.42+0.0123727d,+2000.82+0.00936962d,+1000.2+0.00468194d,+2040.85+0.00955724d,+1000.2+0.00468114d,+2120.92+0.00993083d,+2481.26+0.0116198d,+520.055+0.00243348d,+920.173+0.00430644d,+1040.22+0.00486851d,+1120.26+0.00524326d,+1720.6+0.00805512d
2021-01-07 20:00:00 UTC,+5125.34+0.0239397d,+640.083+0.00297183d,+520.055+0.00241443d,+2321.09+0.0107839d,+560.063+0.00260022d,+2841.63+0.0132051d,+2080.88+0.00966689d,+880.157+0.00408686d,+2080.88+0.00966689d,+920.171+0.0042721d,+2361.13+0.0109685d,+2120.91+0.00985159d,+560.063+0.00259984d,+880.157+0.00408626d,+1360.37+0.00631697d,+1360.37+0.00631697d,+1560.49+0.00724681d
2021-01-07 20:15:00 UTC,+1400.4+0.00654915d,+960.187+0.00447372d,+760.117+0.00354126d,+2000.81+0.00932617d,+600.073+0.00279546d,+2361.13+0.0110073d,+2120.91+0.00988646d,+1560.49+0.00727246d,+3162.03+0.0147458d,+1040.22+0.00484384d,+2721.5+0.0126815d,+1960.78+0.0091339d,+720.105+0.00335277d,+1160.27+0.00540314d,+600.073+0.00279377d,+1040.22+0.00484384d,+1000.2+0.00465742d
2021-01-07 20:30:00 UTC,+1760.63+0.00823432d,+1000.2+0.00466241d,+640.083+0.00298329d,+1960.78+0.00914369d,+360.026+0.00167781d,+1960.78+0.00914369d,+1920.75+0.00895686d,+2160.95+0.0100779d,+2801.59+0.0130691d,+1120.25+0.00522025d,+3482.46+0.0162435d,+1960.78+0.00914012d,+560.064+0.00260923d,+1080.24+0.00503369d,+520.055+0.0024228d,+1080.24+0.00503369d,+880.157+0.00410102d
2021-01-07 20:45:00 UTC,+3362.3+0.0157267d,+640.083+0.00298599d,+440.039+0.00205262d,+1880.72+0.008778d,+520.055+0.00242594d,+2160.95+0.0100871d,+2521.29+0.0117709d,+2281.06+0.0106483d,+2601.38+0.0121451d,+2240.51+0.00523592d,+3041.88+0.0142038d,+1720.6+0.00802991d,+880.157+0.00410622d,+440.039+0.00205256d,+1880.4+0.00483522d,+1800.34+0.00430284d,+880.157+0.00410622d
2021-01-07 21:00:00 UTC,+1200.29+0.00561454d,+720.106+0.00336658d,+680.094+0.00317947d,+1920.75+0.00898416d,+760.118+0.0035537d,+2321.1+0.0108585d,+2321.1+0.0108585d,+2120.92+0.00992122d,+1400.4+0.00654886d,+920.172+0.00430211d,+2521.3+0.0117956d,+2080.88+0.00973343d,+760.118+0.00355357d,+640.083+0.00299226d,+2720.88+0.00744491d,+1440.21+0.00337785d,+960.188+0.00448927d
2021-01-07 21:15:00 UTC,+1040.22+0.00483182d,+920.171+0.00426969d,+560.063+0.00259838d,+1880.72+0.00873009d,+440.039+0.00204144d,+2561.33+0.0118927d,+920.171+0.00426969d,+1960.78+0.00910202d,+1080.24+0.00501273d,+760.117+0.00352586d,+2961.77+0.0137506d,+1960.78+0.00909963d,+720.105+0.00334021d,+360.026+0.00166975d,+880.084+0.00219313d,+680.093+0.00315457d,+560.063+0.00259769d
2021-01-07 21:30:00 UTC,+920.172+0.00430244d,+880.158+0.00411391d,+440.039+0.00205639d,+1920.75+0.00898153d,+600.073+0.00280445d,+2200.99+0.0102931d,+800.13+0.00373973d,+2241.02+0.0104805d,+1240.31+0.00579815d,+1000.2+0.00467479d,+3921.63+0.00955793d,+1760.63+0.00823147d,+1000.2+0.00467479d,+240.012+0.00112142d,+520.055+0.00243017d,+640.083+0.0029912d,+720.106+0.00336527d
2021-01-07 21:45:00 UTC,+1040.22+0.00489408d,+760.118+0.00356872d,+520.055+0.00244139d,+2120.92+0.00996317d,+400.033+0.00187785d,+2200.99+0.0103396d,+1240.31+0.00582436d,+2040.85+0.00958673d,+880.158+0.0041325d,+2080.89+0.00977801d,+5403.13+0.0132991d,+2120.92+0.00996629d,+840.144+0.0039458d,+200.008+0.000939103d,+360.027+0.00169056d,+320.021+0.00150268d,+520.055+0.00244216d
2021-01-07 22:00:00 UTC,+920.173+0.00430475d,+800.13+0.00373401d,+520.055+0.00242669d,+1880.72+0.0087807d,+280.016+0.00130649d,+2601.38+0.0121489d,+1000.2+0.00466808d,+2120.91+0.00990309d,+1040.22+0.00485492d,+2040.85+0.00953154d,+5322.97+0.0128194d,+2080.88+0.00971867d,+800.13+0.00373503d,+360.026+0.00168031d,+440.039+0.00205382d,+360.026+0.00168031d,+320.021+0.00149358d
2021-01-07 22:15:00 UTC,+1040.22+0.00486764d,+720.105+0.00336266d,+640.083+0.00298888d,+1880.72+0.0087865d,+480.047+0.00224144d,+2601.38+0.0121569d,+560.064+0.00261514d,+2160.95+0.0100969d,+1280.33+0.0059801d,+2160.95+0.0101088d,+5523.17+0.0131566d,+640.083+0.00299242d,+640.083+0.00299242d,+320.021+0.00149592d,+2881.11+0.00882216d,+4002.73+0.015671d,+560.064+0.00261824d
2021-01-07 22:30:00 UTC,+880.158+0.00410872d,+680.094+0.00316909d,+440.039+0.00205029d,+1680.57+0.0078343d,+680.094+0.00316909d,+2601.37+0.0121313d,+600.073+0.00279612d,+1840.69+0.00858126d,+1160.27+0.00540768d,+760.117+0.00354518d,+4642.19+0.0108427d,+520.055+0.0024253d,+800.13+0.00373186d,+520.055+0.0024253d,+2600.86+0.00763485d,+3762.15+0.0131161d,+800.13+0.00373186d
2021-01-07 22:45:00 UTC,+1040.22+0.00484527d,+840.143+0.00390841d,+400.032+0.00186065d,+600.073+0.00279131d,+320.021+0.00148844d,+2441.21+0.0113641d,+880.157+0.00409462d,+960.187+0.00446708d,+840.143+0.00390841d,+600.073+0.00279301d,+2280.95+0.00956479d,+520.055+0.00242049d,+480.047+0.00223425d,+400.032+0.00186178d,+2040.6+0.00674168d,+3802.07+0.0125144d,+480.047+0.00223425d
2021-01-07 23:00:00 UTC,+880.158+0.00411854d,+680.094+0.00317977d,+400.033+0.00187013d,+440.039+0.00205719d,+720.106+0.00336689d,+1040.22+0.00486425d,+800.13+0.00374118d,+1000.2+0.00467704d,+880.158+0.0041155d,+680.094+0.00318202d,+2000.82+0.00936646d,+760.118+0.00355655d,+560.064+0.00262029d,+240.012+0.00112276d,+1560.33+0.00492182d,+3441.88+0.0125267d,+560.064+0.00262029d
2021-01-07 23:15:00 UTC,+880.158+0.00411048d,+720.105+0.00336247d,+640.083+0.00298872d,+720.105+0.00336247d,+400.033+0.00186768d,+600.073+0.00280185d,+840.144+0.00392317d,+1080.24+0.00504482d,+840.144+0.00392317d,+840.144+0.00392479d,+640.083+0.00298995d,+680.094+0.0031769d,+680.094+0.0031769d,+160.005+0.000747269d,+1800.42+0.00530635d,+2881.36+0.0108115d,+400.033+0.00186845d
2021-01-07 23:30:00 UTC,+480.047+0.00223432d,+680.094+0.00316347d,+400.032+0.00186055d,+560.064+0.00260502d,+600.073+0.00279116d,+720.105+0.00334963d,+800.13+0.003722d,+1440.42+0.0067022d,+920.172+0.00428061d,+760.066+0.00200795d,+960.187+0.00446722d,+480.047+0.00223296d,+480.047+0.00223296d,+320.021+0.0014885d,+1880.43+0.00524981d,+1280.23+0.00414215d,+440.039+0.00204683d
2021-01-07 23:45:00 UTC,+680.094+0.00316568d,+760.117+0.00353595d,+480.047+0.00223285d,+440.039+0.00204673d,+560.064+0.00260512d,+680.094+0.00316359d,+680.094+0.00316359d,+1040.22+0.0048395d,+1080.24+0.00502575d,+2480.77+0.00713041d,+800.13+0.00372417d,+560.064+0.00260654d,+440.039+0.00204784d,+360.026+0.00167543d,+2120.49+0.00533316d,+1320.18+0.00321132d,+600.073+0.00279279d
2021-01-08 00:00:00 UTC,+480.047+0.00222742d,+560.063+0.00259685d,+440.039+0.00204023d,+640.083+0.00296797d,+440.039+0.00204023d,+520.055+0.0024113d,+600.073+0.00278241d,+1280.33+0.00593825d,+800.129+0.00371032d,+2200.55+0.00571914d,+760.117+0.00352758d,+1000.2+0.00464223d,+960.186+0.00445644d,+560.063+0.00259896d,+1600.31+0.00446707d,+2240.67+0.00690169d,+400.032+0.00185622d
2021-01-08 00:15:00 UTC,+720.105+0.00334293d,+480.047+0.00222596d,+200.008+0.000927326d,+520.055+0.00241152d,+480.047+0.00222596d,+600.073+0.00278265d,+960.186+0.00445322d,+760.117+0.00352504d,+960.186+0.00445322d,+2120.54+0.00584904d,+920.171+0.00426941d,+440.039+0.00204129d,+480.047+0.00222692d,+560.063+0.0025982d,+320.013+0.00092778d,+2120.65+0.00706912d,+360.026+0.00167007d
2021-01-08 00:30:00 UTC,+480.047+0.00223913d,+560.064+0.00260989d,+680.094+0.00316938d,+440.039+0.00205048d,+720.105+0.0033559d,+680.094+0.00316938d,+560.064+0.00260989d,+1120.25+0.00522156d,+1320.35+0.00615474d,+1080.12+0.00260325d,+800.13+0.00372852d,+520.055+0.00242313d,+400.032+0.00186381d,+360.026+0.00167738d,+320.021+0.00149097d,+1720.46+0.00609462d,+240.012+0.00111817d
2021-01-08 00:45:00 UTC,+600.073+0.00278642d,+760.117+0.00352947d,+760.117+0.00352947d,+880.157+0.00408706d,+320.021+0.0014857d,+400.032+0.00185721d,+400.032+0.00185721d,+800.129+0.00371533d,+1880.72+0.00873675d,+1040.11+0.00247153d,+640.083+0.00297112d,+1080.24+0.00501511d,+560.063+0.00259961d,+360.026+0.00167097d,+240.012+0.0011139d,+480.023+0.00111401d,+240.012+0.0011139d
2021-01-08 01:00:00 UTC,+1120.25+0.00518587d,+560.063+0.00259073d,+440.039+0.00203543d,+520.054+0.00240562d,+440.039+0.00203543d,+560.063+0.00259073d,+720.104+0.00333127d,+720.104+0.00333127d,+1560.49+0.00722142d,+2120.47+0.00512023d,+1200.29+0.00555506d,+880.156+0.00407292d,+960.186+0.0044434d,+400.032+0.00185079d,+480.046+0.00222106d,+280.016+0.00129546d,+520.055+0.0024062d
2021-01-08 01:15:00 UTC,+2401.17+0.0111674d,+400.032+0.00185677d,+520.055+0.00241398d,+400.032+0.00185677d,+360.026+0.00167105d,+680.094+0.00315705d,+840.143+0.00390026d,+840.143+0.00390026d,+1760.63+0.00817654d,+1000.11+0.00250373d,+800.129+0.00371458d,+440.039+0.00204257d,+440.039+0.00204257d,+480.047+0.00222831d,+520.055+0.00241407d,+1920.45+0.00539701d,+400.032+0.00185684d
2021-01-08 01:30:00 UTC,+360.026+0.00166324d,+440.039+0.00203159d,+400.032+0.00184685d,+560.063+0.00258584d,+680.093+0.00314018d,+440.039+0.00203159d,+400.032+0.00184685d,+800.129+0.0036946d,+1400.39+0.00646789d,+520.054+0.00240131d,+1040.22+0.00480412d,+920.17+0.00424949d,+400.032+0.00184703d,+440.039+0.00203178d,+200.008+0.000923402d,+1760.42+0.00548651d,+360.026+0.00166228d
2021-01-08 01:45:00 UTC,+760.117+0.00352627d,+560.063+0.00259571d,+320.021+0.00148305d,+480.047+0.00222479d,+520.055+0.00241025d,+520.055+0.00241025d,+520.055+0.00241025d,+960.186+0.00445087d,+1000.2+0.00463644d,+600.073+0.00278095d,+800.129+0.00370838d,+400.032+0.00185374d,+480.047+0.00222459d,+640.083+0.00296641d,+240.012+0.00111214d,+1040.13+0.00292418d,+200.008+0.000926757d
2021-01-08 02:00:00 UTC,+440.039+0.00205326d,+600.073+0.00279276d,+760.117+0.00353784d,+400.032+0.00186161d,+360.026+0.00167541d,+600.073+0.00279276d,+960.187+0.00446939d,+520.055+0.00242027d,+880.157+0.00409674d,+640.083+0.00297877d,+960.187+0.00446903d,+760.117+0.00353755d,+720.105+0.00335128d,+240.012+0.00111677d,+200.008+0.000930617d,+920.105+0.00263104d,+200.008+0.000930617d
2021-01-08 02:15:00 UTC,+680.093+0.0031539d,+480.046+0.00222088d,+480.046+0.00222088d,+760.116+0.00351698d,+280.016+0.00129535d,+400.032+0.00185064d,+360.026+0.00166554d,+680.093+0.00314662d,+680.093+0.00314662d,+560.063+0.00259088d,+880.156+0.00407218d,+480.046+0.00222065d,+400.032+0.00185045d,+200.008+0.000925113d,+240.012+0.00111016d,+320.021+0.00148029d,+480.046+0.00222065d
2021-01-08 02:30:00 UTC,+440.039+0.00205411d,+560.064+0.00260747d,+320.021+0.00148976d,+400.032+0.0018623d,+680.094+0.00316644d,+480.047+0.00223486d,+440.039+0.00204858d,+1120.25+0.00521672d,+480.047+0.00223486d,+520.055+0.00242102d,+760.117+0.00353893d,+760.117+0.00353893d,+520.055+0.00242102d,+240.012+0.0011172d,+600.073+0.00279362d,+400.032+0.00186219d,+360.026+0.00167593d
2021-01-08 02:45:00 UTC,+1960.78+0.0091572d,+440.039+0.00204812d,+360.026+0.00167565d,+600.073+0.00279317d,+520.055+0.00242063d,+560.064+0.00260689d,+680.094+0.00316574d,+520.055+0.00242063d,+1080.24+0.00502917d,+480.047+0.00223383d,+960.187+0.00446897d,+360.026+0.00167525d,+360.026+0.00167525d,+320.021+0.00148907d,+360.026+0.00167525d,+240.012+0.00111675d,+360.026+0.00167525d
2021-01-08 03:00:00 UTC,+3522.53+0.0164629d,+880.157+0.00409636d,+520.055+0.00242005d,+520.055+0.00242005d,+320.021+0.00148908d,+440.039+0.00204763d,+800.13+0.00372378d,+560.064+0.00260627d,+600.073+0.0027925d,+520.055+0.00241978d,+680.094+0.00316464d,+800.13+0.00372337d,+800.13+0.00372337d,+360.026+0.00167507d,+240.012+0.00111663d,+360.026+0.00167507d,+280.016+0.00130277d
2021-01-08 03:15:00 UTC,+3602.65+0.0169091d,+560.064+0.00261424d,+680.094+0.00317467d,+760.117+0.00354834d,+520.055+0.00242745d,+400.033+0.00186713d,+440.039+0.0020539d,+760.117+0.00354834d,+600.073+0.00280104d,+520.055+0.00242703d,+1000.2+0.00466872d,+440.039+0.00205354d,+520.055+0.00242703d,+520.055+0.00242703d,+240.012+0.00111997d,+320.021+0.00149337d,+200.008+0.000933288d
2021-01-08 03:30:00 UTC,+1760.63+0.00822921d,+520.055+0.00242012d,+400.032+0.00186149d,+520.055+0.00242012d,+360.026+0.0016753d,+600.073+0.00279258d,+520.055+0.00242012d,+720.105+0.00335134d,+880.157+0.00409648d,+520.055+0.00241976d,+960.187+0.00446845d,+600.073+0.00279217d,+520.055+0.00241976d,+280.016+0.00130276d,+200.008+0.000930497d,+240.012+0.00111662d,+400.032+0.00186122d
2021-01-08 03:45:00 UTC,+2681.46+0.0125292d,+440.039+0.00204532d,+440.039+0.00204532d,+360.026+0.00167336d,+560.064+0.00260332d,+480.047+0.00223131d,+840.143+0.00390564d,+760.117+0.00353351d,+600.073+0.00278934d,+440.039+0.00204499d,+600.073+0.00278889d,+560.063+0.0026029d,+520.055+0.00241692d,+280.016+0.00130123d,+280.016+0.00130123d,+520.055+0.00241692d,+400.032+0.00185903d
2021-01-08 04:00:00 UTC,+2080.88+0.00971409d,+480.047+0.00223259d,+400.032+0.0018604d,+440.039+0.0020465d,+600.073+0.00279095d,+400.032+0.0018604d,+440.039+0.0020465d,+560.064+0.00260482d,+880.157+0.00409408d,+600.073+0.00279103d,+880.157+0.0040942d,+360.026+0.00167437d,+760.117+0.00353565d,+320.021+0.0014883d,+680.094+0.00316332d,+320.021+0.0014883d,+440.039+0.00204655d
2021-01-08 04:15:00 UTC,+1240.31+0.00582045d,+680.094+0.00317967d,+360.026+0.00168302d,+520.055+0.00243127d,+320.021+0.00149598d,+600.073+0.00280545d,+560.064+0.00261836d,+640.083+0.00299255d,+560.064+0.00261836d,+480.047+0.00224426d,+920.172+0.00430266d,+840.144+0.00392833d,+480.047+0.00224426d,+440.039+0.00205719d,+480.047+0.00224426d,+320.021+0.00149602d,+440.039+0.00205719d
2021-01-08 04:30:00 UTC,+1720.61+0.00811307d,+560.064+0.0026308d,+680.095+0.00319478d,+800.131+0.00375885d,+360.027+0.00169102d,+600.074+0.00281879d,+480.047+0.00225486d,+600.074+0.00281879d,+880.159+0.00413494d,+400.033+0.00187864d,+560.064+0.00263036d,+400.033+0.00187864d,+480.047+0.00225448d,+600.074+0.00281831d,+440.04+0.00206655d,+600.074+0.00281831d,+560.064+0.00263036d
2021-01-08 04:45:00 UTC,+2361.14+0.0110945d,+400.033+0.00187304d,+480.047+0.00224776d,+280.016+0.00131103d,+560.064+0.00262252d,+840.144+0.00393445d,+840.144+0.00393445d,+840.144+0.00393445d,+600.073+0.00280991d,+840.144+0.00393738d,+720.106+0.00337465d,+560.064+0.00262447d,+400.033+0.00187444d,+1800.66+0.00844221d,+1480.45+0.00694001d,+1480.45+0.00694001d,+1600.52+0.00750327d
2021-01-08 05:00:00 UTC,+1800.66+0.00846701d,+800.131+0.00374949d,+400.033+0.00187428d,+520.055+0.00243675d,+560.064+0.00262426d,+680.094+0.00318683d,+480.047+0.00224925d,+560.064+0.00262426d,+600.073+0.00281177d,+680.094+0.00318749d,+680.094+0.00318749d,+640.084+0.00299992d,+1080.24+0.00506372d,+440.04+0.00206219d,+600.074+0.00281235d,+880.158+0.00412549d,+720.106+0.00337507d
2021-01-08 05:15:00 UTC,+1280.33+0.00599039d,+880.158+0.0041098d,+320.021+0.00149396d,+480.047+0.00224116d,+320.021+0.00149396d,+1000.2+0.00467057d,+440.039+0.00205435d,+520.055+0.00242799d,+760.118+0.00354911d,+560.064+0.00261426d,+560.064+0.00261426d,+320.021+0.00149365d,+960.187+0.00448268d,+200.008+0.000933461d,+600.073+0.00280106d,+160.005+0.000746751d,+200.008+0.000933461d
