# file...... Meter_611_C_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_611_C:measured_power,xfmr_meter_611_C_1:measured_power,xfmr_meter_611_C_2:measured_power,xfmr_meter_611_C_3:measured_power,xfmr_meter_611_C_4:measured_power,xfmr_meter_611_C_5:measured_power,house_meter_611_C_1:measured_power,house_meter_611_C_2:measured_power,house_meter_611_C_3:measured_power,house_meter_611_C_4:measured_power,house_meter_611_C_5:measured_power,house_meter_611_C_6:measured_power,house_meter_611_C_7:measured_power,house_meter_611_C_8:measured_power,house_meter_611_C_9:measured_power,house_meter_611_C_10:measured_power,house_meter_611_C_11:measured_power,house_meter_611_C_12:measured_power,house_meter_611_C_13:measured_power,house_meter_611_C_14:measured_power,house_meter_611_C_15:measured_power,house_meter_611_C_16:measured_power,house_meter_611_C_17:measured_power,house_meter_611_C_18:measured_power,house_meter_611_C_19:measured_power,house_meter_611_C_20:measured_power,house_meter_611_C_21:measured_power,house_meter_611_C_22:measured_power,house_meter_611_C_23:measured_power
2021-01-06 23:30:00 UTC,+76068.8+328.28j,+4243.75+3.87673j,+4884.01+4.75207j,+15685.5+50.6654j,+31436.4+193.025j,+19818.4+75.194j,+240.012+0.00114888d,+160.005+0.000765885d,+160.005+0.000765885d,+1320.36+0.00632314d,+240.012+0.00114888d,+200.008+0.00095738d,+200.008+0.00095738d,+1720.62+0.0082413d,+360.027+0.00172366d,+360.027+0.00172366d,+440.04+0.00210681d,+600.075+0.0028732d,+440.04+0.00210681d,+400.033+0.00191523d,+1640.56+0.00785854d,+640.085+0.00306483d,+640.086+0.00307108d,+480.048+0.00230308d,+560.066+0.00268706d,+520.057+0.00249507d,+3282.25+0.0157654d,+5245.76+0.0252173d,+3482.54+0.0167288d
2021-01-06 23:45:00 UTC,+70710.5+299.085j,+3762.6+2.90577j,+4042.44+3.13206j,+12551.1+33.2348j,+20872.8+86.5635j,+29480.9+172.564j,+1160.28+0.00554946d,+1160.28+0.00554946d,+240.012+0.0011475d,+200.008+0.000956227d,+360.027+0.00172138d,+200.008+0.000956227d,+280.016+0.00133879d,+160.005+0.000764962d,+680.096+0.00325233d,+600.075+0.00286956d,+480.048+0.00229547d,+560.065+0.00267819d,+480.048+0.00229547d,+400.033+0.0019128d,+200.008+0.000956278d,+640.085+0.00306094d,+480.048+0.00229915d,+360.027+0.00172424d,+640.085+0.00306585d,+680.096+0.00325754d,+960.192+0.00459969d,+5045.32+0.0242104d,+3242.2+0.0155462d
2021-01-07 00:00:00 UTC,+64201.3+241.392j,+2681.41+1.5116j,+3802.15+2.76697j,+11829.5+30.2423j,+21679.3+93.6947j,+24208.4+112.618j,+160.005+0.000764717d,+200.008+0.00095592d,+280.016+0.00133836d,+160.005+0.000764717d,+280.016+0.00133836d,+240.012+0.00114713d,+1200.3+0.00573911d,+160.005+0.000764717d,+640.085+0.00306043d,+560.065+0.00267774d,+400.033+0.00191248d,+320.021+0.00152991d,+360.027+0.00172119d,+680.096+0.00325179d,+440.04+0.00210378d,+400.033+0.00191248d,+320.021+0.00153222d,+440.04+0.00210697d,+640.085+0.00306506d,+480.048+0.00229857d,+920.177+0.0044068d,+1120.26+0.00536547d,+6844.9+0.0164451d
2021-01-07 00:15:00 UTC,+57384.1+172.242j,+3884.58+3.824j,+6046.14+7.2763j,+10299.9+21.9524j,+15482.9+48.7728j,+21670.2+90.0186j,+240.012+0.00114788d,+160.005+0.000765213d,+160.005+0.000765213d,+120.003+0.000573895d,+160.005+0.000765213d,+160.005+0.000765213d,+160.005+0.000765213d,+2721.54+0.0130295d,+560.065+0.00268d,+280.016+0.00133977d,+360.027+0.00172264d,+1720.62+0.00823741d,+480.048+0.00229703d,+480.048+0.00229703d,+720.108+0.00344606d,+1440.43+0.00689523d,+480.048+0.00229887d,+440.04+0.00210724d,+1120.26+0.00536618d,+280.016+0.00134084d,+1000.21+0.00479087d,+1040.23+0.00498263d,+5082.7+0.0122003d
2021-01-07 00:30:00 UTC,+55797.6+194.839j,+7571.71+12.2527j,+3722.07+2.65651j,+5965.53+6.90791j,+10699.8+23.0327j,+27838.1+149.532j,+160.005+0.000766341d,+120.003+0.000574741d,+240.012+0.00114957d,+2241.05+0.0107428d,+160.005+0.000766341d,+160.005+0.000766341d,+2201.01+0.0105507d,+2281.09+0.0109349d,+240.012+0.00114874d,+400.033+0.00191475d,+600.075+0.00287249d,+480.048+0.00229782d,+680.096+0.00325565d,+360.027+0.00172324d,+480.048+0.00229782d,+480.048+0.00229782d,+480.048+0.00229879d,+400.033+0.00191556d,+600.075+0.0028737d,+400.033+0.00191556d,+1080.24+0.00517422d,+880.162+0.00421551d,+1360.39+0.00651683d
2021-01-07 00:45:00 UTC,+64538.9+265.167j,+5726.61+6.96778j,+4443.27+3.91323j,+5885.2+6.64935j,+17857.7+65.1595j,+30625.4+181.86j,+120.003+0.000573999d,+240.012+0.00114808d,+240.012+0.00114808d,+280.016+0.00133946d,+1120.26+0.00536065d,+2321.12+0.0111126d,+120.003+0.000573999d,+1280.34+0.00612708d,+280.016+0.00133914d,+560.065+0.00267874d,+1440.43+0.00689199d,+400.033+0.0019132d,+400.033+0.0019132d,+360.027+0.00172183d,+400.033+0.0019132d,+600.075+0.00287015d,+600.075+0.00287093d,+560.065+0.00267947d,+560.065+0.00267947d,+600.075+0.00287093d,+960.192+0.00459452d,+720.108+0.00344538d,+1240.32+0.00593563d
2021-01-07 01:00:00 UTC,+44785.8+98.6245j,+6888.66+9.69621j,+4964.38+4.98921j,+6005.58+6.96947j,+9213.88+16.7029j,+17713.1+60.0352j,+200.008+0.000952981d,+320.021+0.00152488d,+1240.32+0.00591229d,+160.005+0.000762367d,+200.008+0.000952981d,+1080.24+0.0051489d,+2361.16+0.0112603d,+1320.36+0.00629405d,+680.096+0.00323993d,+1880.73+0.00896414d,+480.048+0.00228672d,+360.027+0.00171492d,+200.008+0.000952638d,+560.065+0.00266798d,+440.04+0.00209611d,+360.027+0.00171492d,+1440.43+0.00686561d,+440.04+0.00209652d,+360.027+0.00171525d,+480.048+0.00228717d,+880.161+0.00419419d,+800.133+0.00381271d,+960.191+0.0045757d
2021-01-07 01:15:00 UTC,+42874.7+91.6106j,+9698.43+19.6908j,+4242.62+3.40387j,+5805.18+6.48492j,+6205.91+7.40475j,+16922.3+54.412j,+200.008+0.000950465d,+280.016+0.00133072d,+280.016+0.00133072d,+2361.16+0.0112306d,+240.012+0.00114059d,+2681.49+0.0127559d,+3202.13+0.0152358d,+440.04+0.00209133d,+640.085+0.00303922d,+520.056+0.00246918d,+360.027+0.00170926d,+520.056+0.00246918d,+520.056+0.00246918d,+640.085+0.00303922d,+520.056+0.00246918d,+520.056+0.00246918d,+680.096+0.00323019d,+600.074+0.00285003d,+240.012+0.00113976d,+360.027+0.00170976d,+1040.22+0.0049414d,+1240.32+0.0058924d,+760.12+0.00361039d
2021-01-07 01:30:00 UTC,+45693.8+115.57j,+8856.34+16.8074j,+4442.95+3.76583j,+5925.23+6.68665j,+6005.4+6.87966j,+20463.6+81.1626j,+280.016+0.00133031d,+160.005+0.000760122d,+200.008+0.000950176d,+3242.18+0.015422d,+240.012+0.00114024d,+3041.92+0.0144682d,+320.021+0.00152039d,+1360.38+0.00646585d,+520.056+0.00246891d,+160.005+0.000759495d,+560.065+0.00265889d,+600.074+0.00284888d,+640.085+0.00303889d,+640.085+0.00303889d,+480.048+0.00227894d,+840.146+0.00398903d,+760.12+0.00360994d,+400.033+0.00189955d,+560.065+0.00265963d,+480.048+0.00227957d,+1000.21+0.00475064d,+800.132+0.00380004d,+1040.22+0.00494078d
2021-01-07 01:45:00 UTC,+56891.4+154.008j,+15969.8+53.3468j,+4443.63+4.04153j,+10058.8+20.7744j,+8330.9+13.4526j,+18087.9+62.0402j,+200.008+0.000952434d,+160.005+0.000761928d,+160.005+0.000761928d,+3242.18+0.0154587d,+200.008+0.000952434d,+5726.82+0.0273337d,+3242.18+0.0154587d,+3001.87+0.0143115d,+360.027+0.00171085d,+400.033+0.001901d,+640.085+0.00304205d,+360.027+0.00171085d,+1800.67+0.00856193d,+160.005+0.000760285d,+360.027+0.00171085d,+360.027+0.00171085d,+360.027+0.00171265d,+440.04+0.00209334d,+520.056+0.00247408d,+1720.61+0.00818959d,+760.12+0.0036165d,+680.096+0.00323565d,+3923.19+0.0186903d
2021-01-07 02:00:00 UTC,+59491.9+202.491j,+14362.6+44.1337j,+4122.95+3.40988j,+5004+4.88414j,+10096.9+20.1381j,+25904.9+129.459j,+160.005+0.000762834d,+160.005+0.000762834d,+160.005+0.000762834d,+3442.46+0.0164346d,+200.008+0.000953566d,+5686.73+0.0271742d,+3242.19+0.0154771d,+1280.34+0.00610694d,+400.033+0.00190371d,+680.096+0.00323687d,+280.016+0.0013325d,+240.012+0.00114211d,+160.005+0.00076137d,+1440.43+0.0068578d,+560.065+0.00266546d,+360.027+0.0017133d,+360.027+0.00171358d,+680.096+0.00323741d,+360.027+0.00171358d,+360.027+0.00171358d,+520.056+0.00247542d,+1440.43+0.00685893d,+720.108+0.00342793d
2021-01-07 02:15:00 UTC,+55274.5+200.716j,+8734.89+15.9629j,+4282.75+3.50277j,+6286.35+7.72295j,+6766.82+8.73168j,+29203.3+164.325j,+120.003+0.000570978d,+200.008+0.000951678d,+160.005+0.000761324d,+2601.4+0.0123903d,+120.003+0.000570978d,+2561.36+0.0121994d,+2201+0.0104815d,+760.12+0.00361764d,+480.048+0.00228252d,+640.085+0.00304367d,+240.012+0.00114109d,+600.075+0.00285337d,+360.027+0.00171177d,+840.146+0.00399531d,+560.065+0.00266308d,+560.065+0.00266308d,+560.065+0.00266408d,+400.033+0.00190272d,+440.04+0.00209305d,+360.027+0.00171241d,+1080.24+0.00513952d,+1760.64+0.00837906d,+760.12+0.00361598d
2021-01-07 02:30:00 UTC,+46525.2+104.664j,+7370.98+11.5041j,+4442.92+3.75207j,+7328.3+10.3497j,+9494.42+17.5669j,+17888.4+61.246j,+120.003+0.000569934d,+240.012+0.00113995d,+320.021+0.00152001d,+2481.27+0.0117959d,+280.016+0.00132998d,+2561.36+0.012177d,+1160.28+0.00551291d,+200.008+0.000949937d,+640.085+0.00303896d,+320.021+0.00151918d,+520.056+0.00246897d,+760.119+0.00360904d,+640.085+0.00303896d,+600.074+0.00284896d,+320.021+0.00151918d,+640.085+0.00303896d,+680.096+0.00323072d,+920.175+0.00437162d,+440.04+0.00209015d,+560.065+0.00266039d,+1840.7+0.00874825d,+800.132+0.00380113d,+1160.28+0.00551287d
2021-01-07 02:45:00 UTC,+47255.2+112.628j,+12834.8+35.5055j,+4924.08+4.80905j,+5724.89+6.24959j,+6246.1+7.54971j,+17525.1+58.255j,+280.016+0.00133226d,+280.016+0.00133226d,+320.021+0.00152262d,+3242.18+0.0154445d,+200.008+0.000951565d,+5045.29+0.0240519d,+3282.24+0.0156356d,+160.005+0.000761233d,+1680.58+0.00798864d,+320.021+0.00152036d,+680.096+0.00323149d,+360.027+0.00171045d,+600.075+0.00285117d,+440.04+0.00209065d,+360.027+0.00171045d,+480.048+0.00228077d,+480.048+0.00228111d,+1000.21+0.00475385d,+320.021+0.00152059d,+640.085+0.00304178d,+680.096+0.00323197d,+760.12+0.00361239d,+880.16+0.00418307d
2021-01-07 03:00:00 UTC,+54661.7+169.107j,+12629.6+32.7618j,+5525.5+6.20751j,+6006.23+7.22581j,+6205.64+7.30693j,+24294.4+115.215j,+320.021+0.00152516d,+240.012+0.00114381d,+200.008+0.000953153d,+3322.29+0.0158531d,+160.005+0.000762504d,+2681.49+0.012792d,+3522.58+0.0168102d,+2160.97+0.0103066d,+320.021+0.00152313d,+1680.59+0.00800317d,+360.027+0.00171356d,+400.033+0.001904d,+320.021+0.00152313d,+400.033+0.001904d,+1680.59+0.00800317d,+360.027+0.00171356d,+400.033+0.00190417d,+680.096+0.00323766d,+520.056+0.00247561d,+200.008+0.00095197d,+480.048+0.00228512d,+760.12+0.00361874d,+840.146+0.00399986d
2021-01-07 03:15:00 UTC,+45689.9+109.041j,+9659.73+20.1225j,+3882.28+2.88496j,+6969.13+10.0153j,+6165.56+7.20268j,+19013+68.5619j,+160.005+0.000760914d,+160.005+0.000760914d,+120.003+0.000570671d,+3122.02+0.0148652d,+120.003+0.000570671d,+3041.92+0.0144833d,+2761.58+0.0131471d,+160.005+0.000760914d,+600.075+0.00285113d,+680.096+0.00323144d,+160.005+0.000760093d,+520.056+0.00247086d,+280.016+0.00133026d,+520.056+0.00247086d,+680.096+0.00323144d,+440.04+0.00209062d,+440.04+0.00209183d,+400.033+0.00190161d,+520.056+0.00247228d,+280.016+0.00133103d,+840.146+0.00399448d,+2921.77+0.0139036d,+760.12+0.00361388d
2021-01-07 03:30:00 UTC,+59171+208.493j,+16726.8+55.4471j,+3962.31+2.98466j,+5364.53+5.59198j,+6767.57+9.04113j,+26349.4+134.942j,+160.005+0.00076371d,+1320.36+0.00630516d,+2241.05+0.0107058d,+3282.24+0.0156866d,+200.008+0.000954661d,+4363.97+0.0208658d,+2801.63+0.013387d,+2321.12+0.0110887d,+480.048+0.0022861d,+360.027+0.00171445d,+440.04+0.00209554d,+640.085+0.00304844d,+560.065+0.00266725d,+640.085+0.00304844d,+360.027+0.00171445d,+480.048+0.0022861d,+440.04+0.00209609d,+200.008+0.000952626d,+240.012+0.00114318d,+600.075+0.00285859d,+880.161+0.00419333d,+1000.21+0.0047655d,+1160.28+0.00552853d
2021-01-07 03:45:00 UTC,+62127.8+199.848j,+13990.6+37.9212j,+4924.16+4.84867j,+12274.2+33.4662j,+6527+8.39153j,+24411.4+114.76j,+1240.32+0.00591667d,+1120.26+0.00534369d,+480.048+0.00228924d,+2561.36+0.0122251d,+2361.16+0.0112686d,+2561.36+0.0122251d,+2681.49+0.0127991d,+960.192+0.00457985d,+440.04+0.00209485d,+320.021+0.00152341d,+640.085+0.00304744d,+1720.61+0.0081955d,+560.065+0.00266637d,+680.096+0.00323798d,+200.008+0.000952062d,+360.027+0.00171388d,+480.048+0.0022885d,+6568.98+0.0313954d,+1600.53+0.00763368d,+640.085+0.00305164d,+600.075+0.00286084d,+840.147+0.00400578d,+840.147+0.00400578d
2021-01-07 04:00:00 UTC,+55942.9+159.53j,+15923.5+50.7167j,+3601.91+2.46622j,+12242.8+36.8342j,+6205.9+7.41712j,+17968.4+61.7406j,+280.016+0.00133643d,+440.04+0.00210032d,+2601.41+0.0124277d,+2521.32+0.0120447d,+280.016+0.00133643d,+4604.42+0.0220151d,+2601.41+0.0124277d,+2561.37+0.0122362d,+400.033+0.00190492d,+520.056+0.00247658d,+520.056+0.00247658d,+360.027+0.00171439d,+400.033+0.00190492d,+360.027+0.00171439d,+640.085+0.00304833d,+400.033+0.00190492d,+360.027+0.00171717d,+8173.93+0.0391132d,+760.12+0.00362604d,+280.016+0.00133551d,+520.056+0.0024806d,+680.096+0.00324419d,+800.133+0.00381698d
2021-01-07 04:15:00 UTC,+43033.4+89.7349j,+10539.9+22.5195j,+3682.05+2.59552j,+7249.96+10.8708j,+5764.86+6.29961j,+15796.4+47.2399j,+400.033+0.00190277d,+280.016+0.00133184d,+360.027+0.00171245d,+2961.82+0.014103d,+2361.16+0.0112401d,+1440.43+0.00685442d,+2521.32+0.0120033d,+200.008+0.000951269d,+480.048+0.00228052d,+520.056+0.00247062d,+160.005+0.000760022d,+360.027+0.00171026d,+400.033+0.00190034d,+400.033+0.00190034d,+760.12+0.00361145d,+600.075+0.00285086d,+480.048+0.00228204d,+400.033+0.0019016d,+440.04+0.00209182d,+200.008+0.000950684d,+920.175+0.0043751d,+920.175+0.0043751d,+840.146+0.00399446d
2021-01-07 04:30:00 UTC,+61165.7+199.462j,+18014.2+64.4983j,+3922.27+2.93873j,+7809.33+11.7829j,+8211.75+13.6026j,+23207.7+106.177j,+400.033+0.00191982d,+320.021+0.00153578d,+2561.37+0.0123036d,+4243.77+0.0203994d,+840.148+0.00403274d,+3722.9+0.0178917d,+2561.37+0.0123036d,+3322.31+0.0159638d,+640.085+0.00306402d,+400.033+0.00191472d,+320.021+0.0015317d,+480.048+0.00229778d,+440.04+0.00210625d,+600.075+0.00287244d,+560.065+0.00268088d,+480.048+0.00229778d,+560.065+0.00268284d,+1600.53+0.00767028d,+1440.43+0.00690256d,+600.075+0.00287455d,+720.108+0.00344972d,+1160.28+0.00555942d,+1040.23+0.00498393d
2021-01-07 04:45:00 UTC,+73695.6+334.069j,+26989.3+156.179j,+4883.92+4.72331j,+8894+16.0705j,+5204+5.18328j,+27723.6+151.164j,+1200.3+0.00578832d,+2201.02+0.0106186d,+320.022+0.00154269d,+12553.3+0.0608274d,+2681.51+0.0129393d,+2841.7+0.0137132d,+2881.75+0.0139067d,+2201.02+0.0106186d,+440.04+0.00211248d,+400.033+0.00192039d,+680.097+0.00326523d,+520.057+0.00249669d,+560.066+0.00268881d,+480.048+0.00230458d,+280.016+0.00134417d,+1520.48+0.00730261d,+320.021+0.0015374d,+1840.71+0.00884848d,+640.086+0.00307541d,+600.075+0.00288313d,+600.075+0.00288313d,+3081.99+0.0148232d,+880.162+0.00422933d
2021-01-07 05:00:00 UTC,+80003.2+404.152j,+34483.9+254.995j,+4884.25+4.85746j,+10137+20.3928j,+6005.59+7.00836j,+24491.5+116j,+2441.25+0.0117938d,+2881.75+0.0139244d,+3322.32+0.0160562d,+16255.9+0.0789937d,+1160.28+0.00560235d,+2761.61+0.0133432d,+2841.7+0.0137307d,+2641.47+0.0127621d,+280.016+0.00134395d,+520.057+0.00249628d,+1840.71+0.00884033d,+360.027+0.00172802d,+560.066+0.00268837d,+320.021+0.00153598d,+640.086+0.00307258d,+360.027+0.00172802d,+360.027+0.00172974d,+1480.46+0.00711615d,+1760.65+0.00846394d,+2761.6+0.0132814d,+560.066+0.00269104d,+720.109+0.00346026d,+1800.68+0.00865652d
2021-01-07 05:15:00 UTC,+87972.2+482.364j,+37146+289.411j,+3762.14+2.73405j,+21842.2+112.19j,+6326.11+7.75046j,+18894.7+69.233j,+2441.26+0.0118244d,+4764.79+0.0231012d,+2921.8+0.0141548d,+15974.2+0.0778173d,+2681.52+0.0129894d,+2761.61+0.0133778d,+3082+0.0149319d,+2321.14+0.011242d,+400.034+0.00192363d,+520.057+0.00250091d,+200.008+0.00096169d,+480.048+0.00230847d,+400.034+0.00192363d,+400.034+0.00192363d,+680.097+0.00327075d,+680.097+0.00327075d,+960.194+0.00463425d,+1560.51+0.00753351d,+1360.39+0.00656684d,+13035.9+0.0632379d,+2521.34+0.0121769d,+920.178+0.00444104d,+880.163+0.00424784d
2021-01-07 05:30:00 UTC,+85790.1+437.533j,+30856.3+212.602j,+3962.33+3.00967j,+21842.5+112.16j,+6446.44+8.07542j,+22681.7+100.765j,+2521.34+0.0121738d,+3362.38+0.0162403d,+1160.28+0.00559899d,+16175.4+0.078552d,+560.066+0.00270194d,+2801.65+0.0135288d,+3402.44+0.0164341d,+720.109+0.00347427d,+640.086+0.00307233d,+320.021+0.00153586d,+360.027+0.00172788d,+480.048+0.00230402d,+600.075+0.00288024d,+600.075+0.00288024d,+520.057+0.00249608d,+440.04+0.00211196d,+1440.44+0.00693974d,+2241.05+0.0108006d,+840.148+0.00404665d,+13116.3+0.0635036d,+1520.49+0.00732565d,+1080.24+0.00520363d,+880.163+0.00423946d
2021-01-07 05:45:00 UTC,+80233+414.004j,+38706.3+304.604j,+5284.45+5.47064j,+10659.2+22.704j,+6005.45+6.94728j,+19576.7+73.3308j,+2841.7+0.0137267d,+3162.1+0.0152764d,+2641.47+0.0127584d,+8133.95+0.0393784d,+480.048+0.00231654d,+13237+0.0642224d,+4364.01+0.0210936d,+3642.79+0.0176022d,+880.162+0.00422115d,+360.027+0.00172627d,+560.066+0.00268565d,+320.021+0.00153443d,+640.086+0.00306947d,+600.075+0.00287755d,+480.048+0.00230187d,+1440.43+0.00690976d,+440.04+0.00211213d,+1960.8+0.00941758d,+1600.54+0.00768608d,+3322.31+0.0159659d,+560.066+0.00268837d,+800.134+0.00384111d,+1000.21+0.00480199d
2021-01-07 06:00:00 UTC,+99623.4+703.72j,+50516.8+530.224j,+4884.07+4.80232j,+13278.7+38.9348j,+6045.66+7.12509j,+24896.6+121.057j,+4003.4+0.0195102d,+2441.26+0.0118894d,+2641.48+0.0128656d,+13961.6+0.0683301d,+400.034+0.00194654d,+16337+0.0800372d,+2881.76+0.0140373d,+7491.93+0.0365655d,+400.034+0.00192957d,+640.086+0.00308778d,+520.057+0.00250863d,+360.027+0.00173657d,+400.034+0.00192957d,+360.027+0.00173657d,+520.057+0.00250863d,+1680.59+0.00811076d,+240.012+0.00115947d,+1520.49+0.00734929d,+1920.78+0.00928566d,+6649.33+0.0322093d,+720.109+0.00347948d,+680.097+0.00328609d,+760.122+0.00367288d
2021-01-07 06:15:00 UTC,+89973.7+567.712j,+43836.7+399.093j,+3642.05+2.58945j,+11463.7+27.0319j,+5003.71+4.82289j,+26026.3+132.89j,+2921.81+0.0142592d,+2721.57+0.0132809d,+3001.92+0.0146506d,+6609.3+0.0323059d,+440.041+0.00214526d,+16337.1+0.080188d,+3722.95+0.0181752d,+7813+0.0382091d,+360.027+0.00174162d,+520.057+0.00251593d,+280.017+0.00135453d,+520.057+0.00251593d,+440.041+0.00212875d,+200.008+0.00096747d,+520.057+0.00251593d,+800.135+0.00387134d,+440.041+0.00213193d,+2361.18+0.0114488d,+1120.26+0.00542906d,+4083.52+0.0198145d,+920.179+0.00445902d,+1160.28+0.00562309d,+800.135+0.00387711d
2021-01-07 06:30:00 UTC,+97328.3+498.343j,+34071.8+247.481j,+7208.96+10.5086j,+10900.7+24.1303j,+18229.8+72.2254j,+26915.9+142.89j,+1680.6+0.0081729d,+2721.57+0.0132411d,+2040.88+0.00992651d,+240.012+0.0011665d,+2481.3+0.0120709d,+13881+0.0678562d,+2641.48+0.012851d,+8214.33+0.040058d,+480.049+0.00232136d,+240.012+0.00116051d,+360.027+0.00174089d,+560.066+0.00270838d,+2000.84+0.00968159d,+520.057+0.00251487d,+1520.49+0.00735578d,+1520.49+0.00735578d,+640.086+0.00309763d,+1960.81+0.0094944d,+1360.39+0.00658545d,+3682.86+0.0178457d,+600.076+0.00290395d,+1280.35+0.00619776d,+720.109+0.00348501d
2021-01-07 06:45:00 UTC,+117808+736.839j,+38549+306.152j,+5805.49+6.6998j,+15853.9+55.1258j,+25853.3+158.66j,+31744.9+208.601j,+2080.92+0.0101544d,+3442.52+0.0168083d,+3722.95+0.0181797d,+160.005+0.000780149d,+2681.53+0.0130885d,+13317.9+0.0653005d,+5205.77+0.0254366d,+7732.74+0.0378248d,+680.098+0.00329592d,+360.027+0.00174454d,+520.057+0.00252015d,+320.022+0.00155067d,+600.076+0.00290802d,+1280.35+0.00620644d,+560.066+0.00271408d,+1480.46+0.00717711d,+400.034+0.00194216d,+1720.63+0.00835829d,+7491.91+0.0364827d,+3001.91+0.0145903d,+520.057+0.002525d,+800.135+0.0038853d,+1120.27+0.00544053d
2021-01-07 07:00:00 UTC,+176246+1933.6j,+82365.1+1399.79j,+13043.1+40.2438j,+24499.1+136.841j,+32082+236.053j,+24252.1+116.356j,+1120.27+0.00558048d,+1400.43+0.00697688d,+16217.5+0.0813193d,+200.009+0.000995917d,+16580.1+0.0831508d,+11147.1+0.0557708d,+16177.2+0.0811159d,+18595.6+0.0933417d,+640.088+0.00314457d,+640.088+0.00314457d,+480.049+0.00235818d,+7572.31+0.0373114d,+320.022+0.00157196d,+1280.35+0.00629172d,+760.124+0.00373446d,+1320.37+0.00648851d,+240.012+0.00118154d,+12192+0.0603291d,+5286+0.0260786d,+3122.09+0.0153885d,+840.151+0.00413698d,+800.137+0.00393988d,+720.111+0.00354571d
2021-01-07 07:15:00 UTC,+170065+1764.66j,+77389+1222.06j,+17462.9+82.4392j,+13392.9+37.4156j,+24872.1+144.565j,+36943.9+274.199j,+1960.83+0.00976524d,+1800.7+0.00896714d,+15049.4+0.0753776d,+1320.38+0.00657384d,+14968.9+0.0749716d,+11106.9+0.0555347d,+14606.5+0.0731452d,+15774.3+0.0790335d,+1440.44+0.00708778d,+560.067+0.00275479d,+320.022+0.00157392d,+12915.9+0.0638685d,+200.009+0.00098362d,+160.005+0.000786874d,+680.099+0.00334537d,+1120.27+0.00551158d,+440.041+0.00216259d,+4564.47+0.0224719d,+1080.25+0.00531037d,+3122.09+0.0153613d,+840.151+0.00412965d,+960.197+0.00471997d,+800.137+0.0039329d
2021-01-07 07:30:00 UTC,+174370+1504.23j,+10483.5+32.2838j,+52330+566.434j,+29229.6+191.44j,+34795.7+258.069j,+47527.8+452.629j,+120.003+0.000589191d,+160.005+0.000785608d,+360.028+0.00176784d,+360.028+0.00176784d,+440.041+0.00216081d,+8736.38+0.0430528d,+160.005+0.000785608d,+120.003+0.000589191d,+2120.97+0.0105081d,+1640.58+0.00812638d,+11066.5+0.0550408d,+14163.5+0.0705392d,+3963.39+0.0196518d,+320.022+0.00158428d,+11026.3+0.05484d,+7652.67+0.0380052d,+680.099+0.00335215d,+12956.2+0.0641992d,+1080.25+0.00532537d,+2401.24+0.0118442d,+560.067+0.00276038d,+8254.68+0.0408195d,+2441.28+0.012042d
2021-01-07 07:45:00 UTC,+219884+2611.97j,+2721.4+1.56882j,+73212.7+1103.7j,+48759.5+515.883j,+59341.1+728.388j,+35843.5+256.488j,+160.006+0.00079038d,+200.009+0.000988d,+360.028+0.00177858d,+240.012+0.00118563d,+280.017+0.00138327d,+120.003+0.00059277d,+280.017+0.00138327d,+1080.25+0.00533824d,+13439.6+0.0677124d,+280.017+0.00140268d,+13721.3+0.0691402d,+13842.1+0.0697523d,+3122.13+0.015659d,+680.101+0.0034074d,+12876.4+0.0648585d,+14526.3+0.0732226d,+14566.4+0.0730658d,+14727.4+0.0738788d,+1840.74+0.00918205d,+3642.89+0.0181859d,+600.078+0.00299173d,+11187.3+0.0560331d,+1280.36+0.00638518d
2021-01-07 08:00:00 UTC,+251848+3400.99j,+4163.69+3.854j,+72848.7+1083.14j,+77284.4+1220.74j,+64965.3+868.796j,+32577.6+216.544j,+280.017+0.00139188d,+240.012+0.00119301d,+600.078+0.00298323d,+160.006+0.0007953d,+240.012+0.00119301d,+120.003+0.000596459d,+1920.8+0.00955454d,+600.078+0.00298323d,+8977.76+0.0454131d,+560.069+0.00282257d,+13238.7+0.0670931d,+12554.8+0.0636078d,+8776.97+0.0443935d,+1400.43+0.00706033d,+13560.6+0.0687343d,+13077.8+0.0662727d,+13641.1+0.0692075d,+15332+0.0778445d,+14446.1+0.0733179d,+10785.7+0.0546513d,+9459.74+0.0479046d,+11187.6+0.0566981d,+840.155+0.00423844d
2021-01-07 08:15:00 UTC,+264964+3833.16j,+4084.47+4.07947j,+80084.7+1313.9j,+73318+1104.76j,+78327.3+1228.66j,+29140.8+172.802j,+280.017+0.0013928d,+160.006+0.000795823d,+440.042+0.00218892d,+160.006+0.000795823d,+160.006+0.000795823d,+200.009+0.000994805d,+2481.34+0.0123539d,+200.009+0.000994805d,+2561.44+0.0129481d,+680.102+0.00343506d,+13238.8+0.067239d,+4885.26+0.0247203d,+14003.4+0.0711466d,+15211.2+0.0773248d,+14768.3+0.0750583d,+13882.7+0.0705294d,+13560.6+0.0687885d,+14083.8+0.0714592d,+15613.9+0.0792764d,+3402.55+0.0171826d,+12755.9+0.0646835d,+9339.24+0.0472862d,+2921.88+0.0147522d
