# file...... Meter_645_C_Power.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_C:measured_power,xfmr_meter_645_C_1:measured_power,xfmr_meter_645_C_2:measured_power,xfmr_meter_645_C_3:measured_power,xfmr_meter_645_C_4:measured_power,xfmr_meter_645_C_5:measured_power,house_meter_645_C_1:measured_power,house_meter_645_C_2:measured_power,house_meter_645_C_3:measured_power,house_meter_645_C_4:measured_power,house_meter_645_C_5:measured_power,house_meter_645_C_6:measured_power,house_meter_645_C_7:measured_power,house_meter_645_C_8:measured_power,house_meter_645_C_9:measured_power,house_meter_645_C_10:measured_power,house_meter_645_C_11:measured_power,house_meter_645_C_12:measured_power,house_meter_645_C_13:measured_power,house_meter_645_C_14:measured_power,house_meter_645_C_15:measured_power,house_meter_645_C_16:measured_power,house_meter_645_C_17:measured_power,house_meter_645_C_18:measured_power,house_meter_645_C_19:measured_power,house_meter_645_C_20:measured_power,house_meter_645_C_21:measured_power,house_meter_645_C_22:measured_power,house_meter_645_C_23:measured_power
2021-01-07 09:30:00 UTC,+83342.6+324.155j,+17166.8+57.1439j,+31146.1+184.918j,+10178.8+21.0353j,+12787.2+32.1808j,+12062.9+28.1168j,+1320.36+0.00625921d,+1560.5+0.00739835d,+1040.22+0.00493065d,+1240.32+0.00587958d,+4884.93+0.0231914d,+2120.93+0.0100577d,+2641.44+0.0125287d,+2321.11+0.0110079d,+1880.73+0.00894116d,+4123.52+0.0196218d,+2561.36+0.0121804d,+6609.06+0.0314818d,+3762.93+0.0179033d,+5446.15+0.0259298d,+3162.07+0.0150407d,+3482.51+0.0165672d,+1120.26+0.00530327d,+680.095+0.00321896d,+720.107+0.0034084d,+400.033+0.00189318d,+1160.28+0.00549281d,+1120.26+0.00530327d,+4083.44+0.0193546d
2021-01-07 09:45:00 UTC,+80635.9+331.699j,+17410.7+59.8065j,+32965.5+207.871j,+6101.75+7.15491j,+12134.4+28.1564j,+12022.7+27.931j,+1240.32+0.00587994d,+1120.26+0.00531052d,+1080.24+0.00512073d,+1200.3+0.00569012d,+5726.78+0.0271993d,+1880.73+0.00891829d,+2241.04+0.0106284d,+2881.72+0.0136706d,+2040.86+0.00970656d,+5927.29+0.0282364d,+2361.16+0.0112314d,+7050.32+0.0336019d,+3762.94+0.0179097d,+5325.88+0.0253651d,+3081.97+0.0146645d,+3282.23+0.0156187d,+864.154+0.0040874d,+480.047+0.00227024d,+520.056+0.00245949d,+248.013+0.00117279d,+928.177+0.00439035d,+904.168+0.00427674d,+1480.45+0.00700424d
2021-01-07 10:00:00 UTC,+81716.4+338.965j,+18940.4+71.0061j,+32598.9+202.331j,+7929.89+12.1675j,+13715.4+38.7479j,+8531.04+13.9196j,+1080.24+0.00513117d,+1120.26+0.00532135d,+1160.28+0.00551153d,+1120.26+0.00532135d,+6047.58+0.0287854d,+2281.08+0.0108406d,+2561.36+0.012174d,+3522.57+0.0167492d,+1920.77+0.00915032d,+5887.2+0.0280923d,+2921.77+0.0139248d,+5245.72+0.0250246d,+3762.94+0.01794d,+5766.91+0.0275169d,+3282.24+0.0156451d,+3682.82+0.0175574d,+1160.28+0.00550019d,+520.056+0.00246463d,+520.056+0.00246463d,+400.033+0.00189573d,+1080.24+0.00512062d,+1120.26+0.0053104d,+2080.89+0.00986805d
2021-01-07 10:15:00 UTC,+79491.1+314.111j,+17410.2+59.5541j,+32193.1+196.181j,+9334.06+16.9675j,+10377.3+20.9309j,+10175.6+19.7359j,+1120.26+0.00530333d,+1160.28+0.00549287d,+1200.3+0.00568242d,+1000.21+0.00473477d,+5566.4+0.0263999d,+2401.19+0.0113733d,+2721.53+0.0128923d,+2201+0.0104242d,+1840.7+0.00874069d,+4804.78+0.0228438d,+3242.18+0.0154046d,+5566.42+0.0264733d,+3602.69+0.0171201d,+5165.53+0.0245627d,+3242.18+0.0154046d,+4604.39+0.0218893d,+1160.28+0.00548461d,+560.065+0.00264676d,+440.04+0.00207944d,+520.056+0.00245765d,+1040.22+0.00491687d,+2080.89+0.00984007d,+2441.23+0.0115457d
2021-01-07 10:30:00 UTC,+80325.1+347.056j,+16645.6+54.2966j,+35067.5+234.966j,+11786.9+28.8319j,+8814.44+15.8817j,+8009.82+12.271j,+1000.21+0.00472995d,+1120.26+0.00529793d,+1000.21+0.00472995d,+760.119+0.00359423d,+4764.68+0.0225671d,+2080.89+0.00984486d,+2361.15+0.0111721d,+3522.56+0.0166754d,+1960.79+0.00930828d,+6047.58+0.0287577d,+2120.93+0.0100691d,+7531.76+0.0358374d,+3642.75+0.0173049d,+4884.94+0.0232179d,+3202.12+0.0152089d,+5526.32+0.0262733d,+1120.26+0.00529314d,+520.056+0.00245662d,+440.04+0.00207857d,+520.056+0.00245662d,+1000.21+0.00472567d,+5045.25+0.023877d,+2241.03+0.0105936d
2021-01-07 10:45:00 UTC,+77653.5+296.223j,+14675.9+42.3845j,+31425.3+186.607j,+9407.02+17.5225j,+9238.85+17.0461j,+12905.7+31.9645j,+800.132+0.00378313d,+1040.22+0.00491879d,+1000.21+0.00472949d,+880.16+0.00416164d,+4644.45+0.0219944d,+1480.45+0.00700172d,+2721.53+0.0128779d,+2080.89+0.00984391d,+2120.93+0.010065d,+5686.69+0.0270263d,+3122.02+0.0148218d,+4884.94+0.0232082d,+3602.68+0.0171072d,+4363.94+0.0207285d,+3162.07+0.0150122d,+4363.94+0.0207285d,+824.14+0.00389286d,+480.047+0.00226721d,+408.034+0.00192704d,+368.028+0.00173807d,+880.159+0.00415756d,+2000.82+0.00945554d,+2881.71+0.0136234d
2021-01-07 11:00:00 UTC,+77425.2+278.057j,+13669.9+36.3029j,+28239.3+151.568j,+15802.6+49.5727j,+7408.44+10.523j,+12304.3+29.4388j,+840.145+0.0039753d,+760.119+0.00359652d,+960.19+0.00454353d,+840.145+0.0039753d,+3081.96+0.0145963d,+1560.5+0.00738598d,+2441.23+0.0115587d,+3162.06+0.0149762d,+2441.23+0.0115903d,+5847.08+0.0277996d,+3242.17+0.0153981d,+2481.27+0.0117806d,+3162.07+0.0150171d,+5045.27+0.0239794d,+2281.08+0.0108292d,+3642.75+0.0173034d,+3602.68+0.017073d,+1160.28+0.00549297d,+600.074+0.00284021d,+600.074+0.00284021d,+1200.3+0.00568252d,+1080.24+0.00511389d,+2881.71+0.0136523d
2021-01-07 11:15:00 UTC,+84346.3+329.977j,+11179.5+24.1261j,+31468.2+188.781j,+16526.4+54.2955j,+12424.3+29.8998j,+12747.1+32.0992j,+720.107+0.00341954d,+720.107+0.00341954d,+1040.22+0.00494032d,+800.132+0.00379968d,+1760.64+0.00836428d,+1360.38+0.0064617d,+2521.32+0.0119818d,+2241.04+0.0106486d,+2321.12+0.0110716d,+6809.65+0.0325426d,+3362.35+0.0160452d,+3001.87+0.0143229d,+3482.52+0.0166195d,+4604.41+0.0219837d,+3322.29+0.0158538d,+4444.11+0.021217d,+4644.47+0.0221131d,+1000.21+0.00475495d,+4323.88+0.0205839d,+680.096+0.00323272d,+1080.24+0.0051356d,+1080.24+0.0051356d,+1480.45+0.00703943d
2021-01-07 11:30:00 UTC,+78819.7+273.455j,+13709.5+36.2663j,+27429.7+141.816j,+10939.2+23.237j,+11745+27.9442j,+14995.7+43.5479j,+760.119+0.00359463d,+720.107+0.00340535d,+960.19+0.00454114d,+1280.34+0.00605605d,+3001.86+0.014209d,+1720.61+0.00814004d,+2281.07+0.010794d,+2961.81+0.0140192d,+2160.96+0.0102514d,+4363.94+0.020721d,+3762.93+0.0178628d,+2961.81+0.0140552d,+3362.34+0.0159586d,+4564.31+0.0216742d,+2921.76+0.013865d,+3242.17+0.0153875d,+1080.24+0.00510653d,+2401.19+0.0113571d,+2881.71+0.0136326d,+440.04+0.00207961d,+1080.24+0.00510653d,+1080.24+0.00510653d,+1160.28+0.00548506d
2021-01-07 11:45:00 UTC,+70649.7+219.934j,+13427.2+34.274j,+24610.5+114.842j,+12250.7+30.1618j,+9502.5+17.5236j,+10858.3+22.6158j,+840.145+0.00396249d,+840.145+0.00396249d,+960.189+0.0045289d,+1680.58+0.00792909d,+2080.89+0.00981939d,+2361.15+0.0111432d,+2361.15+0.0111432d,+2281.07+0.0107649d,+1480.45+0.00699886d,+2241.03+0.0105979d,+3242.17+0.0153385d,+2641.44+0.0124934d,+2841.66+0.0134416d,+5205.59+0.0246474d,+2681.48+0.012683d,+4203.64+0.0198951d,+1000.21+0.00471669d,+3458.46+0.0163256d,+440.04+0.00207463d,+512.054+0.00241422d,+888.162+0.00418813d,+848.148+0.00399938d,+4330.69+0.0142422d
2021-01-07 12:00:00 UTC,+68453.9+218.894j,+13669.2+36.0347j,+25578.2+124.5j,+9654.15+17.8011j,+6727.04+8.70907j,+12824.8+31.3313j,+1120.26+0.00530274d,+720.107+0.00340806d,+1000.21+0.00473424d,+680.095+0.00321864d,+2641.44+0.0125111d,+2120.93+0.0100435d,+2521.31+0.0119415d,+2841.67+0.0134606d,+2120.93+0.0100659d,+2000.83+0.00949547d,+3482.51+0.0165373d,+3081.96+0.0146328d,+3362.34+0.0159659d,+5887.18+0.0279842d,+2601.4+0.0123487d,+2961.81+0.0140617d,+1160.28+0.00548815d,+920.174+0.00435202d,+560.065+0.00264847d,+720.107+0.00340551d,+1080.24+0.0051094d,+1160.28+0.00548815d,+3040.96+0.00727731d
2021-01-07 12:15:00 UTC,+67684.5+201.954j,+12062.8+28.0877j,+23199.5+101.957j,+10943.4+24.9763j,+12747.1+32.0066j,+8731.29+14.4534j,+640.085+0.00303101d,+960.19+0.00454742d,+1040.22+0.00492662d,+720.107+0.00341006d,+2721.53+0.0128985d,+1400.4+0.00663347d,+2281.07+0.010809d,+2281.07+0.010809d,+2120.93+0.0100704d,+2040.86+0.00968993d,+3722.87+0.0176884d,+2401.19+0.0114025d,+3282.23+0.0155919d,+4363.94+0.0207398d,+3081.97+0.0146394d,+2120.93+0.0100704d,+1080.24+0.00511517d,+560.065+0.00265145d,+520.056+0.002462d,+600.074+0.00284091d,+1000.21+0.00473603d,+1120.26+0.00530475d,+5004.93+0.0226269d
2021-01-07 12:30:00 UTC,+73235.1+241.744j,+11902.4+27.5035j,+26101.9+129.916j,+8973.47+15.9241j,+13511.4+36.4666j,+12745.3+31.3663j,+1120.26+0.00532517d,+680.096+0.00323225d,+880.16+0.00418343d,+720.107+0.00342247d,+2921.77+0.013899d,+1240.32+0.00589616d,+2281.08+0.0108483d,+2040.86+0.00970496d,+2481.28+0.011833d,+2000.83+0.00953986d,+5205.64+0.0248533d,+3482.52+0.0166147d,+3442.46+0.0164233d,+4484.18+0.0214024d,+2521.32+0.0120241d,+2401.2+0.0114507d,+1040.22+0.00494184d,+720.107+0.0034206d,+560.065+0.0026602d,+480.048+0.00228006d,+1200.3+0.00570269d,+1040.22+0.00494184d,+3001.87+0.0142727d
2021-01-07 12:45:00 UTC,+63105.2+182.609j,+13508.4+35.1372j,+22718+98.4808j,+5933.16+6.65184j,+10569.4+21.5151j,+10375.9+20.3921j,+1400.4+0.00663551d,+720.107+0.00341111d,+1120.26+0.00530748d,+680.095+0.00322152d,+2000.83+0.00948282d,+1880.73+0.00891319d,+2681.48+0.0127123d,+3001.86+0.0142331d,+1680.58+0.00797773d,+1960.8+0.00930897d,+4724.62+0.0224561d,+2601.4+0.0123535d,+3482.51+0.0165438d,+4163.59+0.0197849d,+2120.93+0.0100699d,+1920.76+0.00911876d,+808.135+0.00382283d,+592.072+0.00280051d,+536.059+0.00253551d,+496.051+0.00234624d,+1000.21+0.00473179d,+784.127+0.00370923d,+944.184+0.00446665d
2021-01-07 13:00:00 UTC,+64992.9+187.58j,+11461.1+25.6347j,+22715.9+97.8568j,+9535.74+18.1892j,+10782.2+24.0763j,+10497.4+21.3843j,+800.132+0.00380038d,+680.096+0.00323008d,+800.132+0.00380038d,+640.085+0.00304d,+2561.36+0.0121745d,+1120.26+0.00532159d,+2321.12+0.0110315d,+2521.32+0.011984d,+2761.58+0.0131551d,+1840.7+0.00876501d,+3682.82+0.0175502d,+2601.4+0.0123912d,+2841.68+0.013537d,+4123.53+0.0196539d,+2481.28+0.0118184d,+2321.12+0.0110548d,+1000.21+0.00474935d,+680.096+0.00322892d,+640.085+0.00303891d,+560.065+0.00265891d,+3482.51+0.0165533d,+1040.22+0.00493945d,+1240.32+0.00589008d
2021-01-07 13:15:00 UTC,+63064.5+177.313j,+11782.8+27.2851j,+21306.8+86.1173j,+9697.21+19.1875j,+7047.54+9.51414j,+13229.7+34.7941j,+920.175+0.00437221d,+720.107+0.0034213d,+840.146+0.00399181d,+600.075+0.00285087d,+1920.76+0.00913028d,+1360.38+0.00646503d,+1840.7+0.00874942d,+3562.63+0.0169464d,+2801.63+0.0133461d,+2000.83+0.0095282d,+3122.02+0.0148744d,+2361.16+0.0112458d,+3041.92+0.0144923d,+3923.2+0.0186977d,+2000.83+0.0095282d,+2000.83+0.0095282d,+1040.22+0.00494094d,+520.056+0.00246967d,+600.074+0.00284976d,+560.065+0.00265971d,+3923.19+0.018657d,+1040.22+0.00494094d,+1160.28+0.00551146d
2021-01-07 13:30:00 UTC,+58401.4+153.155j,+10537.5+21.5115j,+20099.7+76.7207j,+7207.71+9.88008j,+7127.81+9.76871j,+13428.3+34.9104j,+800.132+0.00380031d,+600.074+0.00284988d,+880.16+0.00418055d,+600.074+0.00284988d,+1800.67+0.00855601d,+1360.38+0.00646277d,+2000.83+0.00950786d,+2481.27+0.0117933d,+2761.58+0.0131506d,+2241.04+0.0106695d,+2761.58+0.0131506d,+1680.59+0.00799934d,+3001.87+0.0142963d,+3803+0.0181177d,+2000.83+0.00952492d,+1800.67+0.00857136d,+1160.28+0.00550825d,+520.056+0.00246823d,+560.065+0.00265816d,+680.096+0.00322801d,+960.191+0.00455799d,+1240.32+0.00588842d,+1120.26+0.00531818d
2021-01-07 13:45:00 UTC,+68031.1+205.419j,+12184.7+29.3285j,+23360.6+103.651j,+10661.3+23.3934j,+8595.66+14.3314j,+13228.3+34.2338j,+880.16+0.00418373d,+680.096+0.00323248d,+760.12+0.00361295d,+680.096+0.00323248d,+1880.73+0.00894353d,+1320.36+0.00627731d,+2201+0.0104679d,+3762.94+0.017908d,+2441.24+0.011636d,+2761.58+0.0131647d,+3762.94+0.0179457d,+2881.72+0.0137381d,+2961.82+0.0141204d,+4363.96+0.0208172d,+1840.7+0.00877141d,+2281.08+0.0108719d,+880.16+0.00418254d,+480.048+0.00228082d,+408.034+0.00193861d,+552.063+0.00262306d,+784.127+0.00372604d,+4091.47+0.0194686d,+944.185+0.0044869d
2021-01-07 14:00:00 UTC,+68764.9+201.058j,+10698.4+22.3469j,+21629.3+88.9167j,+14035.4+39.9441j,+11504.2+26.9827j,+10897.2+22.3988j,+920.175+0.00437233d,+640.085+0.00304109d,+800.132+0.00380174d,+680.096+0.00323124d,+1280.34+0.0060846d,+1240.32+0.00589431d,+2201+0.0104639d,+2921.77+0.0138947d,+2321.12+0.0110581d,+3122.02+0.0148787d,+3162.08+0.0150699d,+2080.9+0.00991271d,+2961.82+0.0141143d,+4123.53+0.0196598d,+1680.59+0.00800443d,+2120.93+0.0101036d,+880.16+0.00418474d,+520.056+0.00247225d,+1840.7+0.00875514d,+520.056+0.00247225d,+1080.24+0.00513646d,+3122.02+0.0148575d,+1080.24+0.00513646d
2021-01-07 14:15:00 UTC,+66837.2+194.967j,+9333.48+16.779j,+22313+94.294j,+14116.1+40.5005j,+9534.15+17.544j,+11540+25.3908j,+640.085+0.00303758d,+720.107+0.00341745d,+640.085+0.00303758d,+600.074+0.00284766d,+1800.67+0.00854935d,+1400.41+0.00664784d,+1840.7+0.00873955d,+1680.58+0.0079788d,+2641.45+0.0125762d,+2521.32+0.0120036d,+3041.92+0.0144853d,+3122.02+0.0148672d,+2961.82+0.0141034d,+4003.33+0.019071d,+1760.64+0.00837951d,+2201+0.0104773d,+4163.59+0.0198053d,+640.085+0.0030403d,+4484.17+0.021333d,+560.065+0.00266013d,+1160.28+0.00551232d,+1120.26+0.00532211d,+1080.24+0.00513191d
2021-01-07 14:30:00 UTC,+65747.7+183.93j,+9775.44+18.6722j,+21427.4+87.0098j,+11382.2+25.8184j,+11301.3+25.214j,+11861+26.782j,+760.119+0.00360918d,+640.085+0.00303908d,+720.107+0.00341913d,+600.074+0.00284906d,+1320.36+0.00627076d,+1040.22+0.00493974d,+1960.8+0.00931483d,+2721.53+0.0129328d,+2601.4+0.0123884d,+3282.24+0.0156351d,+3081.97+0.0146799d,+2120.93+0.0100983d,+3081.97+0.0146799d,+3482.52+0.0165905d,+1720.61+0.00819089d,+2000.83+0.00952596d,+4043.39+0.0192306d,+760.12+0.00361026d,+1440.43+0.00684339d,+560.065+0.00265986d,+1360.38+0.00646288d,+1040.22+0.00494122d,+1240.32+0.00589219d
2021-01-07 14:45:00 UTC,+62682.6+172.693j,+9092.99+15.9812j,+20140.6+77.1495j,+7753.32+11.5674j,+15880.9+49.2465j,+9814.45+18.3415j,+520.056+0.00246222d,+560.065+0.00265168d,+720.107+0.00340964d,+560.065+0.00265168d,+1960.79+0.00928893d,+1280.34+0.00606369d,+1880.73+0.00890935d,+1600.53+0.00758111d,+2441.23+0.0115911d,+3242.17+0.0153992d,+2961.81+0.0140659d,+2841.67+0.0134947d,+2080.9+0.00987876d,+3843.06+0.0182577d,+1240.32+0.00588619d,+1440.43+0.00683642d,+1584.52+0.00750335d,+576.068+0.00272679d,+496.051+0.00234795d,+520.056+0.0024616d,+1568.51+0.00742749d,+840.146+0.00397722d,+1456.44+0.00689647d
2021-01-07 15:00:00 UTC,+64626+178.635j,+10256.9+20.504j,+20382+79.0172j,+10903.6+24.9496j,+14150.9+38.4923j,+8932.12+15.2549j,+960.19+0.00454897d,+600.074+0.00284248d,+720.107+0.00341122d,+560.065+0.00265291d,+1280.34+0.00606649d,+1160.28+0.00549735d,+2241.04+0.0106227d,+2721.53+0.0129028d,+1840.7+0.00874014d,+1920.76+0.0091206d,+3322.28+0.0157848d,+3001.86+0.0142605d,+2321.11+0.0110235d,+4243.73+0.0201704d,+1800.67+0.00854993d,+1880.73+0.00893037d,+1200.3+0.00568775d,+520.056+0.00246366d,+520.056+0.00246366d,+560.065+0.00265324d,+1080.24+0.00511859d,+1080.24+0.00511859d,+5005.18+0.0237549d
2021-01-07 15:15:00 UTC,+63298.9+172.836j,+9734.63+18.2067j,+21106.1+84.5122j,+9614.7+17.9302j,+12868+32.7967j,+9975.03+18.9835j,+1040.22+0.00492413d,+640.084+0.00302949d,+680.095+0.00321891d,+520.056+0.00246128d,+2040.86+0.00966486d,+1240.32+0.00587181d,+1880.73+0.00890595d,+1680.58+0.00795752d,+2721.53+0.0129194d,+1840.7+0.00873479d,+3562.63+0.016918d,+2761.58+0.0131097d,+2160.97+0.0102559d,+4163.59+0.0197767d,+1920.76+0.00911501d,+1920.76+0.00911501d,+1240.32+0.00587168d,+1160.28+0.00549259d,+600.074+0.00284001d,+680.095+0.00321884d,+1080.24+0.00511354d,+1080.24+0.00511354d,+2841.67+0.0134614d
2021-01-07 15:30:00 UTC,+65148.7+185.318j,+8771.65+14.7001j,+22313.6+94.4068j,+11021.8+24.5882j,+11059.2+23.6475j,+11982+27.539j,+920.175+0.00435941d,+680.095+0.00322169d,+720.107+0.00341129d,+560.065+0.00265296d,+1280.34+0.00606662d,+1200.3+0.00568717d,+1760.64+0.00834409d,+1640.56+0.00777459d,+2521.32+0.0119832d,+1880.73+0.00893628d,+3722.87+0.0177027d,+2681.49+0.0127453d,+2401.19+0.0114117d,+4283.8+0.0203747d,+2000.83+0.00950739d,+2761.58+0.0131264d,+1120.26+0.00531d,+4363.94+0.0207127d,+520.056+0.00246444d,+720.107+0.00341272d,+1080.24+0.00512023d,+1160.28+0.00549978d,+1080.24+0.00512023d
2021-01-07 15:45:00 UTC,+59180.3+156.226j,+9654.89+18.1221j,+20783.3+81.7061j,+7167.91+9.87189j,+9229.61+16.5618j,+12344.3+29.5948j,+400.033+0.00189551d,+680.095+0.00322293d,+640.085+0.00303327d,+600.074+0.00284362d,+2000.83+0.00948697d,+1400.4+0.00663841d,+1680.58+0.00796747d,+2241.04+0.010627d,+2521.32+0.0119824d,+2040.86+0.00969712d,+2641.44+0.0125539d,+2801.62+0.0133161d,+2000.83+0.00950674d,+3923.19+0.0186555d,+2000.83+0.00950674d,+2801.62+0.0133161d,+848.148+0.00401774d,+1808.68+0.00857122d,+424.037+0.00200834d,+472.046+0.00223577d,+960.19+0.0045487d,+1000.21+0.00473835d,+880.16+0.00416944d
2021-01-07 16:00:00 UTC,+65069.7+190.167j,+9213.2+16.3368j,+21709+88.9749j,+7247.77+9.949j,+9734.93+18.3178j,+17164.4+56.1365j,+760.119+0.00359478d,+720.107+0.0034055d,+560.065+0.00264846d,+520.056+0.00245922d,+1680.58+0.00795087d,+1360.38+0.00643515d,+2120.93+0.010036d,+1480.45+0.00700348d,+2681.49+0.0127211d,+1880.73+0.0089193d,+2281.08+0.0108197d,+2921.76+0.0138623d,+2201+0.0104396d,+3923.18+0.0186213d,+2401.19+0.01139d,+3362.34+0.0159555d,+1040.22+0.00491822d,+640.084+0.00302585d,+600.074+0.00283667d,+520.056+0.00245832d,+1160.28+0.00548612d,+1200.3+0.00567543d,+1160.28+0.00548612d
2021-01-07 16:15:00 UTC,+59488.4+162.371j,+8171.48+13.3451j,+21548.1+88.125j,+7047.37+9.45874j,+9614.67+17.9873j,+13106.4+33.0694j,+320.021+0.00152248d,+520.056+0.00247433d,+240.012+0.0011418d,+240.012+0.0011418d,+1360.38+0.00647472d,+1320.36+0.00628413d,+2040.86+0.0097162d,+2120.93+0.0100977d,+2401.2+0.0114622d,+2281.08+0.0108882d,+2921.78+0.0139502d,+2401.2+0.0114622d,+2681.5+0.0128017d,+3923.2+0.0187393d,+1920.77+0.00916698d,+2961.82+0.0141416d,+1000.21+0.00475876d,+720.107+0.00342571d,+600.075+0.00285454d,+480.048+0.00228346d,+1040.22+0.00494923d,+1080.24+0.00513971d,+1240.32+0.00590174d
2021-01-07 16:30:00 UTC,+66267.8+188.008j,+9294.59+17.172j,+21629.1+88.9953j,+9653.68+17.6991j,+11620.4+25.8863j,+14069.6+37.8076j,+360.027+0.00171443d,+560.065+0.00266722d,+520.056+0.00247664d,+400.033+0.00190496d,+1720.61+0.00819809d,+1160.28+0.00552701d,+1920.77+0.00915249d,+2641.45+0.0125903d,+2321.12+0.0110877d,+2801.63+0.0133857d,+2481.28+0.0118536d,+2481.28+0.0118536d,+1800.67+0.00859974d,+4123.54+0.0197125d,+2361.16+0.0112792d,+3202.13+0.0153018d,+1440.43+0.00686278d,+920.176+0.00438313d,+920.176+0.00438313d,+840.146+0.00400179d,+1360.38+0.00648119d,+1400.41+0.00667198d,+1520.48+0.0072444d
2021-01-07 16:45:00 UTC,+87280.1+314.179j,+9615.87+18.4498j,+24004.3+109.135j,+18412.8+65.5046j,+19851.6+75.4168j,+15394.8+44.9267j,+480.048+0.00228072d,+400.033+0.00190051d,+280.016+0.00133026d,+480.048+0.00228072d,+1880.73+0.00894061d,+1200.3+0.00570436d,+2281.08+0.0108456d,+2601.4+0.0123702d,+2841.68+0.0135507d,+2321.12+0.011066d,+2801.63+0.0133595d,+3362.35+0.016037d,+2561.36+0.0122126d,+4203.67+0.0200568d,+2361.16+0.011257d,+3482.52+0.016611d,+2016.84+0.00960402d,+1376.39+0.00655251d,+2825.66+0.01346d,+1280.34+0.006095d,+1288.34+0.00613312d,+3170.09+0.0151029d,+1824.69+0.00868831d
2021-01-07 17:00:00 UTC,+104410+456.461j,+11825.8+28.6574j,+26907.7+138.024j,+23168.4+105.758j,+25864.1+129.362j,+16643.2+53.589j,+440.04+0.0020956d,+560.065+0.00266733d,+560.065+0.00266733d,+440.04+0.0020956d,+1200.3+0.00571799d,+1800.67+0.0085802d,+2401.2+0.0114445d,+4404.03+0.0210079d,+3562.64+0.0170367d,+3001.88+0.0143518d,+3162.08+0.0151187d,+3282.24+0.015694d,+2201.01+0.0105194d,+5686.74+0.0272184d,+2721.54+0.01301d,+3202.14+0.0153105d,+2481.28+0.0118519d,+1120.26+0.00534793d,+4965.13+0.0237407d,+1080.24+0.0051568d,+1440.43+0.00687728d,+5446.18+0.026046d,+1520.48+0.00725971d
2021-01-07 17:15:00 UTC,+94131.1+364.932j,+13029.6+34.1131j,+27430.9+143.05j,+16323.9+52.5244j,+17163.7+56.1146j,+20182.1+78.2676j,+360.027+0.00171509d,+520.056+0.0024776d,+520.056+0.0024776d,+640.085+0.00304958d,+2401.2+0.0114485d,+2641.45+0.0125952d,+1960.8+0.00934702d,+3963.26+0.0189084d,+3923.21+0.0187679d,+3602.7+0.0172323d,+3001.88+0.0143549d,+3402.41+0.0162729d,+2721.54+0.0130128d,+5205.65+0.0249161d,+2441.24+0.0116712d,+3041.93+0.0145466d,+5205.64+0.0248639d,+1040.22+0.00495987d,+1880.73+0.00897061d,+920.176+0.00438724d,+1560.51+0.00744221d,+2441.24+0.0116468d,+1560.51+0.00744221d
2021-01-07 17:30:00 UTC,+92855.9+366.749j,+12989.1+33.7065j,+29488.9+165.349j,+18660.4+69.748j,+14392.5+40.1209j,+17324.2+56.9627j,+400.033+0.00190165d,+520.056+0.00247232d,+520.056+0.00247232d,+440.04+0.00209186d,+3001.87+0.0142854d,+2801.63+0.0133314d,+2040.86+0.00970829d,+3242.18+0.0154306d,+3722.88+0.0177771d,+5045.3+0.024105d,+2721.54+0.0129902d,+2681.49+0.0127988d,+2881.73+0.0137557d,+5486.27+0.0262166d,+2921.77+0.0139471d,+3923.2+0.0187352d,+6167.9+0.0294221d,+1000.21+0.00476095d,+1640.56+0.00781108d,+840.146+0.0039988d,+1600.53+0.00762037d,+1640.56+0.00781108d,+4243.74+0.0202273d
2021-01-07 17:45:00 UTC,+84729.5+313.785j,+12787+32.2153j,+29005.2+160.183j,+12593.7+31.0303j,+13178.5+33.3187j,+17164.4+56.2949j,+400.033+0.00190136d,+1000.21+0.00475517d,+600.075+0.00285239d,+560.065+0.00266217d,+1800.67+0.00856357d,+2921.77+0.0139017d,+2521.32+0.0119944d,+2961.82+0.0140925d,+3522.58+0.0168158d,+4644.49+0.0221818d,+2681.49+0.0127962d,+2801.63+0.0133702d,+3041.92+0.0145183d,+6047.61+0.0288999d,+3001.87+0.014327d,+3162.08+0.0150926d,+2353.15+0.0111932d,+1024.22+0.00486919d,+1208.3+0.00574478d,+528.058+0.0025099d,+1272.34+0.00604938d,+1272.34+0.00604938d,+3666.79+0.0174512d
2021-01-07 18:00:00 UTC,+88266+333.948j,+14072.8+39.085j,+28159+151.487j,+12102.3+28.0989j,+13790.2+36.9833j,+20140.9+77.504j,+760.12+0.00361821d,+600.075+0.00285619d,+600.075+0.00285619d,+760.12+0.00361821d,+2561.36+0.0122013d,+2441.24+0.0116285d,+2641.45+0.0125833d,+3682.82+0.0175517d,+4083.47+0.0195161d,+5526.36+0.026428d,+3602.7+0.0172149d,+2361.16+0.0112766d,+2120.94+0.0101283d,+4564.34+0.0218187d,+2040.87+0.00974561d,+3762.95+0.0179818d,+2881.72+0.0137242d,+960.191+0.00456925d,+1560.5+0.00742781d,+840.146+0.00399779d,+1320.36+0.00628413d,+1600.53+0.00761845d,+1640.56+0.00780911d
